player_id,position,player,age,team_id,team,foot,total_scoring_att,ontarget_scoring_att,blocked_scoring_att,goals,own_goals,post_scoring_att,total_pass,accurate_pass,total_cross,accurate_cross,total_fwd_zone_pass,accurate_fwd_zone_pass,total_through_ball,accurate_through_ball,goal_assist,ontarget_att_assist,total_att_assist,total_tackle,won_tackle,won_corners,lost_corners,total_offside,fouls,hand_ball,dangerous_play,was_fouled,total_contest,won_contest,saves,interception,total_clearance,effective_clearance,total_claim,good_claim,punches,six_second_violation,back_pass,total_long_balls,accurate_long_balls,passes_right,passes_left,total_high_claim,good_high_claim,total_one_on_one,good_one_on_one,stand_save,dive_save,stand_catch,dive_catch,mins_played,att_sbx_centre,att_sbx_right,att_sbx_left,att_bx_centre,att_bx_right,att_bx_left,att_obx_centre,att_obx_right,att_obx_left,att_lg_centre,att_lg_right,att_lg_left,att_bxd_right,att_bxd_left,att_obxd_right,att_obxd_left,att_sv_high_centre,att_sv_high_right,att_sv_high_left,att_sv_low_centre,att_sv_low_right,att_sv_low_left,att_goal_high_centre,att_goal_high_right,att_goal_high_left,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_post_high,att_post_left,att_post_right,att_miss_high_right,att_miss_high_left,att_miss_high,att_miss_right,att_miss_left,att_cmiss_high_right,att_cmiss_high_left,att_cmiss_high,att_cmiss_right,att_cmiss_left,att_rf_goal,att_lf_goal,att_hd_goal,att_rf_miss,att_lf_miss,att_hd_miss,att_rf_target,att_lf_target,att_hd_target,att_rf_post,att_lf_post,att_hd_post,att_corner,att_setpiece,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_post,att_pen_goal,att_pen_miss,att_pen_target,att_pen_post,att_rf_total,att_lf_total,att_hd_total,att_freekick_total,yellow_card,red_card,penalty_conceded,goals_conceded,clean_sheet,_perm_user,_perm_group,_perm_access,att_ibox_goal,att_ibox_target,att_ibox_miss,att_ibox_post,att_ibox_blocked,att_obox_goal,att_obox_target,att_obox_miss,att_obox_post,att_obox_blocked,att_obp_total,att_obp_goal,att_obp_target,att_obp_miss,att_obp_post,att_obp_blocked,offtarget_att_assist,total_back_zone_pass,accurate_back_zone_pass,last_man_contest,last_man_tackle,outfielder_block,total_sub_on,total_sub_off,total_cross_nocorner,accurate_cross_nocorner,total_corners_intobox,accurate_corners_intobox,clearance_off_line,goals_conceded_ibox,goals_conceded_obox,saved_ibox,saved_obox,saved_setpiece,attempts_conceded_ibox,attempts_conceded_obox,six_yard_block,total_throws,accurate_throws,total_attacking_pass,penalty_save,second_yellow,game_started,head_pass,challenge_lost,aerial_won,aerial_lost,goal_kicks,pen_goals_conceded,accurate_goal_kicks,keeper_throws,accurate_keeper_throws,duel_won,duel_lost,head_clearance,effective_head_clearance,crosses_18yard,crosses_18yardplus,interceptions_in_box,long_pass_own_to_opp,long_pass_own_to_opp_success,ball_recovery,keeper_pick_up,cross_not_claimed,gk_smother,offside_provoked,error_lead_to_shot,error_lead_to_goal,turnover,dispossessed,shot_off_target,touches,final_third_entries,corner_taken,total_launches,accurate_launches,total_layoffs,accurate_layoffs,goal_assist_intentional,penalty_won,total_chipped_pass,accurate_chipped_pass,total_flick_on,accurate_flick_on,shield_ball_oop,foul_throw_in,blocked_cross,effective_blocked_cross,penalty_faced,total_pull_back,accurate_pull_back,total_keeper_sweeper,accurate_keeper_sweeper,goal_assist_openplay,goal_assist_setplay,att_assist_openplay,att_assist_setplay,overrun,interception_won,big_chance_created,big_chance_missed,big_chance_scored,unsuccessful_touch,fwd_pass,backward_pass,leftside_pass,rightside_pass,total_final_third_passes,successful_final_third_passes,rescinded_red_card,second_goal_assist,hit_woodwork,diving_save,goal_fastbreak,shot_fastbreak,poss_won_def_3rd,poss_won_mid_3rd,poss_won_att_3rd,poss_lost_all,poss_lost_ctrl,pen_area_entries,goal_assist_deadball,goals_conc_onfield,shots_conc_onfield,total_fastbreak,att_one_on_one,fouled_final_third,goals_openplay,att_openplay,freekick_cross,accurate_freekick_cross,assist_pass_lost,assist_blocked_shot,assist_attempt_saved,assist_post,assist_free_kick_won,assist_handball_won,assist_own_goal,assist_penalty_won,open_play_pass,successful_open_play_pass,attempted_tackle_foul,fifty_fifty,successful_fifty_fifty,put_through,successful_put_through,blocked_pass,failed_to_block,touches_in_opp_box,att_corner_goal,att_ifreekick_goal,att_throw_goal,att_throw,attempts_ibox,attempts_obox,expected_goals,expected_goals_nonpenalty,expected_goals_openplay,expected_goals_setplay,expected_goals_hd,expected_goals_lf,expected_goals_rf,expected_goals_freekick,expected_goals_conceded,expected_goals_nonpenalty_conceded,expected_goalsontarget,expected_goalsontarget_nonpenalty,expected_goalsontarget_freekick,expected_goalsontarget_conceded,expected_goalsontarget_nonpenalty_conceded,expected_assists,expected_assists_setplay,expected_assists_openplay
122074,Goalkeeper,Marcus Bettinelli,28.1,54,Fulham,,0,0,0,0,0,0,457,334,0,0,132,35,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1,1,21,1,13,13,0,0,4,0,0,192,71,22,16,5,5,0,0,0,5,3,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,299,0,0,0,1,0,0,0,0,0,0,14,1,18,2,0,86,53,0,0,0,0,0,0,13,2,0,6,2,102,1,72,55,54,11,3,1,1,0,0,1,133,35,98,78,0,1,0,0,1,0,0,0,564,46,0,90,23,0,0,0,0,41,25,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,256,0,99,102,46,10,0,0,0,13,0,0,14,1,0,125,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.90378194,14.115382,0,0,0,12.54839983,11.5667999,0.01812303,0.00292475,0.01519828
84915,Defender,Michael Hector,28,54,Fulham,Right,4,2,0,0,0,0,733,543,6,2,295,168,0,0,1,5,8,13,9,1,9,0,8,0,0,4,6,6,0,5,58,58,0,0,0,0,0,171,60,109,34,0,0,0,0,0,0,0,0,1080,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10,6,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,444,377,0,0,12,0,0,6,2,0,0,0,9,1,0,0,0,79,37,0,3,3,0,0,0,12,95,9,47,24,0,2,0,0,0,69,43,29,29,3,3,1,212,106,75,0,0,0,13,0,0,6,2,2,874,113,0,60,5,0,0,0,0,101,39,0,0,3,0,0,0,0,0,0,0,0,1,0,7,0,0,5,2,2,0,6,307,35,240,151,125,59,0,0,0,0,0,0,47,27,1,206,206,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,529,3,0,0,4,3,4,0,11,0,0,0,0,3,1,0.544799995,0.544799995,0,0.544799995,0.515299994,0.0295,0,0,15.90256505,13.53736512,0.447600015,0.447600015,0,13.90849987,11.9666001,0.346805498,0.00434939,0.342456117
87107,Defender,Cyrus Christie,27.8,54,Fulham,,10,2,5,0,0,0,505,403,49,12,338,233,0,0,1,7,12,23,13,9,7,1,18,1,0,11,11,5,0,14,40,40,0,0,0,0,0,63,24,189,2,0,0,0,0,0,0,0,0,1062,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,1,0,3,0,0,12,2,0,0,0,0,1,3,0,4,0,1,0,0,1,0,0,0,0,0,0,5,216,182,0,0,4,9,0,49,12,0,0,0,12,0,0,0,0,110,53,0,102,86,0,0,0,9,62,7,21,24,0,0,0,0,0,60,59,24,24,25,24,1,84,46,47,0,0,0,1,0,0,15,6,3,831,83,0,27,4,0,0,1,0,32,10,0,0,0,0,3,3,0,0,0,0,0,1,0,11,0,0,14,1,0,0,15,214,87,175,29,169,126,0,0,0,0,0,0,26,18,3,185,185,57,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,497,398,11,0,0,18,5,18,0,20,0,0,0,0,8,2,0.505600002,0.505600002,0.291900009,0.2137,0.053100001,0.127100002,0.325399999,0,19.33176651,19.33176651,0.174000002,0.174000002,0,14.43839994,14.43839994,1.664449484,0.01459653,1.649853188
197030,Forward,Aboubakar Kamara,25.3,54,Fulham,,24,11,4,4,0,0,344,259,28,11,291,208,0,0,4,14,23,16,8,10,3,2,17,0,0,10,42,27,0,2,9,9,0,0,0,0,0,18,10,53,43,0,0,0,0,0,0,0,0,898,0,0,0,7,4,1,9,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,1,1,2,0,0,0,1,3,2,2,1,0,0,1,1,0,3,0,1,0,0,0,4,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,14,8,2,0,2,0,0,14,0,0,0,0,4,4,4,0,3,0,3,5,0,1,0,0,0,0,0,0,9,81,62,0,0,0,16,3,27,10,1,1,0,13,1,0,0,0,100,48,0,12,11,0,0,0,8,37,17,18,13,0,0,0,0,0,71,81,5,5,18,9,0,14,8,41,0,0,0,0,0,0,39,19,9,583,22,1,2,0,4,3,4,0,17,9,11,5,1,0,3,3,0,1,0,0,0,3,1,18,1,2,2,1,3,3,39,65,88,115,76,188,137,0,0,2,0,1,2,13,24,4,178,178,47,0,0,0,2,0,3,4,21,0,0,0,0,2,0,0,0,0,0,343,258,7,0,0,17,8,17,0,58,0,0,0,0,15,9,3.176200047,3.176200047,3.070800014,0.1054,0.330000006,0.716700014,2.129500024,0,19.06407609,18.27567615,4.358999964,4.358999964,0,15.41279998,15.41279998,1.98600453,0.057825432,1.928179447
208998,Defender,Steven Sessegnon,20.1,54,Fulham,,4,2,0,0,0,0,514,428,12,2,264,201,0,0,0,2,2,15,9,4,6,1,9,0,0,5,8,4,0,11,12,12,0,0,0,0,0,51,17,147,10,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,2,0,0,8,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,262,229,0,0,5,2,5,12,2,0,0,0,7,1,0,0,0,47,33,0,75,67,0,0,0,9,41,7,14,17,0,1,0,0,0,38,37,4,4,9,2,1,80,57,35,0,0,0,0,0,0,10,1,2,695,66,0,22,2,1,1,0,0,25,6,0,0,0,0,7,7,0,0,0,0,0,0,0,2,0,0,11,0,0,0,10,190,88,191,45,126,87,0,0,1,0,0,0,18,14,3,119,119,14,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,505,419,3,0,0,14,5,14,0,8,0,0,0,0,1,3,0.161000004,0.161000004,0.130700003,0.030300001,0,0,0.161000004,0.030300001,9.247069016,8.458668962,0.246100007,0.246100007,0,8.182100028,7.217799991,0.243764071,0.01780025,0.225963639
55038,Midfielder,Kevin McDonald,31.7,54,Fulham,,4,2,1,0,0,0,428,358,1,0,205,156,0,0,0,1,1,8,5,1,4,0,14,1,0,6,2,1,0,6,8,8,0,0,0,0,0,51,24,41,61,0,0,0,0,0,0,0,0,613,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,224,202,0,0,3,7,2,1,0,0,0,0,5,1,0,0,0,44,23,0,1,1,0,0,0,7,16,2,4,7,0,1,0,0,0,19,28,2,2,1,0,0,54,30,57,0,0,0,0,0,0,8,5,1,502,52,0,11,1,8,8,0,0,40,22,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,8,124,61,121,122,83,52,0,0,0,0,0,0,18,37,2,86,86,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,417,347,9,0,0,3,2,3,0,4,0,0,0,0,2,2,0.3255,0.3255,0.141600002,0.183899999,0,0,0.3255,0,9.068731293,8.280331239,0.329699993,0.329699993,0,7.182199918,6.217899881,0.131479169,0.00109283,0.13038634
92259,Midfielder,Neeskens Kebano,28.3,54,Fulham,,7,2,0,0,0,3,87,70,20,4,88,59,0,0,1,5,7,4,2,3,2,2,4,0,0,8,6,5,0,2,1,1,0,0,0,0,0,1,0,1,40,0,0,0,0,0,0,0,0,238,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,19,15,0,0,1,7,2,19,3,1,1,0,3,0,0,0,0,26,12,0,2,2,0,0,0,2,5,2,3,4,0,0,0,0,0,20,18,1,1,15,4,1,2,2,10,0,0,0,0,0,0,7,7,5,159,7,1,1,0,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,1,2,2,0,1,0,7,21,31,5,30,51,41,0,0,3,0,0,0,2,7,1,50,50,21,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,85,68,3,0,0,3,2,3,0,14,0,0,0,0,6,1,0.56099999,0.56099999,0.270799994,0.290199995,0.1928,0.270599991,0.097599998,0,4.603710717,4.603710717,0.180100001,0.180100001,0,3.1714001,3.1714001,0.378916516,0.0291642,0.349752343
61739,Defender,Maxime Le Marchand,30.7,54,Fulham,,1,0,0,0,0,0,140,117,5,1,57,43,0,0,0,0,0,6,5,0,1,0,2,0,0,1,2,2,0,7,3,3,0,0,0,0,0,15,10,3,29,0,0,0,0,0,0,0,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,0,0,1,6,2,5,1,0,0,0,4,1,0,0,0,17,11,0,18,18,0,0,0,2,12,0,9,1,0,0,0,0,0,18,4,3,3,3,2,2,17,13,16,0,0,0,2,0,0,1,1,1,190,16,0,5,1,0,0,0,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,46,19,14,61,30,24,0,0,0,0,0,0,11,5,0,29,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,115,1,0,0,3,0,3,0,2,0,0,0,0,1,0,0.039500002,0.039500002,0,0.039500002,0.039500002,0,0,0,2.696011975,2.696011975,0,0,0,4.036999904,4.036999904,0.03622998,0.00084585,0.035384131
219249,Midfielder,Matt O'Riley,19.6,54,Fulham,,1,0,0,0,0,0,55,45,2,1,38,29,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,12,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,17,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,3,2,0,0,1,1,0,9,6,10,0,0,0,0,0,0,2,0,1,64,8,0,2,1,1,1,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,7,22,12,17,12,0,0,0,0,0,0,3,7,0,13,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,44,0,0,0,2,2,2,0,1,0,0,0,0,0,1,0.0352,0.0352,0.0352,0,0,0.0352,0,0,1.929399967,1.929399967,0,0,0,0.911599994,0.911599994,0.256095052,0.00017678,0.255918294
54421,Forward,Floyd Ayité,31.5,54,Fulham,Right,1,0,1,0,0,0,7,6,0,0,5,4,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,5,4,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0.123499997,0.123499997,0.123499997,0,0,0.123499997,0,0,0.0295,0.0295,0,0,0,0,0,0.017246939,0.00020751,0.017039429
176414,Midfielder,Luca De La Torre,22.1,54,Fulham,,0,0,0,0,0,0,7,6,2,0,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,6,5,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362592,0.00017503,0.00345089
490146,Forward,Jay Stansfield,17.6,54,Fulham,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223335,Forward,Sylvester Jasper,18.8,54,Fulham,,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119199999,0.119199999,0,0,0,0.0594,0.0594,0.00035873,0,0.00035873
124496,Goalkeeper,Magnus Norman,23.4,54,Fulham,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199587,Forward,Martell Taylor-Crossdale,20.5,54,Fulham,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58476,Forward,Rui Fonte,30.2,54,Fulham,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208997,Midfielder,Jayden Harris,20.8,54,Fulham,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
