Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
BallRecovery,9,34,30226,87,Successful,64.1,63.9,,,OpenPlay
Pass,9,34,30226,87,Successful,64.1,63.9,67.6,76.7,OpenPlay
Pass,9,36,17778,87,Successful,67.6,76.7,75.5,86.9,OpenPlay
Pass,9,40,5583,87,Unsuccessful,90.6,69.5,88.9,67,OpenPlay
BallTouch,9,41,238940,63,Successful,9.4,32.2,,,OpenPlay
BallTouch,9,42,112161,63,Successful,9.6,30.0,,,OpenPlay
BallTouch,9,43,238940,63,Successful,12.5,34.0,,,OpenPlay
Clearance,9,44,135914,63,Successful,9.4,33.1,16.7,19.1,OpenPlay
BallRecovery,9,45,80764,63,Successful,17.3,18.8,,,OpenPlay
Pass,9,45,80764,63,Successful,17.3,18.8,30.4,32.2,OpenPlay
Pass,9,46,24248,63,Successful,30.4,32.2,31,41.5,OpenPlay
SavedShot,9,56,362431,63,Successful,85.2,42.5,,,OpenPlay
Save,9,56,73379,87,Successful,1.8,53.1,,,OpenPlay
CornerAwarded,9,58,362431,63,Successful,91.7,44.7,,,OpenPlay
CornerAwarded,9,58,73379,87,Unsuccessful,8.3,55.3,,,OpenPlay
Pass,10,32,83078,63,Successful,99.5,0.5,84.7,17.7,CornerTaken
Pass,10,34,80764,63,Successful,87.6,17.1,93.2,52.1,OpenPlay
MissedShots,10,37,135914,63,Successful,92.3,54.6,,,OpenPlay
Pass,10,51,73379,87,Successful,4.6,46.6,4.2,30.9,OpenPlay
Pass,10,53,20664,87,Successful,4.2,30.9,14.5,3.1,OpenPlay
Pass,10,56,88300,87,Successful,14.5,3.1,24.5,10.6,OpenPlay
Pass,10,59,13764,87,Unsuccessful,25.4,6.2,26.2,6.4,OpenPlay
BlockedPass,10,59,238940,63,Successful,75.9,93.6,,,OpenPlay
Pass,11,11,88300,87,Successful,33.9,0.0,14.2,11.4,ThrowIn
Pass,11,19,20664,87,Successful,34.5,48.1,44.5,49,OpenPlay
Pass,11,21,30226,87,Successful,44.5,49.0,38.1,48.5,OpenPlay
Pass,11,23,20664,87,Successful,40.4,45.2,44.1,25.3,OpenPlay
Pass,11,25,88300,87,Successful,45.0,24.1,53.5,5.9,OpenPlay
Pass,11,28,44868,87,Successful,57.6,7.1,54.7,18.8,OpenPlay
Pass,11,30,88300,87,Successful,54.9,24.0,47.5,41.3,OpenPlay
Pass,11,33,20664,87,Successful,48.2,44.0,54.9,86.8,OpenPlay
Pass,11,35,100995,87,Successful,56.8,87.4,62.2,96.2,OpenPlay
Pass,11,38,5583,87,Successful,63.2,95.1,59.2,89.1,OpenPlay
Pass,11,40,100995,87,Successful,59.0,88.1,63.4,93.5,OpenPlay
Pass,11,41,5583,87,Successful,63.4,93.5,56.7,89.1,OpenPlay
Pass,11,43,100995,87,Successful,56.5,86.9,51.8,71.5,OpenPlay
Pass,11,45,320374,87,Successful,51.8,67.5,48.1,27.6,OpenPlay
Pass,11,48,88300,87,Successful,48.1,27.6,58,5.9,OpenPlay
Pass,11,50,44868,87,Unsuccessful,58.0,5.9,58.5,7.7,OpenPlay
Interception,11,51,326646,63,Successful,39.0,95.3,,,OpenPlay
BallRecovery,11,52,112161,63,Successful,42.4,89.7,,,OpenPlay
Pass,11,56,112161,63,Successful,57.7,63.3,63.9,47,OpenPlay
Pass,11,57,362431,63,Successful,63.9,47.0,62.6,56.1,OpenPlay
Pass,11,59,112161,63,Successful,63.5,63.9,64.6,74.8,OpenPlay
Pass,12,1,132962,63,Successful,64.9,75.3,85.2,17.4,OpenPlay
Pass,12,4,83078,63,Successful,85.1,16.5,80,32.1,OpenPlay
Pass,12,6,80764,63,Successful,79.2,29.1,81.6,12,OpenPlay
Pass,12,7,83078,63,Successful,81.6,12.0,71.7,31.9,OpenPlay
Pass,12,10,238940,63,Successful,70.6,34.5,75.9,35.4,OpenPlay
Pass,12,12,24248,63,Successful,80.2,29.8,97.2,18.8,OpenPlay
Pass,12,14,83078,63,Successful,97.3,18.8,94.6,56,OpenPlay
Aerial,12,17,88300,87,Unsuccessful,4.8,43.6,,,OpenPlay
Aerial,12,17,362431,63,Successful,95.2,56.4,,,OpenPlay
SavedShot,12,18,362431,63,Successful,95.4,53.6,,,OpenPlay
Save,12,18,73379,87,Successful,1.5,47.8,,,OpenPlay
KeeperPickup,12,20,73379,87,Successful,1.5,47.8,,,OpenPlay
Pass,12,26,73379,87,Successful,8.1,53.2,22.5,65.1,OpenPlay
Pass,12,28,30226,87,Successful,24.9,68.4,30.8,62.7,OpenPlay
Pass,12,32,13764,87,Successful,31.7,64.2,25.1,86.8,OpenPlay
Pass,12,34,100995,87,Successful,25.1,86.8,30.6,92.4,OpenPlay
Pass,12,35,17778,87,Successful,30.6,92.4,25.1,83.9,OpenPlay
Pass,12,37,100995,87,Successful,25.1,83.9,22.7,73.3,OpenPlay
Pass,12,40,320374,87,Successful,25.3,67.6,25.3,35.5,OpenPlay
Pass,12,42,20664,87,Successful,24.8,33.3,28,15.6,OpenPlay
Pass,12,44,88300,87,Successful,28.0,15.6,30.8,31.2,OpenPlay
Pass,12,48,30226,87,Successful,39.9,38.0,48.3,83.3,OpenPlay
Pass,12,51,100995,87,Successful,48.3,83.3,61.3,95.4,OpenPlay
Pass,12,54,5583,87,Successful,68.6,93.8,64.2,83,OpenPlay
Pass,12,57,100995,87,Successful,65.8,82.7,73.6,93.8,OpenPlay
Pass,13,1,5583,87,Unsuccessful,92.8,91.4,93,90,OpenPlay
BallTouch,13,3,83078,63,Successful,10.2,6.5,,,OpenPlay
KeeperPickup,13,4,76662,63,Successful,2.6,42.5,,,OpenPlay
Pass,13,16,76662,63,Successful,13.6,48.7,23.2,62.1,OpenPlay
Pass,13,21,135914,63,Successful,19.5,76.9,23.8,96.6,OpenPlay
Pass,13,26,326646,63,Unsuccessful,27.4,97.1,57.9,80.2,OpenPlay
Pass,13,28,20664,87,Successful,41.3,24.0,41.3,10.7,OpenPlay
BallRecovery,13,30,88300,87,Successful,41.3,10.7,,,OpenPlay
Pass,13,31,88300,87,Successful,41.8,8.3,52.7,7.3,OpenPlay
Pass,13,34,13764,87,Successful,57.7,3.4,45.9,5.6,OpenPlay
Pass,13,35,88300,87,Successful,45.9,5.6,36.8,25.5,OpenPlay
Pass,13,37,20664,87,Successful,37.7,26.4,45.5,26.4,OpenPlay
Pass,13,38,30226,87,Successful,45.5,26.4,38.3,47.5,OpenPlay
Pass,13,41,320374,87,Successful,44.6,55.1,56.6,95,OpenPlay
Pass,13,46,100995,87,Successful,59.1,95.3,47.5,78.5,OpenPlay
Pass,13,50,320374,87,Successful,47.3,75.0,52.7,57.3,OpenPlay
Pass,13,53,30226,87,Successful,53.7,54.0,62.7,39.5,OpenPlay
Pass,13,55,13764,87,Successful,61.2,38.6,48.7,34.9,OpenPlay
Pass,13,57,20664,87,Successful,48.7,34.9,56.2,8.8,OpenPlay
Pass,13,59,44868,87,Successful,56.2,8.8,54.4,17.3,OpenPlay
Pass,14,0,13764,87,Successful,54.4,17.3,53.7,8.5,OpenPlay
Pass,14,2,44868,87,Successful,53.7,8.5,45.9,40.4,OpenPlay
Pass,14,3,20664,87,Unsuccessful,45.9,40.4,61.1,57,OpenPlay
Foul,14,6,80764,63,Successful,37.5,41.6,,,OpenPlay
Foul,14,6,17778,87,Unsuccessful,62.5,58.4,,,OpenPlay
Card,14,7,17778,87,Successful,0.0,0.0,,,OpenPlay
Pass,14,45,135914,63,Successful,42.9,49.9,60.3,94.4,OpenPlay
Pass,14,47,326646,63,Successful,60.4,94.5,52.2,95.4,OpenPlay
Pass,14,48,112161,63,Successful,52.2,95.4,60.1,97.8,OpenPlay
Pass,14,48,326646,63,Successful,60.1,97.8,38,57.5,OpenPlay
Pass,14,51,77564,63,Successful,38.0,57.5,36.1,65.4,OpenPlay
Pass,14,53,135914,63,Successful,36.5,66.9,44,56.6,OpenPlay
Pass,14,56,238940,63,Successful,39.8,60.6,27.9,72.3,OpenPlay
Pass,14,57,135914,63,Successful,27.9,72.7,32.8,94.8,OpenPlay
Pass,14,58,112161,63,Successful,32.9,95.0,27.2,74.4,OpenPlay
Pass,15,1,135914,63,Successful,29.2,69.4,30.2,42.8,OpenPlay
Pass,15,3,77564,63,Successful,31.2,42.4,41.8,16.8,OpenPlay
Pass,15,6,80764,63,Successful,41.6,14.4,47.3,1.4,OpenPlay
Pass,15,7,83078,63,Successful,47.3,1.4,39.8,4.7,OpenPlay
Pass,15,8,80764,63,Successful,39.5,4.9,40,25.5,OpenPlay
Pass,15,10,238940,63,Successful,39.6,26.8,45.4,22.1,OpenPlay
Foul,15,13,362431,63,Successful,46.2,23.2,,,OpenPlay
Foul,15,13,320374,87,Unsuccessful,53.8,76.8,,,OpenPlay
Pass,15,25,77564,63,Successful,44.0,14.4,53,34,OpenPlay
Pass,15,27,238940,63,Successful,53.0,34.0,85.6,80,OpenPlay
SavedShot,15,30,326646,63,Successful,95.5,77.8,,,OpenPlay
Save,15,30,73379,87,Successful,1.3,44.8,,,OpenPlay
KeeperPickup,15,31,73379,87,Successful,2.3,46.0,,,OpenPlay
Pass,15,34,73379,87,Successful,4.4,42.5,27.6,7.3,OpenPlay
Pass,15,38,44868,87,Successful,29.9,3.8,24.5,9.8,OpenPlay
Pass,15,43,88300,87,Successful,31.4,10.0,44.2,36.1,OpenPlay
TakeOn,15,45,19729,87,Unsuccessful,45.3,43.6,,,OpenPlay
Tackle,15,45,80764,63,Successful,54.7,56.4,,,OpenPlay
BallRecovery,15,47,135914,63,Successful,49.8,58.4,,,OpenPlay
Pass,15,47,135914,63,Successful,49.8,58.4,43.2,46.3,OpenPlay
Pass,15,48,77564,63,Successful,43.2,46.3,45.1,57.9,OpenPlay
Pass,15,52,135914,63,Successful,45.1,57.9,56.3,94.5,OpenPlay
Pass,15,55,326646,63,Successful,58.5,94.7,65.3,92.3,OpenPlay
Pass,15,56,362431,63,Successful,65.3,92.3,55.7,96,OpenPlay
Pass,15,57,326646,63,Successful,56.5,95.3,51.1,88.1,OpenPlay
Pass,16,0,112161,63,Successful,48.2,85.3,38.1,65.4,OpenPlay
Pass,16,2,135914,63,Successful,38.0,65.4,42.3,80.9,OpenPlay
