Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,12,14,125211,13,Unsuccessful,92.5,12.8,92.4,17,OpenPlay,False,False
Clearance,12,14,8222,31,Successful,11.1,86.8,11.1,86.8,OpenPlay,False,False
CornerAwarded,12,15,8222,31,Unsuccessful,4.7,85.3,,,OpenPlay,False,False
CornerAwarded,12,15,125211,13,Successful,95.3,14.7,,,OpenPlay,False,False
Pass,12,42,239872,13,Successful,99.5,0.5,91.3,47.6,CornerTaken,False,False
MissedShots,12,43,80921,13,Successful,90.7,46.0,,,OpenPlay,False,False
Pass,13,2,110189,31,Successful,5.0,53.2,6.8,55.9,OpenPlay,False,False
Pass,13,7,297544,31,Successful,10.8,59.6,33.3,95.8,OpenPlay,False,False
Foul,13,10,8222,31,Successful,44.7,94.4,,,OpenPlay,False,False
Foul,13,10,239872,13,Unsuccessful,55.3,5.6,,,OpenPlay,False,False
Pass,13,28,27213,31,Successful,46.5,92.6,40.2,91.1,OpenPlay,False,False
Pass,13,30,297544,31,Successful,35.3,91.5,40.4,96.9,OpenPlay,False,False
Pass,13,31,27213,31,Successful,41.3,95.6,51.2,84.7,OpenPlay,False,False
Pass,13,32,69346,31,Successful,51.5,85.6,56.1,97.5,OpenPlay,False,False
Pass,13,35,8222,31,Successful,53.9,96.2,46.7,82.9,OpenPlay,False,False
Pass,13,36,29544,31,Successful,46.7,82.9,39.1,96.6,OpenPlay,False,False
Pass,13,39,27213,31,Successful,45.1,93.5,51.6,84.5,OpenPlay,False,False
Pass,13,40,69346,31,Successful,51.2,84.5,45.3,86.8,OpenPlay,False,False
Pass,13,43,27213,31,Successful,43.8,87.5,46.6,95.6,OpenPlay,False,False
Pass,13,44,8222,31,Successful,46.3,95.6,29,78.8,OpenPlay,False,False
Pass,13,48,297544,31,Successful,28.6,77.3,55.4,6.5,OpenPlay,False,False
Aerial,13,51,110260,13,Unsuccessful,46.0,95.0,,,OpenPlay,False,False
Aerial,13,51,10454,31,Successful,54.0,5.0,,,OpenPlay,False,False
BallTouch,13,52,10454,31,Successful,53.3,5.4,,,OpenPlay,False,False
BallTouch,13,53,110260,13,Successful,46.2,95.8,,,OpenPlay,False,False
SubstitutionOff,17,52,110260,13,Successful,0.0,0.0,,,OpenPlay,False,False
SubstitutionOn,17,52,367185,13,Successful,0.0,0.0,,,OpenPlay,False,False
Pass,18,11,136824,31,Successful,51.7,3.1,36.6,12.8,OpenPlay,False,False
Pass,18,14,318432,31,Successful,34.9,15.7,28.8,60.2,OpenPlay,False,False
Pass,18,17,297544,31,Successful,24.1,70.8,8,49,OpenPlay,False,False
Pass,18,21,110189,31,Unsuccessful,7.9,49.0,61.1,15.2,OpenPlay,False,False
Pass,18,25,367185,13,Unsuccessful,35.1,86.3,42.5,100,OpenPlay,False,False
Pass,18,35,10454,31,Successful,61.6,0.0,62.6,11,ThrowIn,False,False
Pass,18,39,317804,31,Successful,72.6,11.3,66.2,46.7,OpenPlay,False,False
Pass,18,43,27213,31,Successful,66.0,50.0,68.5,89.4,OpenPlay,False,False
Pass,18,46,8222,31,Successful,68.8,90.3,49.5,68.5,OpenPlay,False,False
Pass,18,50,27213,31,Successful,49.3,68.4,46.5,38.6,OpenPlay,False,False
Pass,18,52,318432,31,Successful,45.6,35.2,54.4,3.5,OpenPlay,False,False
Pass,18,55,10454,31,Successful,52.3,4.3,39.3,27,OpenPlay,False,False
Pass,18,58,318432,31,Successful,39.9,31.8,35.7,59,OpenPlay,False,False
Pass,19,1,297544,31,Successful,35.8,60.8,42.2,80.6,OpenPlay,False,False
Pass,19,3,27213,31,Successful,45.5,84.1,91.5,82.4,OpenPlay,False,False
Pass,19,8,141469,31,Successful,95.1,88.7,91.4,97.4,OpenPlay,False,False
Pass,19,12,8222,31,Successful,91.8,96.5,86.5,84.2,OpenPlay,False,False
Pass,19,13,69346,31,Successful,86.7,84.4,82.3,96.6,OpenPlay,False,False
Pass,19,15,141469,31,Successful,80.2,96.9,69.7,77,OpenPlay,False,False
Pass,19,18,29544,31,Successful,68.4,75.1,63.3,49.4,OpenPlay,False,False
Pass,19,22,318432,31,Successful,66.8,35.2,73,4.4,OpenPlay,False,False
Pass,19,25,10454,31,Successful,73.2,3.5,73.4,11.7,OpenPlay,False,False
Pass,19,28,136824,31,Successful,69.9,6.7,57.1,21.3,OpenPlay,False,False
Pass,19,31,29544,31,Successful,58.4,28.8,61.8,32.7,OpenPlay,False,False
Pass,19,34,27213,31,Unsuccessful,62.8,28.8,82.6,0,OpenPlay,False,False
Pass,19,50,367185,13,Successful,20.9,100.0,26.7,95,ThrowIn,False,False
Pass,19,51,89401,13,Successful,26.7,95.0,19.6,97.4,OpenPlay,False,False
Pass,19,53,367185,13,Successful,19.6,97.4,27,97.1,OpenPlay,False,False
Pass,19,55,89401,13,Successful,22.3,95.1,12.5,70.3,OpenPlay,False,False
Pass,19,58,80921,13,Successful,12.6,67.2,22.4,11.6,OpenPlay,False,False
Pass,20,5,125211,13,Successful,37.4,33.3,26.2,33.7,OpenPlay,False,False
Pass,20,10,80921,13,Successful,31.7,36.3,27.4,52.1,OpenPlay,False,False
Pass,20,13,27586,13,Successful,28.7,54.8,38.8,78.7,OpenPlay,False,False
Pass,20,16,89401,13,Unsuccessful,45.8,86.0,60.4,98.1,OpenPlay,False,False
Interception,20,17,136824,31,Successful,40.5,2.5,,,OpenPlay,False,False
Pass,20,31,367185,13,Successful,63.8,100.0,77.2,96.9,ThrowIn,False,False
Pass,20,34,44120,13,Unsuccessful,72.1,97.7,71.4,77.9,OpenPlay,False,False
Pass,20,37,27213,31,Unsuccessful,29.9,26.5,30.6,25.8,OpenPlay,False,False
BlockedPass,20,37,345845,13,Successful,73.6,76.3,,,OpenPlay,False,False
Dispossessed,20,38,89401,13,Successful,63.1,73.2,,,OpenPlay,False,False
Tackle,20,38,27213,31,Unsuccessful,36.9,26.8,,,OpenPlay,False,False
Pass,20,42,367185,13,Successful,55.7,93.8,43.2,72,OpenPlay,False,False
Pass,20,43,27586,13,Successful,42.8,70.2,41.3,37.9,OpenPlay,False,False
Pass,20,46,80921,13,Successful,42.3,33.9,61.5,32.4,OpenPlay,False,False
Pass,20,48,13756,13,Successful,61.5,32.4,52.8,36.7,OpenPlay,False,False
Pass,20,52,144890,13,Successful,61.6,39.5,61.5,56.7,OpenPlay,False,False
