eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
35.0,2,1946963831.0,True,2,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '35.9'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.6'}]","[90, 116, 126, 34, 36, 215, 217]",43.0,13,47.8,7.7,Successful,1,FirstHalf,1,Pass,1,41.3,59.6,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
36.0,2,1271109608.0,True,2,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '31.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",46.0,13,41.3,59.6,Successful,1,FirstHalf,1,Pass,1,59.3,95.7,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
37.0,2,1357998968.0,True,2,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.6'}]","[90, 116, 29, 34, 37, 215, 217]",51.0,13,54.6,82.6,Successful,1,FirstHalf,1,Pass,1,43.0,69.6,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
38.0,2,829585035.0,True,2,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '36.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.1'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}]","[90, 116, 126, 35, 37, 215, 217]",53.0,13,40.9,66.7,Successful,1,FirstHalf,1,Pass,1,43.1,13.1,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
39.0,2,953746312.0,True,2,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.9'}]","[90, 116, 29, 35, 36, 215, 217]",57.0,13,43.1,13.1,Successful,1,FirstHalf,1,Pass,1,43.9,25.8,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
40.0,2,289604838.0,True,2,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",58.0,13,43.9,25.8,Successful,1,FirstHalf,1,Pass,1,64.1,22.7,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
41.0,3,520345200.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '22'}]","[90, 69]",6.0,13,69.1,6.0,Successful,1,FirstHalf,1,Dispossessed,50,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
22.0,3,711477113.0,True,3,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '41'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",6.0,167,30.9,94.0,Successful,1,FirstHalf,1,Tackle,7,,,27213.0,,,,,,,,,,,,,,,,,,,,,,,,
43.0,3,1182535596.0,False,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.1'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[211, 34, 36, 215]",15.0,13,67.5,0.0,Successful,1,FirstHalf,1,Pass,1,65.5,10.1,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
44.0,3,212743578.0,True,3,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",17.0,13,65.5,10.1,Successful,1,FirstHalf,1,Pass,1,65.7,2.2,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
45.0,3,189097028.0,True,3,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}]","[90, 118, 116, 29, 34, 36, 215, 217]",18.0,13,65.7,2.3,Successful,1,FirstHalf,1,Pass,1,55.3,6.5,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
46.0,3,1867171270.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.9'}]","[90, 116, 29, 34, 36, 215, 217]",23.0,13,54.6,18.5,Successful,1,FirstHalf,1,Pass,1,36.3,24.0,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
47.0,3,123635553.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",25.0,13,38.9,22.8,Successful,1,FirstHalf,1,Pass,1,53.2,11.9,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
48.0,3,1770496409.0,True,3,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '35.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",28.0,13,55.7,11.7,Successful,1,FirstHalf,1,Pass,1,88.3,25.5,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
49.0,3,570152373.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 68]",30.0,13,88.3,25.5,Unsuccessful,0,FirstHalf,1,BallTouch,61,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
24.0,3,2091861347.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 101, 55]",33.0,167,11.7,76.4,Successful,1,FirstHalf,1,Interception,8,,,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,3,256870681.0,False,3,[],[92],34.0,167,4.8,74.2,Successful,1,FirstHalf,1,BallRecovery,49,,,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
26.0,3,1185502323.0,True,3,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '100.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.0'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.9'}]","[90, 117, 119, 127, 35, 36, 214, 217]",36.0,167,2.7,76.1,Unsuccessful,0,FirstHalf,1,Pass,1,20.9,100.0,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
51.0,3,185752854.0,False,3,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '8.6'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[211, 34, 36, 216]",51.0,13,75.5,0.0,Successful,1,FirstHalf,1,Pass,1,73.7,8.6,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
52.0,3,1870020102.0,True,3,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '4.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",52.0,13,73.7,8.6,Successful,1,FirstHalf,1,Pass,1,74.0,2.5,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
53.0,3,1448587432.0,True,3,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.6'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",53.0,13,74.0,2.5,Successful,1,FirstHalf,1,Pass,1,67.2,11.6,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
54.0,3,1347166026.0,True,3,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.5'}]","[90, 116, 29, 34, 36, 215, 217]",54.0,13,63.8,24.7,Successful,1,FirstHalf,1,Pass,1,46.3,46.0,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
55.0,3,1771603664.0,True,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 37, 215, 217]",57.0,13,46.4,44.2,Successful,1,FirstHalf,1,Pass,1,59.5,22.7,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
56.0,4,1914906620.0,True,4,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.6'}]","[90, 116, 29, 34, 36, 214, 217]",1.0,13,43.9,16.5,Successful,1,FirstHalf,1,Pass,1,31.6,32.4,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
57.0,4,719879018.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.2'}]","[90, 116, 29, 35, 36, 215, 217]",3.0,13,31.6,32.4,Successful,1,FirstHalf,1,Pass,1,44.1,36.9,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
58.0,4,1976101908.0,True,4,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.4'}]","[90, 116, 29, 34, 37, 215, 217]",4.0,13,44.1,36.9,Successful,1,FirstHalf,1,Pass,1,41.0,9.4,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
59.0,4,15808114.0,True,4,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.1'}]","[90, 118, 116, 29, 35, 36, 215, 217]",8.0,13,54.9,3.5,Successful,1,FirstHalf,1,Pass,1,60.1,12.5,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
60.0,4,2116746819.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 68]",9.0,13,60.1,12.5,Unsuccessful,0,FirstHalf,1,BallTouch,61,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
28.0,4,1815978365.0,False,4,[],[92],10.0,167,46.0,86.5,Successful,1,FirstHalf,1,BallRecovery,49,,,14102.0,,,,,,,,,,,,,,,,,,,,,,,,
29.0,4,192644252.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '50.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",11.0,167,47.2,83.3,Successful,1,FirstHalf,1,Pass,1,50.9,50.5,14102.0,,,,,,,,,,,,,,,,,,,,,,,,
30.0,4,1004272066.0,True,4,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '61'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 53]",17.0,167,75.2,43.8,Successful,1,FirstHalf,1,TakeOn,3,,,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
61.0,4,1809346572.0,False,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '30'}]",[54],17.0,13,24.8,56.2,Unsuccessful,0,FirstHalf,1,Challenge,45,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
31.0,4,1182880495.0,True,4,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '62'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 52]",19.0,167,80.6,48.2,Unsuccessful,0,FirstHalf,1,TakeOn,3,,,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
62.0,4,1743333354.0,True,4,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '31'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",19.0,13,19.4,51.8,Successful,1,FirstHalf,1,Tackle,7,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
63.0,4,455147176.0,False,4,[],[92],20.0,13,23.8,58.1,Successful,1,FirstHalf,1,BallRecovery,49,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
64.0,4,1879598665.0,True,4,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.3'}]","[90, 117, 119, 28, 35, 37, 215, 217]",21.0,13,24.4,62.3,Unsuccessful,0,FirstHalf,1,Pass,1,45.4,57.0,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
32.0,4,1116639631.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 100, 55]",24.0,167,53.7,47.3,Successful,1,FirstHalf,1,Interception,8,,,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
33.0,4,864562201.0,False,4,[],[92],25.0,167,57.6,9.4,Successful,1,FirstHalf,1,BallRecovery,49,,,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
34.0,4,2137702464.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 35, 36, 215, 217]",26.0,167,57.6,9.4,Successful,1,FirstHalf,1,Pass,1,59.9,19.4,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
35.0,4,367868591.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.3'}]","[90, 118, 116, 29, 34, 37, 215, 217]",27.0,167,59.9,19.4,Successful,1,FirstHalf,1,Pass,1,57.5,4.3,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
36.0,4,782220566.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.6'}]","[90, 116, 29, 34, 36, 215, 217]",29.0,167,58.0,4.9,Successful,1,FirstHalf,1,Pass,1,41.6,18.0,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
37.0,4,552626327.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '25.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",31.0,167,41.9,22.1,Successful,1,FirstHalf,1,Pass,1,39.4,59.9,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
38.0,4,2014286799.0,True,4,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '92.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",35.0,167,45.3,66.6,Successful,1,FirstHalf,1,Pass,1,47.7,92.0,68852.0,,,,,,,,,,,,,,,,,,,,,,,,
39.0,4,905834639.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.6'}]","[90, 116, 29, 34, 37, 215, 217]",38.0,167,48.1,93.5,Successful,1,FirstHalf,1,Pass,1,37.6,70.9,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
40.0,4,897590433.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.4'}]","[90, 116, 29, 35, 37, 215, 217]",40.0,167,38.0,70.0,Successful,1,FirstHalf,1,Pass,1,43.4,69.6,68852.0,,,,,,,,,,,,,,,,,,,,,,,,
41.0,4,698132626.0,True,4,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",42.0,167,43.7,69.3,Successful,1,FirstHalf,1,Pass,1,48.0,60.9,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
42.0,4,1538731158.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.4'}]","[90, 116, 29, 34, 36, 215, 217]",43.0,167,48.0,60.9,Successful,1,FirstHalf,1,Pass,1,44.5,65.4,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
43.0,4,116113309.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.2'}]","[90, 116, 29, 35, 36, 215, 217]",45.0,167,44.6,67.0,Successful,1,FirstHalf,1,Pass,1,48.2,72.9,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
44.0,4,669074398.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.5'}]","[90, 118, 116, 29, 35, 36, 215, 217]",46.0,167,54.4,79.9,Successful,1,FirstHalf,1,Pass,1,63.1,94.5,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
45.0,4,367288450.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.8'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}]","[90, 118, 116, 29, 34, 36, 215, 217]",47.0,167,63.1,94.5,Successful,1,FirstHalf,1,Pass,1,57.9,94.8,27213.0,,,,,,,,,,,,,,,,,,,,,,,,
46.0,4,1541298631.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",49.0,167,56.9,95.7,Successful,1,FirstHalf,1,Pass,1,37.1,72.9,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
47.0,4,817836385.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '25.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.6'}]","[90, 116, 29, 35, 37, 215, 217]",53.0,167,36.8,71.8,Successful,1,FirstHalf,1,Pass,1,37.2,34.6,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
48.0,4,373594561.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}]","[90, 116, 29, 35, 37, 215, 217]",57.0,167,36.7,31.0,Successful,1,FirstHalf,1,Pass,1,39.5,5.2,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
