Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,10,16,92691,70,Successful,20.5,65.8,30.4,65.5,OpenPlay
Pass,10,18,323148,70,Successful,30.4,65.5,20.9,67,OpenPlay
Pass,10,25,92691,70,Successful,28.5,82.7,25.1,50,OpenPlay
Pass,10,27,67327,70,Successful,25.1,50.0,29.5,81.1,OpenPlay
Pass,10,34,92691,70,Successful,45.6,82.7,45.3,70.2,OpenPlay
Pass,10,36,323148,70,Successful,44.9,69.6,42.3,83.6,OpenPlay
Pass,10,39,92691,70,Successful,42.3,78.3,41,29.7,OpenPlay
Pass,10,43,101659,70,Successful,43.2,27.2,58.3,27.2,OpenPlay
Pass,10,45,127220,70,Successful,62.3,23.4,68.4,4.1,OpenPlay
Pass,10,49,384566,70,Unsuccessful,69.5,4.0,95.4,27.3,OpenPlay
Interception,10,50,238940,63,Successful,5.2,74.5,,,OpenPlay
CornerAwarded,10,52,238940,63,Unsuccessful,4.9,73.6,,,OpenPlay
CornerAwarded,10,52,384566,70,Successful,95.1,26.4,,,OpenPlay
Pass,11,19,33556,70,Unsuccessful,99.5,0.5,91.4,67.6,CornerTaken
Clearance,11,23,80764,63,Successful,7.9,31.6,18.1,4.3,OpenPlay
Pass,11,28,106596,70,Successful,74.1,90.1,80.2,45.6,OpenPlay
Aerial,11,32,344156,63,Unsuccessful,19.6,51.5,,,OpenPlay
Aerial,11,32,67327,70,Successful,80.4,48.5,,,OpenPlay
Pass,11,33,67327,70,Unsuccessful,79.6,45.8,81.2,41,OpenPlay
Clearance,11,34,112161,63,Successful,18.5,57.0,20,60,OpenPlay
BallTouch,11,36,127220,70,Successful,78.5,37.3,,,OpenPlay
SavedShot,11,38,323148,70,Successful,79.2,40.9,,,OpenPlay
Save,11,38,238940,63,Successful,20.5,58.7,,,OpenPlay
Pass,11,39,33556,70,Unsuccessful,86.6,15.6,92.8,49.9,OpenPlay
Clearance,11,40,102173,63,Successful,7.5,53.6,13.7,48.7,OpenPlay
Aerial,11,42,103476,63,Unsuccessful,13.6,50.0,,,OpenPlay
Aerial,11,42,67327,70,Successful,86.4,50.0,,,OpenPlay
SavedShot,11,43,67327,70,Successful,86.3,51.5,,,OpenPlay
Save,11,43,103476,63,Successful,14.1,50.6,,,OpenPlay
Pass,11,44,106596,70,Unsuccessful,76.9,54.8,79.6,50.9,OpenPlay
Pass,11,45,103476,63,Successful,19.4,48.1,24.9,52.2,OpenPlay
BallRecovery,11,46,91213,63,Successful,24.9,52.2,,,OpenPlay
Pass,11,46,91213,63,Unsuccessful,24.9,52.2,28.8,36.9,OpenPlay
BallRecovery,11,50,323148,70,Successful,62.8,71.3,,,OpenPlay
Pass,11,51,323148,70,Successful,63.0,71.5,44.6,71.9,OpenPlay
Pass,11,55,80957,70,Successful,46.0,71.9,21.8,57.9,OpenPlay
Pass,11,58,10445,70,Successful,21.7,53.6,24.4,18.5,OpenPlay
Pass,12,1,384566,70,Successful,25.2,17.1,35.4,8.6,OpenPlay
Pass,12,2,33556,70,Successful,35.4,8.6,30.3,13.5,OpenPlay
Pass,12,3,384566,70,Successful,30.3,13.5,23.1,38.6,OpenPlay
Pass,12,5,101659,70,Successful,23.1,38.6,29.4,73.8,OpenPlay
Pass,12,8,92691,70,Successful,32.2,79.9,54.3,96.5,OpenPlay
Pass,12,11,80957,70,Successful,53.6,94.8,49.8,91.2,OpenPlay
Pass,12,14,323148,70,Unsuccessful,53.7,91.2,76.4,76.1,OpenPlay
Pass,12,16,102173,63,Successful,22.8,26.2,34.3,20.9,OpenPlay
BallRecovery,12,17,127604,63,Successful,28.7,20.0,,,OpenPlay
Pass,12,17,127604,63,Successful,33.2,23.3,26.6,19.2,OpenPlay
Pass,12,18,83078,63,Successful,24.9,16.9,31.3,23.9,OpenPlay
Dispossessed,12,20,127604,63,Successful,31.1,15.7,,,OpenPlay
Tackle,12,20,323148,70,Unsuccessful,68.9,84.3,,,OpenPlay
