Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,12,15,69965,55,Unsuccessful,20.9,96.8,44,58.4,OpenPlay
Pass,12,18,112161,63,Successful,55.0,44.3,55,16.1,OpenPlay
BallRecovery,12,21,135914,63,Successful,55.0,16.1,,,OpenPlay
Pass,12,21,135914,63,Successful,56.2,16.1,63.7,4.1,OpenPlay
Pass,12,23,88112,63,Successful,65.0,4.0,75.1,2.5,OpenPlay
Pass,12,27,362431,63,Unsuccessful,80.8,12.6,96.9,100,OpenPlay
Pass,12,47,27254,55,Successful,6.6,0.0,21.6,11.3,ThrowIn
BallTouch,12,48,344119,55,Unsuccessful,21.6,11.3,,,OpenPlay
BallTouch,12,49,80764,63,Successful,78.2,84.4,,,OpenPlay
Dispossessed,12,50,344119,55,Successful,18.5,13.7,,,OpenPlay
Tackle,12,50,80764,63,Unsuccessful,81.5,86.3,,,OpenPlay
Foul,12,51,344119,55,Successful,20.3,12.0,,,OpenPlay
Foul,12,51,80764,63,Unsuccessful,79.7,88.0,,,OpenPlay
Pass,13,11,14079,55,Successful,20.6,15.2,10.7,49.1,OpenPlay
Pass,13,12,90811,55,Successful,10.7,49.1,15.1,68.7,OpenPlay
Pass,13,14,76810,55,Successful,15.1,68.7,25.2,49.7,OpenPlay
Pass,13,16,91978,55,Successful,25.2,49.7,12.8,37.6,OpenPlay
Pass,13,20,14079,55,Successful,12.8,37.6,16.5,78.2,OpenPlay
Pass,13,23,76810,55,Successful,36.0,82.1,34.1,59.1,OpenPlay
Pass,13,26,91978,55,Successful,36.9,46.3,48.7,9.4,OpenPlay
Pass,13,29,349760,55,Successful,56.3,11.6,81.3,2.5,OpenPlay
Pass,13,33,27254,55,Unsuccessful,81.9,2.5,84.5,10.9,OpenPlay
BallTouch,13,33,102173,63,Successful,13.4,88.7,,,OpenPlay
CornerAwarded,13,34,27254,55,Successful,85.6,11.0,,,OpenPlay
CornerAwarded,13,34,102173,63,Unsuccessful,14.4,89.0,,,OpenPlay
Pass,14,7,28186,55,Successful,99.6,0.5,94.6,13.2,CornerTaken
Pass,14,9,349760,55,Unsuccessful,96.6,13.8,92.5,56.6,OpenPlay
Aerial,14,13,76810,55,Unsuccessful,93.0,55.0,,,OpenPlay
Aerial,14,13,135914,63,Successful,7.0,45.0,,,OpenPlay
Clearance,14,13,135914,63,Successful,7.5,41.3,11.2,0,OpenPlay
Pass,14,37,69965,55,Successful,88.6,100.0,84.9,95.1,ThrowIn
Pass,14,38,28186,55,Successful,84.9,95.1,87.5,96.9,OpenPlay
Pass,14,39,69965,55,Successful,89.2,96.6,87.2,86.9,OpenPlay
