Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Clearance,11,13,135914,63,Successful,18.5,63.9,34.2,50.4,OpenPlay
Pass,11,15,67480,825,Successful,65.2,44.5,56.3,23.1,OpenPlay
Pass,11,18,363816,825,Successful,56.3,23.1,63.9,7.3,OpenPlay
Pass,11,19,40346,825,Successful,63.9,7.3,52.9,18,OpenPlay
Pass,11,21,363816,825,Successful,53.2,17.9,59.3,21.9,OpenPlay
Pass,11,24,67480,825,Successful,61.1,19.4,88.9,36.3,OpenPlay
Pass,11,25,323547,825,Unsuccessful,88.9,36.3,96.6,52.4,OpenPlay
KeeperPickup,11,26,76662,63,Successful,5.6,51.6,,,OpenPlay
Pass,11,35,76662,63,Successful,14.7,49.9,24,87.1,OpenPlay
Pass,11,37,344156,63,Successful,25.6,86.8,29.6,74.4,OpenPlay
Pass,11,43,238940,63,Successful,46.8,57.2,45.8,26.4,OpenPlay
Pass,11,49,77564,63,Successful,52.2,29.2,46.5,73.9,OpenPlay
Pass,11,55,344156,63,Unsuccessful,56.4,86.3,90.5,0,OpenPlay
Pass,12,27,79755,825,Unsuccessful,20.6,100.0,41.7,93.9,ThrowIn
Pass,12,30,77564,63,Unsuccessful,50.8,10.4,60.9,16.7,OpenPlay
Pass,12,32,67480,825,Unsuccessful,32.5,82.9,62.7,82,OpenPlay
Pass,12,33,135914,63,Successful,43.2,13.8,53.4,27.9,OpenPlay
BallRecovery,12,34,132962,63,Successful,53.4,27.9,,,OpenPlay
Pass,12,35,132962,63,Successful,53.4,27.9,35.8,49,OpenPlay
Pass,12,37,344156,63,Successful,33.4,53.9,9.8,53.4,OpenPlay
Pass,12,41,76662,63,Unsuccessful,8.5,47.2,55.8,26.5,OpenPlay
Pass,12,45,79755,825,Unsuccessful,41.5,73.8,65.4,60.9,OpenPlay
Pass,12,48,238940,63,Successful,39.3,44.8,46.2,61.2,OpenPlay
Pass,12,51,132962,63,Successful,53.8,67.3,52.1,57.8,OpenPlay
Pass,12,55,238940,63,Successful,58.9,60.2,63.8,66.1,OpenPlay
Pass,12,56,132962,63,Successful,67.5,69.9,66.3,94.1,OpenPlay
Pass,13,0,112161,63,Successful,70.5,90.5,74.5,96.8,OpenPlay
Pass,13,3,132962,63,Successful,73.5,91.7,66,69.4,OpenPlay
Pass,13,5,80764,63,Successful,63.5,68.4,48.3,54,OpenPlay
