Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,15,46,369884,839,Successful,56.8,91.4,43.9,87.7,OpenPlay
Pass,15,49,344259,839,Successful,45.4,77.0,43.1,33,OpenPlay
Pass,15,52,12575,839,Successful,43.5,31.0,57.5,2.5,OpenPlay
Foul,15,56,326646,63,Unsuccessful,38.6,97.4,,,OpenPlay
Foul,15,56,363665,839,Successful,61.4,2.6,,,OpenPlay
Pass,17,19,102234,839,Unsuccessful,61.4,5.3,81.8,38,OpenPlay
Clearance,17,21,326646,63,Successful,17.9,63.1,23.8,73.9,OpenPlay
Pass,17,26,363665,839,Successful,78.4,41.0,85.2,59.9,OpenPlay
SavedShot,17,28,12575,839,Successful,85.2,60.4,,,OpenPlay
Save,17,28,344156,63,Successful,12.6,43.0,,,OpenPlay
CornerAwarded,17,29,344156,63,Unsuccessful,13.6,41.6,,,OpenPlay
CornerAwarded,17,29,12575,839,Successful,86.4,58.4,,,OpenPlay
Pass,18,7,369884,839,Successful,99.5,99.5,84.9,33.4,CornerTaken
Pass,18,11,12575,839,Successful,84.9,33.4,78.7,33.4,OpenPlay
Pass,18,12,363665,839,Successful,76.8,26.6,89.9,16.8,OpenPlay
Pass,18,14,12575,839,Unsuccessful,89.9,16.8,90.8,36.4,OpenPlay
Pass,18,15,103476,63,Successful,10.9,62.9,18.5,74.5,OpenPlay
BallRecovery,18,16,80764,63,Successful,19.2,75.4,,,OpenPlay
Pass,18,17,80764,63,Unsuccessful,23.1,76.4,36.2,94.1,OpenPlay
Interception,18,19,79909,839,Successful,55.7,7.6,,,OpenPlay
Pass,18,22,80764,63,Unsuccessful,38.3,97.1,40.5,95.7,OpenPlay
BallTouch,18,23,79909,839,Successful,55.9,7.3,,,OpenPlay
BallTouch,18,24,97659,839,Successful,57.8,7.9,,,OpenPlay
Pass,18,25,326646,63,Unsuccessful,33.3,93.2,95.9,66.4,OpenPlay
BallRecovery,18,30,32258,839,Successful,7.0,30.4,,,OpenPlay
Pass,18,33,32258,839,Successful,18.4,30.1,25.2,66.6,OpenPlay
Pass,18,37,344259,839,Successful,29.5,72.0,39.8,96.6,OpenPlay
Pass,18,38,369884,839,Successful,39.7,96.0,33.4,77,OpenPlay
Pass,18,45,344259,839,Successful,40.5,68.1,53.1,9.2,OpenPlay
Pass,18,48,79909,839,Successful,54.6,7.3,57.2,4,OpenPlay
Pass,18,49,363665,839,Successful,57.2,4.0,57.8,17.6,OpenPlay
Pass,18,51,349561,839,Unsuccessful,57.8,17.6,78,12.2,OpenPlay
BallRecovery,18,53,344156,63,Successful,14.8,89.0,,,OpenPlay
Pass,18,54,344156,63,Successful,14.8,89.0,22.7,98.4,OpenPlay
Pass,18,56,80764,63,Successful,23.0,98.7,17.1,82.7,OpenPlay
Pass,19,0,344156,63,Successful,18.8,73.9,18.4,47.8,OpenPlay
Pass,19,8,102173,63,Successful,34.4,34.8,37.1,61.8,OpenPlay
Pass,19,12,80764,63,Successful,45.0,71.8,53.1,93.2,OpenPlay
Pass,19,14,326646,63,Successful,53.1,93.6,46.3,82.6,OpenPlay
Pass,19,17,80764,63,Successful,46.0,82.4,39.1,45.2,OpenPlay
Pass,19,20,102173,63,Successful,41.3,43.7,43.9,29.5,OpenPlay
Pass,19,24,103476,63,Successful,46.8,29.7,52.6,36.1,OpenPlay
Pass,19,25,238940,63,Successful,52.5,39.7,39.1,39.4,OpenPlay
Pass,19,27,102173,63,Successful,38.5,38.5,43.7,24.6,OpenPlay
Pass,19,32,103476,63,Successful,53.6,11.7,79.4,11.3,OpenPlay
Pass,19,34,88112,63,Unsuccessful,79.5,11.3,75.6,13.8,OpenPlay
Interception,19,36,101238,839,Successful,24.2,82.0,,,OpenPlay
Foul,19,37,112161,63,Unsuccessful,76.1,17.9,,,OpenPlay
Foul,19,37,101238,839,Successful,23.9,82.1,,,OpenPlay
Pass,19,50,344259,839,Unsuccessful,23.5,77.9,79.3,100,OpenPlay
Pass,20,5,88112,63,Successful,31.7,0.0,45,4.3,ThrowIn
Aerial,20,7,369884,839,Unsuccessful,52.2,91.7,,,OpenPlay
