Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
BallTouch,16,13,19859,607,Successful,53.1,43.0,,,OpenPlay,False,False
BallRecovery,16,14,248121,607,Successful,56.1,54.6,,,OpenPlay,False,False
Pass,16,15,248121,607,Unsuccessful,56.1,54.6,69.8,67.5,OpenPlay,False,False
Aerial,16,16,241019,607,Unsuccessful,66.7,65.7,,,OpenPlay,False,False
Aerial,16,16,260493,347,Successful,33.3,34.3,,,OpenPlay,False,False
BallTouch,16,17,260493,347,Successful,31.3,29.8,,,OpenPlay,False,False
BallRecovery,16,18,105026,347,Successful,36.7,25.0,,,OpenPlay,False,False
Pass,16,19,105026,347,Successful,36.7,25.0,38.3,37.4,OpenPlay,False,False
TakeOn,16,21,25599,347,Unsuccessful,40.4,35.7,,,OpenPlay,False,False
Tackle,16,21,117776,607,Unsuccessful,59.6,64.3,,,OpenPlay,False,False
BallTouch,16,22,25599,347,Successful,39.1,37.6,,,OpenPlay,False,False
BallRecovery,16,23,248121,607,Successful,52.6,71.5,,,OpenPlay,False,False
Pass,16,24,248121,607,Successful,52.6,71.5,68,64.2,OpenPlay,False,False
Pass,16,26,322094,607,Unsuccessful,73.3,53.1,87.5,60.6,OpenPlay,False,False
Smother,16,30,105198,347,Successful,10.3,42.7,,,OpenPlay,False,False
Pass,16,41,105198,347,Successful,12.4,44.1,21.8,12,OpenPlay,False,False
Pass,16,44,260493,347,Successful,23.4,4.8,44.4,7.7,OpenPlay,False,False
BallTouch,16,49,25599,347,Unsuccessful,47.7,15.5,,,OpenPlay,False,False
BallRecovery,16,50,248121,607,Successful,54.1,80.0,,,OpenPlay,False,False
Pass,16,51,248121,607,Successful,54.1,80.0,47,84.7,OpenPlay,False,False
Pass,16,52,143193,607,Successful,47.0,84.7,38.8,57.5,OpenPlay,False,False
Pass,16,53,19859,607,Successful,38.8,56.7,55.4,43,OpenPlay,False,False
Pass,16,57,239872,607,Successful,64.5,12.4,64.1,19.8,OpenPlay,False,False
Pass,17,1,117776,607,Successful,62.9,16.5,57.5,6.8,OpenPlay,False,False
