,Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Recipient,Pass Recipient Name,Player Name
884,Pass,72,2,136451,26,Successful,75.3,2.9,73.3,18.2,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
885,Pass,72,5,109915,26,Successful,71.1,21.5,80.6,23.1,OpenPlay,108226.0,Mohamed Salah,Sadio Mané
886,Pass,72,11,108226,26,Unsuccessful,76.6,43.7,80.1,49.9,OpenPlay,,,Mohamed Salah
887,Pass,72,11,96182,26,Successful,80.9,52.4,85.2,50.5,OpenPlay,262838.0,Takumi Minamino,Roberto Firmino
888,Pass,72,12,262838,26,Unsuccessful,86.3,49.9,88.2,59,OpenPlay,,,Takumi Minamino
889,Pass,73,24,345845,13,Successful,49.9,50.3,26.8,50.1,OpenPlay,27586.0,David Luiz,Eddie Nketiah
890,Pass,73,30,27586,13,Unsuccessful,30.9,41.0,72.4,60.8,OpenPlay,,,David Luiz
891,Pass,73,33,115916,26,Unsuccessful,26.1,37.5,37.2,35.9,OpenPlay,,,Fabinho
892,Pass,73,35,89401,13,Successful,61.5,64.7,55.1,78.1,OpenPlay,297403.0,Kieran Tierney,Granit Xhaka
893,Pass,73,37,297403,13,Successful,54.3,78.1,65.5,93.4,OpenPlay,255169.0,Ainsley Maitland-Niles,Kieran Tierney
894,Pass,73,41,255169,13,Successful,69.6,92.7,75,85.1,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Ainsley Maitland-Niles
895,Pass,73,45,44120,13,Unsuccessful,72.8,82.2,75.9,76.7,OpenPlay,,,Pierre-Emerick Aubameyang
896,Pass,73,46,33568,26,Successful,26.4,38.6,32.6,27.2,OpenPlay,109915.0,Sadio Mané,Georginio Wijnaldum
897,Pass,73,51,109915,26,Successful,43.4,30.4,54.6,36.6,OpenPlay,108226.0,Mohamed Salah,Sadio Mané
898,Pass,73,54,108226,26,Successful,54.4,30.3,65,18.6,OpenPlay,96182.0,Roberto Firmino,Mohamed Salah
899,Pass,73,56,96182,26,Unsuccessful,69.1,27.2,71.1,30.3,OpenPlay,,,Roberto Firmino
900,Pass,73,59,96182,26,Successful,67.4,41.9,74.4,58.1,OpenPlay,262838.0,Takumi Minamino,Roberto Firmino
901,Pass,74,1,262838,26,Successful,75.8,63.7,82.2,86.1,OpenPlay,115726.0,Andrew Robertson,Takumi Minamino
902,Pass,74,3,115726,26,Unsuccessful,83.1,84.5,96.3,45,OpenPlay,,,Andrew Robertson
903,Pass,74,24,102248,13,Successful,9.7,50.3,13,25.2,OpenPlay,288795.0,Rob Holding,Emiliano Martínez
904,Pass,74,25,288795,13,Successful,13.0,23.9,23.9,36.9,OpenPlay,89401.0,Granit Xhaka,Rob Holding
905,Pass,74,27,89401,13,Successful,23.6,37.3,28.8,32,OpenPlay,125209.0,Mohamed Elneny,Granit Xhaka
906,Pass,74,28,125209,13,Successful,28.8,32.0,32.1,50.7,OpenPlay,255169.0,Ainsley Maitland-Niles,Mohamed Elneny
907,Pass,74,30,255169,13,Successful,32.1,50.7,25.6,42.2,OpenPlay,89401.0,Granit Xhaka,Ainsley Maitland-Niles
908,Pass,74,33,89401,13,Successful,25.9,38.0,20.7,30.1,OpenPlay,288795.0,Rob Holding,Granit Xhaka
909,Pass,74,35,288795,13,Successful,21.0,29.8,14.7,74,OpenPlay,27586.0,David Luiz,Rob Holding
910,Pass,74,39,27586,13,Successful,13.5,74.4,26.7,74.7,OpenPlay,89401.0,Granit Xhaka,David Luiz
911,Pass,74,42,89401,13,Successful,26.3,78.0,27.8,97.5,OpenPlay,297403.0,Kieran Tierney,Granit Xhaka
912,Pass,74,43,297403,13,Unsuccessful,27.8,97.5,43,100,OpenPlay,,,Kieran Tierney
913,Pass,74,57,136451,26,Successful,59.5,0.0,44.4,22.1,ThrowIn,115916.0,Fabinho,Joseph Gomez
914,Pass,75,0,115916,26,Successful,44.4,22.1,37.6,44.3,OpenPlay,95408.0,Virgil van Dijk,Fabinho
915,Pass,75,3,95408,26,Successful,36.9,45.4,43.2,59.6,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
916,Pass,75,5,33568,26,Successful,42.4,70.5,53,89.6,OpenPlay,262838.0,Takumi Minamino,Georginio Wijnaldum
917,Pass,75,10,262838,26,Successful,57.8,90.5,55.5,65.8,OpenPlay,243510.0,Naby Keita,Takumi Minamino
918,Pass,75,13,243510,26,Successful,59.3,75.4,62.8,95.9,OpenPlay,115726.0,Andrew Robertson,Naby Keita
919,Pass,75,16,115726,26,Successful,63.1,95.3,56,88,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
920,Pass,75,18,33568,26,Successful,56.9,86.9,65.7,81.5,OpenPlay,262838.0,Takumi Minamino,Georginio Wijnaldum
921,Pass,75,19,262838,26,Successful,65.7,81.5,58.1,83.6,OpenPlay,33568.0,Georginio Wijnaldum,Takumi Minamino
922,Pass,75,23,33568,26,Successful,59.0,66.1,77.3,20,OpenPlay,136451.0,Joseph Gomez,Georginio Wijnaldum
923,Pass,75,26,136451,26,Successful,77.3,20.0,93.1,24,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
924,Pass,75,33,109915,26,Unsuccessful,96.4,27.0,88.3,40.8,OpenPlay,,,Sadio Mané
925,Pass,75,39,243510,26,Successful,75.9,50.3,69.9,55.5,OpenPlay,33568.0,Georginio Wijnaldum,Naby Keita
926,Pass,75,39,33568,26,Successful,72.7,56.5,72.2,68.8,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
927,Pass,75,41,115726,26,Successful,71.4,70.5,77.1,66.2,OpenPlay,262838.0,Takumi Minamino,Andrew Robertson
928,Pass,75,44,262838,26,Successful,70.5,78.9,80.1,79.3,OpenPlay,115726.0,Andrew Robertson,Takumi Minamino
929,Pass,75,44,115726,26,Successful,79.6,79.8,79.2,76.3,OpenPlay,262838.0,Takumi Minamino,Andrew Robertson
930,Pass,75,46,262838,26,Successful,79.5,74.2,86.6,70.3,OpenPlay,96182.0,Roberto Firmino,Takumi Minamino
931,Pass,75,47,96182,26,Unsuccessful,86.5,70.9,87.8,60.8,OpenPlay,,,Roberto Firmino
932,Pass,75,50,44120,13,Successful,21.7,62.9,28.8,40.6,OpenPlay,345845.0,Eddie Nketiah,Pierre-Emerick Aubameyang
933,Pass,75,52,345845,13,Unsuccessful,28.8,38.0,34.2,0,OpenPlay,,,Eddie Nketiah
934,Pass,76,3,115726,26,Successful,62.5,100.0,58.1,64.9,ThrowIn,243510.0,Naby Keita,Andrew Robertson
935,Pass,76,7,243510,26,Successful,57.7,65.2,66.5,72.4,OpenPlay,96182.0,Roberto Firmino,Naby Keita
936,Pass,76,11,96182,26,Successful,69.1,67.6,72.4,56.9,OpenPlay,262838.0,Takumi Minamino,Roberto Firmino
937,Pass,76,15,262838,26,Successful,70.5,48.9,70.8,26,OpenPlay,136451.0,Joseph Gomez,Takumi Minamino
938,Pass,76,17,136451,26,Successful,70.7,20.7,78.9,5.4,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
939,Pass,76,20,109915,26,Successful,78.5,6.7,87.9,29.2,OpenPlay,262838.0,Takumi Minamino,Sadio Mané
940,Pass,76,25,262838,26,Successful,95.4,27.4,92.9,15,OpenPlay,136451.0,Joseph Gomez,Takumi Minamino
941,Pass,76,27,136451,26,Successful,92.4,13.4,76.9,19.8,OpenPlay,108226.0,Mohamed Salah,Joseph Gomez
942,Pass,76,31,108226,26,Successful,73.8,18.9,79.1,32.7,OpenPlay,96182.0,Roberto Firmino,Mohamed Salah
943,Pass,76,35,96182,26,Unsuccessful,73.2,35.7,76.8,41.7,OpenPlay,,,Roberto Firmino
944,Pass,76,38,95408,26,Successful,70.4,50.5,69.7,74,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
945,Pass,76,40,33568,26,Successful,70.9,73.6,77.8,88.4,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
946,Pass,76,42,115726,26,Successful,76.5,93.1,67.4,74.2,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
947,Pass,76,44,33568,26,Successful,69.5,75.8,74.2,67.6,OpenPlay,108226.0,Mohamed Salah,Georginio Wijnaldum
948,Pass,76,48,108226,26,Successful,70.9,69.1,62.5,74.4,OpenPlay,95408.0,Virgil van Dijk,Mohamed Salah
949,Pass,76,48,95408,26,Successful,62.5,74.4,74,96.2,OpenPlay,115726.0,Andrew Robertson,Virgil van Dijk
950,Pass,76,52,115726,26,Successful,74.9,96.0,77.1,82.7,OpenPlay,33568.0,Georginio Wijnaldum,Andrew Robertson
951,Pass,76,54,33568,26,Successful,77.0,84.4,76,96.5,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
952,Pass,76,57,115726,26,Successful,75.7,96.5,64.1,83.6,OpenPlay,108226.0,Mohamed Salah,Andrew Robertson
953,Pass,76,59,108226,26,Successful,62.8,69.4,56.4,46.7,OpenPlay,115916.0,Fabinho,Mohamed Salah
954,Pass,77,3,115916,26,Successful,57.9,41.2,55.5,71.1,OpenPlay,95408.0,Virgil van Dijk,Fabinho
955,Pass,77,5,95408,26,Successful,56.3,69.3,62,79.3,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
956,Pass,77,7,33568,26,Successful,62.3,81.2,71.5,96.4,OpenPlay,89401.0,Granit Xhaka,Georginio Wijnaldum
957,Pass,77,13,89401,13,Successful,23.4,30.3,27.8,23.5,OpenPlay,367185.0,Bukayo Saka,Granit Xhaka
958,Pass,77,15,367185,13,Successful,33.8,28.7,33.9,37.5,OpenPlay,89401.0,Granit Xhaka,Bukayo Saka
959,Pass,77,20,89401,13,Successful,35.8,52.5,39.5,92.6,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Granit Xhaka
960,Pass,77,24,44120,13,Successful,37.9,91.7,21.9,75.8,OpenPlay,297403.0,Kieran Tierney,Pierre-Emerick Aubameyang
961,Pass,77,27,297403,13,Successful,21.9,74.9,19.1,62.3,OpenPlay,27586.0,David Luiz,Kieran Tierney
962,Pass,77,31,27586,13,Successful,22.7,51.2,24.9,25.7,OpenPlay,288795.0,Rob Holding,David Luiz
963,Pass,77,33,288795,13,Successful,24.9,25.3,34.2,26.8,OpenPlay,125209.0,Mohamed Elneny,Rob Holding
964,Pass,77,34,125209,13,Successful,33.7,22.9,34.2,1.9,OpenPlay,69945.0,Cédric Soares,Mohamed Elneny
965,Pass,77,36,69945,13,Successful,34.2,1.9,23.2,10.9,OpenPlay,288795.0,Rob Holding,Cédric Soares
966,Pass,77,39,288795,13,Successful,24.1,12.1,18.8,50.7,OpenPlay,27586.0,David Luiz,Rob Holding
967,Pass,77,48,27586,13,Successful,24.2,55.5,25.8,35.9,OpenPlay,288795.0,Rob Holding,David Luiz
968,Pass,77,51,288795,13,Successful,30.0,30.7,36.6,29.8,OpenPlay,125209.0,Mohamed Elneny,Rob Holding
969,Pass,77,53,125209,13,Successful,36.6,29.8,27.6,30.7,OpenPlay,288795.0,Rob Holding,Mohamed Elneny
970,Pass,77,55,288795,13,Successful,29.5,33.8,22.8,61.1,OpenPlay,27586.0,David Luiz,Rob Holding
971,Pass,78,1,27586,13,Successful,24.8,59.9,27.4,38.2,OpenPlay,288795.0,Rob Holding,David Luiz
972,Pass,78,3,288795,13,Successful,30.2,33.2,76,13.7,OpenPlay,114147.0,Alisson,Rob Holding
973,Pass,78,15,114147,26,Successful,14.5,55.1,25.4,49.1,OpenPlay,243510.0,Naby Keita,Alisson
974,Pass,78,20,243510,26,Successful,31.8,65.1,57.7,97.9,OpenPlay,96182.0,Roberto Firmino,Naby Keita
975,Pass,78,30,96182,26,Successful,71.4,85.9,67.2,62.5,OpenPlay,243510.0,Naby Keita,Roberto Firmino
976,Pass,78,34,243510,26,Unsuccessful,71.4,57.3,85.3,70.5,OpenPlay,,,Naby Keita
977,Pass,78,36,345845,13,Successful,23.8,40.4,20.4,36.9,OpenPlay,125209.0,Mohamed Elneny,Eddie Nketiah
978,Pass,78,37,125209,13,Successful,21.1,32.6,27.4,26.2,OpenPlay,367185.0,Bukayo Saka,Mohamed Elneny
979,Pass,78,38,367185,13,Successful,28.6,26.4,29.5,40.2,OpenPlay,345845.0,Eddie Nketiah,Bukayo Saka
980,Pass,78,39,345845,13,Successful,30.5,38.2,25.5,36.3,OpenPlay,125209.0,Mohamed Elneny,Eddie Nketiah
981,Pass,78,41,125209,13,Successful,27.5,36.5,26.9,52.2,OpenPlay,89401.0,Granit Xhaka,Mohamed Elneny
982,Pass,78,43,89401,13,Successful,27.9,55.5,25.8,88.6,OpenPlay,255169.0,Ainsley Maitland-Niles,Granit Xhaka
983,Pass,78,45,255169,13,Successful,23.2,91.5,26,76.1,OpenPlay,89401.0,Granit Xhaka,Ainsley Maitland-Niles
984,Pass,78,47,89401,13,Unsuccessful,27.1,76.1,43.5,73.2,OpenPlay,,,Granit Xhaka
985,Pass,78,50,136451,26,Successful,56.6,19.4,46.6,34.5,OpenPlay,95408.0,Virgil van Dijk,Joseph Gomez
986,Pass,78,55,95408,26,Successful,59.3,40.7,65.4,36.1,OpenPlay,243510.0,Naby Keita,Virgil van Dijk
987,Pass,78,56,243510,26,Successful,65.4,36.1,62.3,44.8,OpenPlay,95408.0,Virgil van Dijk,Naby Keita
988,Pass,78,57,95408,26,Successful,62.3,44.8,65.3,38.3,OpenPlay,243510.0,Naby Keita,Virgil van Dijk
989,Pass,78,59,243510,26,Successful,66.3,33.1,63.7,16.7,OpenPlay,136451.0,Joseph Gomez,Naby Keita
990,Pass,79,1,136451,26,Successful,63.7,13.2,64.1,21.8,OpenPlay,243510.0,Naby Keita,Joseph Gomez
991,Pass,79,2,243510,26,Successful,63.9,25.9,53.9,29.4,OpenPlay,115916.0,Fabinho,Naby Keita
992,Pass,79,5,115916,26,Successful,53.9,31.0,52.5,59,OpenPlay,33568.0,Georginio Wijnaldum,Fabinho
993,Pass,79,8,33568,26,Successful,55.0,62.5,62.5,62.7,OpenPlay,96182.0,Roberto Firmino,Georginio Wijnaldum
994,Pass,79,9,96182,26,Successful,63.2,63.7,55.1,63.7,OpenPlay,33568.0,Georginio Wijnaldum,Roberto Firmino
995,Pass,79,11,33568,26,Successful,53.8,63.7,53.8,35.5,OpenPlay,115916.0,Fabinho,Georginio Wijnaldum
996,Pass,79,15,115916,26,Successful,54.1,33.9,56.8,10.9,OpenPlay,136451.0,Joseph Gomez,Fabinho
997,Pass,79,18,136451,26,Successful,57.1,8.9,59.6,23.4,OpenPlay,243510.0,Naby Keita,Joseph Gomez
998,Pass,79,21,243510,26,Successful,58.8,27.4,46.6,55.8,OpenPlay,95408.0,Virgil van Dijk,Naby Keita
999,Pass,79,23,95408,26,Successful,46.6,55.8,53.6,67.9,OpenPlay,33568.0,Georginio Wijnaldum,Virgil van Dijk
1000,Pass,79,27,33568,26,Successful,58.1,83.6,61.1,95.7,OpenPlay,115726.0,Andrew Robertson,Georginio Wijnaldum
1001,Pass,79,29,115726,26,Successful,60.5,95.4,45.4,71.7,OpenPlay,95408.0,Virgil van Dijk,Andrew Robertson
1002,Pass,79,32,95408,26,Successful,45.5,68.4,57.4,62,OpenPlay,262838.0,Takumi Minamino,Virgil van Dijk
1003,Pass,79,34,262838,26,Successful,57.1,60.2,54.4,49,OpenPlay,243510.0,Naby Keita,Takumi Minamino
1004,Pass,79,37,243510,26,Successful,54.3,45.2,57.7,16.1,OpenPlay,136451.0,Joseph Gomez,Naby Keita
1005,Pass,79,40,136451,26,Successful,56.6,12.9,71.6,11,OpenPlay,108226.0,Mohamed Salah,Joseph Gomez
1006,Pass,79,42,108226,26,Successful,68.4,5.2,56.9,15.3,OpenPlay,136451.0,Joseph Gomez,Mohamed Salah
1007,Pass,79,44,136451,26,Successful,57.0,17.1,46.7,38.3,OpenPlay,115916.0,Fabinho,Joseph Gomez
1008,Pass,79,47,115916,26,Successful,46.7,41.5,50.9,64.3,OpenPlay,95408.0,Virgil van Dijk,Fabinho
1009,Pass,79,50,95408,26,Successful,52.2,64.0,46.4,46.4,OpenPlay,115916.0,Fabinho,Virgil van Dijk
1010,Pass,79,53,115916,26,Successful,45.6,43.7,45.9,23.5,OpenPlay,136451.0,Joseph Gomez,Fabinho
1011,Pass,79,56,136451,26,Successful,47.2,28.0,44.5,44.3,OpenPlay,115916.0,Fabinho,Joseph Gomez
1012,Pass,80,1,115916,26,Successful,47.5,46.6,49.3,80.5,OpenPlay,95408.0,Virgil van Dijk,Fabinho
1013,Pass,80,4,95408,26,Successful,49.2,77.0,47,57.2,OpenPlay,115916.0,Fabinho,Virgil van Dijk
1014,Pass,80,10,115916,26,Successful,52.1,42.7,65.2,40.1,OpenPlay,108226.0,Mohamed Salah,Fabinho
1015,Pass,80,11,108226,26,Successful,65.4,37.7,65.5,21.9,OpenPlay,96182.0,Roberto Firmino,Mohamed Salah
1016,Pass,80,15,96182,26,Successful,67.2,19.8,70.5,5.2,OpenPlay,109915.0,Sadio Mané,Roberto Firmino
1017,Pass,80,21,109915,26,Successful,79.4,10.7,75.6,29.8,OpenPlay,108226.0,Mohamed Salah,Sadio Mané
1018,Pass,80,23,108226,26,Successful,76.8,30.5,93.9,76.5,OpenPlay,115726.0,Andrew Robertson,Mohamed Salah
1019,Pass,80,27,115726,26,Unsuccessful,94.2,75.8,88.2,59.6,OpenPlay,,,Andrew Robertson
1020,Pass,80,28,125209,13,Successful,11.4,39.8,13.5,32.4,OpenPlay,115726.0,Andrew Robertson,Mohamed Elneny
1021,Pass,80,32,115726,26,Successful,97.6,83.5,89.7,44.3,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Andrew Robertson
1022,Pass,80,42,44120,13,Unsuccessful,2.4,91.9,6,91.5,OpenPlay,,,Pierre-Emerick Aubameyang
1023,Pass,82,20,110260,13,Unsuccessful,6.4,100.0,7.5,87.2,ThrowIn,,,Sead Kolasinac
1024,Pass,82,22,27586,13,Unsuccessful,1.1,87.3,2.5,88.1,OpenPlay,,,David Luiz
1025,Pass,82,58,102248,13,Unsuccessful,4.4,56.7,58.4,93.6,OpenPlay,,,Emiliano Martínez
1026,Pass,83,33,114147,26,Successful,4.3,50.7,20.3,60,OpenPlay,33568.0,Georginio Wijnaldum,Alisson
1027,Pass,83,36,33568,26,Successful,21.8,66.1,13.3,78.8,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
1028,Pass,83,38,95408,26,Successful,13.1,77.9,7.5,54,OpenPlay,114147.0,Alisson,Virgil van Dijk
1029,Pass,83,41,114147,26,Unsuccessful,8.8,52.4,56,94,OpenPlay,,,Alisson
1030,Pass,83,44,69945,13,Successful,43.4,3.6,52.4,6,OpenPlay,288795.0,Rob Holding,Cédric Soares
1031,Pass,83,51,288795,13,Successful,63.1,4.2,54.6,15.9,OpenPlay,125209.0,Mohamed Elneny,Rob Holding
1032,Pass,83,54,125209,13,Successful,52.1,27.9,53.3,48.2,OpenPlay,89401.0,Granit Xhaka,Mohamed Elneny
1033,Pass,83,55,89401,13,Successful,53.3,49.3,45.1,67.2,OpenPlay,110260.0,Sead Kolasinac,Granit Xhaka
1034,Pass,83,58,110260,13,Successful,45.6,70.1,63,98,OpenPlay,136451.0,Joseph Gomez,Sead Kolasinac
1035,Pass,84,18,136451,26,Successful,23.2,7.9,20.2,25,OpenPlay,115916.0,Fabinho,Joseph Gomez
1036,Pass,84,20,115916,26,Successful,21.6,28.1,23.1,56.1,OpenPlay,95408.0,Virgil van Dijk,Fabinho
1037,Pass,84,24,95408,26,Unsuccessful,25.9,49.9,91.6,31.4,OpenPlay,,,Virgil van Dijk
1038,Pass,84,37,102248,13,Successful,11.3,57.0,10.8,79.2,OpenPlay,27586.0,David Luiz,Emiliano Martínez
1039,Pass,84,40,27586,13,Successful,10.8,78.0,3.4,54.2,OpenPlay,102248.0,Emiliano Martínez,David Luiz
1040,Pass,84,43,102248,13,Successful,3.4,54.2,15,63.2,OpenPlay,89401.0,Granit Xhaka,Emiliano Martínez
1041,Pass,84,44,89401,13,Successful,14.9,63.2,12.7,86.9,OpenPlay,27586.0,David Luiz,Granit Xhaka
1042,Pass,84,49,27586,13,Unsuccessful,20.2,95.0,41.9,91.7,OpenPlay,,,David Luiz
1043,Pass,85,7,110260,13,Successful,35.1,100.0,32.5,92.3,ThrowIn,89401.0,Granit Xhaka,Sead Kolasinac
1044,Pass,85,8,89401,13,Unsuccessful,32.3,92.3,64.7,72.8,OpenPlay,,,Granit Xhaka
1045,Pass,85,11,115916,26,Successful,34.4,27.6,40.6,15,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Fabinho
1046,Pass,85,18,44120,13,Successful,66.7,94.0,90,93.1,OpenPlay,255169.0,Ainsley Maitland-Niles,Pierre-Emerick Aubameyang
1047,Pass,85,23,255169,13,Successful,86.3,88.6,86.6,50.7,OpenPlay,342564.0,Reiss Nelson,Ainsley Maitland-Niles
1048,Pass,85,25,342564,13,Successful,85.3,49.7,78.9,60.4,OpenPlay,342563.0,Joseph Willock,Reiss Nelson
1049,Pass,85,27,342563,13,Successful,79.2,60.0,72.7,51.3,OpenPlay,125209.0,Mohamed Elneny,Joseph Willock
1050,Pass,85,28,125209,13,Successful,72.8,47.2,77.6,25.8,OpenPlay,342564.0,Reiss Nelson,Mohamed Elneny
1051,Pass,85,32,342564,13,Successful,77.5,22.5,77.6,28.3,OpenPlay,125209.0,Mohamed Elneny,Reiss Nelson
1052,Pass,85,33,125209,13,Successful,77.5,27.8,77.8,12.1,OpenPlay,69945.0,Cédric Soares,Mohamed Elneny
1053,Pass,85,35,69945,13,Successful,79.9,11.8,91.3,48.7,OpenPlay,114147.0,Alisson,Cédric Soares
1054,Pass,86,3,114147,26,Successful,3.6,49.3,13.4,40,OpenPlay,115916.0,Fabinho,Alisson
1055,Pass,86,4,115916,26,Successful,13.4,40.0,12.9,48.4,OpenPlay,114147.0,Alisson,Fabinho
1056,Pass,86,7,114147,26,Unsuccessful,13.2,46.6,65.8,25.6,OpenPlay,,,Alisson
1057,Pass,86,10,110260,13,Successful,36.8,77.3,46.4,68.6,OpenPlay,89401.0,Granit Xhaka,Sead Kolasinac
1058,Pass,86,12,89401,13,Successful,47.2,68.4,44.6,81.8,OpenPlay,255169.0,Ainsley Maitland-Niles,Granit Xhaka
1059,Pass,86,13,255169,13,Successful,45.9,79.8,51.7,68.4,OpenPlay,89401.0,Granit Xhaka,Ainsley Maitland-Niles
1060,Pass,86,15,89401,13,Successful,52.0,67.6,61,67.6,OpenPlay,342563.0,Joseph Willock,Granit Xhaka
1061,Pass,86,19,342563,13,Successful,63.8,69.3,76.9,69.7,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Joseph Willock
1062,Pass,86,20,44120,13,Successful,77.5,71.1,79.5,84.3,OpenPlay,255169.0,Ainsley Maitland-Niles,Pierre-Emerick Aubameyang
1063,Pass,86,23,255169,13,Unsuccessful,79.5,81.0,94.9,52.4,OpenPlay,,,Ainsley Maitland-Niles
1064,Pass,86,29,114147,26,Successful,13.7,52.0,30.2,89,OpenPlay,69945.0,Cédric Soares,Alisson
1065,Pass,86,33,69945,13,Successful,66.5,3.4,62.8,20.7,OpenPlay,125209.0,Mohamed Elneny,Cédric Soares
1066,Pass,86,37,125209,13,Successful,71.4,26.4,78.8,7.9,OpenPlay,69945.0,Cédric Soares,Mohamed Elneny
1067,Pass,86,40,69945,13,Unsuccessful,85.8,12.4,96.4,100,OpenPlay,,,Cédric Soares
1068,Pass,86,48,136451,26,Successful,7.4,0.0,25.2,10.2,ThrowIn,355354.0,Curtis Jones,Joseph Gomez
1069,Pass,86,50,355354,26,Unsuccessful,25.6,10.6,36.8,22.3,OpenPlay,,,Curtis Jones
1070,Pass,86,52,110260,13,Successful,63.7,77.1,65.5,65.1,OpenPlay,125209.0,Mohamed Elneny,Sead Kolasinac
1071,Pass,86,53,125209,13,Successful,63.5,66.0,70.2,64.1,OpenPlay,342563.0,Joseph Willock,Mohamed Elneny
1072,Pass,86,55,342563,13,Successful,69.7,66.2,69.5,73.4,OpenPlay,89401.0,Granit Xhaka,Joseph Willock
1073,Pass,86,57,89401,13,Successful,72.5,78.7,73.6,93.8,OpenPlay,255169.0,Ainsley Maitland-Niles,Granit Xhaka
1074,Pass,87,1,255169,13,Unsuccessful,76.1,87.4,79.6,70.1,OpenPlay,,,Ainsley Maitland-Niles
1075,Pass,87,2,115916,26,Successful,20.5,30.7,33.6,31.8,OpenPlay,109915.0,Sadio Mané,Fabinho
1076,Pass,87,3,109915,26,Unsuccessful,34.0,32.0,34.6,20.4,OpenPlay,,,Sadio Mané
1077,Pass,87,7,110260,13,Successful,56.7,85.1,62.4,85.1,OpenPlay,27586.0,David Luiz,Sead Kolasinac
1078,Pass,87,58,27586,13,Successful,55.1,82.4,89.6,87,OpenPlay,110260.0,Sead Kolasinac,David Luiz
1079,Pass,88,2,110260,13,Unsuccessful,99.0,83.5,95.9,63.9,OpenPlay,,,Sead Kolasinac
1080,Pass,88,3,115916,26,Successful,4.1,35.1,13,16.1,OpenPlay,355354.0,Curtis Jones,Fabinho
1081,Pass,88,7,355354,26,Unsuccessful,22.6,10.3,85.3,44.2,OpenPlay,,,Curtis Jones
1082,Pass,88,14,102248,13,Successful,16.1,60.3,28.8,43,OpenPlay,125209.0,Mohamed Elneny,Emiliano Martínez
1083,Pass,88,17,125209,13,Successful,30.0,44.5,30.7,77.6,OpenPlay,255169.0,Ainsley Maitland-Niles,Mohamed Elneny
1084,Pass,88,21,255169,13,Successful,35.9,80.7,47.9,79.4,OpenPlay,110260.0,Sead Kolasinac,Ainsley Maitland-Niles
1085,Pass,88,22,110260,13,Successful,47.9,79.3,41.7,76.7,OpenPlay,342563.0,Joseph Willock,Sead Kolasinac
1086,Pass,88,24,342563,13,Successful,41.6,69.0,37.3,56.7,OpenPlay,125209.0,Mohamed Elneny,Joseph Willock
1087,Pass,88,27,125209,13,Successful,44.3,65.5,40,89,OpenPlay,255169.0,Ainsley Maitland-Niles,Mohamed Elneny
1088,Pass,88,29,255169,13,Successful,40.7,88.8,53.8,96,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Ainsley Maitland-Niles
1089,Pass,88,32,44120,13,Successful,54.3,96.6,88.5,88,OpenPlay,342563.0,Joseph Willock,Pierre-Emerick Aubameyang
1090,Pass,88,40,342563,13,Successful,87.5,81.8,79.6,69.3,OpenPlay,110260.0,Sead Kolasinac,Joseph Willock
1091,Pass,88,46,110260,13,Successful,70.5,77.9,65.7,68.2,OpenPlay,125209.0,Mohamed Elneny,Sead Kolasinac
1092,Pass,88,47,125209,13,Successful,67.0,70.7,98.2,86.6,OpenPlay,342563.0,Joseph Willock,Mohamed Elneny
1093,Pass,88,53,342563,13,Successful,96.3,83.7,96.6,58.3,OpenPlay,114147.0,Alisson,Joseph Willock
1094,Pass,89,22,114147,26,Unsuccessful,4.3,50.9,58,83.6,OpenPlay,,,Alisson
1095,Pass,89,25,69945,13,Unsuccessful,38.6,13.2,45.6,32.6,OpenPlay,,,Cédric Soares
1096,Pass,89,28,125209,13,Successful,42.7,26.0,54.3,43.3,OpenPlay,342563.0,Joseph Willock,Mohamed Elneny
1097,Pass,89,33,342563,13,Successful,61.8,41.3,61.3,56.7,OpenPlay,89401.0,Granit Xhaka,Joseph Willock
1098,Pass,89,35,89401,13,Successful,63.6,64.2,70,83,OpenPlay,44120.0,Pierre-Emerick Aubameyang,Granit Xhaka
1099,Pass,89,40,44120,13,Successful,74.0,74.3,68.7,68.1,OpenPlay,89401.0,Granit Xhaka,Pierre-Emerick Aubameyang
1100,Pass,89,42,89401,13,Successful,67.9,67.7,65.6,49,OpenPlay,125209.0,Mohamed Elneny,Granit Xhaka
