Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,31,1987,36.2,103.0,2.84,76.0,1.0,10.0,5.0,11.0,12.0,0.33,6.0,0.0,4.0,0.0,2.0,0.0
Roger Assalé,ci CIV,"FW,MF",Leganés,es La Liga,25,1993,5.9,19.0,3.22,13.0,0.0,1.0,0.0,5.0,3.0,0.51,1.0,0.0,0.0,0.0,2.0,0.0
Miguel Atienza,es ESP,MF,Eibar,es La Liga,,,0.3,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,eng Premier League,27,1992,8.3,22.0,2.64,17.0,2.0,2.0,0.0,1.0,3.0,0.36,2.0,1.0,0.0,0.0,0.0,0.0
Youcef Attal,dz ALG,"FW,DF",Nice,fr Ligue 1,23,1996,11.1,31.0,2.78,18.0,0.0,9.0,1.0,3.0,2.0,0.18,1.0,0.0,0.0,0.0,1.0,0.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30,1989,34.8,54.0,1.55,38.0,0.0,7.0,4.0,5.0,9.0,0.26,6.0,0.0,0.0,2.0,1.0,0.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,22,1997,36.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,39.0,3.09,35.0,2.0,2.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0
Jean-Kévin Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,3.0,7.0,2.37,2.0,0.0,1.0,0.0,4.0,2.0,0.68,0.0,0.0,0.0,0.0,2.0,0.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,25,1994,10.3,20.0,1.95,15.0,4.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,48.0,1.6,43.0,2.0,2.0,0.0,0.0,6.0,0.2,4.0,0.0,1.0,0.0,0.0,1.0
Mathias Autret,fr FRA,"MF,FW",Brest,fr Ligue 1,28,1991,13.6,55.0,4.05,36.0,14.0,2.0,2.0,1.0,6.0,0.44,5.0,0.0,0.0,1.0,0.0,0.0
Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,48.0,2.72,29.0,0.0,7.0,5.0,7.0,6.0,0.34,3.0,0.0,1.0,0.0,2.0,0.0
Javier Avilés,es ESP,"MF,FW",Leganés,es La Liga,21,1997,2.0,6.0,2.93,5.0,0.0,1.0,0.0,0.0,2.0,0.98,1.0,0.0,1.0,0.0,0.0,0.0
Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,10.0,0.45,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwo Awoniyi,ng NGA,FW,Mainz 05,de Bundesliga,21,1997,5.4,12.0,2.24,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Ayé,fr FRA,"FW,MF",Brescia,it Serie A,22,1997,15.3,30.0,1.96,16.0,1.0,4.0,6.0,3.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,27,1991,35.0,66.0,1.89,43.0,0.0,11.0,1.0,11.0,7.0,0.2,3.0,0.0,3.0,0.0,1.0,0.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,28.0,0.92,27.0,0.0,0.0,1.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,15.0,0.99,11.0,1.0,0.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,79.0,2.2,71.0,2.0,1.0,2.0,3.0,7.0,0.2,6.0,1.0,0.0,0.0,0.0,0.0
Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,20.0,2.18,17.0,1.0,1.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,25.0,0.78,24.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Khouma Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,45.0,2.85,27.0,0.0,6.0,5.0,7.0,5.0,0.32,0.0,0.0,1.0,1.0,3.0,0.0
Carlos Bacca,co COL,"FW,MF",Villarreal,es La Liga,32,1986,7.6,12.0,1.57,7.0,0.0,3.0,0.0,2.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0
Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,43.0,2.44,36.0,2.0,2.0,0.0,3.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastian Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,20.0,1.98,16.0,0.0,0.0,3.0,1.0,3.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,32.0,1.48,27.0,0.0,1.0,1.0,3.0,4.0,0.19,3.0,0.0,0.0,0.0,1.0,0.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,21,1997,12.1,41.0,3.39,22.0,10.0,3.0,4.0,2.0,8.0,0.66,4.0,2.0,0.0,1.0,1.0,0.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,4.0,0.28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,12.0,2.67,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,28.0,1.47,18.0,0.0,3.0,2.0,5.0,3.0,0.16,2.0,0.0,1.0,0.0,0.0,0.0
Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,15.0,2.48,7.0,2.0,2.0,1.0,3.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,65.0,2.49,51.0,3.0,3.0,2.0,6.0,10.0,0.38,9.0,1.0,0.0,0.0,0.0,0.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,4.0,0.31,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,22.0,2.31,15.0,0.0,2.0,2.0,3.0,5.0,0.52,3.0,0.0,0.0,1.0,1.0,0.0
George Baldock,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38.0,65.0,1.71,52.0,4.0,6.0,0.0,3.0,6.0,0.16,4.0,0.0,1.0,0.0,1.0,0.0
Gareth Bale,wal WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,33.0,2.73,21.0,2.0,5.0,3.0,2.0,7.0,0.58,6.0,0.0,0.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,fr FRA,DF,Monaco,fr Ligue 1,22,1997,18.7,26.0,1.39,17.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,9.0,2.02,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,33.0,2.12,17.0,0.0,2.0,8.0,6.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,3.0,0.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,76.0,3.53,45.0,12.0,8.0,7.0,4.0,7.0,0.33,5.0,0.0,0.0,1.0,1.0,0.0
Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,115.0,4.18,67.0,37.0,3.0,2.0,6.0,12.0,0.44,7.0,3.0,1.0,0.0,1.0,0.0
Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,8.0,0.33,8.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Antonín Barák,cz CZE,MF,Udinese,it Serie A,24,1994,2.2,6.0,2.78,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,41.0,2.7,38.0,0.0,1.0,1.0,1.0,5.0,0.33,4.0,0.0,1.0,0.0,0.0,0.0
Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,3.0,0.6,2.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,17.0,1.36,16.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,66.0,2.81,40.0,11.0,7.0,5.0,3.0,9.0,0.38,4.0,0.0,2.0,2.0,1.0,0.0
Phil Bardsley,sco SCO,DF,Burnley,eng Premier League,34,1985,21.0,16.0,0.76,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,55.0,2.46,47.0,0.0,3.0,2.0,3.0,5.0,0.22,4.0,0.0,0.0,0.0,1.0,0.0
Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,5.0,0.77,5.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,22.0,1.17,16.0,3.0,0.0,0.0,2.0,4.0,0.21,3.0,0.0,0.0,0.0,0.0,1.0
Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,10.0,2.88,8.0,0.0,1.0,1.0,0.0,2.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0
Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,46.0,3.75,31.0,1.0,6.0,5.0,3.0,5.0,0.41,4.0,0.0,0.0,1.0,0.0,0.0
Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Barnes,at AUT,FW,Burnley,eng Premier League,29,1989,15.0,19.0,1.26,12.0,0.0,1.0,1.0,5.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0
Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,77.0,3.33,59.0,0.0,8.0,5.0,5.0,15.0,0.65,12.0,0.0,2.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,19.0,2.67,16.0,1.0,2.0,0.0,0.0,3.0,0.42,2.0,0.0,1.0,0.0,0.0,0.0
Antonio Barreca,it ITA,"DF,MF",Genoa,it Serie A,24,1995,12.2,14.0,1.15,10.0,3.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,14.0,1.34,12.0,1.0,0.0,0.0,1.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,19.0,3.87,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musa Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,15.0,81.0,5.38,48.0,9.0,16.0,6.0,2.0,6.0,0.4,4.0,0.0,1.0,1.0,0.0,0.0
Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,12.0,5.68,7.0,0.0,2.0,2.0,1.0,2.0,0.95,2.0,0.0,0.0,0.0,0.0,0.0
Fin Bartels,de GER,"FW,MF",Werder Bremen,de Bundesliga,32,1987,3.8,11.0,2.91,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,12.0,0.43,10.0,0.0,0.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,28.0,1.97,18.0,10.0,0.0,0.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0
Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,25.0,0.69,22.0,0.0,2.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,33.0,3.0,19.0,12.0,2.0,0.0,0.0,4.0,0.36,1.0,3.0,0.0,0.0,0.0,0.0
Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gil Bastião Dias,pt POR,"DF,MF",Granada,es La Liga,22,1996,4.0,12.0,3.03,9.0,1.0,1.0,1.0,0.0,2.0,0.51,2.0,0.0,0.0,0.0,0.0,0.0
Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,30.0,2.55,18.0,2.0,3.0,5.0,2.0,2.0,0.17,0.0,0.0,0.0,1.0,1.0,0.0
Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,30.0,1.41,27.0,1.0,1.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,7.0,0.82,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Batista-Meier,de GER,FW,Bayern Munich,de Bundesliga,18,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,7.0,2.64,5.0,0.0,1.0,1.0,0.0,3.0,1.13,2.0,0.0,0.0,1.0,0.0,0.0
Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,30.0,1.94,17.0,11.0,0.0,1.0,1.0,3.0,0.19,1.0,1.0,0.0,0.0,1.0,0.0
Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,32.0,1.61,28.0,0.0,0.0,3.0,1.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0
Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,50.0,3.01,31.0,2.0,5.0,7.0,5.0,4.0,0.24,1.0,1.0,0.0,2.0,0.0,0.0
Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,7.0,1.65,4.0,0.0,2.0,0.0,1.0,1.0,0.24,0.0,0.0,1.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,57.0,2.44,40.0,1.0,7.0,3.0,6.0,7.0,0.3,2.0,1.0,1.0,2.0,1.0,0.0
Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,7.0,0.28,6.0,0.0,0.0,1.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
Sheraldo Becker,nl NED,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,15.0,2.5,11.0,0.0,3.0,0.0,1.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0
Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,8.0,2.14,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,13.0,0.38,11.0,0.0,0.0,1.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,10.0,0.81,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,4.0,0.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,11.0,3.68,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,20.0,0.99,18.0,0.0,0.0,0.0,2.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,48.0,3.03,34.0,2.0,5.0,5.0,2.0,8.0,0.51,6.0,0.0,1.0,0.0,1.0,0.0
Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,47.0,2.83,38.0,3.0,1.0,0.0,5.0,5.0,0.3,4.0,0.0,0.0,0.0,1.0,0.0
Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,24,1995,12.9,14.0,1.09,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,95.0,2.84,62.0,0.0,9.0,8.0,16.0,11.0,0.33,6.0,0.0,1.0,3.0,1.0,0.0
Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,29.0,1.43,23.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,3.0,1.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,88.0,3.66,68.0,0.0,10.0,6.0,4.0,13.0,0.54,6.0,0.0,3.0,2.0,2.0,0.0
Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,27.0,2.48,25.0,0.0,0.0,1.0,1.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0
Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,9.0,2.32,8.0,0.0,0.0,0.0,1.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,28.0,1.84,22.0,5.0,0.0,1.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,13.0,0.43,11.0,0.0,0.0,1.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,33,1986,23.3,38.0,1.63,28.0,0.0,2.0,4.0,4.0,6.0,0.26,1.0,0.0,1.0,2.0,2.0,0.0
László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,49.0,4.91,27.0,17.0,1.0,1.0,3.0,6.0,0.6,2.0,4.0,0.0,0.0,0.0,0.0
Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,24.0,1.14,20.0,2.0,0.0,1.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,4.0,2.73,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,65.0,2.35,52.0,9.0,1.0,0.0,3.0,4.0,0.14,3.0,0.0,0.0,0.0,1.0,0.0
Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,5.0,0.74,4.0,1.0,0.0,0.0,0.0,1.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0
Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,2.0,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keanen Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,10.0,5.36,6.0,2.0,0.0,2.0,0.0,1.0,0.54,0.0,1.0,0.0,0.0,0.0,0.0
Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,34.0,4.02,14.0,12.0,1.0,3.0,4.0,5.0,0.59,1.0,2.0,0.0,1.0,1.0,0.0
Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,22.0,1.37,17.0,0.0,1.0,2.0,2.0,5.0,0.31,4.0,0.0,0.0,1.0,0.0,0.0
Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,10.0,1.2,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
