Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,94.0,68.0,37.0,48.0,9.0,30.0,107.0,28.0,77.0,776.0,221.0,28.5,199.0,453.0,124.0,58.0,10.0,0.0,48.0,36.0,130.0,70.0,0.0
Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,43.0,31.0,19.0,17.0,7.0,21.0,50.0,42.0,29.0,283.0,80.0,28.3,142.0,98.0,43.0,40.0,8.0,0.0,32.0,19.0,62.0,88.0,0.0
Danny Rose,eng ENG,"DF,MF",Tottenham,eng Premier League,28,1990,20.0,51.0,29.0,28.0,14.0,9.0,12.0,29.0,41.4,17.0,238.0,78.0,32.8,101.0,83.0,54.0,40.0,3.0,0.0,37.0,15.0,66.0,25.0,0.0
Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,1996,16.2,41.0,24.0,20.0,18.0,3.0,14.0,39.0,35.9,25.0,258.0,64.0,24.8,116.0,98.0,44.0,44.0,6.0,0.0,38.0,23.0,64.0,34.0,2.0
Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,21.0,17.0,15.0,4.0,2.0,11.0,22.0,50.0,11.0,137.0,40.0,29.2,97.0,34.0,6.0,23.0,12.0,0.0,11.0,18.0,39.0,106.0,2.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,49.0,40.0,29.0,17.0,3.0,20.0,32.0,62.5,12.0,391.0,126.0,32.2,233.0,118.0,40.0,73.0,5.0,0.0,68.0,19.0,68.0,49.0,0.0
Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,9.0,8.0,0.0,6.0,3.0,2.0,15.0,13.3,13.0,364.0,87.0,23.9,14.0,174.0,176.0,25.0,6.0,0.0,19.0,2.0,11.0,19.0,0.0
Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,3.4,8.0,14.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,22,1995,5.5,5.0,3.0,2.0,3.0,0.0,1.0,7.0,14.3,6.0,145.0,35.0,24.1,38.0,73.0,34.0,6.0,1.0,0.0,5.0,0.0,5.0,6.0,0.0
John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,38.0,20.0,34.0,4.0,0.0,15.0,37.0,40.5,22.0,219.0,75.0,34.2,147.0,64.0,8.0,28.0,10.0,2.0,18.0,22.0,60.0,106.0,1.0
Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,43.0,24.0,18.0,19.0,6.0,13.0,46.0,28.3,33.0,295.0,73.0,24.7,82.0,171.0,42.0,24.0,2.0,0.0,22.0,12.0,55.0,18.0,0.0
Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15.0,9.0,7.0,5.0,4.0,0.0,3.0,8.0,37.5,5.0,98.0,29.0,29.6,58.0,33.0,7.0,19.0,15.0,1.0,4.0,9.0,18.0,69.0,2.0
Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,23.0,12.0,11.0,10.0,2.0,9.0,25.0,36.0,16.0,172.0,39.0,22.7,67.0,76.0,29.0,25.0,2.0,0.0,23.0,18.0,41.0,32.0,0.0
Fabián Ruiz Peña,es ESP,"MF,FW",Napoli,it Serie A,22,1996,22.1,52.0,41.0,20.0,22.0,10.0,26.0,67.0,38.8,41.0,483.0,138.0,28.6,138.0,229.0,116.0,32.0,4.0,0.0,28.0,15.0,67.0,23.0,0.0
Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,33.3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,35.0,20.0,21.0,12.0,2.0,15.0,23.0,65.2,8.0,182.0,50.0,27.5,120.0,56.0,6.0,43.0,19.0,0.0,24.0,27.0,62.0,70.0,0.0
Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0
Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,4.0,0.0,4.0,0.0,0.0,3.0,7.0,42.9,4.0,38.0,19.0,50.0,24.0,13.0,1.0,7.0,4.0,0.0,3.0,2.0,6.0,9.0,1.0
Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idriss Saadi,dz ALG,MF,Strasbourg,fr Ligue 1,26,1992,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,46.0,26.0,32.0,13.0,1.0,21.0,41.0,51.2,20.0,351.0,96.0,27.4,182.0,128.0,41.0,31.0,2.0,0.0,29.0,22.0,68.0,38.0,0.0
Abdelhamid Sabiri,de GER,FW,Huddersfield,eng Premier League,21,1996,0.5,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,24,1994,26.1,47.0,33.0,18.0,21.0,8.0,20.0,60.0,33.3,40.0,489.0,147.0,30.1,97.0,258.0,134.0,40.0,2.0,1.0,38.0,25.0,72.0,32.0,1.0
Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,6.0,6.0,2.0,3.0,1.0,2.0,9.0,22.2,7.0,125.0,32.0,25.6,13.0,64.0,48.0,4.0,0.0,0.0,4.0,3.0,9.0,4.0,0.0
Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,52.0,24.0,26.0,22.0,4.0,16.0,59.0,27.1,43.0,272.0,76.0,27.9,99.0,144.0,29.0,33.0,5.0,0.0,28.0,23.0,75.0,51.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wesley Saïd,fr FRA,"FW,MF",Dijon,fr Ligue 1,23,1995,25.0,29.0,17.0,6.0,13.0,10.0,7.0,26.0,26.9,19.0,456.0,105.0,23.0,72.0,208.0,176.0,15.0,0.0,0.0,15.0,8.0,37.0,12.0,0.0
Allan Saint-Maximin,fr FRA,"FW,MF",Nice,fr Ligue 1,21,1997,32.2,11.0,7.0,2.0,4.0,5.0,1.0,15.0,6.7,14.0,321.0,71.0,22.1,41.0,153.0,127.0,15.0,0.0,0.0,15.0,5.0,16.0,3.0,0.0
Théo Sainte-Luce,fr FRA,FW,Nîmes,fr Ligue 1,19,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Saïss,ma MAR,"MF,DF",Wolves,eng Premier League,28,1990,12.8,45.0,23.0,30.0,13.0,2.0,15.0,34.0,44.1,19.0,227.0,65.0,28.6,119.0,91.0,17.0,35.0,12.0,0.0,23.0,11.0,56.0,85.0,0.0
Samuel Sáiz,es ESP,"FW,MF",Getafe,es La Liga,27,1991,3.4,3.0,1.0,0.0,2.0,1.0,2.0,8.0,25.0,6.0,71.0,16.0,22.5,13.0,37.0,21.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0
Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,16,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,62.0,28.0,30.0,28.0,4.0,21.0,57.0,36.8,36.0,390.0,127.0,32.6,198.0,148.0,44.0,52.0,10.0,0.0,42.0,17.0,79.0,62.0,0.0
Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,3.0,2.0,0.0,0.0,3.0,1.0,1.0,100.0,0.0,61.0,16.0,26.2,4.0,31.0,26.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0
Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,28.0,15.0,23.0,5.0,0.0,9.0,19.0,47.4,10.0,152.0,42.0,27.6,116.0,31.0,5.0,45.0,18.0,0.0,27.0,23.0,51.0,153.0,2.0
Bakary Sako,ml MLI,"FW,MF",Crystal Palace,eng Premier League,30,1988,0.3,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,10.0,6.0,0.0,6.0,4.0,2.0,14.0,14.3,12.0,263.0,56.0,21.3,7.0,145.0,111.0,11.0,2.0,0.0,9.0,3.0,13.0,17.0,0.0
Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,38.0,23.0,23.0,13.0,2.0,17.0,45.0,37.8,28.0,218.0,59.0,27.1,121.0,72.0,25.0,30.0,2.0,0.0,28.0,12.0,50.0,47.0,0.0
Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,16.0,14.0,2.0,6.0,8.0,3.0,17.0,17.6,14.0,618.0,160.0,25.9,42.0,242.0,334.0,20.0,3.0,0.0,17.0,5.0,21.0,3.0,0.0
Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,17.0,11.0,11.0,5.0,1.0,4.0,15.0,26.7,11.0,138.0,50.0,36.2,95.0,41.0,2.0,33.0,20.0,0.0,13.0,20.0,37.0,157.0,0.0
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,7.0,6.0,4.0,3.0,0.0,4.0,8.0,50.0,4.0,62.0,18.0,29.0,41.0,19.0,2.0,11.0,3.0,0.0,8.0,5.0,12.0,18.0,0.0
William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,37.0,26.0,29.0,7.0,1.0,13.0,22.0,59.1,9.0,127.0,46.0,36.2,78.0,41.0,8.0,16.0,7.0,0.0,9.0,17.0,54.0,55.0,2.0
Yannis Salibur,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,27,1991,9.8,13.0,11.0,3.0,9.0,1.0,1.0,7.0,14.3,6.0,162.0,36.0,22.2,27.0,82.0,53.0,10.0,0.0,0.0,10.0,8.0,21.0,1.0,0.0
Yannis Salibur,fr FRA,FW,Guingamp,fr Ligue 1,27,1991,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,21,1997,5.9,7.0,3.0,5.0,0.0,2.0,4.0,13.0,30.8,9.0,100.0,21.0,21.0,36.0,44.0,20.0,5.0,0.0,0.0,5.0,4.0,11.0,6.0,0.0
Edgar Salli,cm CMR,"MF,FW",Nürnberg,de Bundesliga,25,1992,1.3,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,22.0,3.0,13.6,5.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Brice Samba,fr FRA,GK,Caen,fr Ligue 1,24,1994,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Junior Sambia,fr FRA,"MF,FW",Montpellier,fr Ligue 1,21,1996,10.3,15.0,9.0,5.0,7.0,3.0,3.0,24.0,12.5,21.0,252.0,54.0,21.4,60.0,126.0,66.0,17.0,1.0,0.0,16.0,6.0,21.0,7.0,0.0
Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,14.0,11.0,6.0,5.0,3.0,5.0,13.0,38.5,8.0,97.0,29.0,29.9,30.0,51.0,16.0,6.0,0.0,0.0,6.0,4.0,18.0,7.0,0.0
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,32,1986,6.0,15.0,11.0,7.0,7.0,1.0,4.0,12.0,33.3,8.0,105.0,23.0,21.9,30.0,53.0,22.0,8.0,1.0,0.0,7.0,4.0,19.0,2.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,40.0,20.0,13.0,17.0,10.0,12.0,46.0,26.1,34.0,399.0,106.0,26.6,116.0,223.0,60.0,38.0,6.0,0.0,32.0,11.0,51.0,51.0,0.0
Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,6.0,4.0,1.0,2.0,3.0,2.0,2.0,100.0,0.0,225.0,50.0,22.2,11.0,102.0,112.0,11.0,1.0,0.0,10.0,3.0,9.0,3.0,0.0
Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9.0,5.0,4.0,0.0,3.0,2.0,2.0,11.0,18.2,9.0,143.0,32.0,22.4,8.0,69.0,66.0,6.0,1.0,0.0,5.0,4.0,9.0,3.0,0.0
Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,9.0,6.0,2.0,4.0,3.0,3.0,10.0,30.0,7.0,102.0,28.0,27.5,12.0,55.0,35.0,8.0,0.0,0.0,8.0,3.0,12.0,3.0,0.0
Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,29,1988,9.8,14.0,8.0,4.0,7.0,3.0,1.0,12.0,8.3,11.0,208.0,58.0,27.9,57.0,86.0,65.0,7.0,1.0,0.0,6.0,10.0,24.0,2.0,0.0
Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,2.0,1.0,2.0,0.0,0.0,2.0,8.0,25.0,6.0,57.0,10.0,17.5,20.0,35.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0
Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,36.0,23.0,26.0,9.0,1.0,13.0,29.0,44.8,16.0,185.0,55.0,29.7,113.0,63.0,9.0,30.0,11.0,0.0,19.0,25.0,61.0,113.0,0.0
Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,48.0,32.0,26.0,17.0,5.0,19.0,80.0,23.8,61.0,394.0,79.0,20.1,107.0,227.0,60.0,18.0,3.0,0.0,15.0,16.0,64.0,29.0,1.0
Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,2000,27.3,16.0,15.0,5.0,5.0,6.0,4.0,33.0,12.1,29.0,547.0,135.0,24.7,167.0,243.0,137.0,29.0,1.0,0.0,28.0,17.0,33.0,6.0,0.0
Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,29.0,19.0,14.0,13.0,2.0,7.0,14.0,50.0,7.0,121.0,26.0,21.5,49.0,67.0,5.0,16.0,6.0,0.0,10.0,9.0,38.0,32.0,2.0
Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,30.0,24.0,14.0,13.0,3.0,13.0,19.0,68.4,6.0,122.0,37.0,30.3,53.0,50.0,19.0,21.0,6.0,1.0,15.0,11.0,41.0,30.0,0.0
Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,62.0,41.0,29.0,27.0,6.0,15.0,44.0,34.1,29.0,364.0,100.0,27.5,148.0,149.0,67.0,53.0,10.0,2.0,43.0,28.0,90.0,53.0,0.0
Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,23.0,19.0,9.0,8.0,6.0,4.0,20.0,20.0,16.0,349.0,117.0,33.5,76.0,160.0,113.0,28.0,4.0,0.0,24.0,10.0,33.0,2.0,0.0
Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29.0,44.0,21.0,26.0,18.0,0.0,16.0,40.0,40.0,24.0,254.0,82.0,32.3,165.0,81.0,8.0,59.0,33.0,0.0,26.0,32.0,76.0,187.0,0.0
Luca Sangalli,es ESP,"MF,FW",Real Sociedad,es La Liga,23,1995,11.1,22.0,18.0,7.0,12.0,3.0,4.0,18.0,22.2,14.0,300.0,68.0,22.7,83.0,164.0,53.0,10.0,1.0,1.0,9.0,6.0,28.0,5.0,0.0
Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,104.0,77.0,52.0,41.0,11.0,25.0,67.0,37.3,42.0,703.0,191.0,27.2,299.0,334.0,70.0,61.0,21.0,0.0,40.0,22.0,126.0,48.0,0.0
Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,19.0,10.0,3.0,12.0,4.0,5.0,23.0,21.7,18.0,333.0,75.0,22.5,67.0,175.0,91.0,16.0,2.0,0.0,14.0,11.0,30.0,4.0,0.0
Baissama Sankoh,gn GUI,"MF,FW",Caen,fr Ligue 1,26,1992,7.2,6.0,5.0,2.0,3.0,1.0,0.0,9.0,0.0,9.0,146.0,41.0,28.1,56.0,72.0,18.0,12.0,1.0,0.0,11.0,3.0,9.0,15.0,0.0
Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,286.0,62.0,21.7,21.0,118.0,147.0,9.0,1.0,0.0,8.0,2.0,3.0,13.0,0.0
Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,62.0,46.0,26.0,27.0,9.0,19.0,90.0,21.1,71.0,818.0,222.0,27.1,210.0,462.0,146.0,41.0,1.0,0.0,40.0,35.0,97.0,6.0,0.0
Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,27.0,19.0,12.0,10.0,5.0,8.0,28.0,28.6,20.0,294.0,83.0,28.2,60.0,145.0,89.0,16.0,0.0,0.0,16.0,4.0,31.0,8.0,0.0
Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,1991,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,113.0,89.0,38.0,67.0,8.0,44.0,140.0,31.4,96.0,920.0,245.0,26.6,375.0,503.0,42.0,59.0,7.0,0.0,52.0,58.0,171.0,63.0,0.0
Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,33.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,20.0,11.0,3.0,13.0,4.0,3.0,24.0,12.5,21.0,512.0,112.0,21.9,34.0,240.0,238.0,20.0,6.0,0.0,14.0,5.0,25.0,26.0,0.0
Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,12.0,7.0,7.0,5.0,0.0,7.0,21.0,33.3,14.0,132.0,37.0,28.0,75.0,42.0,15.0,29.0,7.0,0.0,22.0,13.0,25.0,16.0,0.0
Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,1993,6.2,10.0,4.0,2.0,6.0,2.0,4.0,9.0,44.4,5.0,155.0,32.0,20.6,27.0,73.0,55.0,9.0,2.0,0.0,7.0,0.0,10.0,0.0,0.0
Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20.0,47.0,30.0,28.0,16.0,3.0,19.0,31.0,61.3,12.0,258.0,75.0,29.1,173.0,72.0,13.0,38.0,7.0,0.0,31.0,26.0,73.0,105.0,0.0
Riccardo Saponara,it ITA,"MF,FW",Sampdoria,it Serie A,26,1991,10.1,7.0,5.0,2.0,2.0,3.0,2.0,11.0,18.2,9.0,188.0,33.0,17.6,19.0,113.0,56.0,7.0,1.0,0.0,6.0,5.0,12.0,12.0,0.0
Pablo Sarabia,es ESP,"MF,FW",Sevilla,es La Liga,26,1992,30.3,32.0,26.0,8.0,12.0,12.0,8.0,67.0,11.9,59.0,626.0,135.0,21.6,118.0,333.0,175.0,38.0,6.0,0.0,32.0,23.0,55.0,13.0,0.0
Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,21.0,11.0,14.0,7.0,0.0,9.0,15.0,60.0,6.0,117.0,39.0,33.3,64.0,35.0,18.0,17.0,1.0,0.0,16.0,8.0,29.0,14.0,0.0
Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,2.0,2.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,64.0,13.0,20.3,9.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Bouna Sarr,gn GUI,"DF,FW",Marseille,fr Ligue 1,26,1992,24.9,70.0,52.0,28.0,33.0,9.0,20.0,46.0,43.5,26.0,416.0,126.0,30.3,170.0,170.0,76.0,44.0,4.0,0.0,40.0,30.0,100.0,43.0,0.0
Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,1998,31.0,31.0,20.0,12.0,16.0,3.0,9.0,27.0,33.3,18.0,522.0,139.0,26.6,103.0,259.0,160.0,23.0,2.0,0.0,21.0,15.0,46.0,5.0,0.0
Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,52.0,24.0,36.0,15.0,1.0,16.0,60.0,26.7,44.0,360.0,117.0,32.5,230.0,115.0,15.0,61.0,12.0,1.0,49.0,51.0,103.0,118.0,2.0
Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,4.0,4.0,0.0,4.0,0.0,1.0,1.0,100.0,0.0,31.0,1.0,3.2,10.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,1987,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,33.3,1.0,13.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Marco Sau,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,8.0,7.0,0.0,4.0,4.0,1.0,7.0,14.3,6.0,92.0,21.0,22.8,19.0,43.0,30.0,4.0,0.0,0.0,4.0,3.0,11.0,3.0,0.0
Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,84.0,63.0,35.0,37.0,12.0,31.0,113.0,27.4,82.0,478.0,162.0,33.9,158.0,268.0,52.0,49.0,14.0,0.0,35.0,44.0,128.0,69.0,0.0
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,12.0,5.0,9.0,3.0,0.0,6.0,13.0,46.2,7.0,70.0,29.0,41.4,49.0,18.0,3.0,22.0,11.0,0.0,11.0,12.0,24.0,80.0,3.0
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,63.0,28.0,42.0,19.0,2.0,22.0,60.0,36.7,38.0,291.0,83.0,28.5,196.0,88.0,7.0,54.0,17.0,1.0,37.0,57.0,120.0,147.0,0.0
Ezequiel Schelotto,it ITA,"DF,MF",Chievo,it Serie A,29,1989,1.6,7.0,6.0,5.0,2.0,0.0,3.0,4.0,75.0,1.0,18.0,7.0,38.9,10.0,7.0,1.0,4.0,0.0,0.0,4.0,1.0,8.0,9.0,0.0
Nicolás Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,27.0,4.0,14.8,4.0,12.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
