Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Ben Davies,wal WAL,DF,Tottenham,eng Premier League,26,1993,15.9,956.0,786.0,170.0,16.0,1.0,124.0,12.0,29.0,0.0,0.0,0.0,0.0,545.0,199.0,212.0,653.0,80.0,41.0,154.0,2.0,730.0,2.0,14.0,25.0,32.0
Tom Davies,eng ENG,MF,Everton,eng Premier League,21,1998,22.5,870.0,840.0,30.0,17.0,6.0,161.0,26.0,4.0,0.0,0.0,0.0,0.0,558.0,150.0,162.0,101.0,675.0,59.0,5.0,5.0,681.0,3.0,17.0,12.0,26.0
Keinan Davis,eng ENG,FW,Aston Villa,eng Premier League,21,1998,6.1,142.0,136.0,6.0,0.0,0.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,101.0,22.0,19.0,98.0,20.0,6.0,1.0,2.0,107.0,0.0,3.0,1.0,5.0
Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,24,1995,7.7,407.0,388.0,19.0,16.0,0.0,51.0,8.0,2.0,0.0,0.0,0.0,0.0,324.0,43.0,40.0,182.0,199.0,13.0,3.0,0.0,366.0,2.0,6.0,3.0,3.0
Craig Dawson,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,908.0,878.0,30.0,13.0,1.0,149.0,52.0,3.0,0.0,0.0,0.0,0.0,532.0,142.0,234.0,53.0,719.0,63.0,17.0,9.0,729.0,5.0,24.0,8.0,13.0
Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,28,1991,31.0,2244.0,1975.0,269.0,52.0,32.0,365.0,135.0,143.0,177.0,62.0,51.0,17.0,1475.0,310.0,459.0,263.0,1887.0,41.0,36.0,3.0,1674.0,13.0,38.0,61.0,96.0
Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,32,1987,16.7,661.0,628.0,33.0,24.0,0.0,67.0,15.0,6.0,0.0,0.0,0.0,0.0,451.0,83.0,127.0,59.0,536.0,38.0,9.0,4.0,533.0,3.0,15.0,7.0,12.0
Rodrigo De Paul,ar ARG,MF,Udinese,it Serie A,25,1994,31.4,1843.0,1611.0,232.0,92.0,3.0,257.0,149.0,127.0,117.0,42.0,34.0,2.0,1109.0,281.0,453.0,70.0,1715.0,23.0,22.0,11.0,1377.0,9.0,36.0,26.0,57.0
Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,26,1992,5.2,344.0,292.0,52.0,7.0,0.0,56.0,6.0,9.0,0.0,0.0,0.0,0.0,223.0,62.0,59.0,87.0,198.0,9.0,45.0,2.0,283.0,0.0,10.0,7.0,14.0
Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,31,1988,24.9,959.0,777.0,182.0,9.0,0.0,124.0,22.0,67.0,0.0,0.0,0.0,0.0,444.0,196.0,319.0,81.0,604.0,61.0,173.0,0.0,693.0,4.0,9.0,15.0,46.0
Lucas Deaux,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,14.8,688.0,670.0,18.0,12.0,2.0,130.0,34.0,7.0,1.0,0.0,1.0,0.0,376.0,142.0,170.0,70.0,501.0,65.0,3.0,10.0,539.0,0.0,15.0,9.0,13.0
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,34,1985,19.7,1071.0,841.0,230.0,22.0,0.0,160.0,36.0,39.0,0.0,0.0,0.0,0.0,490.0,252.0,329.0,29.0,715.0,70.0,208.0,3.0,808.0,3.0,25.0,21.0,35.0
Troy Deeney,eng ENG,FW,Watford,eng Premier League,31,1988,24.7,707.0,685.0,22.0,0.0,4.0,256.0,6.0,14.0,1.0,0.0,0.0,0.0,243.0,254.0,210.0,26.0,397.0,121.0,1.0,13.0,405.0,6.0,24.0,17.0,30.0
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,it Serie A,28,1991,10.9,342.0,322.0,20.0,1.0,1.0,93.0,2.0,2.0,1.0,0.0,1.0,0.0,286.0,43.0,13.0,292.0,34.0,5.0,2.0,4.0,305.0,1.0,4.0,5.0,5.0
Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,23,1995,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Deiola,it ITA,MF,Lecce,it Serie A,23,1995,8.0,296.0,285.0,11.0,10.0,1.0,35.0,15.0,5.0,0.0,0.0,0.0,0.0,174.0,64.0,58.0,30.0,248.0,16.0,0.0,0.0,224.0,1.0,9.0,9.0,11.0
Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1996,13.8,482.0,470.0,12.0,1.0,4.0,117.0,7.0,26.0,1.0,1.0,0.0,0.0,322.0,96.0,64.0,362.0,72.0,16.0,9.0,5.0,379.0,3.0,11.0,8.0,25.0
Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,677.0,525.0,152.0,11.0,0.0,91.0,8.0,49.0,2.0,0.0,1.0,0.0,326.0,142.0,209.0,360.0,157.0,20.0,139.0,1.0,468.0,4.0,10.0,14.0,30.0
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,27,1991,9.2,586.0,572.0,14.0,13.0,0.0,130.0,15.0,1.0,0.0,0.0,0.0,0.0,412.0,99.0,75.0,466.0,82.0,23.0,1.0,3.0,506.0,3.0,7.0,4.0,7.0
Paul Delecroix,fr FRA,GK,Metz,fr Ligue 1,30,1988,1.5,44.0,29.0,15.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,28.0,3.0,34.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0
Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,556.0,492.0,64.0,13.0,0.0,71.0,16.0,26.0,1.0,1.0,0.0,0.0,322.0,80.0,154.0,430.0,49.0,13.0,50.0,1.0,444.0,0.0,11.0,9.0,18.0
Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,27,1991,25.3,765.0,698.0,67.0,5.0,0.0,206.0,44.0,84.0,8.0,4.0,4.0,0.0,295.0,203.0,267.0,40.0,560.0,57.0,7.0,47.0,451.0,2.0,22.0,23.0,46.0
Fabian Delph,eng ENG,MF,Everton,eng Premier League,29,1989,13.2,778.0,763.0,15.0,11.0,2.0,122.0,28.0,4.0,0.0,0.0,0.0,0.0,550.0,113.0,115.0,483.0,250.0,28.0,2.0,3.0,676.0,2.0,13.0,6.0,7.0
Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,23,1996,24.3,469.0,446.0,23.0,0.0,2.0,157.0,4.0,9.0,0.0,0.0,0.0,0.0,294.0,114.0,61.0,69.0,335.0,15.0,1.0,14.0,347.0,0.0,11.0,16.0,18.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,22,1997,4.0,261.0,234.0,27.0,3.0,0.0,32.0,11.0,15.0,19.0,9.0,5.0,0.0,186.0,44.0,31.0,81.0,169.0,4.0,5.0,1.0,201.0,0.0,5.0,4.0,15.0
Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,306.0,304.0,2.0,2.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,266.0,19.0,21.0,36.0,250.0,10.0,0.0,2.0,290.0,0.0,3.0,0.0,3.0
Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,26,1993,17.5,1214.0,1061.0,153.0,47.0,2.0,249.0,87.0,26.0,96.0,48.0,28.0,15.0,747.0,201.0,266.0,954.0,201.0,25.0,8.0,9.0,947.0,5.0,23.0,27.0,32.0
Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,1076.0,1042.0,34.0,32.0,4.0,165.0,15.0,6.0,0.0,0.0,0.0,0.0,799.0,126.0,151.0,179.0,853.0,28.0,2.0,6.0,933.0,7.0,20.0,14.0,20.0
Diego Demme,de GER,MF,Napoli,it Serie A,27,1991,10.0,782.0,766.0,16.0,15.0,4.0,110.0,16.0,4.0,0.0,0.0,0.0,0.0,622.0,93.0,67.0,111.0,656.0,10.0,1.0,1.0,715.0,3.0,7.0,7.0,14.0
Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,1568.0,1525.0,43.0,40.0,0.0,141.0,52.0,2.0,0.0,0.0,0.0,0.0,1356.0,102.0,110.0,102.0,1406.0,34.0,3.0,7.0,1492.0,0.0,4.0,3.0,3.0
Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,24,1995,31.1,1284.0,1267.0,17.0,14.0,1.0,191.0,41.0,7.0,0.0,0.0,0.0,0.0,908.0,178.0,198.0,209.0,907.0,103.0,2.0,2.0,1087.0,4.0,8.0,20.0,25.0
Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,18,2000,6.7,149.0,139.0,10.0,1.0,1.0,32.0,2.0,5.0,0.0,0.0,0.0,0.0,86.0,41.0,22.0,40.0,83.0,14.0,0.0,3.0,102.0,1.0,4.0,3.0,11.0
Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,1266.0,1139.0,127.0,50.0,0.0,138.0,24.0,3.0,0.0,0.0,0.0,0.0,938.0,113.0,215.0,857.0,265.0,40.0,77.0,4.0,1092.0,9.0,10.0,12.0,19.0
Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,22,1997,20.6,697.0,624.0,73.0,8.0,2.0,113.0,20.0,61.0,1.0,0.0,1.0,0.0,360.0,181.0,156.0,44.0,539.0,29.0,64.0,3.0,479.0,2.0,17.0,19.0,45.0
Memphis Depay,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,485.0,422.0,63.0,22.0,1.0,106.0,27.0,15.0,30.0,9.0,8.0,1.0,343.0,75.0,67.0,54.0,415.0,3.0,3.0,8.0,368.0,5.0,11.0,14.0,13.0
Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,377.0,355.0,22.0,14.0,0.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,260.0,36.0,81.0,32.0,312.0,17.0,2.0,1.0,321.0,0.0,5.0,2.0,3.0
Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,20.8,710.0,685.0,25.0,13.0,1.0,118.0,23.0,11.0,0.0,0.0,0.0,0.0,451.0,111.0,148.0,98.0,551.0,31.0,9.0,7.0,563.0,1.0,17.0,13.0,16.0
Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,2.1,20.0,19.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,3.0,15.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0
Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,1.7,26.0,21.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,19.0,2.0,0.0,4.0,20.0,0.0,0.0,0.0,3.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,23.3,823.0,731.0,92.0,30.0,3.0,178.0,25.0,59.0,33.0,14.0,11.0,4.0,544.0,151.0,128.0,66.0,732.0,9.0,8.0,6.0,603.0,4.0,9.0,20.0,48.0
Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,2.3,68.0,66.0,2.0,0.0,0.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,35.0,45.0,0.0,10.0,1.0,1.0,34.0,1.0,2.0,2.0,6.0
Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,30,1988,14.4,256.0,229.0,27.0,0.0,1.0,86.0,1.0,9.0,0.0,0.0,0.0,0.0,131.0,89.0,36.0,25.0,174.0,29.0,0.0,6.0,181.0,1.0,3.0,0.0,17.0
Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,346.0,304.0,42.0,15.0,1.0,88.0,9.0,22.0,12.0,8.0,0.0,0.0,217.0,49.0,80.0,36.0,283.0,14.0,4.0,3.0,264.0,0.0,6.0,6.0,16.0
Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,2274.0,1981.0,293.0,74.0,4.0,293.0,46.0,53.0,0.0,0.0,0.0,0.0,1567.0,457.0,250.0,288.0,1673.0,52.0,219.0,6.0,2003.0,1.0,19.0,21.0,69.0
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,1290.0,1149.0,141.0,28.0,16.0,225.0,77.0,92.0,90.0,47.0,24.0,7.0,789.0,212.0,289.0,1159.0,94.0,9.0,21.0,7.0,940.0,13.0,24.0,30.0,55.0
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,328.0,297.0,31.0,2.0,0.0,112.0,4.0,9.0,0.0,0.0,0.0,0.0,232.0,64.0,32.0,39.0,250.0,13.0,1.0,8.0,251.0,3.0,5.0,8.0,12.0
Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,482.0,472.0,10.0,4.0,1.0,97.0,9.0,28.0,1.0,0.0,1.0,0.0,335.0,98.0,49.0,345.0,110.0,13.0,5.0,2.0,362.0,1.0,7.0,12.0,21.0
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,700.0,680.0,20.0,1.0,1.0,191.0,12.0,85.0,1.0,0.0,0.0,1.0,498.0,105.0,97.0,448.0,225.0,4.0,17.0,3.0,515.0,0.0,12.0,15.0,36.0
Mouctar Diakhaby,fr FRA,DF,Valencia,es La Liga,22,1996,16.0,804.0,778.0,26.0,23.0,0.0,77.0,15.0,1.0,0.0,0.0,0.0,0.0,663.0,47.0,94.0,86.0,664.0,34.0,3.0,5.0,726.0,4.0,11.0,9.0,4.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,669.0,625.0,44.0,24.0,0.0,95.0,13.0,5.0,0.0,0.0,0.0,0.0,486.0,73.0,110.0,158.0,447.0,30.0,20.0,5.0,568.0,0.0,9.0,6.0,8.0
Abdou Diallo,fr FRA,DF,Paris S-G,fr Ligue 1,23,1996,13.3,1061.0,1012.0,49.0,20.0,1.0,114.0,13.0,6.0,0.0,0.0,0.0,0.0,893.0,95.0,73.0,849.0,161.0,12.0,29.0,2.0,986.0,1.0,13.0,2.0,13.0
Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,451.0,416.0,35.0,0.0,1.0,159.0,5.0,12.0,1.0,1.0,0.0,0.0,261.0,102.0,88.0,48.0,290.0,25.0,2.0,20.0,318.0,2.0,11.0,14.0,22.0
Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,838.0,809.0,29.0,29.0,2.0,130.0,31.0,3.0,0.0,0.0,0.0,0.0,650.0,102.0,86.0,101.0,713.0,13.0,0.0,2.0,729.0,2.0,13.0,12.0,16.0
Moussa Diarra,fr FRA,DF,Toulouse,fr Ligue 1,18,2000,1.0,56.0,51.0,5.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,18.0,48.0,2.0,5.0,0.0,0.0,41.0,1.0,0.0,1.0,0.0
Raphael Dias Belloli,br BRA,"MF,FW",Rennes,fr Ligue 1,23,1996,18.8,685.0,598.0,87.0,26.0,3.0,128.0,42.0,45.0,47.0,24.0,15.0,4.0,389.0,129.0,167.0,551.0,71.0,35.0,13.0,5.0,454.0,5.0,14.0,23.0,32.0
Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,97.0,45.0,52.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,73.0,4.0,85.0,0.0,0.0,5.0,51.0,1.0,2.0,0.0,0.0
Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,996.0,963.0,33.0,32.0,2.0,130.0,37.0,2.0,0.0,0.0,0.0,0.0,772.0,99.0,125.0,83.0,870.0,32.0,1.0,2.0,888.0,3.0,4.0,7.0,4.0
Brahim Díaz,es ESP,"FW,MF",Real Madrid,es La Liga,19,1999,0.7,40.0,39.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,25.0,14.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,2.0
Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,1507.0,1131.0,376.0,52.0,3.0,215.0,64.0,68.0,11.0,2.0,7.0,0.0,579.0,354.0,574.0,81.0,984.0,85.0,313.0,11.0,1020.0,6.0,52.0,25.0,59.0
Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,902.0,844.0,58.0,15.0,0.0,126.0,9.0,7.0,0.0,0.0,0.0,0.0,629.0,109.0,164.0,631.0,166.0,47.0,43.0,6.0,732.0,1.0,31.0,12.0,15.0
Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,876.0,857.0,19.0,18.0,0.0,136.0,28.0,1.0,0.0,0.0,0.0,0.0,597.0,100.0,179.0,118.0,653.0,55.0,1.0,2.0,713.0,4.0,13.0,16.0,7.0
Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,1946.0,1407.0,539.0,64.0,3.0,294.0,73.0,153.0,108.0,53.0,39.0,8.0,809.0,436.0,701.0,1282.0,103.0,112.0,367.0,7.0,1353.0,6.0,33.0,35.0,90.0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,28,1991,38.0,3085.0,3000.0,85.0,74.0,8.0,322.0,131.0,0.0,0.0,0.0,0.0,0.0,2330.0,265.0,490.0,345.0,2476.0,152.0,11.0,6.0,2791.0,1.0,43.0,13.0,10.0
Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,545.0,438.0,107.0,13.0,0.0,55.0,6.0,23.0,0.0,0.0,0.0,0.0,334.0,95.0,116.0,335.0,87.0,23.0,94.0,1.0,432.0,0.0,13.0,8.0,23.0
Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,412.0,396.0,16.0,4.0,0.0,109.0,14.0,34.0,5.0,1.0,3.0,0.0,245.0,86.0,81.0,311.0,61.0,28.0,6.0,2.0,298.0,1.0,9.0,6.0,19.0
Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,419.0,355.0,64.0,13.0,1.0,30.0,20.0,26.0,24.0,11.0,12.0,1.0,242.0,64.0,113.0,355.0,28.0,7.0,27.0,0.0,315.0,0.0,9.0,3.0,18.0
Federico Dimarco,it ITA,"DF,MF",Inter,it Serie A,21,1997,0.3,14.0,11.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,8.0,3.0,0.0,3.0,0.0,11.0,0.0,0.0,1.0,0.0
Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,370.0,358.0,12.0,3.0,4.0,84.0,7.0,8.0,7.0,1.0,3.0,0.0,249.0,70.0,51.0,307.0,49.0,11.0,2.0,1.0,269.0,3.0,9.0,10.0,20.0
Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,117.0,107.0,10.0,0.0,0.0,43.0,2.0,11.0,0.0,0.0,0.0,0.0,70.0,20.0,27.0,13.0,83.0,10.0,2.0,3.0,71.0,1.0,6.0,4.0,5.0
Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,948.0,906.0,42.0,41.0,0.0,135.0,17.0,1.0,0.0,0.0,0.0,0.0,620.0,102.0,226.0,130.0,686.0,88.0,1.0,2.0,755.0,2.0,29.0,12.0,16.0
Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,806.0,790.0,16.0,15.0,1.0,153.0,28.0,5.0,0.0,0.0,0.0,0.0,428.0,117.0,261.0,66.0,580.0,107.0,1.0,5.0,593.0,4.0,29.0,14.0,20.0
Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,51.0,50.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,12.0,37.0,3.0,10.0,0.0,0.0,39.0,0.0,1.0,1.0,1.0
Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,1441.0,1407.0,34.0,29.0,3.0,186.0,53.0,1.0,0.0,0.0,0.0,0.0,1100.0,116.0,225.0,105.0,1230.0,65.0,5.0,11.0,1237.0,3.0,28.0,19.0,12.0
Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,432.0,410.0,22.0,15.0,0.0,48.0,18.0,1.0,0.0,0.0,0.0,0.0,351.0,36.0,45.0,42.0,370.0,11.0,7.0,0.0,380.0,1.0,11.0,4.0,7.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,934.0,892.0,42.0,38.0,0.0,189.0,33.0,6.0,0.0,0.0,0.0,0.0,445.0,149.0,340.0,152.0,600.0,127.0,4.0,5.0,684.0,4.0,28.0,7.0,14.0
Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,264.0,254.0,10.0,0.0,3.0,56.0,5.0,16.0,0.0,0.0,0.0,0.0,169.0,62.0,33.0,60.0,176.0,11.0,9.0,5.0,191.0,1.0,7.0,8.0,8.0
Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,395.0,380.0,15.0,11.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,295.0,31.0,69.0,26.0,336.0,22.0,4.0,1.0,346.0,2.0,10.0,1.0,3.0
Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,1198.0,1167.0,31.0,26.0,0.0,151.0,53.0,4.0,0.0,0.0,0.0,0.0,883.0,128.0,187.0,182.0,931.0,50.0,5.0,4.0,1066.0,3.0,19.0,9.0,8.0
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,1834.0,1724.0,110.0,58.0,0.0,232.0,31.0,2.0,0.0,0.0,0.0,0.0,1372.0,236.0,226.0,414.0,1233.0,78.0,52.0,4.0,1612.0,3.0,26.0,18.0,22.0
Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,23.0,23.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,1.0,19.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,2.0
Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,1062.0,640.0,422.0,177.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,175.0,39.0,848.0,669.0,165.0,0.0,0.0,92.0,479.0,7.0,52.0,1.0,3.0
Matt Doherty,ie IRL,DF,Wolves,eng Premier League,27,1992,31.5,1793.0,1454.0,339.0,5.0,1.0,293.0,23.0,38.0,0.0,0.0,0.0,0.0,887.0,480.0,426.0,75.0,1180.0,116.0,334.0,12.0,1369.0,3.0,27.0,35.0,59.0
Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,301.0,254.0,47.0,2.0,0.0,67.0,2.0,3.0,0.0,0.0,0.0,0.0,225.0,59.0,17.0,23.0,256.0,9.0,1.0,3.0,232.0,1.0,4.0,13.0,13.0
Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,75.0,69.0,6.0,2.0,0.0,9.0,2.0,1.0,3.0,3.0,0.0,0.0,50.0,16.0,9.0,61.0,9.0,2.0,1.0,0.0,57.0,0.0,3.0,3.0,4.0
Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,457.0,276.0,181.0,49.0,0.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,156.0,37.0,264.0,27.0,345.0,0.0,0.0,61.0,300.0,0.0,5.0,3.0,0.0
Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,413.0,383.0,30.0,18.0,2.0,59.0,13.0,5.0,0.0,0.0,0.0,0.0,277.0,72.0,64.0,69.0,306.0,20.0,11.0,2.0,349.0,2.0,7.0,6.0,11.0
Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,997.0,843.0,154.0,26.0,0.0,80.0,27.0,52.0,1.0,0.0,0.0,0.0,625.0,187.0,185.0,61.0,772.0,22.0,127.0,8.0,853.0,2.0,9.0,12.0,18.0
Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,28,1991,1.1,23.0,21.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,8.0,12.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0
Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,22,1996,6.8,133.0,122.0,11.0,0.0,0.0,40.0,2.0,17.0,2.0,0.0,1.0,0.0,78.0,27.0,28.0,31.0,86.0,4.0,4.0,2.0,75.0,0.0,5.0,5.0,15.0
Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,445.0,411.0,34.0,0.0,0.0,117.0,6.0,9.0,0.0,0.0,0.0,0.0,272.0,105.0,68.0,89.0,311.0,19.0,3.0,13.0,307.0,3.0,9.0,24.0,23.0
Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,1142.0,791.0,351.0,91.0,1.0,95.0,24.0,0.0,0.0,0.0,0.0,0.0,578.0,81.0,483.0,140.0,803.0,1.0,0.0,173.0,873.0,2.0,25.0,4.0,2.0
Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,1457.0,1397.0,60.0,43.0,0.0,170.0,32.0,4.0,0.0,0.0,0.0,0.0,1048.0,143.0,266.0,1251.0,83.0,63.0,17.0,5.0,1228.0,4.0,36.0,13.0,11.0
Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,735.0,632.0,103.0,16.0,1.0,157.0,50.0,96.0,75.0,17.0,50.0,6.0,373.0,155.0,207.0,38.0,661.0,18.0,9.0,4.0,463.0,3.0,12.0,26.0,52.0
Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,461.0,447.0,14.0,0.0,2.0,155.0,5.0,1.0,0.0,0.0,0.0,0.0,148.0,141.0,172.0,43.0,235.0,68.0,0.0,8.0,273.0,1.0,3.0,8.0,18.0
Abdoulaye Doucouré,fr FRA,MF,Watford,eng Premier League,26,1993,35.1,1658.0,1645.0,13.0,8.0,2.0,348.0,24.0,27.0,1.0,0.0,0.0,0.0,1171.0,295.0,192.0,260.0,1283.0,68.0,0.0,6.0,1302.0,4.0,19.0,29.0,64.0
