Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %
Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,7.0,0.0,0.0,36.0,9.0,2.0,14.0,18.0,40.0,0.0,0.0,0.0,257.0,27.0,30.0,47.4
Jens Stryger Larsen,dk DEN,"DF,MF",Udinese,it Serie A,27,1991,35.9,6.0,0.0,0.0,14.0,14.0,3.0,51.0,19.0,23.0,0.0,0.0,0.0,261.0,18.0,21.0,46.2
Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,9.0,0.0,0.0,89.0,74.0,24.0,5.0,7.0,15.0,2.0,0.0,0.0,97.0,76.0,79.0,49.0
Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,3.0,1.0,0.0,13.0,29.0,1.0,15.0,16.0,16.0,0.0,0.0,0.0,157.0,7.0,10.0,41.2
Stefano Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,0.0,1.0,0.0,5.0,6.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,24.0,2.0,7.0,22.2
Daniel Sturridge,eng ENG,"FW,MF",Liverpool,eng Premier League,28,1989,5.7,1.0,0.0,0.0,5.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,35.0,1.0,14.0,6.7
Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,13.0,0.0,0.0,57.0,55.0,2.0,95.0,43.0,67.0,0.0,0.0,0.0,410.0,26.0,29.0,47.3
Denis Suárez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Denis Suárez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Leonardo Suárez,ar ARG,"FW,MF",Valladolid,es La Liga,22,1996,5.7,0.0,0.0,0.0,5.0,9.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,25.0,2.0,9.0,18.2
Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,5.0,0.0,0.0,31.0,57.0,27.0,43.0,6.0,14.0,3.0,0.0,0.0,117.0,8.0,9.0,47.1
Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,5.0,0.0,0.0,21.0,26.0,2.0,3.0,13.0,22.0,0.0,0.0,0.0,120.0,23.0,12.0,65.7
Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,2.0,0.0,0.0,15.0,16.0,1.0,17.0,6.0,7.0,0.0,0.0,0.0,46.0,8.0,7.0,53.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,2.0,1.0,0.0,12.0,5.0,0.0,2.0,27.0,20.0,0.0,0.0,0.0,244.0,28.0,14.0,66.7
Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,22,1996,11.7,4.0,0.0,0.0,24.0,48.0,12.0,14.0,3.0,17.0,0.0,0.0,0.0,57.0,17.0,44.0,27.9
Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,3.0,0.0,0.0,17.0,7.0,0.0,1.0,23.0,25.0,0.0,0.0,0.0,363.0,52.0,14.0,78.8
Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,2.0,0.0,0.0,12.0,16.0,0.0,18.0,16.0,10.0,0.0,0.0,0.0,161.0,9.0,8.0,52.9
Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,2.0,0.0,0.0,8.0,6.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0,181.0,12.0,11.0,52.2
Sam Surridge,eng ENG,"FW,DF",Bournemouth,eng Premier League,20,1998,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Markel Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,4.0,1.0,1.0,12.0,13.0,3.0,57.0,11.0,9.0,0.0,0.0,0.0,111.0,9.0,17.0,34.6
Suso,es ESP,"FW,MF",Milan,it Serie A,24,1993,33.5,9.0,1.0,1.0,31.0,80.0,6.0,161.0,20.0,24.0,0.0,0.0,0.0,171.0,3.0,13.0,18.8
Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,31,1987,5.4,1.0,0.0,0.0,6.0,1.0,0.0,17.0,6.0,5.0,0.0,0.0,0.0,36.0,8.0,6.0,57.1
Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,2.0,0.0,0.0,27.0,33.0,1.0,8.0,11.0,12.0,0.0,0.0,0.0,93.0,9.0,15.0,37.5
Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Issiaga Sylla,gn GUI,"DF,MF",Toulouse,fr Ligue 1,24,1994,22.2,5.0,0.0,0.0,34.0,15.0,2.0,40.0,31.0,38.0,0.0,0.0,0.0,251.0,41.0,33.0,55.4
Moussa Sylla,fr FRA,"FW,MF",Monaco,fr Ligue 1,18,1999,8.5,1.0,0.0,0.0,8.0,13.0,1.0,7.0,2.0,7.0,1.0,0.0,0.0,51.0,11.0,29.0,27.5
Eddy Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0
Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,3.0,0.0,0.0,33.0,24.0,10.0,6.0,4.0,10.0,0.0,0.0,0.0,82.0,28.0,33.0,45.9
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,28,1990,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0
Alexander Sørloth,no NOR,"FW,MF",Crystal Palace,eng Premier League,22,1995,2.1,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,8.0,9.0,47.1
Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,10.0,2.0,3.0,40.0
Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,3.0,0.0,0.0,16.0,14.0,2.0,4.0,35.0,18.0,0.0,2.0,0.0,446.0,59.0,17.0,77.6
Flavien Tait,fr FRA,"MF,FW",Angers,fr Ligue 1,25,1993,33.2,2.0,0.0,0.0,33.0,69.0,5.0,95.0,19.0,29.0,2.0,0.0,0.0,253.0,7.0,15.0,31.8
Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,7.0,0.0,0.0,46.0,37.0,0.0,7.0,33.0,52.0,0.0,1.0,0.0,269.0,27.0,26.0,50.9
Strahinja Tanasijević,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matt Targett,eng ENG,"DF,MF",Southampton,eng Premier League,22,1995,13.2,2.0,0.0,0.0,8.0,10.0,1.0,47.0,15.0,15.0,0.0,0.0,0.0,107.0,17.0,22.0,43.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,15.9,3.0,0.0,0.0,15.0,7.0,0.0,8.0,17.0,17.0,0.0,0.0,0.0,118.0,22.0,18.0,55.0
James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,8.0,0.0,0.0,35.0,32.0,4.0,1.0,34.0,39.0,0.0,0.0,0.0,405.0,113.0,59.0,65.7
Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0
Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,4.0,0.0,0.0,44.0,43.0,15.0,18.0,8.0,9.0,0.0,0.0,0.0,125.0,198.0,174.0,53.2
Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,31.0,3.0,0.0,100.0
Taleb Tawatha,il ISR,"DF,FW",Eint Frankfurt,de Bundesliga,26,1992,1.4,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,66.7
Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,2.0,0.0,0.0,15.0,48.0,1.0,80.0,36.0,34.0,0.0,0.0,0.0,331.0,47.0,50.0,48.5
Malik Tchokounté,fr FRA,"FW,MF",Caen,fr Ligue 1,29,1988,16.4,3.0,0.0,0.0,49.0,30.0,11.0,7.0,8.0,8.0,1.0,0.0,0.0,105.0,74.0,53.0,58.3
Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,3.0,0.0,0.0,17.0,8.0,1.0,3.0,10.0,16.0,0.0,0.0,0.0,67.0,9.0,15.0,37.5
Georg Teigl,at AUT,"MF,FW",Augsburg,de Bundesliga,27,1991,3.3,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,16.0,1.0,5.0,16.7
Cristian Tello,es ESP,"DF,MF",Betis,es La Liga,26,1991,17.5,3.0,0.0,0.0,7.0,12.0,5.0,51.0,6.0,18.0,1.0,1.0,0.0,141.0,4.0,8.0,33.3
Łukasz Teodorczyk,pl POL,"FW,MF",Udinese,it Serie A,27,1991,4.4,1.0,0.0,0.0,20.0,8.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,16.0,11.0,22.0,33.3
Hidde ter Avest,nl NED,"DF,MF",Udinese,it Serie A,21,1997,10.8,0.0,0.0,0.0,5.0,6.0,0.0,18.0,9.0,19.0,0.0,0.0,0.0,88.0,7.0,13.0,35.0
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Pietro Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
Marco Terrazzino,de GER,"FW,MF",Freiburg,de Bundesliga,27,1991,5.7,0.0,0.0,0.0,5.0,10.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,48.0,3.0,7.0,30.0
Martin Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,2.0,0.0,0.0,13.0,12.0,5.0,14.0,8.0,9.0,0.0,0.0,0.0,98.0,21.0,21.0,50.0
Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,1.0,0.0,0.0,20.0,12.0,1.0,46.0,19.0,15.0,0.0,0.0,0.0,123.0,14.0,17.0,45.2
Cedric Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,0.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,25,1993,29.0,5.0,1.0,0.0,30.0,48.0,10.0,73.0,10.0,17.0,1.0,0.0,0.0,148.0,16.0,21.0,43.2
Cyril Théréau,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Cyril Théréau,fr FRA,"FW,MF",Cagliari,it Serie A,35,1983,1.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,13.0,31.6
Sada Thioub,sn SEN,"FW,MF",Nîmes,fr Ligue 1,23,1995,27.5,3.0,0.0,0.0,39.0,28.0,3.0,73.0,11.0,26.0,1.0,0.0,0.0,201.0,16.0,28.0,36.4
Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,4.0,0.0,0.0,27.0,17.0,0.0,0.0,19.0,30.0,2.0,1.0,1.0,230.0,46.0,29.0,61.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24,1993,27.5,5.0,1.0,1.0,27.0,42.0,6.0,35.0,11.0,30.0,0.0,1.0,0.0,207.0,9.0,34.0,20.9
Erik Thommy,de GER,"MF,FW",Stuttgart,de Bundesliga,23,1994,8.8,3.0,1.0,1.0,8.0,18.0,5.0,22.0,8.0,2.0,0.0,0.0,0.0,79.0,4.0,7.0,36.4
Marcus Thuram,fr FRA,"FW,MF",Guingamp,fr Ligue 1,20,1997,28.6,4.0,2.0,0.0,44.0,43.0,8.0,58.0,8.0,36.0,2.0,1.0,0.0,184.0,85.0,82.0,50.9
Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,2.0,0.0,0.0,11.0,15.0,0.0,15.0,4.0,11.0,0.0,0.0,0.0,114.0,12.0,7.0,63.2
Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,5.0,0.0,0.0,23.0,31.0,1.0,15.0,10.0,28.0,0.0,0.0,0.0,216.0,15.0,12.0,55.6
Timothy Tillman,de GER,"FW,MF",Nürnberg,de Bundesliga,19,1999,2.3,0.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,23.0,2.0,3.0,40.0
Cheick Timite,ci CIV,"FW,MF",Amiens,fr Ligue 1,20,1997,16.2,2.0,0.0,0.0,43.0,25.0,1.0,23.0,7.0,17.0,0.0,1.0,0.0,93.0,12.0,30.0,28.6
David Timor,es ESP,"MF,FW",Girona,es La Liga,28,1989,1.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,50.0
George Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,1.0,2.0,33.3
Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,2.0,0.0,0.0,12.0,6.0,0.0,6.0,12.0,11.0,0.0,0.0,0.0,104.0,29.0,15.0,65.9
Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,2.0,0.0,0.0,6.0,14.0,0.0,10.0,9.0,12.0,0.0,0.0,0.0,101.0,19.0,21.0,47.5
Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,11.0,3.0,2.0,60.0
Jean-Clair Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,3.0,1.0,1.0,12.0,5.0,0.0,0.0,8.0,18.0,1.0,1.0,0.0,110.0,10.0,12.0,45.5
Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,23.8,5.0,0.0,0.0,27.0,29.0,20.0,39.0,10.0,8.0,2.0,0.0,0.0,91.0,24.0,33.0,42.1
Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Rafael Tolói,br BRA,DF,Atalanta,it Serie A,27,1990,19.4,1.0,1.0,0.0,10.0,14.0,1.0,9.0,31.0,26.0,0.0,1.0,1.0,209.0,16.0,19.0,45.7
Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,5.0,0.0,0.0,61.0,37.0,18.0,8.0,9.0,9.0,0.0,0.0,0.0,86.0,32.0,59.0,35.2
James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,5.0,0.0,0.0,16.0,12.0,2.0,0.0,17.0,28.0,0.0,0.0,0.0,253.0,77.0,61.0,55.8
Nenad Tomović,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,1.0,0.0,0.0,9.0,7.0,0.0,8.0,11.0,7.0,0.0,0.0,0.0,80.0,10.0,11.0,47.6
Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,6.0,0.0,0.0,24.0,36.0,0.0,0.0,15.0,17.0,0.0,1.0,1.0,189.0,41.0,19.0,68.3
Toño,es ESP,"DF,MF",Levante,es La Liga,28,1989,19.6,4.0,0.0,0.0,11.0,18.0,9.0,43.0,13.0,12.0,0.0,1.0,1.0,158.0,7.0,15.0,31.8
Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,2.0,1.0,66.7
Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,7.0,1.0,0.0,37.0,77.0,0.0,16.0,38.0,46.0,0.0,0.0,0.0,349.0,17.0,19.0,47.2
Daniel Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
Ferrán Torres,es ESP,"MF,FW",Valencia,es La Liga,18,2000,9.4,5.0,0.0,0.0,18.0,10.0,1.0,31.0,6.0,9.0,0.0,0.0,0.0,72.0,22.0,15.0,59.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Torró,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,6.2,1.0,0.0,0.0,11.0,7.0,0.0,1.0,17.0,5.0,1.0,0.0,0.0,106.0,24.0,10.0,70.6
Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,12.9,3.0,1.0,1.0,26.0,7.0,1.0,3.0,22.0,21.0,0.0,0.0,0.0,108.0,21.0,10.0,67.7
Cenk Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,11.8,3.0,0.0,0.0,17.0,16.0,10.0,5.0,6.0,11.0,0.0,0.0,0.0,56.0,27.0,37.0,42.2
Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,24,1994,30.5,4.0,1.0,0.0,29.0,47.0,1.0,18.0,40.0,32.0,1.0,0.0,0.0,342.0,38.0,43.0,46.9
Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,22,1996,3.8,0.0,0.0,0.0,5.0,2.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,27.0,7.0,2.0,77.8
Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,22,1996,5.8,0.0,0.0,0.0,6.0,1.0,0.0,2.0,8.0,12.0,0.0,0.0,0.0,71.0,11.0,10.0,52.4
Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,19.2,3.0,2.0,2.0,26.0,18.0,1.0,3.0,18.0,44.0,0.0,0.0,1.0,216.0,24.0,28.0,46.2
Andros Townsend,eng ENG,"FW,MF",Crystal Palace,eng Premier League,27,1991,33.4,1.0,0.0,0.0,10.0,57.0,9.0,110.0,36.0,39.0,1.0,0.0,0.0,264.0,3.0,12.0,20.0
Adama Traoré,es ESP,"FW,DF",Wolves,eng Premier League,22,1996,10.0,1.0,0.0,0.0,15.0,26.0,7.0,39.0,6.0,8.0,0.0,0.0,0.0,66.0,19.0,19.0,50.0
Adama Traoré,ml MLI,"MF,FW",Monaco,fr Ligue 1,23,1995,2.7,0.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,5.0,3.0,62.5
Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,22,1995,23.5,5.0,0.0,0.0,20.0,45.0,18.0,33.0,20.0,14.0,3.0,0.0,0.0,130.0,14.0,23.0,37.8
Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,26,1992,12.9,3.0,0.0,0.0,26.0,22.0,0.0,24.0,14.0,27.0,0.0,1.0,0.0,114.0,21.0,15.0,58.3
Cheick Traoré,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,16.8,3.0,0.0,0.0,25.0,11.0,1.0,46.0,8.0,28.0,0.0,1.0,0.0,129.0,22.0,20.0,52.4
Gaoussou Traoré,fr FRA,MF,Amiens,fr Ligue 1,18,1999,1.2,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,100.0
Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,26,1992,33.0,7.0,0.0,0.0,49.0,26.0,5.0,66.0,38.0,31.0,0.0,0.0,0.0,352.0,29.0,42.0,40.8
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,de Bundesliga,30,1988,6.1,1.0,0.0,0.0,7.0,6.0,3.0,34.0,3.0,6.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0
Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,31,1986,29.3,2.0,1.0,0.0,14.0,6.0,2.0,1.0,43.0,25.0,1.0,1.0,0.0,218.0,22.0,23.0,48.9
Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,32.6,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0
Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,30,1988,19.6,7.0,1.0,1.0,47.0,43.0,3.0,25.0,18.0,42.0,0.0,0.0,0.0,151.0,17.0,23.0,42.5
Driss Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
Manu Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,17.2,3.0,0.0,0.0,36.0,22.0,1.0,9.0,15.0,29.0,0.0,1.0,0.0,160.0,8.0,18.0,30.8
Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,25.3,2.0,0.0,0.0,20.0,24.0,6.0,105.0,31.0,38.0,0.0,0.0,1.0,273.0,26.0,20.0,56.5
William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,34.0,4.0,0.0,0.0,28.0,11.0,1.0,2.0,28.0,14.0,0.0,1.0,0.0,269.0,83.0,39.0,68.0
Marcello Trotta,it ITA,FW,Sassuolo,it Serie A,25,1992,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcello Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,4.4,0.0,0.0,0.0,8.0,3.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,23.0,3.0,12.0,20.0
Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Marco Tumminello,it ITA,"FW,DF",Atalanta,it Serie A,19,1998,0.1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Patrick Twumasi,gh GHA,"MF,FW",Alavés,es La Liga,24,1994,1.9,2.0,0.0,0.0,7.0,1.0,1.0,11.0,1.0,3.0,0.0,0.0,0.0,20.0,8.0,2.0,80.0
Salih Uçan,tr TUR,"MF,DF",Empoli,it Serie A,24,1994,2.9,1.0,0.0,0.0,5.0,1.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,32.0,2.0,8.0,20.0
Anthony Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,8.2,2.0,0.0,0.0,15.0,5.0,10.0,8.0,2.0,3.0,0.0,0.0,0.0,34.0,27.0,34.0,44.3
Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,8.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,13.2,4.0,0.0,0.0,13.0,16.0,2.0,0.0,15.0,6.0,0.0,0.0,0.0,130.0,9.0,8.0,52.9
Enes Ünal,tr TUR,FW,Valladolid,es La Liga,21,1997,23.9,7.0,0.0,0.0,42.0,39.0,17.0,10.0,4.0,7.0,0.0,0.0,0.0,79.0,69.0,125.0,35.6
Cengiz Ünder,tr TUR,FW,Roma,it Serie A,21,1997,15.3,1.0,0.0,0.0,9.0,28.0,4.0,50.0,15.0,5.0,0.0,1.0,0.0,79.0,6.0,6.0,50.0
Joel Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,1.4,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,100.0
Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,14.4,5.0,0.0,0.0,17.0,4.0,0.0,1.0,22.0,17.0,0.0,2.0,0.0,208.0,30.0,7.0,81.1
Takashi Usami,jp JPN,"FW,MF",Düsseldorf,de Bundesliga,26,1992,9.8,1.0,0.0,0.0,9.0,11.0,1.0,19.0,8.0,13.0,0.0,0.0,0.0,58.0,1.0,6.0,14.3
Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,26,1991,15.6,3.0,0.0,0.0,26.0,24.0,11.0,12.0,11.0,14.0,1.0,0.0,0.0,76.0,11.0,22.0,33.3
