Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %
Valentin Eysseric,fr FRA,MF,Fiorentina,it Serie A,27,1992,0.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0
Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,6.0,0.0,0.0,32.0,20.0,0.0,6.0,25.0,53.0,0.0,0.0,0.0,326.0,41.0,30.0,57.7
Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,4.0,0.0,0.0,12.0,3.0,0.0,15.0,12.0,24.0,0.0,0.0,0.0,66.0,19.0,15.0,55.9
Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,1.0,1.0,0.0,11.0,8.0,1.0,15.0,7.0,9.0,0.0,0.0,0.0,70.0,12.0,10.0,54.5
Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
Ralf Fährmann,de GER,GK,Norwich City,eng Premier League,30,1988,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,4.5,2.0,0.0,0.0,3.0,5.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,55.0,6.0,10.0,37.5
Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Filippo Falco,it ITA,"FW,MF",Lecce,it Serie A,27,1992,22.4,0.0,0.0,0.0,13.0,83.0,6.0,98.0,5.0,15.0,0.0,0.0,0.0,122.0,3.0,20.0,13.0
Eliseo Falcon,es ESP,"DF,MF",Levante,es La Liga,22,1997,0.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0
Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,100.0
Iago Falque,es ESP,"MF,FW",Torino,it Serie A,29,1990,1.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0
Iago Falque,es ESP,MF,Genoa,it Serie A,29,1990,5.8,0.0,0.0,0.0,3.0,2.0,3.0,20.0,1.0,2.0,0.0,0.0,0.0,46.0,6.0,7.0,46.2
Akin Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,2.0,33.3
Paolo Faragò,it ITA,DF,Cagliari,it Serie A,26,1993,14.9,3.0,0.0,0.0,21.0,15.0,0.0,33.0,7.0,29.0,0.0,0.0,0.0,132.0,29.0,15.0,65.9
Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,6.0,0.0,0.0,31.0,40.0,4.0,95.0,25.0,36.0,0.0,1.0,0.0,333.0,41.0,42.0,49.4
Mohamed Fares,dz ALG,"DF,MF",SPAL,it Serie A,23,1996,4.7,2.0,0.0,0.0,10.0,8.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,23.0,4.0,5.0,44.4
Diego Farias,br BRA,"FW,MF",Lecce,it Serie A,29,1990,9.2,3.0,1.0,0.0,17.0,16.0,1.0,21.0,6.0,5.0,1.0,0.0,0.0,59.0,1.0,5.0,16.7
Ansu Fati,es ESP,"FW,DF",Barcelona,es La Liga,16,2002,11.4,2.0,1.0,0.0,19.0,19.0,4.0,24.0,2.0,10.0,0.0,0.0,0.0,54.0,6.0,10.0,37.5
Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22.0,1.0,0.0,0.0,17.0,16.0,2.0,66.0,23.0,28.0,0.0,0.0,0.0,187.0,15.0,22.0,40.5
Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,4.0,0.0,0.0,28.0,17.0,4.0,3.0,3.0,5.0,1.0,0.0,0.0,23.0,27.0,38.0,41.5
Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,2.0,1.0,0.0,11.0,7.0,1.0,1.0,9.0,11.0,0.0,0.0,0.0,127.0,36.0,21.0,63.2
Aleix Febas,es ESP,MF,Mallorca,es La Liga,23,1996,18.8,4.0,0.0,0.0,19.0,48.0,0.0,7.0,19.0,25.0,1.0,0.0,0.0,125.0,3.0,16.0,15.8
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,10.0,2.0,0.0,23.0,10.0,0.0,1.0,9.0,11.0,0.0,0.0,0.0,159.0,41.0,22.0,65.1
Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,2.0,0.0,0.0,24.0,7.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,114.0,20.0,9.0,69.0
Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,26,1993,29.3,10.0,2.0,2.0,69.0,113.0,14.0,42.0,12.0,26.0,5.0,0.0,0.0,158.0,26.0,46.0,36.1
Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,7.0,0.0,0.0,30.0,14.0,1.0,5.0,24.0,18.0,0.0,1.0,0.0,228.0,82.0,33.0,71.3
Luiz Felipe,br BRA,DF,Lazio,it Serie A,22,1997,22.5,6.0,0.0,0.0,18.0,15.0,2.0,4.0,20.0,25.0,0.0,1.0,0.0,175.0,30.0,25.0,54.5
Lucas Felippe,br BRA,"MF,DF",Hellas Verona,it Serie A,19,2000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,3.0,0.0,0.0,14.0,15.0,1.0,0.0,22.0,24.0,0.0,0.0,0.0,241.0,87.0,52.0,62.6
João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,19,1999,19.4,6.0,0.0,0.0,33.0,39.0,6.0,20.0,2.0,4.0,1.0,0.0,0.0,86.0,16.0,48.0,25.0
Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,24.9,5.0,0.0,0.0,26.0,12.0,1.0,56.0,28.0,32.0,1.0,0.0,0.0,274.0,21.0,10.0,67.7
Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,fr Ligue 1,26,1993,25.0,1.0,0.0,0.0,17.0,54.0,7.0,85.0,16.0,16.0,0.0,0.0,0.0,179.0,60.0,58.0,50.8
Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,13.2,2.0,0.0,0.0,9.0,14.0,2.0,22.0,7.0,14.0,2.0,0.0,0.0,91.0,2.0,10.0,16.7
Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,de Bundesliga,23,1996,16.5,7.0,1.0,1.0,19.0,5.0,0.0,9.0,31.0,26.0,0.0,0.0,0.0,186.0,14.0,12.0,53.8
Gedson Fernandes,pt POR,"MF,DF",Tottenham,eng Premier League,20,1999,0.8,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,8.6,5.0,1.0,1.0,25.0,2.0,0.0,1.0,13.0,20.0,0.0,0.0,0.0,96.0,11.0,23.0,32.4
Matheus Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,1.8,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aitor Fernández,es ESP,GK,Levante,es La Liga,28,1991,36.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0
Andrés Fernández,es ESP,GK,Villarreal,es La Liga,32,1986,4.3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0
Carlos Fernández,es ESP,"FW,MF",Granada,es La Liga,23,1996,24.5,8.0,0.0,0.0,60.0,45.0,8.0,13.0,12.0,13.0,2.0,0.0,0.0,134.0,75.0,130.0,36.6
Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,29.1,8.0,0.0,0.0,17.0,20.0,2.0,16.0,8.0,32.0,0.0,0.0,1.0,250.0,68.0,50.0,57.6
Gabriel Fernández,uy URU,"FW,MF",Celta Vigo,es La Liga,25,1994,6.2,5.0,1.0,1.0,17.0,8.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,23.0,26.0,26.0,50.0
Joaquín Fernández,es ESP,"MF,DF",Valladolid,es La Liga,23,1996,18.4,9.0,0.0,0.0,32.0,9.0,5.0,3.0,21.0,23.0,0.0,0.0,0.0,179.0,45.0,36.0,55.6
Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,9.0,2.0,1.0,26.0,17.0,1.0,3.0,16.0,25.0,0.0,0.0,1.0,310.0,73.0,36.0,67.0
Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,29.5,13.0,0.0,0.0,39.0,22.0,2.0,6.0,30.0,44.0,0.0,0.0,0.0,377.0,83.0,63.0,56.8
Juan Ferney Otero,co COL,"FW,MF",Amiens,fr Ligue 1,24,1995,13.4,0.0,1.0,0.0,19.0,18.0,6.0,28.0,12.0,11.0,1.0,0.0,0.0,91.0,37.0,47.0,44.0
Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,4.0,0.0,0.0,16.0,13.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,120.0,15.0,12.0,55.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,6.4,2.0,0.0,0.0,25.0,8.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,26.0,17.0,26.0,39.5
Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,12.8,1.0,1.0,0.0,21.0,28.0,0.0,17.0,11.0,17.0,0.0,0.0,0.0,146.0,13.0,12.0,52.0
Oliver Fink,de GER,"MF,FW",Düsseldorf,de Bundesliga,37,1982,7.5,2.0,0.0,0.0,13.0,16.0,0.0,7.0,9.0,20.0,1.0,0.0,0.0,85.0,46.0,34.0,57.5
Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,10.7,1.0,0.0,0.0,14.0,10.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,52.0,16.0,48.0,25.0
Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,33.2,0.0,0.0,0.0,29.0,16.0,6.0,16.0,11.0,26.0,0.0,0.0,0.0,191.0,29.0,74.0,28.2
Junior Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,11.3,5.0,0.0,0.0,35.0,16.0,2.0,8.0,8.0,14.0,0.0,0.0,0.0,81.0,10.0,9.0,52.6
John Fleck,sco SCO,MF,Sheffield Utd,eng Premier League,27,1991,28.0,8.0,0.0,0.0,25.0,22.0,1.0,58.0,20.0,24.0,0.0,0.0,0.0,250.0,12.0,25.0,32.4
Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
Sergio Floccari,it ITA,FW,SPAL,it Serie A,37,1981,10.5,3.0,0.0,0.0,22.0,18.0,10.0,16.0,5.0,6.0,0.0,0.0,0.0,45.0,25.0,58.0,30.1
Alessandro Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,8.4,1.0,1.0,0.0,7.0,5.0,0.0,22.0,10.0,10.0,0.0,0.0,0.0,75.0,2.0,8.0,20.0
Alessandro Florenzi,it ITA,"DF,FW",Roma,it Serie A,28,1991,11.1,5.0,0.0,0.0,11.0,12.0,2.0,25.0,7.0,13.0,0.0,0.0,0.0,115.0,12.0,12.0,50.0
Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,19,2000,10.0,0.0,0.0,0.0,12.0,13.0,1.0,22.0,3.0,9.0,0.0,0.0,0.0,61.0,8.0,17.0,32.0
Mamadou Fofana,ml MLI,"DF,MF",Metz,fr Ligue 1,21,1998,17.6,4.0,0.0,0.0,20.0,4.0,0.0,1.0,17.0,36.0,0.0,1.0,0.0,168.0,25.0,26.0,49.0
Seko Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,25.0,4.0,0.0,0.0,20.0,19.0,0.0,20.0,16.0,12.0,0.0,1.0,0.0,209.0,9.0,20.0,31.0
Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,4.0,0.0,0.0,14.0,16.0,0.0,2.0,21.0,14.0,0.0,0.0,0.0,146.0,70.0,21.0,76.9
Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,6.8,1.0,0.0,0.0,12.0,7.0,1.0,5.0,6.0,15.0,0.0,0.0,0.0,76.0,8.0,7.0,53.3
Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,11.2,0.0,0.0,0.0,11.0,6.0,1.0,6.0,11.0,14.0,0.0,0.0,0.0,95.0,18.0,9.0,66.7
Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27.0,3.0,0.0,0.0,26.0,32.0,0.0,45.0,23.0,36.0,0.0,1.0,0.0,214.0,22.0,32.0,40.7
Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,15.3,5.0,0.0,0.0,44.0,9.0,0.0,5.0,17.0,31.0,0.0,0.0,0.0,165.0,42.0,46.0,47.7
José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,4.0,0.0,0.0,18.0,14.0,0.0,4.0,16.0,15.0,0.0,2.0,0.0,239.0,67.0,35.0,65.7
Pablo Fornals,es ESP,"MF,FW",West Ham,eng Premier League,23,1996,24.1,3.0,0.0,0.0,18.0,16.0,7.0,37.0,15.0,29.0,0.0,0.0,0.0,187.0,9.0,49.0,15.5
Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,27,1991,12.7,1.0,0.0,0.0,12.0,19.0,1.0,11.0,6.0,12.0,0.0,0.0,0.0,69.0,7.0,15.0,31.8
Hernâni Fortes,pt POR,"MF,FW",Levante,es La Liga,27,1991,7.3,3.0,1.0,1.0,5.0,17.0,5.0,38.0,4.0,3.0,0.0,0.0,0.0,47.0,1.0,8.0,11.1
Ben Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,222.0,1.0,0.0,100.0
Lyle Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,1.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,33.3
Dimitri Foulquier,fr FRA,"MF,DF",Watford,eng Premier League,26,1993,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,26,1993,12.4,4.0,0.0,0.0,20.0,17.0,0.0,11.0,5.0,8.0,0.0,0.0,0.0,113.0,13.0,23.0,36.1
Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,0.8,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,100.0
Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0
Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,13.1,3.0,0.0,0.0,17.0,9.0,1.0,15.0,11.0,24.0,0.0,1.0,0.0,130.0,23.0,19.0,54.8
Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,10.8,5.0,1.0,1.0,7.0,1.0,0.0,13.0,7.0,12.0,0.0,0.0,0.0,118.0,48.0,28.0,63.2
Mike Frantz,de GER,"MF,DF",Freiburg,de Bundesliga,32,1986,3.9,2.0,0.0,0.0,7.0,6.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,36.0,8.0,8.0,50.0
Ryan Fraser,sco SCO,"MF,FW",Bournemouth,eng Premier League,25,1994,23.0,2.0,0.0,0.0,10.0,36.0,1.0,98.0,10.0,8.0,0.0,0.0,0.0,139.0,10.0,26.0,27.8
Fred,br BRA,MF,Manchester Utd,eng Premier League,26,1993,24.0,8.0,0.0,0.0,42.0,36.0,1.0,27.0,28.0,51.0,0.0,0.0,0.0,326.0,8.0,16.0,33.3
Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,24.9,7.0,0.0,0.0,25.0,21.0,0.0,53.0,20.0,48.0,0.0,0.0,0.0,200.0,28.0,39.0,41.8
Kieron Freeman,wal WAL,FW,Sheffield Utd,eng Premier League,27,1992,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Luke Freeman,eng ENG,MF,Sheffield Utd,eng Premier League,27,1992,4.1,2.0,0.0,0.0,6.0,5.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,36.0,5.0,4.0,55.6
Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,26.0,3.0,0.0,0.0,40.0,35.0,0.0,25.0,21.0,48.0,0.0,0.0,0.0,283.0,14.0,23.0,37.8
Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,21,1998,24.3,9.0,0.0,0.0,32.0,44.0,0.0,52.0,31.0,44.0,0.0,0.0,0.0,191.0,22.0,15.0,59.5
Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31.0,11.0,1.0,1.0,38.0,16.0,0.0,8.0,36.0,35.0,0.0,0.0,0.0,308.0,99.0,71.0,58.2
Samúel Friðjónsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,2.1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,1.0,4.0,20.0
Jorge de Frutos,es ESP,"MF,FW",Valladolid,es La Liga,22,1997,0.7,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,8.6,0.0,0.0,0.0,3.0,0.0,1.0,11.0,14.0,9.0,0.0,0.0,0.0,79.0,22.0,17.0,56.4
Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,1996,17.5,3.0,1.0,1.0,27.0,55.0,1.0,32.0,22.0,23.0,0.0,0.0,0.0,147.0,18.0,26.0,40.9
Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,4.5,2.0,0.0,0.0,10.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,24.0,30.0,44.4
Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,56.0,11.0,9.0,55.0
Daniel Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,1.0,0.0,0.0,11.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,88.0,28.0,12.0,70.0
Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,22.6,2.0,0.0,0.0,30.0,38.0,14.0,29.0,11.0,11.0,1.0,0.0,0.0,91.0,27.0,71.0,27.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,33.3,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,159.0,0.0,0.0,0.0
Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,0.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,53.0,22.0,12.0,64.7
Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,de Bundesliga,24,1995,11.6,2.0,0.0,0.0,19.0,24.0,0.0,13.0,12.0,17.0,0.0,0.0,0.0,91.0,5.0,9.0,35.7
Luca Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,0.6,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,33.3
Roberto Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,20.0,5.0,0.0,0.0,34.0,24.0,4.0,11.0,20.0,27.0,1.0,0.0,0.0,162.0,26.0,20.0,56.5
Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,7.0,0.0,0.0,32.0,38.0,2.0,56.0,27.0,39.0,0.0,2.0,0.0,233.0,17.0,29.0,37.0
Nicolás Gaitán,ar ARG,"MF,FW",Lille,fr Ligue 1,31,1988,0.6,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0
Marvin Gakpa,fr FRA,"MF,FW",Metz,fr Ligue 1,25,1993,5.2,0.0,0.0,0.0,5.0,2.0,0.0,13.0,4.0,7.0,0.0,0.0,0.0,48.0,2.0,7.0,22.2
Enric Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,9.8,5.0,1.0,0.0,34.0,9.0,10.0,3.0,3.0,6.0,0.0,0.0,0.0,35.0,85.0,75.0,53.1
Enric Gallego,es ESP,FW,Getafe,es La Liga,32,1986,1.8,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,7.0,17.0,29.2
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,17.6,0.0,0.0,0.0,14.0,13.0,13.0,20.0,6.0,12.0,0.0,0.0,0.0,77.0,7.0,40.0,14.9
Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,5.0,0.0,0.0,26.0,8.0,2.0,43.0,20.0,40.0,0.0,1.0,1.0,183.0,12.0,13.0,48.0
Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,1989,18.4,2.0,0.0,0.0,37.0,21.0,1.0,5.0,22.0,47.0,0.0,0.0,0.0,195.0,17.0,13.0,56.7
Ignatius Ganago,cm CMR,"FW,MF",Nice,fr Ligue 1,20,1999,13.8,0.0,0.0,0.0,15.0,26.0,3.0,10.0,4.0,8.0,2.0,0.0,0.0,65.0,10.0,20.0,33.3
Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,1986,16.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,8.0,7.0,0.0,1.0,0.0,125.0,27.0,17.0,61.4
Dani García,es ESP,MF,Athletic Club,es La Liga,29,1990,33.7,11.0,0.0,0.0,61.0,37.0,0.0,3.0,28.0,43.0,0.0,2.0,0.0,455.0,52.0,45.0,53.6
David García,es ESP,DF,Osasuna,es La Liga,25,1994,31.0,7.0,0.0,0.0,52.0,14.0,0.0,0.0,17.0,27.0,0.0,0.0,0.0,413.0,151.0,58.0,72.2
Eric García,es ESP,DF,Manchester City,eng Premier League,18,2001,8.8,1.0,0.0,0.0,9.0,2.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,65.0,10.0,12.0,45.5
Javi García,es ESP,MF,Betis,es La Liga,32,1987,4.2,2.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,15.0,6.0,71.4
Manu García,es ESP,MF,Alavés,es La Liga,33,1986,21.9,11.0,1.0,1.0,60.0,38.0,3.0,5.0,13.0,38.0,0.0,2.0,0.0,241.0,59.0,46.0,56.2
Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,30,1989,11.2,2.0,0.0,0.0,7.0,7.0,1.0,45.0,8.0,13.0,0.0,0.0,0.0,79.0,14.0,12.0,53.8
Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,33,1986,31.9,11.0,0.0,0.0,78.0,59.0,18.0,35.0,16.0,37.0,2.0,0.0,0.0,196.0,186.0,159.0,53.9
Raúl García,es ESP,DF,Getafe,es La Liga,30,1989,2.7,0.0,0.0,0.0,4.0,4.0,0.0,18.0,3.0,5.0,0.0,0.0,0.0,26.0,4.0,0.0,100.0
Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,26,1993,24.3,6.0,0.0,0.0,45.0,26.0,7.0,64.0,9.0,26.0,0.0,0.0,0.0,162.0,29.0,57.0,33.7
Unai García,es ESP,DF,Osasuna,es La Liga,27,1992,6.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,72.0,25.0,16.0,61.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor García,es ESP,"FW,MF",Valladolid,es La Liga,22,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,50.0
