Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Duje Čop,hr CRO,FW,Valladolid,es La Liga,28,1990,7.6,176.0,161.0,15.0,0.0,0.0,23.0,4.0,11.0,1.0,0.0,0.0,0.0,123.0,27.0,26.0,18.0,135.0,14.0,1.0,2.0,120.0,4.0,4.0,0.0,13.0
Francis Coquelin,fr FRA,MF,Valencia,es La Liga,27,1991,19.6,974.0,946.0,28.0,27.0,1.0,187.0,54.0,1.0,0.0,0.0,0.0,0.0,723.0,107.0,144.0,107.0,795.0,45.0,1.0,2.0,840.0,4.0,11.0,19.0,12.0
Gabriele Corbo,it ITA,DF,Bologna,it Serie A,18,2000,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Iñigo Córdoba,es ESP,FW,Athletic Club,es La Liga,21,1997,14.7,457.0,446.0,11.0,0.0,1.0,104.0,9.0,41.0,2.0,0.0,0.0,0.0,291.0,78.0,88.0,294.0,118.0,24.0,9.0,2.0,308.0,4.0,13.0,12.0,31.0
Sergio Córdova,ve VEN,FW,Augsburg,de Bundesliga,20,1997,5.9,132.0,121.0,11.0,0.0,1.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,93.0,18.0,21.0,15.0,97.0,12.0,2.0,1.0,101.0,0.0,4.0,2.0,3.0
Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,31,1987,7.5,286.0,273.0,13.0,1.0,1.0,58.0,10.0,10.0,3.0,0.0,0.0,0.0,179.0,59.0,48.0,53.0,190.0,23.0,2.0,3.0,178.0,1.0,10.0,13.0,16.0
Ante Ćorić,hr CRO,MF,Roma,it Serie A,21,1997,0.3,14.0,12.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0
Jack Cork,eng ENG,MF,Burnley,eng Premier League,29,1989,36.8,1349.0,1336.0,13.0,9.0,3.0,291.0,48.0,10.0,1.0,0.0,0.0,0.0,895.0,181.0,273.0,127.0,1068.0,117.0,0.0,4.0,1081.0,4.0,27.0,15.0,28.0
Andreas Cornelius,dk DEN,FW,Bordeaux,fr Ligue 1,25,1993,8.8,253.0,242.0,11.0,0.0,0.0,74.0,4.0,4.0,0.0,0.0,0.0,0.0,120.0,78.0,55.0,120.0,25.0,51.0,0.0,14.0,160.0,1.0,4.0,3.0,9.0
Maxwel Cornet,ci CIV,FW,Lyon,fr Ligue 1,21,1996,14.2,485.0,460.0,25.0,4.0,2.0,107.0,16.0,42.0,15.0,7.0,0.0,2.0,328.0,88.0,69.0,346.0,103.0,16.0,6.0,7.0,348.0,1.0,11.0,11.0,21.0
Quentin Cornette,fr FRA,"MF,FW",Amiens,fr Ligue 1,24,1994,2.3,64.0,58.0,6.0,5.0,0.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,46.0,7.0,11.0,3.0,56.0,3.0,0.0,1.0,44.0,0.0,2.0,3.0,3.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,23,1995,21.3,766.0,754.0,12.0,2.0,9.0,169.0,9.0,40.0,2.0,0.0,0.0,0.0,551.0,120.0,95.0,135.0,586.0,30.0,2.0,4.0,566.0,1.0,9.0,19.0,48.0
Joaquín Correa,ar ARG,"FW,MF",Lazio,it Serie A,23,1994,21.4,883.0,838.0,45.0,10.0,5.0,200.0,16.0,10.0,14.0,0.0,0.0,0.0,733.0,89.0,61.0,81.0,748.0,14.0,14.0,13.0,748.0,8.0,0.0,20.0,21.0
Danny da Costa,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,25,1993,33.7,1368.0,1050.0,318.0,6.0,1.0,240.0,35.0,101.0,0.0,0.0,0.0,0.0,625.0,355.0,388.0,171.0,754.0,94.0,312.0,5.0,868.0,10.0,46.0,27.0,91.0
Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,29,1988,12.4,311.0,302.0,9.0,0.0,0.0,70.0,2.0,3.0,0.0,0.0,0.0,0.0,211.0,47.0,53.0,33.0,217.0,33.0,3.0,8.0,220.0,3.0,7.0,8.0,24.0
Douglas Costa,br BRA,"FW,MF",Juventus,it Serie A,27,1990,6.9,348.0,330.0,18.0,2.0,3.0,54.0,16.0,35.0,12.0,0.0,0.0,0.0,243.0,52.0,53.0,303.0,35.0,4.0,4.0,2.0,271.0,0.0,6.0,8.0,14.0
Filippo Costa,it ITA,"MF,DF",SPAL,it Serie A,23,1995,6.3,248.0,198.0,50.0,2.0,0.0,37.0,9.0,17.0,3.0,0.0,2.0,0.0,123.0,36.0,89.0,158.0,25.0,14.0,45.0,2.0,179.0,2.0,4.0,7.0,5.0
Hélder Costa,pt POR,"FW,MF",Wolves,eng Premier League,24,1994,14.9,493.0,479.0,14.0,2.0,2.0,103.0,6.0,37.0,7.0,0.0,0.0,0.0,376.0,60.0,57.0,353.0,112.0,21.0,3.0,1.0,372.0,0.0,5.0,11.0,31.0
Jaume Costa,es ESP,DF,Villarreal,es La Liga,30,1988,16.6,964.0,806.0,158.0,16.0,1.0,112.0,18.0,40.0,1.0,0.0,0.0,0.0,581.0,150.0,233.0,582.0,187.0,37.0,141.0,3.0,781.0,4.0,20.0,13.0,22.0
Nuno da Costa,cv CPV,FW,Strasbourg,fr Ligue 1,27,1991,22.8,500.0,475.0,25.0,0.0,4.0,121.0,7.0,19.0,0.0,0.0,0.0,0.0,336.0,98.0,66.0,36.0,385.0,29.0,5.0,12.0,348.0,1.0,14.0,17.0,26.0
David Costas,es ESP,DF,Celta Vigo,es La Liga,23,1995,13.0,689.0,662.0,27.0,24.0,0.0,92.0,24.0,1.0,0.0,0.0,0.0,0.0,540.0,50.0,99.0,87.0,561.0,22.0,3.0,1.0,614.0,1.0,5.0,5.0,10.0
Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,31,1987,37.0,1150.0,725.0,425.0,118.0,0.0,87.0,44.0,0.0,0.0,0.0,0.0,0.0,479.0,54.0,617.0,58.0,915.0,2.0,1.0,123.0,792.0,4.0,24.0,5.0,3.0
Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,26,1991,19.5,443.0,427.0,16.0,0.0,4.0,141.0,7.0,22.0,1.0,0.0,0.0,0.0,196.0,132.0,115.0,28.0,254.0,69.0,3.0,18.0,252.0,3.0,22.0,15.0,18.0
Senou Coulibaly,ml MLI,"DF,MF",Dijon,fr Ligue 1,23,1994,4.6,201.0,201.0,0.0,0.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,141.0,16.0,44.0,8.0,168.0,20.0,0.0,0.0,149.0,0.0,8.0,2.0,5.0
Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,26,1992,27.0,831.0,592.0,239.0,59.0,0.0,78.0,22.0,0.0,0.0,0.0,0.0,0.0,536.0,23.0,272.0,468.0,190.0,1.0,0.0,166.0,643.0,3.0,21.0,0.0,1.0
Philippe Coutinho,br BRA,"FW,MF",Barcelona,es La Liga,26,1992,22.4,1464.0,1363.0,101.0,23.0,12.0,294.0,37.0,19.0,65.0,17.0,2.0,2.0,1209.0,127.0,128.0,98.0,1319.0,24.0,13.0,8.0,1260.0,8.0,12.0,35.0,27.0
Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,465.0,436.0,29.0,11.0,1.0,49.0,10.0,3.0,0.0,0.0,0.0,0.0,340.0,59.0,66.0,338.0,78.0,23.0,18.0,1.0,390.0,3.0,10.0,4.0,12.0
Alessio Cragno,it ITA,GK,Cagliari,it Serie A,24,1994,38.0,1252.0,764.0,488.0,126.0,1.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,419.0,42.0,791.0,86.0,948.0,1.0,1.0,172.0,813.0,4.0,27.0,2.0,5.0
Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,1061.0,849.0,212.0,14.0,0.0,166.0,18.0,46.0,10.0,0.0,2.0,0.0,636.0,220.0,205.0,778.0,53.0,32.0,188.0,1.0,835.0,2.0,21.0,26.0,40.0
Domenico Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,1755.0,1464.0,291.0,82.0,4.0,285.0,81.0,100.0,31.0,2.0,10.0,5.0,915.0,296.0,544.0,1302.0,174.0,77.0,178.0,7.0,1267.0,5.0,44.0,28.0,51.0
Lorenzo Crisetig,it ITA,MF,Frosinone,it Serie A,25,1993,5.6,198.0,194.0,4.0,4.0,0.0,40.0,13.0,1.0,0.0,0.0,0.0,0.0,148.0,22.0,28.0,133.0,50.0,13.0,0.0,0.0,169.0,1.0,3.0,2.0,4.0
Bryan Cristante,it ITA,MF,Roma,it Serie A,23,1995,26.9,1336.0,1312.0,24.0,20.0,2.0,286.0,43.0,24.0,0.0,0.0,0.0,0.0,936.0,191.0,209.0,148.0,1091.0,47.0,4.0,6.0,1085.0,4.0,27.0,37.0,28.0
Sebastián Cristóforo,uy URU,"MF,FW",Getafe,es La Liga,24,1993,5.0,155.0,147.0,8.0,5.0,0.0,33.0,10.0,4.0,3.0,0.0,0.0,0.0,85.0,27.0,43.0,23.0,113.0,13.0,0.0,1.0,120.0,0.0,4.0,4.0,6.0
Enzo Crivelli,fr FRA,FW,Caen,fr Ligue 1,23,1995,25.1,557.0,511.0,46.0,1.0,1.0,145.0,9.0,7.0,0.0,0.0,0.0,0.0,311.0,136.0,110.0,49.0,372.0,49.0,4.0,19.0,364.0,2.0,20.0,17.0,17.0
Peter Crouch,eng ENG,FW,Burnley,eng Premier League,37,1981,1.0,25.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,0.0,5.0,6.0,0.0,2.0,11.0,1.0,0.0,0.0,1.0
Alessio da Cruz,nl NED,"FW,MF",Parma,it Serie A,21,1997,1.6,29.0,29.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,5.0,4.0,3.0,21.0,1.0,0.0,1.0,23.0,0.0,2.0,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cuadrado,co COL,"MF,DF",Juventus,it Serie A,30,1988,13.6,811.0,786.0,25.0,4.0,2.0,82.0,53.0,47.0,2.0,0.0,0.0,1.0,557.0,111.0,143.0,82.0,675.0,24.0,19.0,2.0,684.0,2.0,11.0,15.0,17.0
Cucho,co COL,FW,Huesca,es La Liga,19,1999,23.9,606.0,565.0,41.0,0.0,3.0,127.0,34.0,41.0,1.0,0.0,0.0,0.0,349.0,115.0,142.0,78.0,423.0,58.0,6.0,9.0,403.0,5.0,18.0,21.0,35.0
Marc Cucurella,es ESP,"MF,FW",Eibar,es La Liga,20,1998,26.2,997.0,923.0,74.0,2.0,2.0,191.0,12.0,61.0,0.0,0.0,0.0,0.0,623.0,191.0,183.0,606.0,214.0,70.0,72.0,5.0,763.0,5.0,12.0,17.0,48.0
Iván Cuéllar,es ESP,GK,Leganés,es La Liga,34,1984,33.9,1051.0,658.0,393.0,123.0,0.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,241.0,56.0,754.0,730.0,112.0,0.0,1.0,93.0,576.0,4.0,64.0,6.0,2.0
Mickaël Cuisance,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,3.1,156.0,152.0,4.0,2.0,0.0,28.0,7.0,3.0,2.0,0.0,0.0,0.0,130.0,13.0,13.0,121.0,33.0,1.0,0.0,0.0,121.0,1.0,9.0,4.0,7.0
Matheus Cunha,br BRA,"FW,MF",RB Leipzig,de Bundesliga,19,1999,9.5,235.0,229.0,6.0,1.0,2.0,48.0,3.0,11.0,0.0,0.0,0.0,0.0,155.0,47.0,33.0,40.0,169.0,11.0,1.0,5.0,161.0,2.0,3.0,11.0,17.0
Greg Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,229.0,188.0,41.0,5.0,0.0,35.0,6.0,9.0,0.0,0.0,0.0,0.0,115.0,40.0,74.0,130.0,34.0,25.0,36.0,0.0,167.0,3.0,10.0,1.0,5.0
Patrick Cutrone,it ITA,FW,Milan,it Serie A,20,1998,16.2,335.0,311.0,24.0,0.0,2.0,67.0,7.0,19.0,0.0,0.0,0.0,0.0,237.0,53.0,45.0,48.0,255.0,15.0,4.0,8.0,241.0,0.0,13.0,8.0,21.0
Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,23,1995,26.2,2020.0,1823.0,197.0,91.0,6.0,370.0,84.0,38.0,101.0,5.0,4.0,0.0,1591.0,137.0,292.0,389.0,1585.0,29.0,5.0,6.0,1688.0,3.0,31.0,30.0,29.0
Marco D'Alessandro,it ITA,"DF,MF",Udinese,it Serie A,27,1991,16.6,665.0,545.0,120.0,6.0,3.0,136.0,18.0,48.0,2.0,0.0,1.0,0.0,350.0,166.0,149.0,121.0,413.0,17.0,111.0,1.0,466.0,5.0,14.0,16.0,47.0
Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,1918.0,1641.0,277.0,37.0,1.0,251.0,37.0,51.0,1.0,0.0,0.0,0.0,1231.0,312.0,375.0,393.0,1222.0,46.0,239.0,8.0,1615.0,2.0,19.0,24.0,38.0
Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,1424.0,1382.0,42.0,39.0,0.0,192.0,27.0,2.0,0.0,0.0,0.0,0.0,1096.0,102.0,226.0,24.0,1279.0,87.0,3.0,3.0,1247.0,3.0,28.0,5.0,17.0
Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,386.0,371.0,15.0,15.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,301.0,18.0,67.0,33.0,332.0,20.0,0.0,1.0,325.0,2.0,10.0,1.0,4.0
Abdoulaye Dabo,fr FRA,FW,Nantes,fr Ligue 1,17,2001,1.3,32.0,31.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0,20.0,7.0,4.0,1.0,0.0,26.0,0.0,1.0,1.0,0.0
Bryan Dabo,bf BFA,"MF,DF",Fiorentina,it Serie A,26,1992,9.2,423.0,391.0,32.0,10.0,2.0,102.0,5.0,14.0,0.0,0.0,0.0,0.0,283.0,76.0,64.0,61.0,297.0,26.0,22.0,3.0,342.0,1.0,13.0,6.0,9.0
Christoph Daferner,de GER,FW,Freiburg,de Bundesliga,20,1998,0.3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,10.2,647.0,585.0,62.0,3.0,1.0,115.0,1.0,22.0,0.0,0.0,0.0,0.0,529.0,59.0,59.0,83.0,495.0,7.0,59.0,2.0,596.0,1.0,4.0,3.0,11.0
Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,22,1996,7.7,455.0,452.0,3.0,3.0,1.0,82.0,18.0,0.0,0.0,0.0,0.0,0.0,376.0,36.0,43.0,59.0,379.0,16.0,0.0,1.0,373.0,5.0,12.0,16.0,9.0
Leon Dajaku,de GER,"MF,FW",Stuttgart,de Bundesliga,17,2001,0.3,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0
Felipe dal Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,1277.0,1174.0,103.0,62.0,1.0,161.0,21.0,9.0,0.0,0.0,0.0,0.0,894.0,131.0,252.0,1043.0,100.0,69.0,40.0,3.0,1091.0,4.0,22.0,16.0,11.0
Nicola Dalmonte,it ITA,"MF,FW",Genoa,it Serie A,20,1997,0.5,25.0,20.0,5.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,18.0,4.0,3.0,1.0,21.0,1.0,2.0,0.0,20.0,0.0,0.0,1.0,1.0
Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,19,1999,11.3,556.0,465.0,91.0,1.0,0.0,96.0,13.0,38.0,3.0,0.0,3.0,0.0,273.0,117.0,166.0,32.0,384.0,38.0,87.0,2.0,395.0,0.0,10.0,18.0,30.0
Matty Daly,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,13.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,4.0,7.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0
Vitalie Damașcan,md MDA,MF,Torino,it Serie A,19,1999,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
Loïc Damour,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,11.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,1019.0,841.0,178.0,32.0,1.0,154.0,22.0,26.0,2.0,0.0,0.0,0.0,640.0,178.0,201.0,764.0,45.0,46.0,144.0,3.0,785.0,5.0,26.0,18.0,28.0
Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,871.0,767.0,104.0,8.0,1.0,184.0,11.0,10.0,0.0,0.0,0.0,0.0,618.0,136.0,117.0,90.0,654.0,22.0,96.0,1.0,767.0,4.0,14.0,10.0,15.0
Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,243.0,223.0,20.0,18.0,0.0,32.0,8.0,1.0,1.0,1.0,0.0,0.0,145.0,25.0,73.0,39.0,171.0,23.0,1.0,2.0,190.0,3.0,7.0,1.0,5.0
Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,611.0,565.0,46.0,24.0,0.0,101.0,31.0,1.0,0.0,0.0,0.0,0.0,357.0,67.0,187.0,52.0,457.0,59.0,22.0,1.0,453.0,1.0,22.0,4.0,9.0
Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,2352.0,2293.0,59.0,56.0,2.0,236.0,72.0,4.0,0.0,0.0,0.0,0.0,1971.0,129.0,252.0,1818.0,443.0,65.0,3.0,6.0,2147.0,4.0,34.0,11.0,9.0
Palkó Dárdai,de GER,"MF,FW",Hertha BSC,de Bundesliga,19,1999,1.3,41.0,41.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,24.0,8.0,9.0,25.0,11.0,4.0,0.0,1.0,29.0,0.0,0.0,1.0,3.0
Sergi Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,1313.0,1230.0,83.0,43.0,10.0,234.0,44.0,27.0,33.0,4.0,15.0,3.0,921.0,167.0,225.0,83.0,1166.0,48.0,6.0,0.0,1025.0,12.0,18.0,22.0,36.0
Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,245.0,236.0,9.0,6.0,0.0,44.0,3.0,6.0,0.0,0.0,0.0,0.0,177.0,28.0,40.0,65.0,161.0,10.0,3.0,2.0,214.0,1.0,5.0,3.0,4.0
Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,206.0,177.0,29.0,0.0,0.0,31.0,5.0,3.0,0.0,0.0,0.0,0.0,134.0,36.0,36.0,29.0,138.0,8.0,29.0,1.0,176.0,1.0,2.0,2.0,2.0
Alphonso Davies,ca CAN,"FW,MF",Bayern Munich,de Bundesliga,17,2000,0.9,36.0,35.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,3.0,24.0,9.0,1.0,1.0,0.0,31.0,1.0,1.0,1.0,1.0
Ben Davies,wal WAL,DF,Tottenham,eng Premier League,25,1993,20.5,1314.0,1111.0,203.0,11.0,0.0,221.0,14.0,33.0,7.0,1.0,0.0,0.0,838.0,223.0,253.0,917.0,120.0,53.0,185.0,9.0,1071.0,0.0,23.0,19.0,37.0
Tom Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,525.0,499.0,26.0,6.0,1.0,103.0,13.0,2.0,0.0,0.0,0.0,0.0,391.0,66.0,68.0,52.0,424.0,36.0,4.0,2.0,414.0,2.0,14.0,11.0,14.0
Steven Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,69.0,67.0,2.0,0.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,11.0,15.0,5.0,54.0,9.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0
Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,819.0,744.0,75.0,17.0,10.0,166.0,37.0,47.0,50.0,8.0,13.0,5.0,590.0,87.0,142.0,105.0,691.0,9.0,7.0,2.0,625.0,9.0,17.0,19.0,32.0
Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,408.0,365.0,43.0,18.0,1.0,56.0,21.0,3.0,0.0,0.0,0.0,0.0,248.0,59.0,101.0,66.0,285.0,23.0,25.0,2.0,326.0,0.0,8.0,7.0,7.0
Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,256.0,243.0,13.0,6.0,0.0,35.0,9.0,3.0,0.0,0.0,0.0,0.0,165.0,26.0,65.0,62.0,161.0,20.0,7.0,0.0,207.0,3.0,9.0,3.0,2.0
Rodrigo De Paul,ar ARG,"MF,FW",Udinese,it Serie A,24,1994,35.4,1837.0,1595.0,242.0,106.0,11.0,374.0,151.0,89.0,107.0,10.0,22.0,3.0,1087.0,241.0,509.0,75.0,1710.0,20.0,24.0,4.0,1295.0,10.0,40.0,36.0,65.0
Daniele De Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,924.0,886.0,38.0,37.0,2.0,143.0,41.0,2.0,0.0,0.0,0.0,0.0,641.0,133.0,150.0,167.0,720.0,29.0,1.0,2.0,809.0,2.0,9.0,23.0,6.0
Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,1180.0,1019.0,161.0,22.0,1.0,211.0,48.0,41.0,1.0,0.0,1.0,0.0,759.0,181.0,240.0,155.0,825.0,42.0,138.0,5.0,987.0,2.0,18.0,32.0,33.0
Lorenzo De Silvestri,it ITA,"DF,MF",Torino,it Serie A,30,1988,26.8,1220.0,973.0,247.0,7.0,1.0,179.0,34.0,97.0,1.0,0.0,0.0,0.0,495.0,278.0,447.0,106.0,698.0,125.0,239.0,4.0,791.0,3.0,29.0,14.0,64.0
Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,533.0,522.0,11.0,7.0,1.0,111.0,15.0,14.0,0.0,0.0,0.0,0.0,304.0,114.0,115.0,83.0,379.0,45.0,4.0,4.0,371.0,2.0,9.0,14.0,18.0
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,1165.0,915.0,250.0,16.0,2.0,175.0,26.0,67.0,0.0,0.0,0.0,0.0,557.0,325.0,283.0,26.0,792.0,71.0,234.0,2.0,861.0,3.0,26.0,19.0,48.0
Troy Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,836.0,816.0,20.0,0.0,4.0,264.0,6.0,14.0,1.0,0.0,0.0,0.0,374.0,234.0,228.0,35.0,518.0,112.0,6.0,33.0,522.0,8.0,19.0,35.0,39.0
Jermain Defoe,eng ENG,"DF,FW",Bournemouth,eng Premier League,35,1982,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,250.0,243.0,7.0,7.0,1.0,24.0,6.0,3.0,0.0,0.0,0.0,0.0,181.0,19.0,50.0,30.0,214.0,5.0,0.0,1.0,198.0,1.0,3.0,4.0,6.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grégoire Defrel,mq MTQ,"FW,MF",Sampdoria,it Serie A,27,1991,26.0,805.0,790.0,15.0,0.0,4.0,176.0,6.0,13.0,3.0,0.0,0.0,0.0,648.0,95.0,62.0,666.0,91.0,22.0,4.0,11.0,672.0,3.0,8.0,16.0,20.0
Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,172.0,165.0,7.0,0.0,0.0,38.0,4.0,5.0,0.0,0.0,0.0,0.0,116.0,21.0,35.0,10.0,141.0,10.0,6.0,2.0,123.0,0.0,1.0,7.0,6.0
Alessandro Deiola,it ITA,MF,Parma,it Serie A,22,1995,6.1,181.0,179.0,2.0,1.0,0.0,47.0,4.0,3.0,1.0,0.0,0.0,0.0,136.0,19.0,26.0,13.0,162.0,5.0,0.0,0.0,134.0,0.0,4.0,8.0,7.0
Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,1996,14.9,560.0,531.0,29.0,1.0,3.0,152.0,11.0,47.0,13.0,3.0,0.0,0.0,400.0,81.0,79.0,378.0,124.0,28.0,15.0,1.0,380.0,1.0,13.0,10.0,37.0
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,1645.0,1628.0,17.0,15.0,0.0,219.0,29.0,6.0,0.0,0.0,0.0,0.0,1233.0,176.0,236.0,1234.0,288.0,78.0,2.0,11.0,1405.0,3.0,30.0,16.0,29.0
Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,100.0,82.0,18.0,2.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,50.0,22.0,28.0,67.0,12.0,2.0,16.0,0.0,71.0,0.0,6.0,2.0,3.0
Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,520.0,466.0,54.0,19.0,0.0,65.0,11.0,1.0,1.0,1.0,0.0,0.0,389.0,52.0,79.0,369.0,93.0,16.0,34.0,4.0,458.0,0.0,3.0,5.0,12.0
Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,69.0,58.0,11.0,1.0,2.0,17.0,2.0,7.0,0.0,0.0,0.0,0.0,40.0,9.0,20.0,45.0,10.0,3.0,10.0,0.0,50.0,0.0,0.0,2.0,4.0
