Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,1137.0,188.0,711.0,458.0,28.0,19.0,1093.0,0.0,0.0,0.0,0.0,0.0,567.0,2955.0,1385.0,639.0,619.0,96.9,0.0,2.0
Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,251.0,48.0,154.0,99.0,6.0,4.0,239.0,1.0,1.0,100.0,1.0,0.0,134.0,906.0,397.0,150.0,144.0,96.0,1.0,0.0
Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,205.0,4.0,52.0,107.0,55.0,4.0,176.0,4.0,11.0,36.4,4.0,0.0,123.0,859.0,477.0,123.0,109.0,88.6,2.0,2.0
Víctor Sánchez,es ESP,"MF,DF",Espanyol,es La Liga,31,1987,18.8,1165.0,47.0,253.0,699.0,264.0,13.0,1089.0,12.0,16.0,75.0,13.0,1.0,678.0,3659.0,1467.0,768.0,704.0,91.7,21.0,21.0
Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,19,2000,25.4,1924.0,8.0,158.0,872.0,1051.0,144.0,1829.0,93.0,164.0,56.7,100.0,9.0,1612.0,10178.0,5877.0,1946.0,1620.0,83.2,61.0,51.0
Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,2244.0,97.0,573.0,1192.0,662.0,31.0,2021.0,30.0,46.0,65.2,32.0,1.0,1552.0,8958.0,5297.0,1626.0,1553.0,95.5,19.0,25.0
Leroy Sané,de GER,FW,Manchester City,eng Premier League,23,1996,0.1,9.0,0.0,0.0,3.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,54.0,23.0,9.0,8.0,88.9,0.0,0.0
Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,840.0,73.0,437.0,426.0,38.0,17.0,804.0,12.0,14.0,85.7,12.0,1.0,511.0,2938.0,1543.0,541.0,513.0,94.8,8.0,6.0
Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,225.0,3.0,27.0,139.0,76.0,10.0,218.0,6.0,8.0,75.0,6.0,0.0,173.0,1103.0,590.0,203.0,173.0,85.2,7.0,9.0
Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,1616.0,100.0,455.0,989.0,275.0,29.0,1577.0,37.0,52.0,71.2,38.0,1.0,1091.0,6260.0,3292.0,1094.0,1022.0,93.4,26.0,31.0
Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,1280.0,63.0,288.0,821.0,217.0,31.0,1267.0,7.0,11.0,63.6,7.0,0.0,609.0,2937.0,1507.0,660.0,593.0,89.8,9.0,20.0
Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,301.0,14.0,30.0,142.0,142.0,48.0,290.0,4.0,7.0,57.1,4.0,0.0,159.0,627.0,325.0,470.0,211.0,44.9,26.0,14.0
Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,1255.0,16.0,170.0,725.0,477.0,68.0,1232.0,48.0,78.0,61.5,51.0,2.0,962.0,7133.0,3802.0,1164.0,893.0,76.7,58.0,59.0
Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,27,1991,25.2,1352.0,12.0,154.0,590.0,711.0,99.0,1248.0,46.0,89.0,51.7,52.0,3.0,1047.0,7041.0,4239.0,1231.0,978.0,79.4,39.0,65.0
Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1674.0,65.0,448.0,1070.0,256.0,28.0,1657.0,39.0,55.0,70.9,42.0,1.0,1073.0,5777.0,3122.0,1076.0,1015.0,94.3,22.0,18.0
Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,391.0,14.0,27.0,182.0,193.0,51.0,377.0,11.0,14.0,78.6,11.0,0.0,221.0,1157.0,368.0,465.0,291.0,62.6,33.0,15.0
Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,474.0,20.0,136.0,275.0,111.0,5.0,414.0,13.0,16.0,81.3,13.0,0.0,341.0,2602.0,1414.0,326.0,309.0,94.8,6.0,8.0
Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,935.0,108.0,451.0,459.0,75.0,11.0,892.0,4.0,6.0,66.7,4.0,0.0,591.0,2929.0,1889.0,607.0,581.0,95.7,5.0,2.0
Riccardo Saponara,it ITA,"MF,FW",Genoa,it Serie A,27,1991,1.9,105.0,5.0,21.0,51.0,42.0,9.0,103.0,4.0,7.0,57.1,4.0,1.0,88.0,483.0,327.0,91.0,77.0,84.6,3.0,3.0
Riccardo Saponara,it ITA,"MF,FW",Lecce,it Serie A,27,1991,10.5,634.0,12.0,98.0,315.0,281.0,57.0,603.0,20.0,29.0,69.0,22.0,1.0,503.0,3679.0,2336.0,590.0,505.0,85.6,24.0,19.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Šaponjić,rs SRB,"FW,DF",Atlético Madrid,es La Liga,21,1997,0.1,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,0.0,0.0
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,27,1992,12.9,824.0,8.0,68.0,389.0,437.0,75.0,796.0,10.0,19.0,52.6,11.0,1.0,617.0,3413.0,1981.0,813.0,669.0,82.3,30.0,14.0
Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,157.0,6.0,46.0,87.0,39.0,6.0,138.0,5.0,7.0,71.4,6.0,0.0,94.0,636.0,402.0,96.0,89.0,92.7,3.0,0.0
Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,601.0,29.0,93.0,291.0,239.0,59.0,577.0,16.0,29.0,55.2,16.0,1.0,368.0,1916.0,865.0,718.0,408.0,56.8,52.0,33.0
Bouna Sarr,gn GUI,"DF,FW",Marseille,fr Ligue 1,27,1992,24.0,1683.0,43.0,365.0,860.0,602.0,46.0,1484.0,52.0,97.0,53.6,56.0,2.0,1143.0,7789.0,4379.0,1278.0,1071.0,83.8,37.0,32.0
Ismaila Sarr,sn SEN,"FW,MF",Watford,eng Premier League,21,1998,22.5,931.0,14.0,115.0,359.0,560.0,114.0,922.0,53.0,102.0,52.0,56.0,1.0,778.0,6443.0,4113.0,1052.0,692.0,65.8,65.0,59.0
Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1303.0,130.0,648.0,678.0,68.0,4.0,1240.0,4.0,5.0,80.0,4.0,1.0,903.0,5306.0,3209.0,970.0,964.0,99.4,10.0,3.0
Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,647.0,26.0,197.0,373.0,119.0,27.0,636.0,12.0,15.0,80.0,12.0,0.0,352.0,1703.0,915.0,471.0,378.0,80.3,15.0,6.0
Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,817.0,50.0,252.0,331.0,291.0,15.0,670.0,2.0,12.0,16.7,2.0,0.0,462.0,3084.0,1835.0,498.0,442.0,88.8,13.0,5.0
Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,1161.0,29.0,225.0,719.0,305.0,9.0,1069.0,28.0,52.0,53.8,31.0,1.0,800.0,4727.0,2493.0,751.0,697.0,92.8,23.0,23.0
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,1226.0,146.0,627.0,654.0,22.0,6.0,1184.0,4.0,5.0,80.0,4.0,0.0,717.0,3550.0,2076.0,764.0,748.0,97.9,3.0,1.0
Fabian Schär,ch SUI,"DF,MF",Newcastle Utd,eng Premier League,27,1991,18.6,1016.0,131.0,574.0,424.0,86.0,15.0,953.0,16.0,19.0,84.2,16.0,1.0,569.0,3715.0,2396.0,564.0,540.0,95.7,6.0,12.0
Louis Schaub,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,384.0,5.0,54.0,183.0,174.0,23.0,352.0,20.0,36.0,55.6,23.0,0.0,282.0,2005.0,1009.0,317.0,252.0,79.5,21.0,14.0
Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,232.0,13.0,79.0,82.0,90.0,10.0,192.0,6.0,9.0,66.7,6.0,1.0,127.0,1042.0,584.0,153.0,123.0,80.4,11.0,5.0
Patrik Schick,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,534.0,14.0,42.0,243.0,273.0,107.0,509.0,20.0,41.0,48.8,24.0,2.0,296.0,1435.0,683.0,656.0,404.0,61.6,52.0,22.0
Julian Schieber,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,17.0,0.0,1.0,11.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,62.0,37.0,17.0,11.0,64.7,1.0,0.0
Kingsley Schindler,de GER,"FW,MF",Köln,de Bundesliga,26,1993,9.4,372.0,21.0,76.0,147.0,170.0,35.0,363.0,11.0,20.0,55.0,12.0,1.0,241.0,1382.0,733.0,376.0,240.0,63.8,30.0,11.0
Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,928.0,23.0,177.0,590.0,250.0,35.0,917.0,24.0,28.0,85.7,25.0,1.0,645.0,4035.0,2317.0,653.0,548.0,83.9,30.0,45.0
Keven Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,1114.0,158.0,715.0,460.0,27.0,10.0,1082.0,6.0,7.0,85.7,6.0,0.0,528.0,3432.0,1855.0,526.0,517.0,98.3,6.0,6.0
Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,247.0,38.0,133.0,108.0,23.0,6.0,235.0,4.0,4.0,100.0,4.0,0.0,153.0,1023.0,604.0,141.0,137.0,97.2,0.0,3.0
Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,26,1992,11.5,496.0,16.0,116.0,236.0,175.0,33.0,476.0,13.0,23.0,56.5,14.0,1.0,318.0,1874.0,1138.0,402.0,321.0,79.9,21.0,31.0
Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38.0,1245.0,1081.0,1229.0,20.0,0.0,0.0,889.0,0.0,1.0,0.0,0.0,0.0,614.0,2867.0,1528.0,560.0,557.0,99.5,0.0,0.0
Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,58.0,3.0,10.0,36.0,16.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,34.0,184.0,71.0,43.0,37.0,86.0,0.0,0.0
Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,1906.0,92.0,545.0,839.0,635.0,52.0,1497.0,13.0,36.0,36.1,14.0,1.0,1030.0,5765.0,3448.0,1167.0,1013.0,86.8,25.0,32.0
Manuel Schmiedebach,de GER,MF,Union Berlin,de Bundesliga,30,1988,2.0,69.0,3.0,26.0,36.0,8.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,39.0,133.0,37.0,29.0,28.0,96.6,2.0,2.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benno Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,884.0,36.0,259.0,438.0,227.0,8.0,730.0,2.0,8.0,25.0,3.0,1.0,456.0,2271.0,1393.0,528.0,481.0,91.1,7.0,4.0
Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,681.0,27.0,162.0,448.0,101.0,7.0,665.0,3.0,3.0,100.0,3.0,0.0,394.0,1752.0,754.0,459.0,428.0,93.2,4.0,7.0
Lasse Schöne,dk DEN,MF,Genoa,it Serie A,33,1986,27.0,1906.0,77.0,444.0,1050.0,534.0,29.0,1720.0,38.0,63.0,60.3,42.0,2.0,1313.0,7233.0,3191.0,1363.0,1282.0,94.1,22.0,33.0
Sebastian Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,1760.0,302.0,1192.0,691.0,37.0,13.0,1711.0,9.0,10.0,90.0,9.0,0.0,1110.0,7931.0,4763.0,1125.0,1114.0,99.0,5.0,4.0
Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,869.0,17.0,193.0,412.0,336.0,35.0,857.0,26.0,50.0,52.0,28.0,1.0,630.0,4012.0,2022.0,734.0,591.0,80.5,32.0,37.0
Jerdy Schouten,nl NED,MF,Bologna,it Serie A,22,1997,12.0,680.0,34.0,167.0,433.0,115.0,2.0,665.0,26.0,35.0,74.3,26.0,0.0,429.0,2228.0,929.0,408.0,381.0,93.4,7.0,13.0
Markus Schubert,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,349.0,312.0,348.0,2.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,167.0,818.0,495.0,167.0,167.0,100.0,0.0,0.0
Nico Schulz,de GER,DF,Dortmund,de Bundesliga,26,1993,6.6,515.0,16.0,119.0,254.0,170.0,19.0,467.0,6.0,11.0,54.5,6.0,0.0,371.0,1946.0,1084.0,405.0,371.0,91.6,4.0,5.0
Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,1058.0,926.0,1054.0,4.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,586.0,3029.0,1321.0,514.0,513.0,99.8,1.0,0.0
Matteo Scozzarella,it ITA,MF,Parma,it Serie A,31,1988,10.2,619.0,56.0,196.0,323.0,123.0,2.0,549.0,8.0,14.0,57.1,8.0,1.0,331.0,1765.0,861.0,340.0,322.0,94.7,8.0,5.0
Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,483.0,65.0,264.0,238.0,14.0,3.0,458.0,4.0,4.0,100.0,4.0,0.0,249.0,1430.0,735.0,266.0,256.0,96.2,0.0,2.0
Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,366.0,14.0,36.0,209.0,144.0,39.0,347.0,7.0,14.0,50.0,8.0,1.0,170.0,1082.0,744.0,554.0,275.0,49.6,38.0,18.0
Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,206.0,4.0,14.0,113.0,86.0,30.0,197.0,4.0,12.0,33.3,4.0,0.0,110.0,722.0,398.0,292.0,160.0,54.8,17.0,17.0
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27.0,905.0,819.0,904.0,1.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,440.0,2091.0,1098.0,382.0,377.0,98.7,0.0,0.0
Ken Sema,se SWE,"DF,MF",Udinese,it Serie A,25,1993,27.3,1352.0,70.0,394.0,511.0,540.0,57.0,1145.0,49.0,88.0,55.7,52.0,5.0,898.0,6050.0,3600.0,916.0,807.0,88.1,35.0,34.0
Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,1904.0,51.0,453.0,1010.0,618.0,57.0,1741.0,45.0,68.0,66.2,46.0,1.0,1453.0,8067.0,4841.0,1508.0,1406.0,93.2,24.0,26.0
Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7.0,424.0,34.0,153.0,199.0,100.0,4.0,349.0,5.0,7.0,71.4,5.0,0.0,238.0,1333.0,884.0,244.0,234.0,95.9,7.0,4.0
Josep Señé,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,99.0,3.0,18.0,69.0,21.0,2.0,95.0,4.0,5.0,80.0,4.0,0.0,76.0,536.0,269.0,74.0,71.0,95.9,1.0,2.0
Stefano Sensi,it ITA,"MF,FW",Inter,it Serie A,23,1995,8.0,626.0,3.0,70.0,302.0,291.0,23.0,567.0,13.0,21.0,61.9,15.0,1.0,422.0,2252.0,1222.0,514.0,449.0,87.4,12.0,14.0
Luigi Sepe,it ITA,GK,Parma,it Serie A,28,1991,34.0,1210.0,1124.0,1205.0,7.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,485.0,2049.0,1500.0,480.0,478.0,99.6,0.0,0.0
Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,778.0,23.0,167.0,476.0,215.0,34.0,774.0,46.0,72.0,63.9,49.0,2.0,588.0,4179.0,2355.0,536.0,437.0,81.5,24.0,51.0
Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,238.0,8.0,53.0,107.0,89.0,9.0,211.0,2.0,3.0,66.7,2.0,0.0,151.0,704.0,448.0,168.0,150.0,89.3,8.0,3.0
Salva Sevilla,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,1920.0,60.0,379.0,1182.0,487.0,22.0,1598.0,10.0,21.0,47.6,11.0,0.0,1148.0,6181.0,3496.0,1274.0,1204.0,94.5,18.0,11.0
Yevhen Shakhov,ua UKR,"MF,FW",Lecce,it Serie A,28,1990,12.1,529.0,20.0,113.0,284.0,160.0,29.0,521.0,17.0,23.0,73.9,18.0,2.0,347.0,1877.0,926.0,478.0,354.0,74.1,13.0,16.0
Xherdan Shaqiri,ch SUI,FW,Liverpool,eng Premier League,27,1991,2.1,129.0,1.0,18.0,65.0,50.0,3.0,116.0,2.0,4.0,50.0,2.0,0.0,90.0,363.0,133.0,119.0,96.0,80.7,3.0,5.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,334.0,1.0,29.0,122.0,210.0,69.0,328.0,13.0,20.0,65.0,13.0,1.0,255.0,1571.0,721.0,523.0,254.0,48.6,24.0,30.0
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,1484.0,77.0,419.0,719.0,469.0,34.0,1329.0,24.0,33.0,72.7,25.0,1.0,961.0,5488.0,3281.0,1016.0,956.0,94.1,11.0,5.0
Khiry Shelton,us USA,"FW,MF",Paderborn 07,de Bundesliga,26,1993,0.4,10.0,0.0,1.0,6.0,5.0,2.0,10.0,2.0,2.0,100.0,2.0,0.0,10.0,57.0,19.0,14.0,8.0,57.1,3.0,0.0
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,1294.0,58.0,373.0,698.0,291.0,22.0,1163.0,20.0,26.0,76.9,21.0,0.0,778.0,3988.0,1896.0,873.0,791.0,90.6,13.0,13.0
Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,45.0,7.0,20.0,30.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,32.0,290.0,240.0,36.0,36.0,100.0,0.0,0.0
Djibril Sidibé,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,1420.0,59.0,417.0,697.0,407.0,19.0,1226.0,14.0,26.0,53.8,16.0,4.0,825.0,4617.0,2578.0,884.0,791.0,89.5,24.0,21.0
Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1.0,51.0,1.0,14.0,33.0,7.0,0.0,51.0,1.0,1.0,100.0,1.0,0.0,37.0,143.0,90.0,34.0,33.0,97.1,1.0,0.0
Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,993.0,143.0,514.0,504.0,33.0,9.0,945.0,7.0,9.0,77.8,8.0,3.0,629.0,3458.0,1329.0,684.0,672.0,98.2,2.0,2.0
Theoson Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,23,1996,4.9,171.0,3.0,10.0,102.0,65.0,22.0,165.0,6.0,6.0,100.0,6.0,1.0,112.0,517.0,220.0,186.0,113.0,60.8,20.0,11.0
Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,5.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,6.0,5.0,83.3,1.0,0.0
Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,29,1989,28.4,1410.0,37.0,226.0,723.0,508.0,55.0,1273.0,23.0,38.0,60.5,26.0,2.0,858.0,3671.0,1452.0,1006.0,846.0,84.1,34.0,34.0
Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,31,1988,3.7,209.0,3.0,36.0,92.0,89.0,17.0,197.0,6.0,11.0,54.5,7.0,0.0,139.0,919.0,393.0,159.0,126.0,79.2,6.0,8.0
Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,989.0,32.0,196.0,654.0,193.0,5.0,931.0,17.0,31.0,54.8,18.0,0.0,652.0,2839.0,1522.0,705.0,668.0,94.8,14.0,17.0
André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,702.0,8.0,34.0,325.0,390.0,118.0,663.0,18.0,35.0,51.4,20.0,1.0,446.0,2780.0,1543.0,974.0,530.0,54.4,53.0,40.0
André Silva,pt POR,FW,Milan,it Serie A,23,1995,0.7,23.0,0.0,0.0,10.0,15.0,5.0,23.0,1.0,3.0,33.3,1.0,0.0,19.0,128.0,91.0,36.0,19.0,52.8,2.0,1.0
Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,24,1994,22.6,1687.0,21.0,194.0,758.0,862.0,160.0,1633.0,43.0,64.0,67.2,45.0,0.0,1285.0,8100.0,4731.0,1515.0,1325.0,87.5,15.0,22.0
David Silva,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,1702.0,20.0,141.0,824.0,854.0,180.0,1645.0,34.0,50.0,68.0,35.0,0.0,1261.0,6624.0,3598.0,1613.0,1404.0,87.0,29.0,19.0
Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,121.0,8.0,46.0,62.0,23.0,2.0,101.0,0.0,1.0,0.0,0.0,0.0,64.0,418.0,216.0,81.0,65.0,80.2,1.0,0.0
Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,1628.0,63.0,462.0,789.0,478.0,44.0,1336.0,20.0,30.0,66.7,20.0,2.0,880.0,4536.0,2656.0,1026.0,896.0,87.3,20.0,16.0
Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,fr Ligue 1,21,1998,5.2,303.0,6.0,41.0,149.0,129.0,13.0,287.0,6.0,9.0,66.7,6.0,1.0,208.0,1086.0,461.0,231.0,189.0,81.8,6.0,8.0
Rui Silva,pt POR,GK,Granada,es La Liga,25,1994,35.0,1367.0,1171.0,1358.0,9.0,1.0,1.0,928.0,1.0,1.0,100.0,1.0,0.0,617.0,3744.0,1966.0,493.0,493.0,100.0,0.0,0.0
Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,1666.0,176.0,669.0,1045.0,57.0,8.0,1631.0,3.0,7.0,42.9,4.0,0.0,1223.0,6214.0,4022.0,1308.0,1292.0,98.8,4.0,2.0
Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,1097.0,1026.0,1097.0,1.0,0.0,0.0,681.0,1.0,1.0,100.0,1.0,0.0,415.0,2198.0,1423.0,343.0,342.0,99.7,1.0,0.0
Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,1070.0,64.0,415.0,571.0,196.0,17.0,962.0,21.0,30.0,70.0,24.0,0.0,686.0,4602.0,2766.0,682.0,639.0,93.7,11.0,9.0
Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,910.0,24.0,81.0,438.0,448.0,144.0,857.0,32.0,64.0,50.0,35.0,2.0,593.0,4372.0,1861.0,1337.0,650.0,48.6,91.0,71.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,24,1995,24.2,954.0,9.0,93.0,374.0,579.0,132.0,924.0,52.0,103.0,50.5,62.0,1.0,789.0,6566.0,4546.0,1076.0,713.0,66.3,58.0,62.0
Unai Simón,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,1172.0,1008.0,1168.0,5.0,0.0,0.0,792.0,0.0,1.0,0.0,0.0,0.0,553.0,3008.0,1786.0,481.0,479.0,99.6,0.0,0.0
Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,129.0,19.0,65.0,61.0,5.0,1.0,115.0,2.0,3.0,66.7,2.0,0.0,76.0,342.0,98.0,69.0,64.0,92.8,2.0,0.0
Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,de Bundesliga,20,1999,0.8,33.0,0.0,3.0,15.0,16.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,27.0,145.0,56.0,34.0,27.0,79.4,0.0,1.0
Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,85.0,5.0,23.0,32.0,34.0,8.0,77.0,4.0,4.0,100.0,4.0,0.0,61.0,431.0,289.0,66.0,59.0,89.4,0.0,3.0
Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,828.0,35.0,234.0,512.0,126.0,6.0,743.0,10.0,17.0,58.8,10.0,1.0,577.0,2894.0,1414.0,588.0,564.0,95.9,8.0,7.0
Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,1077.0,79.0,513.0,561.0,69.0,28.0,968.0,9.0,12.0,75.0,9.0,0.0,480.0,3064.0,1605.0,506.0,476.0,94.1,9.0,2.0
Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36.0,1266.0,1095.0,1261.0,5.0,1.0,0.0,802.0,1.0,1.0,100.0,1.0,0.0,534.0,2345.0,1272.0,467.0,463.0,99.1,1.0,0.0
Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,888.0,34.0,202.0,520.0,233.0,24.0,872.0,15.0,27.0,55.6,17.0,1.0,607.0,4066.0,2225.0,654.0,565.0,86.4,27.0,27.0
Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,1537.0,77.0,388.0,870.0,390.0,33.0,1476.0,41.0,67.0,61.2,46.0,4.0,1035.0,6808.0,3748.0,1123.0,997.0,88.8,21.0,31.0
Sambou Sissoko,fr FRA,"MF,FW",Reims,fr Ligue 1,20,1999,0.4,10.0,2.0,5.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,29.0,4.0,2.0,50.0,0.0,1.0
Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,24,1995,9.9,628.0,11.0,103.0,318.0,257.0,31.0,601.0,21.0,32.0,65.6,21.0,1.0,482.0,3243.0,1557.0,576.0,480.0,83.3,38.0,25.0
Antonio Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3.0,88.0,75.0,88.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,37.0,261.0,161.0,24.0,24.0,100.0,0.0,0.0
