Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,27,1992,33.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,615.0,1.0,0.0,0.0,403.0,8.0,0.0,1303.0,1186.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2.0,590.0,1.0,125.0,797.0,910.0,56.4,801.0,452.0,71.0,99.5,393.0,391.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,163.0,70.6,544.0,26.0,1200.0,847.0,0.0,541.0,99.4,6.0,847.0,5.0,12.0,0.0,6.0,83.0,0.0,0.0,0.0,8.0,16120.0,1823.0,2.0,869.0,0.0,0.0,0.0,1.0,0.0,0.0,66.7,6.0,4.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,26677.0,3328.0,1309.0,0.0,0.0,0.0,0.1,0.0
Mateo Pavlović,ba BIH,DF,Angers,fr Ligue 1,29,1990,9.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,74.0,39.0,12.0,76.5,33.3,0.0,0.0,5.0,0.0,18.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,239.0,52.0,0.0,0.0,6.0,41.0,4.0,232.0,55.0,2.0,6.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,239.0,29.0,38.0,0.0,38.0,329.0,408.0,88.3,128.0,113.0,58.0,91.2,204.0,186.0,0.0,13.0,2.0,184.0,2.0,3.0,6.0,6.0,0.6,1.0,89.3,279.0,2.0,335.0,299.0,1.0,265.0,95.0,3.0,299.0,1.0,12.0,0.0,0.0,44.0,0.0,0.0,0.0,59.0,1763.0,535.0,13.0,252.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.44,7.0,0.78,0.0,3.0,42.9,0.33,14.0,23.7,0.0,0.0,16.0,9.0,3.0,0.0,0.0,13.0,6837.0,1087.0,414.0,11.0,-0.6,0.09,0.0,0.6
Leonardo Pavoletti,it ITA,FW,Cagliari,it Serie A,30,1988,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,42.9,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,4.0,15.0,24.0,0.0,0.0,0.0,8.0,86.7,15.0,13.0,0.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.1,1.0,87.5,29.0,0.0,16.0,14.0,0.0,19.0,65.5,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.0,39.0,25.0,0.0,-0.1,0.05,0.0,0.1
Dimitri Payet,fr FRA,FW,Marseille,fr Ligue 1,32,1987,21.4,6.0,1.0,1.0,15.0,30.0,2.0,76.0,5.0,12.0,0.0,1.0,0.0,122.0,9.0,14.0,39.1,20.0,-2.6,4.0,83.0,5.0,696.0,98.0,8.0,2.0,10.0,29.0,52.0,24.0,1023.0,14.0,115.0,10.0,194.0,45.0,5.0,120.0,11.0,0.0,58.0,2.8,2.0,2.0,0.0,2.0,6.0,1.0,13.0,0.61,9.0,0.1,0.26,628.0,10.0,328.0,88.0,124.0,915.0,1152.0,52.8,415.0,219.0,153.0,84.7,645.0,546.0,5.0,105.0,11.0,633.0,30.0,12.0,24.0,21.0,3.9,7.0,69.9,1155.0,20.0,1109.0,775.0,42.0,964.0,83.5,46.0,775.0,30.0,77.0,45.0,4.0,172.0,3.0,3.0,66.0,233.0,5714.0,4550.0,198.0,941.0,9.0,7.0,51.0,65.0,6.0,0.0,20.4,49.0,10.0,140.0,6.53,60.0,2.8,15.0,23.0,38.3,1.07,66.0,28.3,60.2,59.0,72.0,30.0,6.0,8.0,21.0,26.0,16256.0,7238.0,1350.0,73.0,2.1,0.06,6.6,6.2
Nehuén Paz,ar ARG,DF,Bologna,it Serie A,26,1993,1.3,1.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,21.0,6.0,3.0,66.7,0.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,2.0,12.0,0.0,39.0,16.0,0.0,2.0,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.76,0.0,0.0,0.0,21.0,6.0,17.0,1.0,27.0,43.0,67.0,66.7,18.0,12.0,7.0,85.2,27.0,23.0,0.0,12.0,1.0,28.0,0.0,1.0,2.0,1.0,0.3,0.0,77.8,25.0,2.0,45.0,35.0,0.0,24.0,96.0,0.0,35.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,25.0,271.0,39.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76,2.0,1.51,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,796.0,105.0,69.0,3.0,-0.3,0.16,0.0,0.3
Nehuén Paz,ar ARG,DF,Lecce,it Serie A,26,1993,9.4,4.0,0.0,0.0,13.0,2.0,0.0,1.0,5.0,4.0,0.0,2.0,0.0,64.0,38.0,12.0,76.0,30.0,0.0,0.0,4.0,0.0,16.0,1.0,13.0,7.0,20.0,0.0,0.0,0.0,327.0,59.0,1.0,0.0,11.0,59.0,8.0,318.0,124.0,0.0,9.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,13.0,79.0,0.0,371.0,432.0,533.0,80.4,143.0,115.0,42.0,92.7,286.0,265.0,0.0,39.0,2.0,245.0,2.0,4.0,7.0,10.0,0.2,1.0,87.1,372.0,7.0,443.0,386.0,0.0,369.0,99.2,6.0,386.0,1.0,17.0,1.0,1.0,47.0,0.0,0.0,1.0,102.0,2973.0,1193.0,29.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,42.9,14.0,6.0,1.0,0.11,4.0,0.43,0.0,0.0,0.0,0.0,32.0,31.4,100.0,1.0,16.0,10.0,3.0,1.0,0.0,15.0,8191.0,1946.0,544.0,8.0,-0.2,0.06,0.0,0.2
Giampaolo Pazzini,it ITA,FW,Hellas Verona,it Serie A,34,1984,3.4,0.0,0.0,0.0,7.0,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,9.0,21.0,30.0,0.0,-0.2,0.0,21.0,1.0,54.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,58.0,3.0,0.0,0.0,6.0,5.0,0.0,13.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.59,4.0,0.1,0.25,35.0,2.0,8.0,4.0,12.0,61.0,105.0,76.9,13.0,10.0,24.0,78.7,47.0,37.0,0.0,18.0,2.0,49.0,10.0,2.0,2.0,3.0,1.6,1.0,74.6,164.0,2.0,67.0,50.0,6.0,73.0,44.5,4.0,50.0,0.0,3.0,0.0,0.0,19.0,3.0,3.0,3.0,44.0,101.0,109.0,4.0,44.0,0.0,0.0,0.0,6.0,1.0,0.0,42.9,7.0,3.0,7.0,2.05,10.0,2.93,0.0,4.0,40.0,1.17,14.0,31.8,75.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,825.0,300.0,114.0,24.0,-0.6,0.16,0.2,3.9
Mads Pedersen,dk DEN,DF,Augsburg,de Bundesliga,22,1996,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,33.3,0.5,1.0,2.0,0.0,20.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,23.0,0.0,1.0,1.0,14.0,18.0,4.0,17.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.94,0.0,0.0,0.0,14.0,1.0,12.0,2.0,19.0,19.0,36.0,25.0,8.0,2.0,7.0,92.0,25.0,23.0,0.0,1.0,1.0,16.0,1.0,2.0,4.0,5.0,0.0,0.0,75.8,21.0,0.0,33.0,25.0,1.0,18.0,85.7,0.0,25.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,21.0,134.0,113.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,20.0,1.0,2.0,6.0,2.0,0.0,11.0,7.0,422.0,187.0,50.0,2.0,0.0,0.0,0.5,0.0
Alfonso Pedraza,es ESP,DF,Betis,es La Liga,23,1996,15.0,3.0,0.0,0.0,18.0,22.0,2.0,26.0,10.0,20.0,0.0,0.0,0.0,118.0,17.0,12.0,58.6,40.6,-0.8,0.0,36.0,2.0,253.0,34.0,32.0,6.0,38.0,0.0,0.0,0.0,602.0,37.0,0.0,4.0,131.0,75.0,21.0,310.0,57.0,2.0,9.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.14,459.0,17.0,128.0,11.0,564.0,639.0,843.0,58.7,143.0,84.0,183.0,86.4,582.0,503.0,3.0,84.0,10.0,467.0,23.0,20.0,19.0,33.0,1.1,8.0,77.3,660.0,12.0,770.0,595.0,14.0,592.0,89.7,48.0,595.0,8.0,41.0,14.0,4.0,108.0,0.0,0.0,23.0,195.0,4070.0,2231.0,82.0,51.0,4.0,2.0,1.0,18.0,1.0,0.0,17.8,45.0,8.0,26.0,1.73,15.0,1.0,0.0,7.0,46.7,0.47,63.0,32.3,58.8,20.0,12.0,32.0,13.0,0.0,122.0,43.0,10210.0,3764.0,971.0,43.0,-0.1,0.08,0.8,1.1
Marc Pedraza,es ESP,MF,Mallorca,es La Liga,32,1987,1.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,5.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,6.0,0.0,1.0,33.0,41.0,100.0,4.0,4.0,5.0,81.5,27.0,22.0,0.0,12.0,1.0,28.0,1.0,2.0,4.0,2.0,0.0,2.0,81.8,26.0,0.0,33.0,27.0,1.0,23.0,88.5,1.0,27.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,136.0,19.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,2.0,1.0,1.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.3,100.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,414.0,50.0,41.0,1.0,0.0,0.0,0.0,0.0
Pedro,es ESP,FW,Chelsea,eng Premier League,32,1987,7.3,1.0,0.0,0.0,8.0,11.0,0.0,10.0,4.0,10.0,0.0,0.0,0.0,61.0,2.0,5.0,28.6,0.0,0.2,1.0,6.0,1.0,194.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,343.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,5.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,18.0,2.0,19.0,422.0,63.3,60.0,38.0,7.0,85.0,253.0,215.0,1.0,5.0,0.0,213.0,12.0,1.0,0.0,1.0,0.4,1.0,78.2,395.0,1.0,19.0,259.0,7.0,321.0,81.3,1.0,14.0,0.0,9.0,12.0,0.0,7.0,0.0,0.0,17.0,12.0,970.0,1065.0,24.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,33.3,18.0,6.0,1.0,1.43,5.0,7.14,0.0,1.0,20.0,1.43,4.0,33.3,59.3,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4262.0,2323.0,424.0,40.0,-0.4,0.07,0.8,0.4
Pedro,br BRA,FW,Fiorentina,it Serie A,22,1997,0.7,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,25.0,16.7,0.0,0.0,44.0,3.0,19.0,2.0,7.0,0.0,7.0,0.0,1.0,0.0,20.0,1.0,1.0,0.0,3.0,34.0,7.0,0.0,0.0,0.0,1.0,-1.8,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.54,1.0,0.04,0.11,223.0,13.0,47.0,1.0,102.0,328.0,29.0,50.0,2.0,1.0,61.0,84.6,13.0,11.0,0.0,74.0,7.0,10.0,1.0,10.0,15.0,17.0,2.8,3.0,73.7,40.0,5.0,331.0,14.0,0.0,23.0,57.5,12.0,259.0,6.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,152.0,11.0,28.0,0.0,211.0,4.0,2.0,1.0,23.0,4.0,0.0,50.0,4.0,2.0,34.0,4.63,23.0,3.13,0.0,9.0,39.1,1.23,49.0,32.2,0.0,0.0,9.0,18.0,3.0,3.0,1.0,21.0,196.0,57.0,29.0,8.0,-1.8,0.12,0.0,2.8
João Pedro,br BRA,"FW,MF",Watford,eng Premier League,17,2001,0.3,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,40.0,16.0,-0.2,0.0,162.0,6.0,10.0,3.0,32.0,11.0,43.0,1.0,2.0,2.0,14.0,38.0,5.0,1.0,33.0,77.0,9.0,3.0,0.0,0.0,6.0,4.4,0.0,0.0,1.0,0.0,9.0,1.0,11.0,0.31,18.0,0.17,0.44,480.0,59.0,179.0,1.0,88.0,815.0,18.0,50.0,2.0,1.0,189.0,80.0,10.0,8.0,0.0,191.0,7.0,7.0,0.0,16.0,21.0,22.0,9.0,34.0,71.4,20.0,11.0,848.0,10.0,1.0,14.0,70.0,29.0,649.0,11.0,1.0,1.0,4.0,201.0,6.0,4.0,3.0,430.0,37.0,106.0,2.0,616.0,2.0,9.0,1.0,55.0,5.0,0.0,50.0,2.0,1.0,72.0,2.06,82.0,2.34,2.0,32.0,39.0,0.91,104.0,24.2,100.0,3.0,36.0,25.0,4.0,2.0,11.0,28.0,149.0,192.0,18.0,3.0,5.0,0.11,0.2,13.6
João Pedro,br BRA,"FW,MF",Cagliari,it Serie A,27,1992,35.0,6.0,0.0,0.0,47.0,76.0,9.0,14.0,6.0,16.0,1.0,1.0,0.0,165.0,76.0,97.0,43.9,0.0,1.3,4.0,1.0,0.0,555.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,1.0,0.0,0.0,0.0,1.0,0.0,165.0,53.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,29.0,4.0,14.0,1244.0,75.1,197.0,148.0,1.0,80.6,607.0,489.0,0.0,4.0,0.0,655.0,76.0,0.0,0.0,0.0,0.1,0.0,76.5,1375.0,0.0,14.0,649.0,57.0,939.0,68.3,1.0,10.0,0.0,49.0,17.0,0.0,5.0,0.0,0.0,33.0,6.0,2189.0,2421.0,60.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,27.3,44.0,12.0,2.0,7.2,1.0,3.6,0.0,0.0,0.0,0.0,1.0,16.7,58.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12491.0,4980.0,1283.0,150.0,-0.1,0.05,2.7,0.1
Pedrosa,es ESP,"DF,MF",Espanyol,es La Liga,21,1998,12.1,3.0,0.0,0.0,10.0,18.0,2.0,22.0,11.0,15.0,0.0,0.0,1.0,95.0,9.0,9.0,50.0,28.0,-0.4,0.0,53.0,3.0,195.0,41.0,30.0,1.0,31.0,0.0,0.0,0.0,389.0,33.0,0.0,5.0,108.0,83.0,10.0,182.0,31.0,0.0,9.0,-0.7,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.17,1.0,0.08,0.2,242.0,17.0,134.0,6.0,318.0,384.0,571.0,51.2,121.0,62.0,116.0,89.0,346.0,308.0,0.0,86.0,10.0,350.0,25.0,15.0,18.0,23.0,1.7,1.0,76.4,439.0,10.0,492.0,376.0,19.0,363.0,82.7,22.0,376.0,3.0,12.0,12.0,1.0,57.0,0.0,0.0,24.0,222.0,2108.0,1612.0,59.0,50.0,3.0,1.0,1.0,18.0,0.0,0.0,24.0,25.0,6.0,23.0,1.9,12.0,0.99,0.0,5.0,41.7,0.41,69.0,31.1,51.2,21.0,10.0,25.0,7.0,1.0,99.0,34.0,6801.0,2540.0,674.0,21.0,-0.7,0.14,0.4,1.7
Daouda Peeters,be BEL,MF,Juventus,it Serie A,20,1999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,13.0,13.0,100.0,2.0,2.0,0.0,100.0,11.0,11.0,0.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,13.0,0.0,13.0,13.0,0.0,13.0,100.0,0.0,13.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,57.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0
Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,38,1981,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,48.0,0.0,0.0,174.0,160.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,45.0,0.0,84.0,110.0,130.0,57.1,63.0,36.0,14.0,98.9,92.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,82.3,75.0,3.0,158.0,130.0,0.0,73.0,97.3,1.0,130.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1463.0,118.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2688.0,275.0,175.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Pekarík,sk SVK,DF,Hertha BSC,de Bundesliga,32,1986,8.5,2.0,0.0,0.0,7.0,6.0,0.0,16.0,7.0,5.0,1.0,0.0,0.0,79.0,13.0,9.0,59.1,38.1,-0.6,0.0,15.0,3.0,134.0,11.0,19.0,5.0,24.0,0.0,1.0,0.0,267.0,24.0,1.0,6.0,77.0,49.0,6.0,194.0,33.0,1.0,4.0,-0.1,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.35,0.0,0.0,0.0,220.0,20.0,114.0,6.0,24.0,357.0,449.0,65.3,121.0,79.0,100.0,89.6,298.0,267.0,0.0,28.0,5.0,221.0,7.0,5.0,13.0,14.0,0.1,5.0,80.9,333.0,5.0,434.0,351.0,3.0,297.0,89.2,12.0,351.0,4.0,16.0,10.0,1.0,51.0,0.0,0.0,8.0,92.0,2233.0,854.0,42.0,304.0,0.0,1.0,1.0,10.0,2.0,0.0,33.3,15.0,5.0,14.0,1.64,4.0,0.47,0.0,0.0,0.0,0.0,21.0,22.8,63.6,7.0,17.0,21.0,8.0,1.0,72.0,21.0,6992.0,1638.0,524.0,9.0,-0.1,0.03,0.6,0.1
Yohann Pelé,fr FRA,GK,Marseille,fr Ligue 1,36,1982,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,51.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,13.0,0.0,3.0,31.0,35.0,59.3,27.0,16.0,4.0,100.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.6,20.0,0.0,47.0,36.0,0.0,20.0,100.0,1.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,566.0,39.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,75.0,51.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,23,1996,23.3,8.0,1.0,1.0,40.0,34.0,4.0,63.0,15.0,20.0,1.0,0.0,0.0,146.0,15.0,29.0,34.1,20.6,0.7,9.0,123.0,8.0,775.0,58.0,29.0,1.0,30.0,24.0,46.0,11.0,983.0,20.0,96.0,11.0,184.0,76.0,10.0,157.0,27.0,0.0,51.0,-3.0,1.0,0.0,2.0,2.0,15.0,1.0,21.0,0.9,1.0,0.02,0.1,789.0,16.0,276.0,67.0,159.0,1042.0,1350.0,59.8,361.0,216.0,161.0,86.2,811.0,699.0,8.0,196.0,14.0,739.0,59.0,20.0,27.0,32.0,4.0,6.0,75.9,1314.0,20.0,1226.0,930.0,28.0,1083.0,82.4,42.0,930.0,25.0,101.0,57.0,1.0,207.0,0.0,0.0,32.0,395.0,5307.0,4513.0,185.0,1027.0,4.0,11.0,33.0,84.0,2.0,0.0,27.8,54.0,15.0,135.0,5.79,58.0,2.49,5.0,10.0,17.2,0.43,102.0,25.8,46.6,27.0,83.0,34.0,7.0,15.0,10.0,47.0,18261.0,8141.0,1526.0,93.0,-3.0,0.07,8.3,4.0
Luca Pellegrini,it ITA,DF,Cagliari,it Serie A,20,1999,21.2,10.0,0.0,0.0,33.0,22.0,0.0,90.0,17.0,27.0,1.0,1.0,0.0,190.0,19.0,18.0,51.4,32.4,2.6,5.0,36.0,4.0,414.0,50.0,23.0,3.0,26.0,0.0,0.0,1.0,858.0,52.0,1.0,18.0,199.0,140.0,23.0,443.0,70.0,2.0,15.0,-0.6,0.0,0.0,1.0,0.0,7.0,0.0,8.0,0.38,0.0,0.0,0.0,505.0,23.0,351.0,25.0,711.0,894.0,1130.0,54.6,326.0,178.0,237.0,84.0,719.0,604.0,3.0,77.0,11.0,573.0,20.0,27.0,25.0,38.0,0.6,8.0,72.6,856.0,33.0,1093.0,794.0,31.0,784.0,91.6,48.0,794.0,21.0,46.0,31.0,3.0,158.0,0.0,0.0,33.0,253.0,6620.0,3613.0,125.0,158.0,6.0,2.0,3.0,36.0,1.0,0.0,25.0,48.0,12.0,48.0,2.26,15.0,0.71,1.0,5.0,33.3,0.24,84.0,33.2,58.0,29.0,32.0,37.0,12.0,1.0,183.0,55.0,14867.0,5793.0,1322.0,25.0,-0.6,0.04,2.4,0.6
