Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Santiago Ascacíbar,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,36.0,1.33,31.0,0.0,0.0,5.0,0.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0
Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Asensio,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,63.0,3.19,48.0,4.0,4.0,2.0,5.0,11.0,0.56,7.0,0.0,1.0,0.0,3.0,0.0
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,99.0,3.96,77.0,4.0,8.0,6.0,4.0,15.0,0.6,12.0,0.0,2.0,0.0,1.0,0.0
Simon Asta,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,eng Premier League,26,1992,16.6,29.0,1.75,24.0,0.0,0.0,2.0,3.0,4.0,0.24,3.0,0.0,0.0,1.0,0.0,0.0
Youcef Attal,dz ALG,"DF,MF",Nice,fr Ligue 1,22,1996,25.1,75.0,2.98,44.0,3.0,17.0,2.0,8.0,3.0,0.12,1.0,0.0,0.0,1.0,0.0,1.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,60.0,1.98,44.0,0.0,6.0,5.0,5.0,12.0,0.4,7.0,0.0,1.0,2.0,2.0,0.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,5.0,0.14,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,15.0,2.93,9.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,65.0,1.93,51.0,10.0,2.0,2.0,0.0,7.0,0.21,6.0,0.0,0.0,1.0,0.0,0.0
Serge Aurier,ci CIV,"DF,MF",Tottenham,eng Premier League,25,1992,6.3,9.0,1.44,7.0,1.0,1.0,0.0,0.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0
Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,21.0,1.92,14.0,0.0,1.0,5.0,1.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0
Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,1994,22.2,48.0,2.16,30.0,1.0,5.0,6.0,6.0,6.0,0.27,3.0,0.0,0.0,2.0,1.0,0.0
Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,32.0,2.44,21.0,0.0,2.0,5.0,4.0,4.0,0.3,3.0,0.0,0.0,1.0,0.0,0.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,23.0,0.85,19.0,1.0,0.0,3.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,1988,5.3,14.0,2.65,11.0,1.0,2.0,0.0,0.0,1.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,52.0,1.38,49.0,0.0,1.0,0.0,2.0,9.0,0.24,8.0,0.0,0.0,0.0,1.0,0.0
Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,6.0,0.26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,1.0,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,30.0,1.81,22.0,0.0,1.0,6.0,1.0,10.0,0.6,4.0,0.0,1.0,4.0,1.0,0.0
Ryan Babel,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,40.0,2.88,27.0,6.0,5.0,1.0,1.0,5.0,0.36,4.0,0.0,1.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,40.0,2.83,31.0,0.0,5.0,3.0,1.0,4.0,0.28,1.0,0.0,1.0,1.0,1.0,0.0
Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,1997,15.7,37.0,2.36,28.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leandro Bacuna,cw CUW,"MF,DF",Cardiff City,eng Premier League,26,1991,6.2,6.0,0.96,3.0,1.0,0.0,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0
Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,28.0,2.21,24.0,3.0,0.0,0.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,48.0,1.75,37.0,1.0,2.0,4.0,4.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,0.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,51.0,1.63,46.0,1.0,0.0,1.0,3.0,5.0,0.16,4.0,0.0,0.0,0.0,1.0,0.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,20,1997,21.3,74.0,3.48,44.0,14.0,7.0,4.0,5.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,2.0,0.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,10.0,2.4,4.0,6.0,0.0,0.0,0.0,2.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0
Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,18.0,1.1,14.0,0.0,1.0,0.0,3.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,65.0,2.54,52.0,1.0,5.0,0.0,7.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0
Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,19.0,1.82,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,8.0,0.36,5.0,0.0,0.0,3.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
Keita Baldé,sn SEN,"FW,MF",Inter,it Serie A,23,1995,9.9,32.0,3.24,24.0,0.0,5.0,0.0,3.0,4.0,0.4,2.0,0.0,2.0,0.0,0.0,0.0
Gareth Bale,wal WAL,FW,Real Madrid,es La Liga,29,1989,19.8,44.0,2.22,30.0,1.0,6.0,3.0,4.0,8.0,0.4,6.0,0.0,1.0,1.0,0.0,0.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,2.0,6.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,fr FRA,DF,Lille,fr Ligue 1,21,1997,17.7,18.0,1.02,13.0,1.0,1.0,0.0,3.0,2.0,0.11,1.0,0.0,0.0,0.0,1.0,0.0
Fodé Ballo-Touré,fr FRA,DF,Monaco,fr Ligue 1,21,1997,17.7,34.0,1.92,28.0,2.0,3.0,0.0,1.0,5.0,0.28,4.0,0.0,1.0,0.0,0.0,0.0
Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,29.0,2.43,23.0,6.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,24.0,2.32,17.0,0.0,2.0,1.0,4.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0
Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,14.0,1.68,11.0,0.0,0.0,0.0,3.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,33.0,1.15,30.0,2.0,0.0,0.0,1.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,91.0,2.73,77.0,2.0,2.0,3.0,7.0,8.0,0.24,5.0,0.0,1.0,1.0,1.0,0.0
Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,16.0,0.58,10.0,1.0,0.0,4.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,18.0,1.76,16.0,0.0,1.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,110.0,3.71,77.0,25.0,4.0,1.0,2.0,13.0,0.44,10.0,2.0,0.0,0.0,0.0,1.0
Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,10.0,0.34,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,42.0,3.07,29.0,0.0,5.0,5.0,2.0,3.0,0.22,2.0,0.0,0.0,0.0,0.0,1.0
Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,5.0,1.37,4.0,1.0,0.0,0.0,0.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0
Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,23.0,0.83,17.0,3.0,1.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,34.0,1.98,21.0,1.0,2.0,4.0,6.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0
Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,69.0,2.19,53.0,4.0,5.0,2.0,5.0,8.0,0.25,6.0,1.0,1.0,0.0,0.0,0.0
Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Bardsley,sco SCO,DF,Burnley,eng Premier League,33,1985,18.6,17.0,0.92,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Barella,it ITA,"MF,FW",Cagliari,it Serie A,21,1997,34.5,95.0,2.75,73.0,6.0,4.0,5.0,7.0,6.0,0.17,5.0,0.0,0.0,1.0,0.0,0.0
Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12.0,10.0,0.83,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,37.0,1.27,29.0,2.0,2.0,2.0,2.0,5.0,0.17,3.0,0.0,2.0,0.0,0.0,0.0
Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,48.0,3.47,41.0,0.0,3.0,3.0,1.0,8.0,0.58,7.0,0.0,0.0,1.0,0.0,0.0
Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,7.0,1.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Barnes,at AUT,FW,Burnley,eng Premier League,28,1989,26.5,43.0,1.62,28.0,0.0,0.0,7.0,8.0,5.0,0.19,3.0,0.0,0.0,1.0,1.0,0.0
Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,20,1997,11.2,44.0,3.94,35.0,0.0,6.0,3.0,0.0,4.0,0.36,2.0,0.0,1.0,1.0,0.0,0.0
Antonio Barragán,es ESP,"DF,MF",Betis,es La Liga,31,1987,10.4,12.0,1.16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,9.0,1.37,8.0,0.0,0.0,0.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,2001,4.4,15.0,3.38,12.0,0.0,3.0,0.0,0.0,2.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0
Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,18.0,2.06,16.0,2.0,0.0,0.0,0.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,19,1998,6.7,28.0,4.19,20.0,2.0,4.0,2.0,0.0,3.0,0.45,2.0,0.0,1.0,0.0,0.0,0.0
Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,19.0,0.58,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniele Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,75.0,2.84,49.0,19.0,6.0,1.0,0.0,6.0,0.23,5.0,1.0,0.0,0.0,0.0,0.0
Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,30.0,2.03,17.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Bastón,es ESP,FW,Alavés,es La Liga,25,1992,16.0,16.0,1.0,13.0,0.0,1.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,6.0,0.47,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,16.0,2.73,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,18.0,2.16,8.0,0.0,5.0,4.0,1.0,3.0,0.36,1.0,0.0,0.0,2.0,0.0,0.0
Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,22.0,1.15,12.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,5.0,0.15,4.0,1.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,5.0,0.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,30.0,1.73,29.0,0.0,0.0,0.0,0.0,5.0,0.29,4.0,0.0,0.0,0.0,0.0,1.0
Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,7.0,7.41,1.0,0.0,2.0,0.0,4.0,3.0,3.18,1.0,0.0,0.0,0.0,2.0,0.0
Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,8.0,1.21,5.0,0.0,2.0,0.0,1.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0
Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,8.0,0.4,6.0,1.0,0.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Noah Joel Sarenren Bazee,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,1.0,0.58,1.0,0.0,0.0,0.0,0.0,1.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0
Claudio Beauvue,GPE,FW,Caen,fr Ligue 1,30,1988,16.7,24.0,1.44,14.0,1.0,3.0,2.0,4.0,4.0,0.24,0.0,0.0,2.0,1.0,1.0,0.0
Bebé,pt POR,"FW,MF",Rayo Vallecano,es La Liga,28,1990,14.5,38.0,2.63,21.0,4.0,7.0,4.0,2.0,4.0,0.28,1.0,1.0,1.0,0.0,1.0,0.0
Bebé,pt POR,MF,Eibar,es La Liga,28,1990,0.7,1.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ihlas Bebou,tg TOG,"FW,MF",Hannover 96,de Bundesliga,24,1994,11.8,36.0,3.04,25.0,1.0,6.0,1.0,3.0,5.0,0.42,3.0,0.0,1.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,2.0,9.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Beck,de GER,"DF,MF",Stuttgart,de Bundesliga,31,1987,19.7,28.0,1.42,22.0,3.0,1.0,0.0,2.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,13.0,0.54,11.0,1.0,0.0,1.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Andrea Beghetto,it ITA,"DF,MF",Frosinone,it Serie A,23,1994,24.7,74.0,2.99,60.0,11.0,1.0,1.0,1.0,8.0,0.32,5.0,2.0,1.0,0.0,0.0,0.0
Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,14.0,0.93,11.0,0.0,0.0,3.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,52.0,1.77,39.0,0.0,1.0,9.0,3.0,5.0,0.17,2.0,0.0,0.0,3.0,0.0,0.0
Ishak Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,62.0,3.0,39.0,1.0,12.0,6.0,4.0,9.0,0.43,4.0,0.0,2.0,2.0,1.0,0.0
Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,38.0,1.52,33.0,0.0,2.0,2.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,28,1990,11.7,42.0,3.58,34.0,0.0,3.0,4.0,1.0,6.0,0.51,5.0,0.0,0.0,1.0,0.0,0.0
Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,32.0,1.88,28.0,0.0,2.0,2.0,0.0,8.0,0.47,8.0,0.0,0.0,0.0,0.0,0.0
Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,98.0,2.67,64.0,0.0,7.0,14.0,13.0,7.0,0.19,4.0,0.0,1.0,1.0,1.0,0.0
Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,23.0,1.36,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hatem Ben Arfa,fr FRA,"MF,FW",Rennes,fr Ligue 1,31,1987,22.6,94.0,4.16,54.0,9.0,17.0,5.0,9.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0
Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,87.0,2.78,66.0,0.0,11.0,5.0,5.0,20.0,0.64,12.0,0.0,4.0,3.0,1.0,0.0
Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,52.0,2.05,43.0,0.0,4.0,4.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,29,1989,15.1,27.0,1.79,21.0,4.0,0.0,1.0,1.0,6.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0
Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,10.0,0.45,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,20,1997,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,1991,18.5,81.0,4.38,46.0,21.0,5.0,4.0,5.0,4.0,0.22,2.0,2.0,0.0,0.0,0.0,0.0
Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,65.0,1.98,47.0,15.0,0.0,0.0,3.0,11.0,0.33,8.0,3.0,0.0,0.0,0.0,0.0
Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,23.0,0.78,21.0,1.0,0.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,18.0,0.53,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Benrahou,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,19,1999,2.0,6.0,3.05,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,29.0,1.21,23.0,1.0,0.0,1.0,4.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,43.0,2.16,27.0,10.0,0.0,3.0,3.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0
Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,44.0,1.98,43.0,0.0,0.0,1.0,0.0,9.0,0.4,9.0,0.0,0.0,0.0,0.0,0.0
Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9.0,18.0,1.99,13.0,0.0,1.0,3.0,1.0,2.0,0.22,1.0,0.0,0.0,0.0,1.0,0.0
Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,118.0,3.6,88.0,1.0,13.0,11.0,4.0,14.0,0.43,8.0,0.0,1.0,3.0,1.0,1.0
Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,10.0,5.63,9.0,0.0,0.0,1.0,0.0,3.0,1.69,3.0,0.0,0.0,0.0,0.0,0.0
Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,1994,31.9,124.0,3.88,78.0,10.0,13.0,12.0,10.0,13.0,0.41,8.0,2.0,0.0,1.0,1.0,1.0
