Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,219.0,18.0,79.0,106.0,45.0,5.0,187.0,2.0,2.0,100.0,2.0,0.0,122.0,548.0,224.0,123.0,111.0,90.2,3.0,2.0
Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,1299.0,50.0,250.0,765.0,362.0,41.0,1279.0,18.0,39.0,46.2,22.0,3.0,907.0,4498.0,2387.0,963.0,875.0,90.9,26.0,24.0
Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,248.0,21.0,102.0,163.0,4.0,1.0,233.0,2.0,2.0,100.0,2.0,0.0,189.0,1262.0,835.0,184.0,180.0,97.8,0.0,0.0
Armand Lauriente,fr FRA,FW,Rennes,fr Ligue 1,19,1998,0.0,7.0,0.0,0.0,5.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,68.0,60.0,9.0,7.0,77.8,2.0,1.0
Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,684.0,38.0,186.0,401.0,148.0,1.0,571.0,7.0,7.0,100.0,7.0,0.0,400.0,2461.0,1482.0,407.0,369.0,90.7,4.0,12.0
Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,30,1987,33.6,1926.0,172.0,946.0,1068.0,77.0,21.0,1886.0,10.0,14.0,71.4,12.0,0.0,1266.0,8003.0,4802.0,1230.0,1202.0,97.7,12.0,6.0
Diego Laxalt,uy URU,"DF,MF",Milan,it Serie A,25,1993,7.2,482.0,13.0,126.0,235.0,154.0,16.0,437.0,12.0,25.0,48.0,13.0,0.0,334.0,2281.0,1264.0,330.0,302.0,91.5,11.0,7.0
Miguel Layún,mx MEX,"MF,DF",Villarreal,es La Liga,30,1988,5.6,342.0,7.0,55.0,133.0,171.0,7.0,284.0,7.0,10.0,70.0,7.0,0.0,231.0,1092.0,614.0,250.0,220.0,88.0,11.0,7.0
Valentino Lazaro,at AUT,"DF,MF",Hertha BSC,de Bundesliga,22,1996,30.5,1951.0,87.0,454.0,928.0,686.0,52.0,1581.0,30.0,65.0,46.2,34.0,2.0,1164.0,6829.0,3873.0,1243.0,1079.0,86.8,36.0,26.0
Darko Lazović,rs SRB,"MF,DF",Genoa,it Serie A,27,1990,28.2,1332.0,46.0,265.0,564.0,629.0,92.0,1142.0,49.0,84.0,58.3,52.0,2.0,911.0,7540.0,5263.0,962.0,798.0,83.0,39.0,21.0
Manuel Lazzari,it ITA,"MF,DF",SPAL,it Serie A,24,1993,31.5,1859.0,65.0,381.0,858.0,859.0,77.0,1663.0,66.0,111.0,59.5,71.0,1.0,1415.0,13428.0,9213.0,1488.0,1292.0,86.8,56.0,61.0
Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,84.0,1.0,8.0,41.0,37.0,16.0,80.0,3.0,7.0,42.9,3.0,0.0,64.0,356.0,124.0,96.0,62.0,64.6,3.0,7.0
Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,1742.0,221.0,948.0,762.0,116.0,16.0,1651.0,9.0,13.0,69.2,9.0,1.0,1055.0,5155.0,2717.0,1070.0,1039.0,97.1,8.0,5.0
Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,21,1996,3.2,257.0,23.0,127.0,144.0,7.0,5.0,248.0,2.0,2.0,100.0,2.0,0.0,178.0,1207.0,608.0,180.0,179.0,99.4,1.0,0.0
Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,1560.0,73.0,387.0,1001.0,238.0,45.0,1524.0,6.0,10.0,60.0,6.0,0.0,837.0,3747.0,1480.0,991.0,872.0,88.0,24.0,15.0
James Lea Siliki,fr FRA,"MF,FW",Rennes,fr Ligue 1,22,1996,13.6,620.0,15.0,107.0,331.0,246.0,32.0,604.0,18.0,31.0,58.1,21.0,2.0,478.0,3338.0,2091.0,527.0,437.0,82.9,29.0,18.0
Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,401.0,16.0,38.0,175.0,206.0,68.0,377.0,14.0,20.0,70.0,15.0,0.0,267.0,1418.0,765.0,569.0,282.0,49.6,30.0,19.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,de Bundesliga,27,1991,10.5,524.0,15.0,63.0,252.0,256.0,49.0,518.0,20.0,35.0,57.1,21.0,2.0,376.0,2653.0,1400.0,516.0,373.0,72.3,23.0,29.0
Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,1375.0,1172.0,1361.0,19.0,0.0,0.0,975.0,2.0,2.0,100.0,2.0,0.0,714.0,4313.0,2004.0,547.0,544.0,99.5,0.0,1.0
Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,1767.0,64.0,395.0,1067.0,404.0,46.0,1701.0,20.0,31.0,64.5,20.0,1.0,1257.0,6279.0,3268.0,1451.0,1281.0,88.3,30.0,31.0
Jordan Lefort,fr FRA,"DF,MF",Amiens,fr Ligue 1,24,1993,20.0,1160.0,131.0,542.0,506.0,163.0,14.0,1041.0,13.0,13.0,100.0,13.0,0.0,606.0,3073.0,1692.0,637.0,586.0,92.0,10.0,8.0
Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,1991,11.8,351.0,8.0,54.0,141.0,178.0,69.0,344.0,12.0,19.0,63.2,13.0,0.0,234.0,1610.0,1047.0,411.0,227.0,55.2,22.0,14.0
Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,1890.0,94.0,643.0,921.0,485.0,48.0,1569.0,27.0,44.0,61.4,30.0,5.0,1185.0,7871.0,4822.0,1181.0,1066.0,90.3,32.0,27.0
Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,1693.0,69.0,417.0,1084.0,280.0,17.0,1628.0,15.0,23.0,65.2,16.0,0.0,1153.0,5292.0,2699.0,1137.0,1082.0,95.2,10.0,16.0
Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,694.0,88.0,366.0,322.0,41.0,12.0,675.0,3.0,3.0,100.0,3.0,0.0,405.0,2253.0,1129.0,412.0,395.0,95.9,6.0,1.0
Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,154.0,14.0,49.0,81.0,39.0,1.0,128.0,3.0,5.0,60.0,3.0,0.0,89.0,542.0,296.0,88.0,77.0,87.5,3.0,2.0
Thomas Lemar,fr FRA,"MF,FW",Atlético Madrid,es La Liga,22,1995,20.2,1270.0,10.0,169.0,627.0,580.0,48.0,1203.0,60.0,84.0,71.4,60.0,0.0,1032.0,6247.0,3246.0,1151.0,958.0,83.2,32.0,54.0
Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,1049.0,55.0,240.0,616.0,272.0,25.0,1036.0,29.0,45.0,64.4,29.0,2.0,760.0,4901.0,2624.0,746.0,680.0,91.2,16.0,24.0
Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,87.0,15.0,48.0,42.0,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,51.0,270.0,124.0,49.0,49.0,100.0,1.0,0.0
Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1344.0,216.0,784.0,619.0,28.0,9.0,1319.0,4.0,4.0,100.0,4.0,0.0,939.0,4912.0,2841.0,965.0,944.0,97.8,2.0,5.0
Aaron Lennon,eng ENG,"FW,MF",Burnley,eng Premier League,31,1987,13.5,435.0,19.0,86.0,203.0,173.0,26.0,432.0,8.0,15.0,53.3,8.0,1.0,303.0,1809.0,930.0,357.0,273.0,76.5,10.0,11.0
Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,1193.0,1072.0,1186.0,7.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,611.0,2801.0,1401.0,522.0,521.0,99.8,1.0,1.0
Pedro León,es ESP,"MF,FW",Eibar,es La Liga,31,1986,4.7,225.0,0.0,9.0,78.0,147.0,9.0,199.0,1.0,5.0,20.0,1.0,0.0,136.0,760.0,425.0,204.0,136.0,66.7,11.0,7.0
Sergio León,es ESP,"FW,MF",Betis,es La Liga,29,1989,7.1,189.0,3.0,14.0,91.0,94.0,30.0,178.0,8.0,20.0,40.0,8.0,1.0,138.0,684.0,303.0,271.0,133.0,49.1,24.0,8.0
Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,800.0,38.0,194.0,507.0,149.0,13.0,786.0,6.0,11.0,54.5,7.0,0.0,543.0,2325.0,1173.0,561.0,489.0,87.2,9.0,5.0
Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,538.0,16.0,104.0,297.0,167.0,28.0,526.0,2.0,4.0,50.0,2.0,0.0,303.0,1336.0,576.0,356.0,290.0,81.5,4.0,12.0
Mehdi Léris,fr FRA,"MF,FW",Chievo,it Serie A,20,1998,17.9,1009.0,27.0,218.0,513.0,352.0,30.0,975.0,34.0,57.0,59.6,36.0,1.0,707.0,3901.0,1876.0,779.0,639.0,82.0,31.0,39.0
Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,1884.0,140.0,592.0,1102.0,313.0,17.0,1858.0,28.0,34.0,82.4,28.0,0.0,1266.0,5695.0,2650.0,1240.0,1168.0,94.2,16.0,19.0
Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,1158.0,17.0,45.0,491.0,695.0,276.0,1126.0,57.0,83.0,68.7,62.0,8.0,916.0,5228.0,2713.0,1519.0,948.0,62.4,80.0,48.0
Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,245.0,38.0,147.0,98.0,17.0,1.0,234.0,0.0,1.0,0.0,0.0,0.0,140.0,714.0,349.0,141.0,140.0,99.3,2.0,1.0
Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,423.0,14.0,30.0,205.0,205.0,53.0,407.0,16.0,24.0,66.7,17.0,0.0,315.0,1318.0,660.0,667.0,322.0,48.3,46.0,33.0
Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,696.0,34.0,233.0,333.0,181.0,12.0,599.0,8.0,10.0,80.0,8.0,0.0,437.0,2327.0,1328.0,482.0,438.0,90.9,7.0,15.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,30,1988,14.3,1024.0,26.0,237.0,550.0,311.0,17.0,901.0,19.0,29.0,65.5,20.0,1.0,710.0,4366.0,2350.0,722.0,651.0,90.2,23.0,15.0
Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,382.0,54.0,214.0,196.0,11.0,3.0,361.0,4.0,4.0,100.0,4.0,0.0,237.0,1939.0,1169.0,238.0,236.0,99.2,5.0,3.0
Lucas Lima,br BRA,"DF,FW",Nantes,fr Ligue 1,26,1991,27.7,2062.0,68.0,469.0,919.0,805.0,35.0,1662.0,31.0,57.0,54.4,37.0,5.0,1188.0,6777.0,4245.0,1311.0,1128.0,86.0,42.0,28.0
Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,638.0,6.0,88.0,215.0,380.0,88.0,633.0,18.0,26.0,69.2,18.0,0.0,466.0,3443.0,1932.0,701.0,482.0,68.8,29.0,27.0
Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1724.0,196.0,923.0,864.0,38.0,13.0,1690.0,7.0,7.0,100.0,7.0,1.0,1166.0,6647.0,3606.0,1162.0,1142.0,98.3,5.0,3.0
Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,1619.0,40.0,318.0,902.0,528.0,55.0,1596.0,21.0,45.0,46.7,22.0,2.0,1228.0,6441.0,4131.0,1322.0,1156.0,87.4,48.0,43.0
Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,1992,18.5,979.0,11.0,81.0,528.0,449.0,58.0,945.0,19.0,39.0,48.7,23.0,1.0,764.0,4245.0,2155.0,1084.0,765.0,70.6,31.0,24.0
Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,1997,33.1,2055.0,114.0,601.0,980.0,644.0,72.0,1776.0,51.0,84.0,60.7,54.0,2.0,1385.0,9229.0,5859.0,1432.0,1290.0,90.1,28.0,32.0
Adem Ljajić,rs SRB,FW,Torino,it Serie A,26,1991,0.3,26.0,0.0,2.0,11.0,17.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,112.0,85.0,24.0,21.0,87.5,0.0,0.0
Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,1307.0,176.0,755.0,625.0,33.0,11.0,1276.0,5.0,6.0,83.3,5.0,0.0,874.0,5906.0,3436.0,899.0,875.0,97.3,6.0,5.0
Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,329.0,16.0,30.0,134.0,171.0,63.0,328.0,9.0,13.0,69.2,10.0,0.0,183.0,512.0,201.0,427.0,254.0,59.5,24.0,14.0
Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,429.0,25.0,133.0,295.0,36.0,2.0,425.0,5.0,9.0,55.6,5.0,0.0,348.0,2191.0,848.0,332.0,321.0,96.7,1.0,3.0
Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,1262.0,1161.0,1258.0,6.0,0.0,0.0,964.0,0.0,0.0,0.0,0.0,0.0,674.0,2487.0,1128.0,636.0,634.0,99.7,0.0,0.0
Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,13.0,0.0,4.0,7.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,10.0,10.0,10.0,100.0,0.0,0.0
Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,22,1996,26.6,1848.0,19.0,199.0,1060.0,790.0,117.0,1810.0,67.0,116.0,57.8,76.0,5.0,1553.0,10789.0,5818.0,1724.0,1480.0,85.8,61.0,61.0
Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,1641.0,32.0,334.0,1111.0,328.0,18.0,1614.0,33.0,44.0,75.0,34.0,0.0,1298.0,7754.0,3745.0,1316.0,1229.0,93.4,20.0,23.0
Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,24,1993,13.7,513.0,17.0,96.0,195.0,250.0,54.0,504.0,8.0,10.0,80.0,8.0,0.0,345.0,1779.0,915.0,603.0,343.0,56.9,38.0,23.0
Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,1481.0,67.0,314.0,826.0,426.0,38.0,1424.0,28.0,43.0,65.1,32.0,1.0,1108.0,4598.0,2453.0,1248.0,1081.0,86.6,35.0,28.0
Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,22,1996,11.1,781.0,14.0,113.0,400.0,343.0,58.0,763.0,27.0,42.0,64.3,29.0,1.0,654.0,4190.0,2564.0,735.0,607.0,82.6,20.0,34.0
Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,515.0,9.0,110.0,352.0,80.0,4.0,511.0,7.0,11.0,63.6,8.0,0.0,377.0,1658.0,917.0,383.0,352.0,91.9,6.0,17.0
Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,240.0,40.0,137.0,111.0,5.0,3.0,238.0,0.0,0.0,0.0,0.0,0.0,121.0,629.0,259.0,118.0,114.0,96.6,0.0,1.0
Shane Long,ie IRL,"FW,MF",Southampton,eng Premier League,31,1987,14.1,514.0,16.0,35.0,214.0,290.0,68.0,505.0,6.0,15.0,40.0,7.0,0.0,291.0,1486.0,718.0,777.0,385.0,49.5,47.0,23.0
Samuele Longo,it ITA,"FW,MF",Huesca,es La Liga,26,1992,6.2,174.0,8.0,14.0,96.0,70.0,30.0,163.0,10.0,16.0,62.5,13.0,2.0,120.0,561.0,325.0,251.0,122.0,48.6,24.0,23.0
Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,381.0,16.0,80.0,267.0,55.0,6.0,378.0,5.0,6.0,83.3,5.0,0.0,245.0,1128.0,444.0,227.0,202.0,89.0,4.0,5.0
Ademola Lookman,eng ENG,"FW,MF",Everton,eng Premier League,20,1997,6.9,391.0,5.0,45.0,186.0,201.0,34.0,378.0,27.0,40.0,67.5,28.0,3.0,339.0,2397.0,1309.0,360.0,279.0,77.5,17.0,23.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,1131.0,991.0,1124.0,8.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,551.0,2161.0,1169.0,523.0,520.0,99.4,0.0,0.0
Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,1995,20.5,954.0,12.0,80.0,359.0,604.0,73.0,830.0,26.0,57.0,45.6,29.0,1.0,680.0,5123.0,3112.0,863.0,613.0,71.0,50.0,35.0
Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,287.0,23.0,86.0,136.0,88.0,4.0,238.0,7.0,10.0,70.0,7.0,0.0,168.0,1128.0,622.0,166.0,151.0,91.0,1.0,2.0
Alejandro López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,90.0,5.0,20.0,50.0,33.0,1.0,88.0,0.0,1.0,0.0,0.0,0.0,72.0,475.0,294.0,75.0,69.0,92.0,1.0,4.0
Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,161.0,2.0,9.0,72.0,83.0,19.0,147.0,3.0,6.0,50.0,3.0,0.0,84.0,400.0,169.0,222.0,114.0,51.4,10.0,9.0
David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,1367.0,178.0,733.0,665.0,67.0,18.0,1316.0,4.0,7.0,57.1,4.0,0.0,930.0,5864.0,3284.0,972.0,948.0,97.5,4.0,2.0
Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,1281.0,1150.0,1276.0,5.0,1.0,0.0,829.0,1.0,1.0,100.0,1.0,0.0,577.0,3115.0,1834.0,478.0,477.0,99.8,0.0,0.0
Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,1355.0,88.0,468.0,641.0,329.0,11.0,1157.0,25.0,34.0,73.5,26.0,0.0,833.0,4684.0,2671.0,794.0,723.0,91.1,15.0,14.0
Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,294.0,44.0,172.0,127.0,6.0,2.0,288.0,2.0,2.0,100.0,2.0,0.0,171.0,891.0,436.0,181.0,178.0,98.3,1.0,1.0
Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,2426.0,18.0,493.0,1664.0,460.0,20.0,2311.0,23.0,35.0,65.7,24.0,0.0,1876.0,9056.0,5228.0,2041.0,1936.0,94.9,15.0,19.0
Pau López,es ESP,GK,Betis,es La Liga,23,1994,33.0,1293.0,1095.0,1278.0,16.0,1.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,755.0,3028.0,1774.0,653.0,652.0,99.8,0.0,0.0
Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,7.0,2.0,2.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,8.0,2.0,25.0,0.0,0.0
Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,290.0,5.0,48.0,194.0,73.0,5.0,285.0,6.0,9.0,66.7,8.0,0.0,236.0,1140.0,525.0,234.0,220.0,94.0,3.0,3.0
Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,1171.0,1000.0,1162.0,11.0,3.0,1.0,863.0,2.0,2.0,100.0,2.0,0.0,633.0,3024.0,1694.0,540.0,536.0,99.3,0.0,0.0
Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,2001,0.2,15.0,0.0,4.0,9.0,4.0,0.0,15.0,1.0,1.0,100.0,1.0,0.0,14.0,91.0,26.0,13.0,10.0,76.9,1.0,2.0
Imran Louza,fr FRA,MF,Nantes,fr Ligue 1,19,1999,1.0,48.0,0.0,9.0,26.0,18.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,36.0,235.0,134.0,40.0,33.0,82.5,1.0,0.0
Davor Lovren,hr CRO,"MF,FW",Düsseldorf,de Bundesliga,19,1998,0.5,26.0,0.0,3.0,12.0,13.0,0.0,26.0,2.0,2.0,100.0,2.0,0.0,25.0,98.0,22.0,22.0,22.0,100.0,3.0,1.0
Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,939.0,74.0,508.0,469.0,20.0,10.0,919.0,0.0,0.0,0.0,0.0,0.0,638.0,2827.0,1566.0,666.0,655.0,98.3,3.0,1.0
Chris Löwe,de GER,"DF,MF",Huddersfield,eng Premier League,29,1989,22.9,1294.0,57.0,370.0,563.0,434.0,22.0,1111.0,12.0,17.0,70.6,12.0,0.0,739.0,4118.0,2165.0,861.0,733.0,85.1,12.0,20.0
Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,18.0,972.0,39.0,241.0,546.0,274.0,29.0,934.0,36.0,69.0,52.2,40.0,4.0,734.0,5112.0,2825.0,748.0,648.0,86.6,26.0,37.0
Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,1119.0,102.0,364.0,540.0,282.0,5.0,910.0,14.0,22.0,63.6,15.0,0.0,552.0,2605.0,1339.0,509.0,467.0,91.7,8.0,8.0
Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,1993,8.1,299.0,3.0,41.0,157.0,122.0,40.0,291.0,6.0,14.0,42.9,7.0,0.0,191.0,1516.0,951.0,308.0,211.0,68.5,22.0,11.0
Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,206.0,15.0,100.0,124.0,2.0,0.0,201.0,2.0,2.0,100.0,2.0,0.0,153.0,709.0,354.0,148.0,148.0,100.0,0.0,1.0
José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,2208.0,123.0,749.0,1039.0,560.0,70.0,1910.0,47.0,69.0,68.1,48.0,1.0,1375.0,8422.0,5131.0,1375.0,1268.0,92.2,26.0,20.0
José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,31,1987,35.5,1264.0,19.0,164.0,487.0,752.0,204.0,1217.0,81.0,147.0,55.1,89.0,5.0,1038.0,8881.0,5551.0,1444.0,916.0,63.4,84.0,101.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1555.0,160.0,789.0,779.0,57.0,10.0,1490.0,10.0,14.0,71.4,10.0,0.0,928.0,4806.0,1884.0,876.0,860.0,98.2,2.0,3.0
Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,1747.0,81.0,483.0,926.0,465.0,40.0,1540.0,24.0,32.0,75.0,24.0,1.0,1189.0,6766.0,3911.0,1163.0,1111.0,95.5,16.0,20.0
Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,303.0,22.0,113.0,154.0,66.0,1.0,266.0,5.0,5.0,100.0,5.0,0.0,200.0,1209.0,660.0,179.0,175.0,97.8,2.0,6.0
David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,2937.0,285.0,1340.0,1761.0,137.0,33.0,2836.0,8.0,9.0,88.9,8.0,0.0,2083.0,14329.0,9551.0,2171.0,2143.0,98.7,9.0,8.0
Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,921.0,51.0,255.0,613.0,135.0,10.0,893.0,22.0,25.0,88.0,22.0,0.0,647.0,3962.0,2242.0,612.0,571.0,93.3,11.0,11.0
Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,187.0,6.0,33.0,124.0,50.0,3.0,184.0,3.0,7.0,42.9,4.0,0.0,135.0,790.0,378.0,142.0,127.0,89.4,6.0,5.0
Jordan Lukaku,be BEL,"MF,DF",Lazio,it Serie A,24,1994,1.9,125.0,3.0,19.0,56.0,59.0,5.0,112.0,4.0,7.0,57.1,5.0,0.0,83.0,565.0,361.0,95.0,81.0,85.3,2.0,2.0
Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,826.0,27.0,52.0,342.0,467.0,123.0,797.0,26.0,38.0,68.4,27.0,2.0,583.0,3122.0,1570.0,1189.0,653.0,54.9,51.0,53.0
Dodi Lukebakio,cd COD,"FW,MF",Düsseldorf,de Bundesliga,20,1997,21.9,933.0,14.0,108.0,458.0,447.0,95.0,900.0,58.0,87.0,66.7,64.0,2.0,754.0,5609.0,3228.0,1021.0,695.0,68.1,76.0,54.0
Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11.0,579.0,14.0,99.0,329.0,200.0,16.0,548.0,13.0,18.0,72.2,13.0,0.0,403.0,2970.0,1534.0,454.0,375.0,82.6,9.0,20.0
Senad Lulić,ba BIH,"DF,MF",Lazio,it Serie A,32,1986,32.5,2052.0,72.0,447.0,932.0,838.0,92.0,1853.0,49.0,95.0,51.6,53.0,2.0,1399.0,10513.0,6494.0,1486.0,1295.0,87.1,47.0,43.0
Antonio Luna,es ESP,DF,Levante,es La Liga,27,1991,14.0,787.0,57.0,244.0,379.0,214.0,14.0,657.0,12.0,15.0,80.0,12.0,0.0,447.0,2841.0,1403.0,465.0,410.0,88.2,11.0,12.0
Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,137.0,124.0,136.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,66.0,249.0,117.0,50.0,50.0,100.0,0.0,1.0
Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,526.0,52.0,239.0,291.0,18.0,4.0,501.0,0.0,0.0,0.0,0.0,0.0,340.0,1767.0,1023.0,371.0,362.0,97.6,0.0,2.0
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,1553.0,139.0,801.0,787.0,41.0,4.0,1496.0,2.0,2.0,100.0,2.0,0.0,939.0,3488.0,1444.0,945.0,927.0,98.1,3.0,2.0
Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,517.0,481.0,517.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,268.0,1103.0,556.0,218.0,218.0,100.0,0.0,0.0
