Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Álex Gallar,es ESP,"MF,FW",Huesca,es La Liga,26,1992,11.2,4.0,26.0,9.0,34.6,2.32,0.8,0.12,0.33,3.0,1.0,1.0,3.5,2.7,0.1,0.5,0.3
Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,17.1,5.0,31.0,11.0,35.5,1.81,0.64,0.16,0.45,0.0,0.0,0.0,3.6,3.6,0.12,1.4,1.4
Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,1.0,7.0,3.0,42.9,0.45,0.19,0.14,0.33,0.0,0.0,0.0,1.1,1.1,0.16,-0.1,-0.1
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,6.0,35.0,14.0,40.0,1.95,0.78,0.17,0.43,0.0,0.0,0.0,7.4,7.4,0.21,-1.4,-1.4
Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,0.0,20.0,3.0,15.0,0.64,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.04,-0.7,-0.7
Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,2.0,31.0,11.0,35.5,2.69,0.96,0.06,0.18,0.0,0.0,0.0,4.0,4.0,0.13,-2.0,-2.0
Cristian Ganea,ro ROU,MF,Athletic Club,es La Liga,26,1992,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ganso,br BRA,"MF,FW",Amiens,fr Ligue 1,28,1989,5.8,0.0,2.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,2.0,13.0,6.0,46.2,0.55,0.25,0.15,0.33,0.0,0.0,0.0,1.5,1.5,0.12,0.5,0.5
Borja Garcés,es ESP,"FW,MF",Atlético Madrid,es La Liga,18,1999,0.2,1.0,3.0,1.0,33.3,13.5,4.5,0.33,1.0,0.0,0.0,0.0,0.2,0.2,0.08,0.8,0.8
Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleix García,es ESP,MF,Girona,es La Liga,21,1997,18.5,2.0,19.0,5.0,26.3,1.03,0.27,0.11,0.4,7.0,0.0,0.0,1.5,1.5,0.08,0.5,0.5
Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25,1992,19.6,4.0,28.0,11.0,39.3,1.43,0.56,0.14,0.36,0.0,0.0,0.0,4.0,4.0,0.14,0.0,0.0
Borja García,es ESP,"FW,MF",Girona,es La Liga,27,1990,29.2,1.0,27.0,13.0,48.1,0.92,0.45,0.04,0.08,0.0,0.0,0.0,1.8,1.8,0.07,-0.8,-0.8
Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu García,es ESP,MF,Alavés,es La Liga,32,1986,25.9,2.0,28.0,5.0,17.9,1.08,0.19,0.07,0.4,0.0,0.0,0.0,2.1,2.1,0.08,-0.1,-0.1
Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,0.0,18.0,3.0,16.7,0.88,0.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,4.2,0.0,2.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raúl García,es ESP,DF,Girona,es La Liga,29,1989,9.4,0.0,5.0,1.0,20.0,0.53,0.11,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,26.3,9.0,75.0,32.0,42.7,2.85,1.22,0.09,0.22,0.0,2.0,4.0,8.1,4.9,0.07,0.9,2.1
Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,35,1983,16.5,2.0,36.0,10.0,27.8,2.18,0.61,0.06,0.2,1.0,0.0,0.0,4.1,4.1,0.12,-2.1,-2.1
James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,28.9,1.0,26.0,7.0,26.9,0.9,0.24,0.04,0.14,0.0,0.0,0.0,1.6,1.6,0.06,-0.6,-0.6
Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcello Gazzola,it ITA,"DF,MF",Parma,it Serie A,33,1985,10.2,1.0,2.0,1.0,50.0,0.2,0.1,0.5,1.0,0.0,0.0,0.0,0.9,0.9,0.44,0.1,0.1
Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,29.7,2.0,34.0,8.0,23.5,1.15,0.27,0.06,0.25,3.0,0.0,0.0,1.4,1.4,0.04,0.6,0.6
David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,31.3,3.0,27.0,12.0,44.4,0.86,0.38,0.11,0.25,0.0,0.0,0.0,3.8,3.8,0.14,-0.8,-0.8
Dennis Geiger,de GER,"MF,FW",Hoffenheim,de Bundesliga,20,1998,2.7,0.0,4.0,2.0,50.0,1.46,0.73,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,21,1997,14.2,0.0,7.0,2.0,28.6,0.49,0.14,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7
Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Gentner,de GER,MF,Stuttgart,de Bundesliga,32,1985,22.4,0.0,33.0,6.0,18.2,1.47,0.27,0.0,0.0,1.0,0.0,0.0,2.7,2.7,0.09,-2.7,-2.7
Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,24,1994,27.3,2.0,37.0,8.0,21.6,1.36,0.29,0.05,0.25,0.0,0.0,0.0,3.2,3.2,0.09,-1.2,-1.2
Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,28,1990,24.1,8.0,54.0,20.0,37.0,2.24,0.83,0.15,0.4,0.0,0.0,0.0,4.7,4.7,0.09,3.3,3.3
Gerson,br BRA,"MF,FW",Fiorentina,it Serie A,21,1997,27.0,3.0,40.0,8.0,20.0,1.48,0.3,0.08,0.38,0.0,0.0,0.0,2.8,2.8,0.07,0.2,0.2
Gervinho,ci CIV,FW,Parma,it Serie A,31,1987,25.6,11.0,45.0,20.0,44.4,1.76,0.78,0.24,0.55,0.0,0.0,0.0,8.0,8.0,0.18,3.0,3.0
Willem Geubbels,fr FRA,MF,Monaco,fr Ligue 1,16,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,1999,0.5,1.0,1.0,1.0,100.0,2.05,2.05,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.43,0.6,0.6
Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,eng Premier League,26,1992,8.3,1.0,21.0,6.0,28.6,2.54,0.73,0.05,0.17,1.0,0.0,0.0,1.1,1.1,0.05,-0.1,-0.1
Paolo Ghiglione,it ITA,"MF,DF",Frosinone,it Serie A,21,1997,5.7,1.0,8.0,3.0,37.5,1.4,0.53,0.13,0.33,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
Saman Ghoddos,ir IRN,"FW,MF",Amiens,fr Ligue 1,24,1993,20.3,4.0,42.0,17.0,40.5,2.07,0.84,0.1,0.24,9.0,0.0,0.0,2.4,2.4,0.06,1.6,1.6
Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,12.8,1.0,9.0,3.0,33.3,0.7,0.23,0.11,0.33,0.0,0.0,0.0,0.9,0.9,0.1,0.1,0.1
Emanuele Giaccherini,it ITA,"MF,FW",Chievo,it Serie A,33,1985,22.3,3.0,31.0,11.0,35.5,1.39,0.49,0.06,0.18,3.0,1.0,2.0,4.0,2.5,0.08,-1.0,-0.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,18,2000,7.4,0.0,8.0,1.0,12.5,1.09,0.14,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.12,-0.9,-0.9
Ben Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,0.7,1.0,1.0,1.0,100.0,1.45,1.45,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.47,0.5,0.5
Fabian Giefer,de GER,GK,Augsburg,de Bundesliga,28,1990,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,28.8,0.0,25.0,6.0,24.0,0.87,0.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.04,-0.9,-0.9
Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,27,1991,14.2,6.0,32.0,14.0,43.8,2.26,0.99,0.19,0.43,0.0,0.0,0.0,3.8,3.8,0.12,2.2,2.2
Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,24,1994,26.4,2.0,22.0,8.0,36.4,0.83,0.3,0.09,0.25,0.0,0.0,0.0,2.0,2.0,0.09,0.0,0.0
Andrei Girotto,br BRA,MF,Nantes,fr Ligue 1,26,1992,16.4,2.0,22.0,5.0,22.7,1.34,0.31,0.09,0.4,1.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0
Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,31,1986,9.4,2.0,31.0,10.0,32.3,3.29,1.06,0.06,0.2,0.0,0.0,0.0,3.7,3.7,0.12,-1.7,-1.7
Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33.0,1.0,17.0,3.0,17.6,0.52,0.09,0.06,0.33,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,23,1995,19.6,10.0,65.0,32.0,49.2,3.32,1.63,0.15,0.31,0.0,0.0,0.0,7.8,7.8,0.12,2.2,2.2
Joris Gnagnon,fr FRA,"DF,MF",Sevilla,es La Liga,21,1997,5.0,0.0,3.0,1.0,33.3,0.61,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,24,1993,24.9,4.0,31.0,14.0,45.2,1.24,0.56,0.13,0.29,1.0,0.0,0.0,3.7,3.7,0.12,0.3,0.3
Massimo Gobbi,it ITA,DF,Parma,it Serie A,37,1980,13.1,0.0,3.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Kevin Goden,de GER,"DF,FW",Nürnberg,de Bundesliga,19,1999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,32,1986,27.9,3.0,17.0,8.0,47.1,0.61,0.29,0.18,0.38,0.0,0.0,0.0,3.1,3.1,0.18,-0.1,-0.1
Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,30,1988,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edoardo Goldaniga,it ITA,DF,Frosinone,it Serie A,24,1993,29.0,1.0,10.0,1.0,10.0,0.34,0.03,0.1,1.0,0.0,0.0,0.0,1.6,1.6,0.16,-0.6,-0.6
Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,23,1995,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,22,1996,25.4,3.0,49.0,15.0,30.6,1.93,0.59,0.06,0.2,0.0,0.0,0.0,4.7,4.7,0.09,-1.7,-1.7
André Gomes,pt POR,MF,Everton,eng Premier League,25,1993,22.0,1.0,22.0,5.0,22.7,1.0,0.23,0.05,0.2,0.0,0.0,0.0,1.7,1.7,0.09,-0.7,-0.7
Angel Gomes,eng ENG,"MF,FW",Manchester Utd,eng Premier League,17,2000,0.3,0.0,2.0,1.0,50.0,6.67,3.33,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,28,1989,6.4,0.0,8.0,3.0,37.5,1.24,0.47,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Ibai Gómez,es ESP,"MF,FW",Alavés,es La Liga,28,1989,16.1,3.0,43.0,10.0,23.3,2.67,0.62,0.07,0.3,5.0,0.0,1.0,3.5,2.7,0.06,-0.5,0.3
Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,21,1997,11.8,0.0,4.0,1.0,25.0,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Mario Gómez,de GER,FW,Stuttgart,de Bundesliga,33,1985,24.6,7.0,56.0,21.0,37.5,2.28,0.85,0.13,0.33,0.0,0.0,0.0,10.2,10.2,0.19,-3.2,-3.2
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxi Gómez,uy URU,FW,Celta Vigo,es La Liga,21,1996,32.9,13.0,81.0,28.0,34.6,2.46,0.85,0.15,0.43,7.0,1.0,1.0,11.0,10.3,0.13,2.0,1.7
Moi Gómez,es ESP,MF,Huesca,es La Liga,24,1994,33.9,2.0,25.0,8.0,32.0,0.74,0.24,0.08,0.25,2.0,0.0,0.0,1.8,1.8,0.07,0.2,0.2
Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,30,1988,32.2,7.0,104.0,36.0,34.6,3.23,1.12,0.07,0.19,5.0,0.0,0.0,8.8,8.8,0.09,-1.8,-1.8
Sergi Gómez,es ESP,DF,Sevilla,es La Liga,26,1992,30.7,0.0,9.0,3.0,33.3,0.29,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.08,-0.8,-0.8
Alfred Gomis,sn SEN,GK,SPAL,it Serie A,24,1993,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxime Gonalons,fr FRA,MF,Sevilla,es La Liga,29,1989,6.0,0.0,2.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Anthony Gonçalves,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,32,1986,11.8,5.0,13.0,10.0,76.9,1.11,0.85,0.38,0.5,0.0,0.0,0.0,1.4,1.4,0.1,3.6,3.6
Jérôme Gondorf,de GER,"MF,FW",Freiburg,de Bundesliga,30,1988,14.4,2.0,24.0,8.0,33.3,1.67,0.56,0.08,0.25,4.0,0.0,0.0,1.5,1.5,0.06,0.5,0.5
Álvaro González,es ESP,DF,Villarreal,es La Liga,28,1990,32.9,1.0,13.0,2.0,15.4,0.39,0.06,0.08,0.5,0.0,0.0,0.0,1.0,1.0,0.07,0.0,0.0
Bruno González,es ESP,DF,Getafe,es La Liga,28,1990,18.9,0.0,6.0,1.0,16.7,0.32,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Cristo González,es ESP,FW,Real Madrid,es La Liga,20,1997,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Giancarlo González,cr CRC,DF,Bologna,it Serie A,30,1988,8.3,0.0,4.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Nicolás González,ar ARG,"FW,MF",Stuttgart,de Bundesliga,20,1998,24.0,2.0,55.0,11.0,20.0,2.29,0.46,0.04,0.18,0.0,0.0,0.0,6.3,6.3,0.11,-4.3,-4.3
Jon Gorenc Stanković,si SVN,"MF,DF",Huddersfield,eng Premier League,22,1996,7.9,1.0,9.0,2.0,22.2,1.13,0.25,0.11,0.5,0.0,0.0,0.0,0.9,0.9,0.1,0.1,0.1
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,23,1995,22.5,8.0,53.0,20.0,37.7,2.36,0.89,0.15,0.4,0.0,0.0,0.0,6.1,6.1,0.12,1.9,1.9
Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirko Gori,it ITA,MF,Frosinone,it Serie A,25,1993,3.7,0.0,4.0,3.0,75.0,1.09,0.82,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,21,1996,5.1,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Robin Gosens,de GER,"DF,MF",Atalanta,it Serie A,24,1994,21.6,3.0,25.0,9.0,36.0,1.16,0.42,0.12,0.33,0.0,0.0,0.0,2.0,2.0,0.08,1.0,1.0
Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,28,1990,19.3,2.0,21.0,7.0,33.3,1.09,0.36,0.1,0.29,0.0,0.0,0.0,1.5,1.5,0.07,0.5,0.5
Felix Götze,de GER,MF,Augsburg,de Bundesliga,20,1998,1.4,1.0,1.0,1.0,100.0,0.71,0.71,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.88,0.1,0.1
Mario Götze,de GER,"FW,MF",Dortmund,de Bundesliga,26,1992,18.6,7.0,26.0,16.0,61.5,1.4,0.86,0.27,0.44,0.0,0.0,0.0,4.7,4.7,0.18,2.3,2.3
Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,24,1993,29.1,1.0,6.0,2.0,33.3,0.21,0.07,0.17,0.5,0.0,0.0,0.0,0.5,0.5,0.08,0.5,0.5
Yoann Gourcuff,fr FRA,"MF,FW",Dijon,fr Ligue 1,32,1986,1.5,0.0,8.0,1.0,12.5,5.37,0.67,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,27,1991,23.2,0.0,7.0,2.0,28.6,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paolo Gozzi Iweru,it ITA,DF,Juventus,it Serie A,17,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Gradel,ci CIV,"FW,MF",Toulouse,fr Ligue 1,30,1987,36.0,11.0,112.0,33.0,29.5,3.11,0.92,0.06,0.21,11.0,4.0,8.0,14.6,8.6,0.08,-3.6,-1.6
Jonathan Gradit,fr FRA,DF,Caen,fr Ligue 1,25,1992,22.3,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Samuel Grandsir,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,21,1996,2.6,0.0,1.0,1.0,100.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Samuel Grandsir,fr FRA,"FW,MF",Monaco,fr Ligue 1,21,1996,5.2,0.0,7.0,1.0,14.3,1.34,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Álex Granell,es ESP,"MF,DF",Girona,es La Liga,29,1988,26.6,0.0,40.0,7.0,17.5,1.51,0.26,0.0,0.0,8.0,0.0,0.0,1.1,1.1,0.03,-1.1,-1.1
Esteban Granero,es ESP,MF,Espanyol,es La Liga,31,1987,22.4,3.0,29.0,7.0,24.1,1.3,0.31,0.1,0.43,13.0,0.0,0.0,2.0,2.0,0.07,1.0,1.0
Karlan Grant,eng ENG,"FW,MF",Huddersfield,eng Premier League,20,1997,9.7,3.0,21.0,10.0,47.6,2.16,1.03,0.14,0.3,0.0,0.0,0.0,2.7,2.7,0.13,0.3,0.3
Alberto Grassi,it ITA,MF,Parma,it Serie A,23,1995,5.1,0.0,5.0,1.0,20.0,0.97,0.19,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.14,-0.7,-0.7
Andre Gray,eng ENG,FW,Watford,eng Premier League,27,1991,15.2,7.0,37.0,15.0,40.5,2.44,0.99,0.19,0.47,0.0,0.0,0.0,6.1,6.1,0.17,0.9,0.9
Demarai Gray,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1996,22.1,4.0,46.0,19.0,41.3,2.09,0.86,0.09,0.21,1.0,0.0,0.0,4.1,4.1,0.09,-0.1,-0.1
Mason Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,16,2001,1.3,0.0,7.0,4.0,57.1,5.38,3.08,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.12,-0.9,-0.9
Michael Gregoritsch,at AUT,"MF,FW",Augsburg,de Bundesliga,24,1994,27.6,6.0,85.0,26.0,30.6,3.08,0.94,0.06,0.19,6.0,1.0,1.0,8.7,7.9,0.09,-2.7,-2.9
Clément Grenier,fr FRA,MF,Rennes,fr Ligue 1,27,1991,29.6,2.0,50.0,13.0,26.0,1.69,0.44,0.04,0.15,28.0,0.0,1.0,3.9,3.0,0.06,-1.9,-1.0
Antoine Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,27,1991,35.5,15.0,110.0,45.0,40.9,3.1,1.27,0.11,0.27,16.0,3.0,3.0,13.6,11.4,0.11,1.4,0.6
Vincenzo Grifo,it ITA,"MF,FW",Hoffenheim,de Bundesliga,25,1993,3.7,1.0,13.0,2.0,15.4,3.49,0.54,0.0,0.0,2.0,1.0,1.0,1.5,0.7,0.06,-0.5,-0.7
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,25,1993,15.9,6.0,38.0,13.0,34.2,2.4,0.82,0.13,0.38,6.0,1.0,1.0,3.3,2.5,0.07,2.7,2.5
Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,26.6,0.0,33.0,11.0,33.3,1.24,0.41,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.04,-1.4,-1.4
Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,1.9,0.0,2.0,1.0,50.0,1.07,0.54,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Pascal Groß,de GER,MF,Brighton,eng Premier League,27,1991,20.7,3.0,21.0,7.0,33.3,1.01,0.34,0.1,0.29,1.0,1.0,2.0,3.7,2.2,0.11,-0.7,-0.2
Sergej Grubac,me MNE,"FW,MF",Chievo,it Serie A,18,2000,1.7,0.0,2.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Marko Grujić,rs SRB,MF,Hertha BSC,de Bundesliga,22,1996,19.8,5.0,45.0,21.0,46.7,2.28,1.06,0.11,0.24,0.0,0.0,0.0,3.7,3.7,0.08,1.3,1.3
Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,31,1987,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrés Guardado,mx MEX,"MF,DF",Betis,es La Liga,31,1986,25.9,0.0,26.0,5.0,19.2,1.0,0.19,0.0,0.0,2.0,0.0,0.0,1.5,1.5,0.06,-1.5,-1.5
Sergi Guardiola,es ESP,FW,Valladolid,es La Liga,27,1991,16.8,3.0,45.0,15.0,33.3,2.68,0.89,0.07,0.2,0.0,0.0,1.0,4.6,3.8,0.08,-1.6,-0.8
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Guardiola,es ESP,"MF,FW",Getafe,es La Liga,27,1991,0.3,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Metehan Güçlü,tr TUR,FW,Paris S-G,fr Ligue 1,19,1999,0.2,1.0,2.0,2.0,100.0,10.59,10.59,0.5,0.5,0.0,0.0,0.0,0.2,0.2,0.12,0.8,0.8
Gonçalo Guedes,pt POR,"MF,FW",Valencia,es La Liga,21,1996,16.3,5.0,35.0,14.0,40.0,2.15,0.86,0.14,0.36,1.0,0.0,0.0,2.1,2.1,0.06,2.9,2.9
Mattéo Guendouzi,fr FRA,MF,Arsenal,eng Premier League,19,1999,23.9,0.0,15.0,3.0,20.0,0.63,0.13,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.03,-0.4,-0.4
Javi Guerra,es ESP,"FW,MF",Rayo Vallecano,es La Liga,36,1982,2.6,0.0,7.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5
Raphaël Guerreiro,pt POR,"FW,DF",Dortmund,de Bundesliga,24,1993,17.0,2.0,34.0,14.0,41.2,2.0,0.83,0.06,0.14,3.0,0.0,0.0,2.9,2.9,0.09,-0.9,-0.9
Francis Guerrero,es ESP,"DF,MF",Betis,es La Liga,22,1996,19.8,0.0,10.0,4.0,40.0,0.51,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
