Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,132.0,204.0,64.7,1934.0,225.0,4.0,17.0,23.5,109.0,153.0,71.2,19.0,34.0,55.9,1.0,0.4,0.6,5.0,6.0,2.0,0.0,7.0
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,1095.0,1240.0,88.3,20187.0,5092.0,9.0,27.0,33.3,850.0,925.0,91.9,236.0,288.0,81.9,2.0,1.2,0.8,17.0,117.0,12.0,1.0,100.0
Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,448.0,514.0,87.2,10256.0,3136.0,1.0,3.0,33.3,285.0,311.0,91.6,162.0,200.0,81.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,39.0
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,163.0,239.0,68.2,2361.0,360.0,12.0,27.0,44.4,129.0,177.0,72.9,22.0,35.0,62.9,0.0,0.7,-0.7,11.0,7.0,5.0,0.0,11.0
Alessandro Matri,it ITA,"FW,MF",Brescia,it Serie A,34,1984,1.0,19.0,29.0,65.5,409.0,181.0,0.0,2.0,0.0,12.0,18.0,66.7,7.0,9.0,77.8,0.0,0.3,-0.3,4.0,4.0,2.0,0.0,9.0
Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,328.0,426.0,77.0,5121.0,1585.0,9.0,22.0,40.9,285.0,321.0,88.8,34.0,83.0,41.0,1.0,1.0,0.0,8.0,11.0,10.0,6.0,37.0
Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,974.0,1120.0,87.0,14364.0,3448.0,37.0,63.0,58.7,840.0,922.0,91.1,97.0,135.0,71.9,2.0,1.3,0.7,19.0,66.0,17.0,4.0,70.0
Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,540.0,688.0,78.5,8465.0,1457.0,28.0,63.0,44.4,426.0,515.0,82.7,86.0,110.0,78.2,3.0,2.4,0.6,26.0,28.0,27.0,3.0,59.0
Stephy Mavididi,eng ENG,"FW,MF",Dijon,fr Ligue 1,21,1998,15.5,293.0,358.0,81.8,4062.0,930.0,17.0,33.0,51.5,254.0,292.0,87.0,22.0,33.0,66.7,1.0,0.6,0.4,6.0,14.0,9.0,2.0,29.0
Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,958.0,1426.0,67.2,19110.0,9345.0,10.0,55.0,18.2,726.0,861.0,84.3,222.0,510.0,43.5,6.0,5.3,0.7,62.0,73.0,40.0,17.0,241.0
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,30,1989,5.0,92.0,112.0,82.1,1240.0,168.0,4.0,9.0,44.4,81.0,93.0,87.1,7.0,10.0,70.0,1.0,0.6,0.4,4.0,1.0,7.0,0.0,9.0
Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,61.0,78.0,78.2,1150.0,318.0,1.0,3.0,33.3,46.0,50.0,92.0,14.0,25.0,56.0,0.0,0.5,-0.5,5.0,5.0,0.0,0.0,7.0
Kévin Mayi,fr FRA,FW,Brest,fr Ligue 1,26,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,447.0,561.0,79.7,6963.0,1319.0,17.0,39.0,43.6,373.0,436.0,85.6,57.0,86.0,66.3,2.0,2.5,-0.5,23.0,36.0,14.0,2.0,46.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,27.0,29.0,93.1,435.0,62.0,0.0,0.0,0.0,25.0,27.0,92.6,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,652.0,932.0,70.0,13420.0,6282.0,9.0,56.0,16.1,469.0,588.0,79.8,174.0,288.0,60.4,1.0,2.3,-1.3,14.0,55.0,20.0,17.0,149.0
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,515.0,671.0,76.8,7497.0,1831.0,14.0,40.0,35.0,440.0,546.0,80.6,61.0,85.0,71.8,5.0,8.5,-3.5,38.0,23.0,26.0,7.0,67.0
Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,709.0,834.0,85.0,12280.0,4901.0,5.0,24.0,20.8,593.0,645.0,91.9,111.0,165.0,67.3,3.0,0.5,2.5,7.0,48.0,4.0,2.0,85.0
Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,71.0,77.0,92.2,1189.0,241.0,0.0,0.0,0.0,61.0,65.0,93.8,10.0,12.0,83.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,27.0,37.0,73.0,470.0,169.0,1.0,3.0,33.3,20.0,22.0,90.9,6.0,12.0,50.0,0.0,0.1,-0.1,3.0,3.0,2.0,0.0,6.0
Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,17,2002,4.4,83.0,119.0,69.7,1332.0,368.0,4.0,11.0,36.4,67.0,90.0,74.4,12.0,18.0,66.7,0.0,0.1,-0.1,2.0,10.0,2.0,0.0,13.0
James McArthur,sco SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,1153.0,1474.0,78.2,20358.0,6397.0,33.0,87.0,37.9,901.0,1056.0,85.3,219.0,331.0,66.2,3.0,2.6,0.4,33.0,126.0,24.0,3.0,144.0
Oliver McBurnie,sco SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,406.0,629.0,64.5,5901.0,1565.0,16.0,51.0,31.4,349.0,511.0,68.3,41.0,67.0,61.2,0.0,1.5,-1.5,12.0,27.0,13.0,0.0,51.0
Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,441.0,815.0,54.1,17431.0,12921.0,1.0,2.0,50.0,163.0,168.0,97.0,277.0,645.0,42.9,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0
James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,630.0,818.0,77.0,12698.0,3516.0,29.0,49.0,59.2,444.0,510.0,87.1,157.0,259.0,60.6,0.0,0.8,-0.8,18.0,62.0,8.0,0.0,82.0
John McGinn,sco SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,584.0,772.0,75.6,13625.0,3883.0,13.0,38.0,34.2,360.0,435.0,82.8,211.0,299.0,70.6,3.0,2.4,0.6,40.0,71.0,30.0,9.0,114.0
David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,475.0,623.0,76.2,7903.0,1290.0,8.0,30.0,26.7,394.0,483.0,81.6,73.0,110.0,66.4,2.0,2.1,-0.1,16.0,27.0,9.0,3.0,37.0
Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,31.0,51.0,60.8,827.0,541.0,2.0,2.0,100.0,16.0,16.0,100.0,13.0,33.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23.0,848.0,1056.0,80.3,16191.0,4003.0,19.0,44.0,43.2,619.0,734.0,84.3,210.0,278.0,75.5,0.0,2.1,-2.1,17.0,63.0,14.0,1.0,87.0
Kenny McLean,sco SCO,MF,Norwich City,eng Premier League,27,1992,33.0,1324.0,1689.0,78.4,23426.0,7805.0,33.0,72.0,45.8,1039.0,1215.0,85.5,252.0,402.0,62.7,1.0,2.2,-1.2,26.0,131.0,19.0,5.0,161.0
Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,874.0,1277.0,68.4,16975.0,5390.0,16.0,87.0,18.4,648.0,780.0,83.1,210.0,410.0,51.2,6.0,6.6,-0.6,55.0,91.0,41.0,29.0,146.0
Scott McTominay,sco SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,816.0,995.0,82.0,16601.0,4084.0,10.0,27.0,37.0,586.0,684.0,85.7,220.0,284.0,77.5,1.0,0.7,0.3,14.0,88.0,11.0,2.0,87.0
Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,348.0,410.0,84.9,7152.0,2662.0,5.0,9.0,55.6,250.0,274.0,91.2,93.0,127.0,73.2,0.0,0.1,-0.1,5.0,15.0,2.0,2.0,28.0
Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,987.0,1088.0,90.7,19182.0,5048.0,15.0,25.0,60.0,728.0,785.0,92.7,244.0,278.0,87.8,0.0,0.5,-0.5,11.0,93.0,2.0,0.0,87.0
Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,875.0,1172.0,74.7,20670.0,7936.0,7.0,19.0,36.8,527.0,598.0,88.1,341.0,555.0,61.4,1.0,0.7,0.3,6.0,59.0,1.0,0.0,64.0
Joshua Mees,de GER,"MF,FW",Union Berlin,de Bundesliga,23,1996,3.6,56.0,81.0,69.1,856.0,298.0,3.0,10.0,30.0,46.0,61.0,75.4,7.0,10.0,70.0,1.0,0.1,0.9,2.0,2.0,2.0,1.0,7.0
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,412.0,574.0,71.8,6887.0,1953.0,16.0,44.0,36.4,326.0,405.0,80.5,70.0,125.0,56.0,2.0,1.4,0.6,17.0,40.0,17.0,3.0,60.0
Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,769.0,936.0,82.2,14614.0,3291.0,16.0,32.0,50.0,576.0,683.0,84.3,177.0,221.0,80.1,2.0,1.2,0.8,22.0,74.0,24.0,8.0,76.0
Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,22,1997,3.4,70.0,103.0,68.0,1137.0,266.0,4.0,14.0,28.6,55.0,73.0,75.3,11.0,16.0,68.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,21,1997,12.4,298.0,361.0,82.5,4758.0,958.0,9.0,20.0,45.0,248.0,277.0,89.5,41.0,64.0,64.1,0.0,0.4,-0.4,13.0,28.0,14.0,2.0,35.0
Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,458.0,548.0,83.6,7380.0,2132.0,11.0,24.0,45.8,389.0,442.0,88.0,58.0,82.0,70.7,1.0,0.8,0.2,9.0,39.0,9.0,0.0,55.0
Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,961.0,1060.0,90.7,16631.0,3246.0,24.0,46.0,52.2,764.0,812.0,94.1,173.0,202.0,85.6,3.0,1.2,1.8,10.0,101.0,12.0,0.0,57.0
Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,587.0,713.0,82.3,13608.0,5288.0,4.0,12.0,33.3,369.0,403.0,91.6,214.0,298.0,71.8,0.0,0.1,-0.1,2.0,58.0,2.0,2.0,77.0
Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,1036.0,1199.0,86.4,20199.0,4947.0,19.0,39.0,48.7,770.0,842.0,91.4,247.0,318.0,77.7,6.0,1.6,4.4,22.0,117.0,20.0,2.0,105.0
Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,519.0,686.0,75.7,8594.0,2678.0,18.0,47.0,38.3,424.0,494.0,85.8,77.0,145.0,53.1,2.0,1.1,0.9,16.0,52.0,17.0,3.0,75.0
Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,29,1990,9.6,134.0,197.0,68.0,2086.0,475.0,3.0,14.0,21.4,110.0,147.0,74.8,21.0,36.0,58.3,0.0,0.6,-0.6,6.0,11.0,8.0,4.0,21.0
Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,27,1992,12.2,264.0,375.0,70.4,4287.0,1306.0,7.0,29.0,24.1,216.0,276.0,78.3,41.0,70.0,58.6,0.0,0.4,-0.4,6.0,27.0,9.0,2.0,38.0
Alexandre Mendy,gw GNB,"FW,MF",Brest,fr Ligue 1,25,1994,10.0,118.0,161.0,73.3,1765.0,213.0,4.0,9.0,44.4,100.0,128.0,78.1,14.0,24.0,58.3,1.0,0.4,0.6,6.0,4.0,3.0,1.0,10.0
Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,1108.0,1285.0,86.2,19848.0,5802.0,12.0,37.0,32.4,927.0,1014.0,91.4,169.0,234.0,72.2,2.0,1.3,0.7,20.0,55.0,38.0,20.0,153.0
Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,585.0,792.0,73.9,20227.0,13015.0,0.0,2.0,0.0,240.0,240.0,100.0,345.0,550.0,62.7,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,1075.0,1262.0,85.2,17930.0,5061.0,11.0,42.0,26.2,909.0,999.0,91.0,155.0,221.0,70.1,3.0,2.1,0.9,20.0,39.0,24.0,8.0,98.0
Nampalys Mendy,fr FRA,MF,Leicester City,eng Premier League,27,1992,3.2,194.0,212.0,91.5,3423.0,769.0,4.0,6.0,66.7,154.0,164.0,93.9,36.0,42.0,85.7,0.0,0.1,-0.1,3.0,22.0,1.0,0.0,10.0
Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,662.0,848.0,78.1,11156.0,4615.0,14.0,32.0,43.8,542.0,617.0,87.8,106.0,199.0,53.3,0.0,1.2,-1.2,9.0,32.0,10.0,4.0,76.0
Chris Mepham,wal WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,414.0,483.0,85.7,8780.0,2805.0,3.0,8.0,37.5,293.0,322.0,91.0,118.0,153.0,77.1,0.0,0.1,-0.1,1.0,16.0,0.0,0.0,24.0
Levent Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,0.8,22.0,30.0,73.3,431.0,96.0,0.0,2.0,0.0,16.0,20.0,80.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,337.0,381.0,88.5,8230.0,2458.0,1.0,1.0,100.0,193.0,207.0,93.2,143.0,173.0,82.7,0.0,0.1,-0.1,2.0,25.0,0.0,0.0,29.0
Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,508.0,601.0,84.5,11296.0,5694.0,1.0,1.0,100.0,349.0,350.0,99.7,158.0,250.0,63.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,581.0,770.0,75.5,13527.0,4091.0,8.0,21.0,38.1,371.0,453.0,81.9,202.0,296.0,68.2,1.0,0.3,0.7,8.0,83.0,10.0,2.0,90.0
Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,1519.0,1974.0,77.0,27549.0,8989.0,37.0,77.0,48.1,1197.0,1452.0,82.4,285.0,445.0,64.0,1.0,2.1,-1.1,33.0,204.0,35.0,7.0,238.0
Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,17.0,21.0,81.0,222.0,10.0,0.0,0.0,0.0,16.0,19.0,84.2,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,126.0,135.0,93.3,2676.0,697.0,0.0,1.0,0.0,91.0,96.0,94.8,35.0,38.0,92.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,536.0,713.0,75.2,9113.0,2218.0,14.0,37.0,37.8,433.0,513.0,84.4,89.0,163.0,54.6,7.0,6.4,0.6,55.0,39.0,33.0,5.0,79.0
Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,724.0,905.0,80.0,12589.0,3599.0,24.0,41.0,58.5,568.0,634.0,89.6,132.0,230.0,57.4,3.0,2.4,0.6,28.0,95.0,24.0,7.0,107.0
Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,32,1987,32.0,1700.0,2142.0,79.4,28039.0,9544.0,38.0,99.0,38.4,1395.0,1609.0,86.7,267.0,434.0,61.5,21.0,15.3,5.7,86.0,208.0,126.0,6.0,360.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,772.0,925.0,83.5,14310.0,3483.0,11.0,35.0,31.4,600.0,682.0,88.0,161.0,208.0,77.4,1.0,2.1,-1.1,18.0,42.0,18.0,9.0,74.0
Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,893.0,1091.0,81.9,18872.0,6327.0,3.0,19.0,15.8,652.0,729.0,89.4,238.0,343.0,69.4,2.0,0.3,1.7,5.0,36.0,2.0,1.0,51.0
Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,23,1995,7.3,160.0,213.0,75.1,2202.0,608.0,10.0,26.0,38.5,137.0,161.0,85.1,13.0,26.0,50.0,0.0,0.7,-0.7,5.0,12.0,8.0,2.0,18.0
Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,51.0,58.0,87.9,876.0,176.0,0.0,1.0,0.0,42.0,46.0,91.3,9.0,11.0,81.8,0.0,0.1,-0.1,1.0,6.0,0.0,0.0,4.0
Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,1096.0,1404.0,78.1,23318.0,6101.0,26.0,50.0,52.0,734.0,829.0,88.5,336.0,525.0,64.0,2.0,2.2,-0.2,31.0,94.0,19.0,7.0,133.0
Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,235.0,371.0,63.3,3650.0,796.0,6.0,37.0,16.2,203.0,281.0,72.2,26.0,53.0,49.1,1.0,1.4,-0.4,21.0,15.0,7.0,1.0,28.0
Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,22.0,43.0,51.2,260.0,46.0,1.0,6.0,16.7,19.0,33.0,57.6,2.0,4.0,50.0,0.0,0.6,-0.6,2.0,0.0,0.0,0.0,1.0
Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,707.0,954.0,74.1,12889.0,6082.0,11.0,44.0,25.0,557.0,647.0,86.1,139.0,263.0,52.9,0.0,0.9,-0.9,13.0,57.0,18.0,11.0,138.0
Georges Mikautadze,fr FRA,FW,Metz,fr Ligue 1,18,2000,0.1,2.0,3.0,66.7,19.0,3.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,1544.0,1742.0,88.6,32951.0,10748.0,8.0,21.0,38.1,1062.0,1146.0,92.7,474.0,575.0,82.4,0.0,0.2,-0.2,6.0,88.0,6.0,1.0,105.0
Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,19.4,388.0,468.0,82.9,5754.0,687.0,13.0,34.0,38.2,332.0,380.0,87.4,43.0,54.0,79.6,0.0,2.1,-2.1,23.0,21.0,10.0,1.0,24.0
Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,1360.0,1757.0,77.4,26539.0,7350.0,32.0,95.0,33.7,1006.0,1208.0,83.3,322.0,454.0,70.9,4.0,4.7,-0.7,45.0,131.0,51.0,9.0,188.0
Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,599.0,683.0,87.7,13131.0,3401.0,5.0,13.0,38.5,410.0,440.0,93.2,184.0,230.0,80.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,23.0
Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,1161.0,1506.0,77.1,24844.0,8188.0,19.0,36.0,52.8,795.0,906.0,87.7,347.0,564.0,61.5,1.0,1.8,-0.8,28.0,104.0,9.0,0.0,169.0
Vincenzo Millico,it ITA,"MF,FW",Torino,it Serie A,18,2000,2.4,60.0,85.0,70.6,1363.0,266.0,1.0,5.0,20.0,36.0,47.0,76.6,23.0,33.0,69.7,0.0,0.3,-0.3,4.0,2.0,5.0,3.0,9.0
James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,33,1986,10.4,664.0,773.0,85.9,13508.0,3314.0,4.0,21.0,19.0,485.0,526.0,92.2,175.0,226.0,77.4,2.0,0.7,1.3,9.0,68.0,11.0,1.0,71.0
Santi Mina,es ESP,"FW,MF",Celta Vigo,es La Liga,23,1995,21.6,500.0,706.0,70.8,7389.0,1928.0,29.0,63.0,46.0,416.0,555.0,75.0,55.0,88.0,62.5,3.0,2.4,0.6,19.0,36.0,18.0,1.0,56.0
Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,25.4,1070.0,1251.0,85.5,25551.0,7204.0,7.0,17.0,41.2,628.0,704.0,89.2,435.0,530.0,82.1,1.0,0.2,0.8,4.0,50.0,1.0,0.0,66.0
Takumi Minamino,jp JPN,"FW,MF",Liverpool,eng Premier League,24,1995,2.8,98.0,111.0,88.3,1465.0,186.0,4.0,5.0,80.0,84.0,94.0,89.4,10.0,12.0,83.3,0.0,0.0,0.0,1.0,3.0,4.0,1.0,6.0
Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,32.2,1055.0,1333.0,79.1,26161.0,8291.0,7.0,29.0,24.1,586.0,641.0,91.4,462.0,663.0,69.7,2.0,0.7,1.3,7.0,65.0,4.0,1.0,55.0
Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,27.0,994.0,1263.0,78.7,17916.0,7768.0,17.0,49.0,34.7,797.0,883.0,90.3,180.0,331.0,54.4,3.0,2.2,0.8,24.0,57.0,20.0,13.0,139.0
Juan Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,8.7,298.0,400.0,74.5,5606.0,2849.0,6.0,12.0,50.0,230.0,281.0,81.9,62.0,107.0,57.9,0.0,0.8,-0.8,12.0,23.0,13.0,7.0,75.0
Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5.0,140.0,172.0,81.4,3899.0,2474.0,0.0,0.0,0.0,74.0,75.0,98.7,66.0,97.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Missiroli,it ITA,MF,SPAL,it Serie A,33,1986,31.1,1240.0,1462.0,84.8,21732.0,6203.0,17.0,44.0,38.6,1008.0,1120.0,90.0,215.0,298.0,72.1,0.0,0.9,-0.9,16.0,129.0,15.0,1.0,136.0
Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,2.2,96.0,119.0,80.7,1639.0,850.0,0.0,3.0,0.0,82.0,94.0,87.2,14.0,22.0,63.6,0.0,0.2,-0.2,4.0,8.0,3.0,3.0,19.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,22.8,852.0,940.0,90.6,19689.0,5241.0,10.0,16.0,62.5,516.0,550.0,93.8,326.0,374.0,87.2,1.0,0.4,0.6,2.0,23.0,1.0,0.0,30.0
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,22,1997,21.0,814.0,1124.0,72.4,16493.0,6147.0,19.0,54.0,35.2,595.0,703.0,84.6,200.0,367.0,54.5,3.0,1.6,1.4,23.0,68.0,22.0,11.0,138.0
Henrikh Mkhitaryan,am ARM,FW,Arsenal,eng Premier League,30,1989,1.2,58.0,77.0,75.3,938.0,221.0,2.0,7.0,28.6,46.0,54.0,85.2,10.0,16.0,62.5,0.0,0.2,-0.2,2.0,3.0,2.0,0.0,7.0
Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,30,1989,17.0,582.0,695.0,83.7,10244.0,2362.0,15.0,38.0,39.5,464.0,524.0,88.5,103.0,133.0,77.4,5.0,3.1,1.9,26.0,34.0,24.0,2.0,71.0
Anthony Modeste,fr FRA,"FW,MF",Köln,de Bundesliga,31,1988,12.6,132.0,238.0,55.5,2273.0,431.0,4.0,13.0,30.8,106.0,175.0,60.6,22.0,50.0,44.0,1.0,1.0,0.0,3.0,8.0,5.0,1.0,20.0
Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,33,1985,22.2,1278.0,1478.0,86.5,23874.0,6221.0,32.0,71.0,45.1,944.0,1024.0,92.2,302.0,383.0,78.9,7.0,3.3,3.7,42.0,123.0,31.0,6.0,142.0
Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,0.8,35.0,41.0,85.4,651.0,151.0,2.0,3.0,66.7,25.0,27.0,92.6,8.0,11.0,72.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22.0,1326.0,1525.0,87.0,29323.0,9965.0,7.0,18.0,38.9,879.0,947.0,92.8,440.0,560.0,78.6,0.0,0.2,-0.2,4.0,97.0,8.0,1.0,122.0
Jorge Molina,es ESP,FW,Getafe,es La Liga,37,1982,21.0,401.0,600.0,66.8,5870.0,1624.0,15.0,56.0,26.8,349.0,481.0,72.6,37.0,63.0,58.7,3.0,3.3,-0.3,23.0,27.0,19.0,4.0,61.0
Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,18.7,695.0,893.0,77.8,13440.0,3510.0,19.0,44.0,43.2,512.0,575.0,89.0,164.0,274.0,59.9,3.0,4.0,-1.0,39.0,67.0,13.0,3.0,104.0
Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,21,1998,16.6,504.0,656.0,76.8,10702.0,2567.0,12.0,28.0,42.9,345.0,403.0,85.6,147.0,225.0,65.3,0.0,0.3,-0.3,7.0,37.0,6.0,1.0,49.0
Gabriele Moncini,it ITA,"FW,MF",SPAL,it Serie A,23,1996,1.7,14.0,19.0,73.7,160.0,24.0,1.0,3.0,33.3,13.0,16.0,81.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
