Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Joel Campbell,cr CRC,"FW,MF",Frosinone,it Serie A,26,1992,9.9,193.0,270.0,71.5,3267.0,700.0,4.0,16.0,25.0,158.0,198.0,79.8,31.0,56.0,55.4,3.0,1.3,1.7,11.0,15.0,6.0,2.0,21.0
Emre Can,de GER,MF,Juventus,it Serie A,24,1994,20.1,890.0,1026.0,86.7,17136.0,3409.0,7.0,17.0,41.2,674.0,747.0,90.2,209.0,262.0,79.8,1.0,2.8,-1.8,19.0,67.0,14.0,2.0,71.0
Sergio Canales,es ESP,"MF,FW",Betis,es La Liga,27,1991,29.5,1554.0,1859.0,83.6,27961.0,5084.0,22.0,56.0,39.3,1253.0,1352.0,92.7,279.0,451.0,61.9,2.0,5.8,-3.8,56.0,96.0,40.0,11.0,137.0
João Cancelo,pt POR,DF,Juventus,it Serie A,24,1994,21.9,1261.0,1526.0,82.6,23553.0,7793.0,8.0,29.0,27.6,999.0,1121.0,89.1,254.0,376.0,67.6,3.0,3.4,-0.4,32.0,92.0,46.0,22.0,165.0
Antonio Candreva,it ITA,"FW,MF",Inter,it Serie A,31,1987,5.6,210.0,302.0,69.5,3681.0,1117.0,6.0,23.0,26.1,166.0,196.0,84.7,38.0,83.0,45.8,0.0,1.1,-1.1,16.0,8.0,13.0,8.0,43.0
Ander Capa,es ESP,DF,Athletic Club,es La Liga,26,1992,18.2,673.0,919.0,73.2,11706.0,4540.0,14.0,48.0,29.2,545.0,654.0,83.3,114.0,217.0,52.5,0.0,1.0,-1.0,10.0,40.0,27.0,8.0,118.0
Luan Capanni,br BRA,FW,Lazio,it Serie A,18,2000,0.1,3.0,5.0,60.0,34.0,9.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pierrick Capelle,fr FRA,"MF,DF",Angers,fr Ligue 1,31,1987,20.5,763.0,959.0,79.6,13396.0,5282.0,11.0,35.0,31.4,626.0,720.0,86.9,126.0,204.0,61.8,3.0,3.3,-0.3,30.0,60.0,17.0,8.0,126.0
Leonardo Capezzi,it ITA,MF,Empoli,it Serie A,23,1995,8.6,459.0,546.0,84.1,9070.0,2151.0,4.0,8.0,50.0,346.0,391.0,88.5,109.0,147.0,74.1,0.0,0.3,-0.3,3.0,52.0,8.0,1.0,45.0
Étienne Capoue,fr FRA,MF,Watford,eng Premier League,30,1988,32.7,1482.0,1778.0,83.4,29212.0,8003.0,23.0,38.0,60.5,1104.0,1262.0,87.5,355.0,478.0,74.3,3.0,0.9,2.1,9.0,152.0,18.0,1.0,164.0
Gianluca Caprari,it ITA,"FW,MF",Sampdoria,it Serie A,25,1993,11.5,342.0,440.0,77.7,5230.0,1121.0,10.0,23.0,43.5,288.0,328.0,87.8,44.0,89.0,49.4,2.0,1.4,0.6,13.0,13.0,14.0,3.0,37.0
Marco Capuano,it ITA,DF,Frosinone,it Serie A,26,1991,25.6,973.0,1172.0,83.0,17660.0,7619.0,19.0,34.0,55.9,781.0,858.0,91.0,173.0,280.0,61.8,0.0,0.3,-0.3,6.0,50.0,5.0,1.0,74.0
Francesco Caputo,it ITA,FW,Empoli,it Serie A,30,1987,38.0,712.0,921.0,77.3,10234.0,1502.0,22.0,59.0,37.3,616.0,765.0,80.5,74.0,97.0,76.3,3.0,5.8,-2.8,46.0,17.0,24.0,3.0,44.0
Yoan Cardinale,fr FRA,GK,Nice,fr Ligue 1,24,1994,3.0,62.0,63.0,98.4,1404.0,745.0,0.0,0.0,0.0,43.0,44.0,97.7,19.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Cardona,es ESP,"FW,MF",Eibar,es La Liga,23,1995,6.7,128.0,179.0,71.5,1793.0,379.0,4.0,12.0,33.3,113.0,142.0,79.6,11.0,25.0,44.0,1.0,0.6,0.4,5.0,8.0,4.0,1.0,10.0
Carlos,br BRA,"FW,MF",Monaco,fr Ligue 1,23,1995,5.8,56.0,109.0,51.4,696.0,204.0,3.0,13.0,23.1,49.0,87.0,56.3,4.0,9.0,44.4,1.0,0.7,0.3,6.0,7.0,4.0,0.0,8.0
Diego Carlos,br BRA,DF,Nantes,fr Ligue 1,25,1993,35.0,1389.0,1679.0,82.7,31785.0,12837.0,10.0,23.0,43.5,906.0,1002.0,90.4,473.0,654.0,72.3,0.0,0.2,-0.2,7.0,113.0,12.0,1.0,125.0
Jonas Carls,de GER,DF,Schalke 04,de Bundesliga,21,1997,1.0,19.0,31.0,61.3,352.0,174.0,2.0,4.0,50.0,12.0,17.0,70.6,5.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
Louis Carnot,fr FRA,MF,Guingamp,fr Ligue 1,17,2001,0.1,3.0,4.0,75.0,47.0,29.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.2,-0.2,1.0,0.0,0.0,0.0,1.0
Lionel Carole,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,27,1991,19.2,815.0,1043.0,78.1,14992.0,6709.0,10.0,40.0,25.0,656.0,774.0,84.8,149.0,229.0,65.1,3.0,2.0,1.0,22.0,64.0,23.0,10.0,163.0
Daniel Carriço,pt POR,DF,Sevilla,es La Liga,29,1988,23.7,806.0,989.0,81.5,16321.0,6048.0,7.0,14.0,50.0,589.0,647.0,91.0,210.0,328.0,64.0,1.0,0.7,0.3,5.0,53.0,7.0,1.0,63.0
Guido Carrillo,ar ARG,FW,Leganés,es La Liga,27,1991,22.1,416.0,623.0,66.8,5593.0,944.0,23.0,46.0,50.0,355.0,504.0,70.4,38.0,73.0,52.1,1.0,1.3,-0.3,18.0,34.0,4.0,0.0,33.0
Andy Carroll,eng ENG,FW,West Ham,eng Premier League,29,1989,5.1,86.0,131.0,65.6,1354.0,252.0,5.0,9.0,55.6,67.0,97.0,69.1,14.0,25.0,56.0,0.0,0.2,-0.2,3.0,4.0,0.0,0.0,4.0
Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,26,1992,23.4,1591.0,1834.0,86.8,27635.0,9118.0,16.0,61.0,26.2,1303.0,1426.0,91.4,272.0,347.0,78.4,2.0,3.2,-1.2,29.0,84.0,28.0,8.0,144.0
William Carvalho,pt POR,MF,Betis,es La Liga,26,1992,26.5,1704.0,1911.0,89.2,31916.0,7781.0,24.0,46.0,52.2,1333.0,1451.0,91.9,347.0,414.0,83.8,5.0,2.0,3.0,17.0,202.0,28.0,0.0,179.0
Casemiro,br BRA,MF,Real Madrid,es La Liga,26,1992,25.7,1438.0,1629.0,88.3,28199.0,7180.0,28.0,46.0,60.9,1044.0,1140.0,91.6,366.0,443.0,82.6,0.0,0.7,-0.7,13.0,110.0,14.0,1.0,110.0
Santiago Cáseres,ar ARG,MF,Villarreal,es La Liga,21,1997,17.6,781.0,861.0,90.7,16401.0,3588.0,10.0,17.0,58.8,534.0,576.0,92.7,237.0,268.0,88.4,1.0,0.9,0.1,15.0,75.0,5.0,1.0,73.0
Moreto Cassamã,gw GNB,MF,Reims,fr Ligue 1,20,1998,0.7,41.0,48.0,85.4,834.0,119.0,0.0,0.0,0.0,31.0,37.0,83.8,10.0,11.0,90.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Francesco Cassata,it ITA,"MF,FW",Frosinone,it Serie A,21,1997,12.5,270.0,352.0,76.7,5031.0,1336.0,10.0,21.0,47.6,203.0,244.0,83.2,57.0,87.0,65.5,2.0,0.5,1.5,10.0,26.0,9.0,2.0,34.0
Timothy Castagne,be BEL,"DF,MF",Atalanta,it Serie A,22,1995,22.3,1043.0,1251.0,83.4,16384.0,5537.0,18.0,47.0,38.3,911.0,1018.0,89.5,114.0,186.0,61.3,3.0,2.5,0.5,24.0,48.0,19.0,11.0,129.0
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,26,1992,25.5,919.0,1191.0,77.2,30360.0,16626.0,0.0,0.0,0.0,345.0,347.0,99.4,574.0,844.0,68.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0
Samu Castillejo,es ESP,"FW,MF",Milan,it Serie A,23,1995,11.4,409.0,508.0,80.5,6999.0,1633.0,8.0,23.0,34.8,332.0,366.0,90.7,69.0,119.0,58.0,2.0,1.8,0.2,20.0,37.0,13.0,2.0,48.0
Gonzalo Castro,de GER,MF,Stuttgart,de Bundesliga,31,1987,18.8,688.0,927.0,74.2,13326.0,4236.0,10.0,32.0,31.3,523.0,603.0,86.7,155.0,292.0,53.1,4.0,1.9,2.1,28.0,69.0,15.0,0.0,109.0
Jonny Castro,es ESP,"DF,MF",Wolves,eng Premier League,24,1994,30.8,1124.0,1394.0,80.6,17057.0,5537.0,16.0,59.0,27.1,1004.0,1151.0,87.2,104.0,184.0,56.5,1.0,1.5,-0.5,25.0,38.0,22.0,5.0,107.0
Lucas Castro,ar ARG,"MF,FW",Cagliari,it Serie A,29,1989,10.0,371.0,488.0,76.0,5923.0,1761.0,8.0,18.0,44.4,318.0,379.0,83.9,45.0,91.0,49.5,3.0,2.0,1.0,13.0,28.0,13.0,4.0,46.0
Danilo Cataldi,it ITA,"MF,FW",Lazio,it Serie A,23,1994,6.4,307.0,385.0,79.7,5310.0,1821.0,2.0,11.0,18.2,252.0,279.0,90.3,53.0,95.0,55.8,1.0,1.5,-0.5,16.0,19.0,12.0,2.0,53.0
Catena,es ESP,DF,Rayo Vallecano,es La Liga,23,1994,2.0,78.0,88.0,88.6,1743.0,628.0,0.0,2.0,0.0,45.0,48.0,93.8,33.0,38.0,86.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0
Craig Cathcart,nir NIR,DF,Watford,eng Premier League,29,1989,34.4,1046.0,1278.0,81.8,22783.0,7703.0,13.0,24.0,54.2,685.0,761.0,90.0,348.0,493.0,70.6,0.0,0.4,-0.4,1.0,61.0,3.0,1.0,64.0
Ivan Cavaleiro,pt POR,"FW,MF",Wolves,eng Premier League,24,1993,7.7,252.0,356.0,70.8,3891.0,968.0,11.0,24.0,45.8,204.0,257.0,79.4,37.0,75.0,49.3,1.0,1.5,-0.5,17.0,13.0,12.0,8.0,30.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edinson Cavani,uy URU,FW,Paris S-G,fr Ligue 1,31,1987,18.6,276.0,364.0,75.8,4114.0,519.0,5.0,18.0,27.8,242.0,304.0,79.6,29.0,42.0,69.0,5.0,2.5,2.5,10.0,3.0,9.0,3.0,11.0
Santi Cazorla,es ESP,"MF,FW",Villarreal,es La Liga,33,1984,29.4,1413.0,1744.0,81.0,29624.0,9487.0,16.0,31.0,51.6,992.0,1116.0,88.9,405.0,597.0,67.8,10.0,6.7,3.3,73.0,163.0,50.0,10.0,245.0
Dani Ceballos,es ESP,"MF,FW",Real Madrid,es La Liga,21,1996,13.9,964.0,1045.0,92.2,15986.0,3292.0,20.0,39.0,51.3,791.0,836.0,94.6,153.0,170.0,90.0,0.0,1.7,-1.7,25.0,88.0,16.0,1.0,65.0
Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,26,1992,11.0,503.0,581.0,86.6,10451.0,3382.0,5.0,5.0,100.0,356.0,381.0,93.4,142.0,195.0,72.8,0.0,0.2,-0.2,2.0,34.0,2.0,1.0,34.0
Petr Čech,cz CZE,GK,Arsenal,eng Premier League,36,1982,6.5,168.0,242.0,69.4,4852.0,2753.0,0.0,0.0,0.0,86.0,90.0,95.6,82.0,152.0,53.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Žan Celar,si SVN,FW,Roma,it Serie A,19,1999,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,21,1997,33.0,1294.0,1723.0,75.1,22202.0,8846.0,21.0,83.0,25.3,1058.0,1256.0,84.2,215.0,384.0,56.0,5.0,2.7,2.3,34.0,91.0,37.0,18.0,215.0
Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,28,1989,22.8,995.0,1186.0,83.9,21783.0,7609.0,10.0,20.0,50.0,672.0,732.0,91.8,313.0,434.0,72.1,1.0,0.5,0.5,2.0,58.0,3.0,0.0,66.0
Fabio Ceravolo,it ITA,FW,Parma,it Serie A,31,1987,13.2,193.0,267.0,72.3,2666.0,537.0,7.0,18.0,38.9,171.0,221.0,77.4,15.0,28.0,53.6,0.0,0.6,-0.6,10.0,9.0,4.0,0.0,19.0
Alberto Cerri,it ITA,FW,Cagliari,it Serie A,22,1996,7.4,135.0,216.0,62.5,2040.0,277.0,12.0,32.0,37.5,105.0,153.0,68.6,18.0,31.0,58.1,0.0,0.9,-0.9,9.0,6.0,5.0,0.0,12.0
Boštjan Cesar,si SVN,DF,Chievo,it Serie A,36,1982,12.0,331.0,385.0,86.0,7675.0,2076.0,0.0,1.0,0.0,203.0,230.0,88.3,128.0,154.0,83.1,0.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0
Nacer Chadli,be BEL,"MF,FW",Monaco,fr Ligue 1,28,1989,7.7,262.0,330.0,79.4,4281.0,1362.0,1.0,8.0,12.5,226.0,260.0,86.9,35.0,62.0,56.5,0.0,0.3,-0.3,7.0,12.0,9.0,2.0,53.0
Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,31,1986,20.5,706.0,944.0,74.8,12236.0,5355.0,12.0,39.0,30.8,580.0,679.0,85.4,114.0,226.0,50.4,2.0,1.6,0.4,17.0,48.0,17.0,9.0,123.0
Nathaniel Chalobah,eng ENG,"MF,FW",Watford,eng Premier League,23,1994,3.0,93.0,121.0,76.9,1734.0,585.0,2.0,5.0,40.0,71.0,85.0,83.5,20.0,31.0,64.5,0.0,0.0,0.0,0.0,10.0,1.0,0.0,11.0
Calum Chambers,eng ENG,"MF,DF",Fulham,eng Premier League,23,1995,28.8,1190.0,1518.0,78.4,22754.0,6702.0,16.0,36.0,44.4,921.0,1073.0,85.8,253.0,409.0,61.9,0.0,0.7,-0.7,15.0,123.0,16.0,0.0,130.0
Timothy Chandler,us USA,FW,Eint Frankfurt,de Bundesliga,28,1990,0.2,2.0,3.0,66.7,37.0,27.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,fr Ligue 1,24,1994,10.4,244.0,348.0,70.1,3856.0,1262.0,10.0,24.0,41.7,198.0,243.0,81.5,36.0,81.0,44.4,0.0,0.6,-0.6,12.0,10.0,11.0,3.0,40.0
Charles,br BRA,FW,Eibar,es La Liga,34,1984,19.3,386.0,561.0,68.8,5384.0,925.0,12.0,36.0,33.3,336.0,465.0,72.3,38.0,60.0,63.3,1.0,1.0,0.0,16.0,36.0,10.0,1.0,36.0
Xavier Chavalerin,fr FRA,MF,Reims,fr Ligue 1,27,1991,36.0,1178.0,1519.0,77.6,24435.0,8148.0,14.0,39.0,35.9,831.0,944.0,88.0,333.0,536.0,62.1,2.0,4.1,-2.1,49.0,107.0,25.0,3.0,170.0
Pablo Chavarría,ar ARG,FW,Reims,fr Ligue 1,30,1988,21.9,256.0,417.0,61.4,3623.0,937.0,7.0,23.0,30.4,231.0,351.0,65.8,18.0,43.0,41.9,3.0,1.9,1.1,19.0,17.0,15.0,3.0,33.0
Chechu,es ESP,DF,Rayo Vallecano,es La Liga,36,1982,1.0,43.0,50.0,86.0,962.0,365.0,0.0,0.0,0.0,30.0,33.0,90.9,13.0,17.0,76.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
Pape Cheikh Diop,sn SEN,MF,Lyon,fr Ligue 1,20,1997,5.0,211.0,233.0,90.6,3820.0,712.0,7.0,9.0,77.8,164.0,182.0,90.1,40.0,42.0,95.2,0.0,0.1,-0.1,2.0,13.0,2.0,0.0,12.0
Chema,es ESP,DF,Levante,es La Liga,26,1992,13.9,285.0,380.0,75.0,6210.0,2839.0,2.0,6.0,33.3,201.0,232.0,86.6,82.0,142.0,57.7,0.0,0.1,-0.1,2.0,23.0,1.0,0.0,33.0
Denis Cheryshev,ru RUS,"MF,FW",Valencia,es La Liga,27,1990,19.0,472.0,722.0,65.4,8457.0,2608.0,8.0,33.0,24.2,376.0,502.0,74.9,88.0,187.0,47.1,2.0,6.7,-4.7,35.0,34.0,37.0,21.0,90.0
Raman Chibsah,gh GHA,MF,Frosinone,it Serie A,25,1993,29.1,761.0,941.0,80.9,13068.0,3647.0,11.0,36.0,30.6,629.0,733.0,85.8,121.0,172.0,70.3,0.0,0.6,-0.6,18.0,64.0,7.0,2.0,105.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leandro Chichizola,ar ARG,GK,Getafe,es La Liga,28,1990,1.0,12.0,26.0,46.2,597.0,454.0,0.0,0.0,0.0,3.0,3.0,100.0,9.0,23.0,39.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,33,1984,22.1,1147.0,1339.0,85.7,26590.0,8756.0,8.0,18.0,44.4,704.0,756.0,93.1,435.0,565.0,77.0,1.0,0.3,0.7,7.0,96.0,5.0,3.0,78.0
Federico Chiesa,it ITA,"FW,MF",Fiorentina,it Serie A,20,1997,33.7,673.0,981.0,68.6,11170.0,3218.0,17.0,59.0,28.8,555.0,732.0,75.8,101.0,190.0,53.2,3.0,5.6,-2.6,51.0,55.0,50.0,9.0,132.0
Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,21,1996,36.0,1575.0,2239.0,70.3,26044.0,9663.0,13.0,67.0,19.4,1348.0,1677.0,80.4,214.0,495.0,43.2,4.0,3.0,1.0,40.0,99.0,36.0,16.0,211.0
Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,28,1989,1.6,124.0,134.0,92.5,2776.0,891.0,1.0,1.0,100.0,80.0,86.0,93.0,43.0,47.0,91.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0
Tahith Chong,nl NED,FW,Manchester Utd,eng Premier League,18,1999,0.4,13.0,15.0,86.7,231.0,59.0,0.0,1.0,0.0,10.0,11.0,90.9,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Hamza Choudhury,eng ENG,MF,Leicester City,eng Premier League,20,1997,6.6,207.0,238.0,87.0,3864.0,725.0,3.0,9.0,33.3,160.0,177.0,90.4,44.0,52.0,84.6,0.0,0.4,-0.4,4.0,17.0,3.0,1.0,18.0
Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,22,1996,6.9,416.0,446.0,93.3,8083.0,2567.0,6.0,10.0,60.0,305.0,323.0,94.4,105.0,113.0,92.9,0.0,0.0,0.0,0.0,22.0,0.0,0.0,32.0
Cyrus Christie,ie IRL,DF,Fulham,eng Premier League,25,1992,21.6,876.0,1194.0,73.4,15085.0,5404.0,6.0,34.0,17.6,743.0,880.0,84.4,127.0,280.0,45.4,1.0,1.4,-0.4,21.0,34.0,24.0,12.0,126.0
Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,es La Liga,19,1999,19.0,387.0,540.0,71.7,6785.0,1823.0,4.0,34.0,11.8,310.0,390.0,79.5,73.0,116.0,62.9,2.0,1.5,0.5,23.0,24.0,21.0,4.0,61.0
Camillo Ciano,it ITA,"FW,MF",Frosinone,it Serie A,28,1990,27.3,602.0,983.0,61.2,11498.0,3754.0,16.0,70.0,22.9,448.0,562.0,79.7,138.0,351.0,39.3,4.0,5.6,-1.6,59.0,55.0,37.0,18.0,124.0
Amato Ciciretti,it ITA,"FW,MF",Parma,it Serie A,24,1993,1.5,46.0,62.0,74.2,893.0,165.0,1.0,3.0,33.3,35.0,43.0,81.4,10.0,16.0,62.5,0.0,0.1,-0.1,2.0,1.0,2.0,0.0,6.0
Luca Cigarini,it ITA,MF,Cagliari,it Serie A,32,1986,18.7,1064.0,1366.0,77.9,20965.0,7326.0,10.0,27.0,37.0,795.0,904.0,87.9,259.0,435.0,59.5,2.0,2.4,-0.4,34.0,119.0,23.0,4.0,173.0
Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,31,1987,11.1,493.0,572.0,86.2,8537.0,2178.0,8.0,10.0,80.0,400.0,453.0,88.3,85.0,109.0,78.0,1.0,0.4,0.6,8.0,58.0,4.0,0.0,47.0
Jasper Cillessen,nl NED,GK,Barcelona,es La Liga,29,1989,3.0,102.0,115.0,88.7,2543.0,1438.0,2.0,2.0,100.0,65.0,65.0,100.0,35.0,48.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Ciman,be BEL,DF,Dijon,fr Ligue 1,32,1985,8.0,495.0,568.0,87.1,11976.0,4203.0,2.0,7.0,28.6,288.0,300.0,96.0,205.0,261.0,78.5,0.0,0.3,-0.3,2.0,43.0,1.0,0.0,41.0
Daniel Ciofani,it ITA,FW,Frosinone,it Serie A,33,1985,18.0,234.0,341.0,68.6,3128.0,533.0,6.0,16.0,37.5,211.0,291.0,72.5,17.0,34.0,50.0,2.0,1.3,0.7,13.0,15.0,5.0,0.0,13.0
Thiago Cionek,pl POL,DF,SPAL,it Serie A,32,1986,28.2,1303.0,1637.0,79.6,24167.0,10599.0,14.0,46.0,30.4,1023.0,1146.0,89.3,266.0,445.0,59.8,3.0,0.8,2.2,15.0,116.0,14.0,7.0,138.0
Ibrahima Cissé,gn GUI,"MF,FW",Fulham,eng Premier League,24,1994,1.0,28.0,33.0,84.8,431.0,201.0,1.0,1.0,100.0,25.0,28.0,89.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
Till Cissokho,fr FRA,DF,Bordeaux,fr Ligue 1,18,2000,0.9,27.0,34.0,79.4,524.0,193.0,0.0,1.0,0.0,21.0,23.0,91.3,6.0,10.0,60.0,0.0,0.1,-0.1,1.0,1.0,1.0,0.0,0.0
Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,28,1989,9.5,225.0,302.0,74.5,4567.0,1819.0,1.0,7.0,14.3,170.0,201.0,84.6,54.0,94.0,57.4,0.0,0.4,-0.4,3.0,15.0,3.0,0.0,19.0
Tom Cleverley,eng ENG,"MF,FW",Watford,eng Premier League,28,1989,5.3,175.0,229.0,76.4,3050.0,845.0,3.0,13.0,23.1,137.0,166.0,82.5,35.0,50.0,70.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,18.0
Nathaniel Clyne,eng ENG,DF,Liverpool,eng Premier League,27,1991,1.2,68.0,84.0,81.0,964.0,415.0,4.0,5.0,80.0,55.0,64.0,85.9,9.0,15.0,60.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0
Nathaniel Clyne,eng ENG,DF,Bournemouth,eng Premier League,27,1991,12.7,454.0,588.0,77.2,7538.0,3253.0,6.0,29.0,20.7,389.0,453.0,85.9,59.0,106.0,55.7,1.0,0.2,0.8,5.0,21.0,10.0,3.0,76.0
Conor Coady,eng ENG,DF,Wolves,eng Premier League,25,1993,38.0,1412.0,1677.0,84.2,39228.0,12627.0,6.0,10.0,60.0,640.0,691.0,92.6,766.0,976.0,78.5,0.0,0.0,0.0,0.0,119.0,5.0,0.0,61.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Coco,fr FRA,"FW,MF",Guingamp,fr Ligue 1,22,1996,20.4,368.0,587.0,62.7,5571.0,1391.0,10.0,43.0,23.3,319.0,442.0,72.2,39.0,102.0,38.2,2.0,1.3,0.7,16.0,17.0,17.0,10.0,50.0
Coke,es ESP,DF,Levante,es La Liga,31,1987,20.2,700.0,925.0,75.7,12239.0,5761.0,6.0,32.0,18.8,574.0,687.0,83.6,120.0,206.0,58.3,0.0,1.5,-1.5,15.0,40.0,22.0,10.0,125.0
Joel Coleman,eng ENG,GK,Huddersfield,eng Premier League,22,1995,1.0,12.0,37.0,32.4,517.0,326.0,0.0,1.0,0.0,2.0,2.0,100.0,10.0,34.0,29.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Séamus Coleman,ie IRL,DF,Everton,eng Premier League,29,1988,28.4,1218.0,1583.0,76.9,21085.0,9037.0,7.0,44.0,15.9,1017.0,1192.0,85.3,194.0,347.0,55.9,2.0,2.3,-0.3,22.0,97.0,25.0,14.0,188.0
Álex Collado,es ESP,FW,Barcelona,es La Liga,19,1999,0.9,24.0,28.0,85.7,356.0,41.0,0.0,2.0,0.0,22.0,24.0,91.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Omar Colley,gm GAM,DF,Sampdoria,it Serie A,25,1992,19.6,982.0,1110.0,88.5,20700.0,6020.0,27.0,37.0,73.0,682.0,735.0,92.8,273.0,338.0,80.8,0.0,0.0,0.0,1.0,42.0,0.0,0.0,39.0
Racine Coly,sn SEN,"DF,MF",Nice,fr Ligue 1,22,1995,5.6,255.0,307.0,83.1,4100.0,1315.0,1.0,8.0,12.5,223.0,249.0,89.6,31.0,50.0,62.0,1.0,0.2,0.8,2.0,11.0,5.0,3.0,32.0
Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,22,1996,15.3,545.0,685.0,79.6,8790.0,1497.0,6.0,28.0,21.4,466.0,551.0,84.6,73.0,106.0,68.9,4.0,3.4,0.6,27.0,16.0,36.0,12.0,56.0
Santi Comesaña,es ESP,MF,Rayo Vallecano,es La Liga,21,1996,22.6,916.0,1075.0,85.2,18193.0,5038.0,19.0,37.0,51.4,668.0,762.0,87.7,229.0,276.0,83.0,1.0,0.3,0.7,10.0,70.0,9.0,3.0,84.0
Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,33,1985,36.6,1250.0,1539.0,81.2,25965.0,11056.0,4.0,23.0,17.4,928.0,1049.0,88.5,318.0,467.0,68.1,2.0,0.7,1.3,7.0,147.0,5.0,1.0,143.0
Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,31,1987,35.7,849.0,1172.0,72.4,25322.0,14578.0,2.0,2.0,100.0,430.0,432.0,99.5,417.0,738.0,56.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Andrea Conti,it ITA,DF,Milan,it Serie A,24,1994,5.6,300.0,361.0,83.1,5067.0,1994.0,8.0,16.0,50.0,244.0,281.0,86.8,48.0,64.0,75.0,2.0,1.4,0.6,9.0,18.0,9.0,6.0,46.0
