Event,Player,Team,Outcome,X,Y,endX,endY
Aerial,31826,31,Successful,47.0,8.1,,
Aerial,109915,26,Unsuccessful,53.0,91.9,,
Pass,31826,31,Unsuccessful,47.1,12.0,47.4,11.3
Dispossessed,109915,26,Successful,54.6,92.6,,
Tackle,31826,31,Successful,45.4,7.4,,
Pass,4511,26,Successful,52.5,100.0,23.2,96.2
Pass,95408,26,Successful,22.7,88.9,25.5,49.3
Pass,74341,26,Successful,52.0,44.8,59.4,61.5
Pass,243510,26,Successful,58.1,56.4,61.3,36.7
Pass,68659,26,Successful,61.3,36.7,73.9,4
Pass,318871,26,Successful,71.2,2.6,57.8,8.5
Pass,68659,26,Successful,58.8,9.7,61.5,35.4
Pass,115916,26,Successful,60.4,34.8,63.2,71.2
Pass,243510,26,Successful,65.0,71.5,72.2,76.4
Pass,109915,26,Successful,73.7,76.0,77.5,65.5
Pass,96182,26,Unsuccessful,78.0,68.7,86.1,71.7
BallRecovery,31826,31,Successful,12.9,25.6,,
Pass,31826,31,Unsuccessful,12.2,30.0,37.8,47.5
Aerial,74341,26,Successful,62.4,50.0,,
Aerial,141469,31,Unsuccessful,37.6,50.0,,
Pass,74341,26,Unsuccessful,63.0,42.4,76.8,80.5
Pass,136824,31,Unsuccessful,25.9,10.3,78.3,25.3
BallRecovery,114147,26,Successful,20.2,71.8,,
Pass,114147,26,Successful,20.2,71.8,30.6,76.7
Pass,95408,26,Successful,31.3,77.6,41.5,71.5
Pass,115916,26,Successful,41.5,71.5,36.2,76
Pass,95408,26,Successful,36.2,76.0,34.5,43
Pass,74341,26,Successful,43.5,34.9,61.7,6.2
Pass,318871,26,Successful,60.6,9.2,57.6,40.9
Pass,115916,26,Successful,54.5,44.9,58.4,70.5
Pass,243510,26,Successful,66.8,77.6,68.8,96.9
Pass,4511,26,Successful,68.3,93.8,65.8,77.2
Pass,109915,26,Successful,66.6,74.5,76.3,69.6
BallTouch,96182,26,Unsuccessful,75.1,69.3,,
Pass,316077,31,Successful,29.8,22.2,30.6,24.1
BallRecovery,316077,31,Successful,29.8,22.2,,
TakeOn,317804,31,Successful,30.8,21.8,,
Challenge,96182,26,Unsuccessful,69.2,78.2,,
BallTouch,317804,31,Successful,30.2,15.6,,
Foul,317804,31,Successful,33.5,6.0,,
Foul,4511,26,Unsuccessful,66.5,94.0,,
Card,4511,26,Successful,0.0,0.0,,
Pass,31826,31,Successful,35.6,4.3,30.9,25
Pass,107941,31,Successful,29.3,31.6,12.8,43
Pass,110189,31,Successful,11.6,50.1,40.1,70
TakeOn,349669,31,Successful,34.4,77.4,,
Challenge,68659,26,Unsuccessful,65.6,22.6,,
Pass,349669,31,Successful,33.4,71.4,30.5,62
Pass,118123,31,Successful,30.5,62.0,24,69.6
Pass,297544,31,Successful,23.5,69.3,8.5,57
OffsideGiven,96182,26,Unsuccessful,67.4,38.6,,
Pass,110189,31,Unsuccessful,8.5,65.2,58.4,78.5
Aerial,318871,26,Successful,42.6,19.4,,
Aerial,349669,31,Unsuccessful,57.4,80.6,,
BallRecovery,318871,26,Successful,45.6,20.4,,
OffsideProvoked,107941,31,Successful,27.1,49.9,,
OffsidePass,318871,26,Successful,54.9,35.4,67.4,38.6
Pass,297544,31,Successful,29.2,68.8,75.3,86
Pass,141469,31,Successful,81.1,93.2,68.5,63.1
Pass,316077,31,Successful,69.4,65.5,67.7,74.8
Pass,118123,31,Unsuccessful,67.2,73.6,74.4,0
Pass,4511,26,Successful,27.8,100.0,32.7,93.2
Dispossessed,109915,26,Successful,39.2,93.6,,
Tackle,317804,31,Successful,60.8,6.4,,
BallRecovery,107941,31,Successful,44.4,18.0,,
Pass,107941,31,Unsuccessful,52.5,12.6,63.3,5.6
Interception,4511,26,Successful,34.0,90.0,,
BallRecovery,4511,26,Successful,35.6,91.7,,
Pass,4511,26,Unsuccessful,35.6,91.7,63.7,76.7
Pass,297544,31,Unsuccessful,36.2,23.7,44.8,0
Pass,4511,26,Successful,48.0,100.0,34.9,92.3
Pass,243510,26,Successful,38.8,93.9,26.5,89.3
