Event,Player,Team,Outcome,X,Y,endX,endY
Pass,136451,26,Successful,67.2,46.0,68,69.7
Pass,95408,26,Successful,67.9,72.6,77.3,95.4
Pass,4511,26,Successful,76.9,95.1,69,72
Pass,95408,26,Successful,68.5,71.7,78.5,93.6
Pass,109915,26,Unsuccessful,80.7,90.6,84.9,71.4
BallRecovery,145277,183,Successful,12.0,33.9,,
Pass,145277,183,Successful,12.0,33.9,14.8,27.6
Pass,133464,183,Successful,14.2,27.4,14.2,14.6
Pass,93160,183,Unsuccessful,14.6,15.5,12.7,16.2
BlockedPass,109915,26,Successful,81.3,82.3,,
Dispossessed,133464,183,Successful,17.6,15.0,,
Tackle,33568,26,Unsuccessful,82.4,85.0,,
Pass,133464,183,Successful,15.9,13.2,12.4,8.8
Pass,93160,183,Successful,12.4,8.5,6.6,10.4
Pass,231080,183,Successful,6.6,10.4,6,26.2
Pass,302862,183,Unsuccessful,5.6,17.7,18.9,8.8
BallRecovery,4511,26,Successful,79.4,90.5,,
Pass,4511,26,Successful,75.6,86.3,71.3,56
Challenge,136456,183,Unsuccessful,29.1,47.5,,
TakeOn,84146,26,Successful,70.9,52.5,,
Pass,84146,26,Unsuccessful,71.4,63.7,86.3,44.3
Interception,69877,183,Successful,14.2,56.9,,
CornerAwarded,69877,183,Unsuccessful,6.2,61.1,,
CornerAwarded,84146,26,Successful,93.8,38.9,,
Pass,318871,26,Unsuccessful,99.5,0.5,89.4,51
Clearance,122945,183,Successful,12.8,47.8,29.7,54.5
Pass,136451,26,Successful,71.7,44.2,70.2,17.7
Pass,318871,26,Unsuccessful,72.1,17.3,100,74.1
Pass,316858,183,Successful,4.8,56.4,58.9,79.1
Aerial,145277,183,Successful,62.1,84.8,,
Aerial,136451,26,Unsuccessful,37.9,15.2,,
Pass,145277,183,Unsuccessful,60.3,82.6,68.7,85.7
TakeOn,318871,26,Successful,25.3,8.8,,
Challenge,69912,183,Unsuccessful,74.7,91.2,,
BallRecovery,318871,26,Successful,29.3,5.5,,
Pass,318871,26,Unsuccessful,28.9,5.2,36.7,5.3
Pass,136456,183,Unsuccessful,65.0,89.4,100,87.7
Pass,73399,26,Successful,4.4,48.1,25.4,96.6
Pass,4511,26,Successful,26.2,95.7,41,82.6
BallTouch,109915,26,Unsuccessful,41.0,82.6,,
Pass,145277,183,Successful,55.9,11.3,59.1,15.3
Pass,93160,183,Unsuccessful,67.1,17.2,65.8,17.8
BlockedPass,109915,26,Successful,39.0,84.6,,
BallTouch,109915,26,Successful,33.9,84.4,,
Pass,4511,26,Unsuccessful,37.4,89.3,72.9,100
Pass,231080,183,Successful,26.4,0.0,36.8,5.9
Pass,133464,183,Unsuccessful,36.3,7.0,79.4,19.2
BallRecovery,136451,26,Successful,19.3,81.5,,
Pass,136451,26,Successful,19.0,81.7,2.6,57.3
Pass,73399,26,Unsuccessful,4.5,45.7,56.3,12
Pass,69877,183,Successful,37.5,88.4,56.7,90.5
BallRecovery,69912,183,Successful,57.9,92.4,,
Pass,69912,183,Successful,51.0,98.0,36.5,90.6
Pass,136456,183,Successful,36.2,90.3,29.3,51
TakeOn,302862,183,Unsuccessful,26.8,43.6,,
Tackle,109915,26,Successful,73.2,56.4,,
Error,302862,183,Successful,25.4,34.6,,
BallRecovery,109915,26,Successful,74.1,55.5,,
Pass,109915,26,Successful,84.8,52.5,85.9,37.9
Goal,108226,26,Successful,85.9,41.9,,
Pass,93160,183,Successful,50.1,49.9,36.8,50.7
Pass,133464,183,Successful,37.9,45.2,84.5,83.5
BallTouch,134115,183,Successful,82.3,86.7,,
Clearance,136451,26,Successful,6.5,17.2,10.3,0
Pass,145277,183,Unsuccessful,85.4,100.0,89,60.6
Aerial,122945,183,Unsuccessful,89.2,64.1,,
Aerial,115916,26,Successful,10.8,35.9,,
Clearance,115916,26,Successful,10.5,30.7,18.2,47.6
Pass,109915,26,Unsuccessful,18.2,47.6,46.5,27.3
Pass,69877,183,Successful,51.4,74.4,55.3,69.4
Pass,136456,183,Unsuccessful,56.6,62.7,71.7,38.5
BallTouch,4511,26,Successful,32.7,60.8,,
BallRecovery,33568,26,Successful,35.4,61.1,,
Foul,136456,183,Unsuccessful,65.4,37.7,,
Foul,33568,26,Successful,34.6,62.3,,
Pass,95408,26,Successful,32.6,61.1,33.8,61.8
Pass,4511,26,Successful,34.8,61.1,38,34.5
Pass,136451,26,Successful,44.7,32.4,45.8,64.2
Pass,95408,26,Successful,45.6,66.0,48.4,84.3
Pass,4511,26,Successful,60.9,71.4,66.5,94.7
Pass,109915,26,Successful,82.7,86.9,76.9,86.3
Pass,96182,26,Unsuccessful,77.7,84.5,86.8,68.2
BallRecovery,231080,183,Successful,12.8,31.6,,
Pass,231080,183,Unsuccessful,14.2,32.7,54,0
Pass,95408,26,Successful,42.9,100.0,36.3,66.4
Pass,136451,26,Successful,38.9,67.5,46.5,86.5
Pass,95408,26,Successful,45.7,80.5,39.5,64.2
Pass,136451,26,Successful,39.1,64.2,41.6,26.5
Pass,115916,26,Successful,51.0,24.9,52.1,8
Pass,108226,26,Successful,47.2,35.4,52.9,69.1
Pass,95408,26,Successful,53.3,69.4,63,78.5
Challenge,136456,183,Unsuccessful,30.3,21.8,,
TakeOn,109915,26,Successful,69.7,78.2,,
Pass,109915,26,Successful,67.2,73.0,72.3,72.9
Pass,33568,26,Successful,76.5,82.6,86.9,91.7
Pass,4511,26,Successful,85.8,92.3,75.6,82.3
Pass,33568,26,Successful,69.1,77.6,66.4,63.3
Pass,95408,26,Successful,67.5,61.4,90,24.3
Pass,318871,26,Unsuccessful,95.6,26.8,97.2,47.9
Clearance,302862,183,Successful,2.9,53.1,0,65.8
CornerAwarded,302862,183,Unsuccessful,0.0,63.2,,
CornerAwarded,318871,26,Successful,100.0,36.8,,
Pass,318871,26,Successful,99.5,0.5,96.3,25.5
Pass,109915,26,Successful,96.3,25.5,88.8,8.5
Pass,318871,26,Successful,88.3,8.2,77.9,11
Pass,4511,26,Successful,77.6,11.1,92,64.8
Pass,108226,26,Unsuccessful,92.0,64.9,89.8,56
BallTouch,134115,183,Unsuccessful,7.8,41.3,,
Pass,95408,26,Successful,88.9,58.4,89.6,70
Pass,108226,26,Unsuccessful,89.6,70.0,90.8,63
Interception,134115,183,Successful,7.3,33.6,,
Clearance,302862,183,Successful,1.0,13.2,6.2,0
Pass,84146,26,Successful,89.2,100.0,80.7,95.6
Pass,4511,26,Unsuccessful,79.5,94.7,92.9,47.2
Aerial,95408,26,Unsuccessful,93.0,46.8,,
Aerial,122945,183,Successful,7.0,53.2,,
Clearance,122945,183,Successful,7.2,54.2,0,67.3
CornerAwarded,122945,183,Unsuccessful,0.0,64.2,,
CornerAwarded,4511,26,Successful,100.0,35.8,,
Pass,318871,26,Unsuccessful,99.5,0.5,100,33.1
Pass,316858,183,Unsuccessful,4.3,56.7,53.5,82
Pass,136451,26,Unsuccessful,41.9,21.5,48.3,27.1
Aerial,136456,183,Unsuccessful,55.9,80.5,,
Aerial,136451,26,Successful,44.1,19.5,,
Interception,133464,183,Successful,53.4,76.3,,
Pass,69877,183,Unsuccessful,42.8,83.5,43.2,75.9
BallRecovery,96182,26,Successful,62.2,25.9,,
Pass,96182,26,Successful,62.2,25.6,62.6,16.7
