Event,Player,Team,Outcome,X,Y,endX,endY
Pass,68659,26,Successful,71.9,49.4,75.7,87.2
Pass,115726,26,Successful,73.4,85.9,75.5,74.5
Pass,96182,26,Unsuccessful,79.5,75.3,80.7,54
Interception,82277,211,Successful,18.3,49.4,,
BallRecovery,24238,211,Successful,19.3,39.7,,
Pass,24238,211,Successful,20.3,36.4,49.8,48.7
Pass,344325,211,Successful,49.8,48.7,43,65.7
Pass,318153,211,Successful,43.7,61.8,41.3,59
Pass,303096,211,Successful,44.3,57.8,42.5,50.6
Pass,24238,211,Successful,42.5,50.6,42.4,81.5
Pass,82277,211,Successful,42.4,81.5,46.5,68.7
Pass,303096,211,Successful,46.5,68.7,32,63
Pass,86441,211,Successful,31.7,63.0,39.9,60.2
Pass,24238,211,Successful,42.4,64.2,48.6,76.7
Pass,303096,211,Unsuccessful,67.7,69.6,93.1,68.8
Smother,114147,26,Successful,8.4,30.4,,
KeeperPickup,114147,26,Successful,8.4,30.4,,
Pass,114147,26,Successful,9.6,33.1,33,86.3
Pass,115726,26,Successful,48.3,92.0,88.8,84.4
Pass,109915,26,Successful,88.5,73.3,84.9,54.2
Save,81523,211,Successful,2.3,49.6,,
SavedShot,96182,26,Successful,85.5,51.5,,
Clearance,86441,211,Successful,11.1,50.1,7,97.5
BallRecovery,82277,211,Successful,7.0,97.5,,
Pass,82277,211,Unsuccessful,7.0,97.5,39.6,81.4
Pass,29106,26,Unsuccessful,58.5,17.9,65.8,17.4
Pass,303096,211,Unsuccessful,31.6,85.7,63.9,80.2
BallRecovery,114147,26,Successful,38.9,23.3,,
Pass,114147,26,Successful,37.9,21.1,41.7,26.6
Pass,95408,26,Successful,33.6,21.6,39,38.9
Pass,33568,26,Successful,45.6,72.0,58.1,89.4
Pass,115726,26,Successful,61.3,90.3,64.7,79.6
Pass,109915,26,Successful,64.7,80.0,62.2,93.2
Pass,115726,26,Successful,61.1,91.2,48.7,82.1
Pass,33568,26,Successful,46.3,78.7,40.2,40.4
Pass,95408,26,Successful,40.4,37.6,44.8,10.3
Pass,29106,26,Successful,45.3,8.3,60.6,4.1
Pass,318871,26,Successful,60.5,4.1,44.4,13.2
Pass,29106,26,Successful,43.4,22.8,35.7,42.1
Pass,95408,26,Unsuccessful,37.7,42.4,85.4,47.5
KeeperPickup,81523,211,Successful,14.0,61.7,,
Pass,81523,211,Successful,13.0,57.3,21.3,38
Pass,109922,211,Successful,20.9,37.7,26.6,19.5
OffsideGiven,344325,211,Unsuccessful,67.4,51.3,,
Pass,91387,211,Successful,27.4,21.0,31.6,43.7
Pass,24238,211,Successful,32.9,47.0,26.9,72.1
Pass,86441,211,Successful,45.4,63.0,48,47.6
Pass,77429,211,Successful,50.7,45.4,60.5,57.5
OffsidePass,71824,211,Successful,60.8,53.6,67.4,51.3
OffsideProvoked,318871,26,Successful,36.6,31.4,,
Pass,95408,26,Successful,26.1,53.9,31.3,77.5
Pass,115726,26,Successful,53.9,89.7,42.9,69.4
Pass,68659,26,Successful,44.8,70.8,55,62.3
Pass,96182,26,Successful,55.9,65.1,59,72.7
Pass,33568,26,Successful,57.0,70.2,53.4,41.2
Pass,68659,26,Successful,53.4,41.2,63.7,20.9
Pass,318871,26,Unsuccessful,71.9,24.6,85.4,53.9
Pass,91387,211,Successful,12.7,40.9,14.8,57
Pass,86441,211,Successful,14.8,57.0,46.2,49.3
BallTouch,344325,211,Successful,46.2,49.3,,
BallRecovery,71824,211,Successful,38.4,48.4,,
BallTouch,71824,211,Unsuccessful,37.4,58.2,,
BallRecovery,68659,26,Successful,64.6,38.2,,
Pass,68659,26,Successful,65.0,38.8,71.5,34.9
Foul,71824,211,Unsuccessful,27.0,73.0,,
Foul,84146,26,Successful,73.0,27.0,,
Pass,318871,26,Successful,73.2,28.9,91.7,59.1
Aerial,109922,211,Unsuccessful,6.8,42.9,,
Aerial,95408,26,Successful,93.2,57.1,,
Goal,95408,26,Successful,91.8,59.3,,
Pass,71824,211,Successful,49.9,49.7,33.7,60.5
Pass,86441,211,Unsuccessful,33.7,60.5,74.5,90.8
Pass,318871,26,Successful,22.5,6.7,10.5,34.3
KeeperPickup,114147,26,Successful,7.5,36.1,,
Pass,114147,26,Successful,12.3,45.5,30.9,79
Pass,115726,26,Successful,51.2,90.3,41.7,70.2
Pass,68659,26,Successful,41.6,68.8,49.6,6.4
Pass,318871,26,Successful,52.0,5.5,60.7,1.7
Pass,84146,26,Successful,60.8,1.7,63.8,11.4
Pass,96182,26,Successful,63.3,11.1,64,27
Pass,84146,26,Successful,66.2,28.9,74.6,70.8
Pass,109915,26,Successful,77.1,61.1,92.8,40.7
Save,81523,211,Successful,2.1,56.0,,
SavedShot,96182,26,Successful,92.7,41.2,,
CornerAwarded,81523,211,Unsuccessful,0.0,62.8,,
CornerAwarded,96182,26,Successful,100.0,37.2,,
Pass,318871,26,Successful,99.6,0.7,95.3,21.5
Pass,108226,26,Successful,95.0,21.7,85.5,7.1
Pass,318871,26,Successful,72.1,8.9,59,33.9
Pass,68659,26,Successful,60.4,34.0,63.6,58.7
Pass,115726,26,Unsuccessful,66.2,60.8,88.6,26.2
Clearance,91387,211,Successful,12.2,71.1,24.6,82
Pass,318871,26,Unsuccessful,78.5,20.9,89.7,41.9
Clearance,82277,211,Successful,10.7,60.0,22.8,52.7
MissedShots,84146,26,Successful,78.6,41.5,,
Clearance,86441,211,Successful,8.7,44.3,4.8,61
Error,86441,211,Successful,8.2,45.8,,
SavedShot,109915,26,Successful,95.2,39.8,,
Save,81523,211,Successful,1.5,56.1,,
BallRecovery,318153,211,Successful,21.2,92.6,,
Pass,318153,211,Unsuccessful,22.1,93.3,44.7,90.9
Pass,68659,26,Unsuccessful,54.7,8.9,72.4,7.3
Pass,318153,211,Successful,22.1,91.4,39.8,94.2
Foul,344325,211,Successful,37.9,96.6,,
Foul,68659,26,Unsuccessful,62.1,3.4,,
Pass,82277,211,Successful,37.9,96.9,25.9,84.1
Pass,86441,211,Successful,24.4,71.1,21.6,39.6
Pass,109922,211,Successful,23.1,40.6,24.1,66.9
Pass,86441,211,Successful,23.9,69.4,11.9,66.9
Pass,81523,211,Successful,12.8,60.4,37.7,91.5
Pass,318153,211,Unsuccessful,35.9,89.9,37.2,90.2
BlockedPass,68659,26,Successful,59.1,3.2,,
Pass,82277,211,Successful,36.3,100.0,40.2,87.1
Pass,318153,211,Successful,40.2,87.1,37.5,98.3
Pass,82277,211,Unsuccessful,37.5,98.3,45.5,95
BallRecovery,68659,26,Successful,53.3,6.5,,
Pass,68659,26,Successful,53.3,6.5,88.9,5.9
Pass,108226,26,Unsuccessful,93.4,23.1,94,26.2
BlockedPass,86441,211,Successful,7.7,73.0,,
BallRecovery,24238,211,Successful,13.9,68.8,,
Pass,24238,211,Successful,13.9,68.8,8.3,69.7
Pass,86441,211,Successful,9.0,64.9,10.7,80.2
Pass,82277,211,Successful,12.8,84.5,30.2,96.5
Dispossessed,318153,211,Successful,28.8,95.8,,
Tackle,84146,26,Unsuccessful,71.2,4.2,,
Pass,318153,211,Successful,28.3,96.6,24.2,81.5
Pass,24238,211,Successful,24.2,81.5,12.1,76
Pass,86441,211,Successful,9.2,73.3,27.2,12.9
Pass,91387,211,Successful,29.4,12.3,22.9,24.4
Pass,109922,211,Successful,22.2,25.2,36.6,29.4
Pass,24238,211,Successful,36.6,29.4,44.7,8.5
Pass,91387,211,Successful,47.7,7.0,78.6,14.9
Pass,344325,211,Unsuccessful,95.2,3.5,93.4,3.5
BlockedPass,29106,26,Successful,8.3,95.9,,
Pass,91387,211,Successful,92.1,0.0,95.3,10.6
Pass,77429,211,Successful,95.3,10.6,89,3.2
Pass,91387,211,Successful,88.1,10.4,81.5,4.4
Pass,303096,211,Successful,82.2,6.8,94.3,7.7
Pass,77429,211,Unsuccessful,94.3,7.7,96.4,46.7
Clearance,95408,26,Successful,5.0,60.0,1.4,0
Pass,82277,211,Successful,97.2,100.0,81.5,88.7
Pass,303096,211,Unsuccessful,81.8,89.0,73,74.7
BallRecovery,108226,26,Successful,27.9,23.6,,
Pass,108226,26,Successful,28.5,23.4,23.3,24.4
Pass,68659,26,Successful,55.5,14.0,72.4,93.5
Pass,109915,26,Unsuccessful,73.7,91.1,85.3,73.2
Clearance,109922,211,Successful,11.7,27.3,18.4,5.5
TakeOn,115726,26,Unsuccessful,98.8,88.2,,
Tackle,77429,211,Successful,1.2,11.8,,
CornerAwarded,77429,211,Unsuccessful,0.0,10.9,,
CornerAwarded,115726,26,Successful,100.0,89.1,,
Pass,318871,26,Successful,99.5,99.5,95.6,53.9
Aerial,86441,211,Unsuccessful,5.3,45.4,,
Aerial,95408,26,Successful,94.7,54.6,,
Goal,95408,26,Successful,94.0,55.8,,
Pass,71824,211,Successful,50.3,49.9,33.8,41
Pass,109922,211,Successful,36.8,36.5,22.1,13.9
Pass,91387,211,Successful,23.0,15.5,8.3,37.3
Pass,81523,211,Successful,8.3,37.3,17.1,60.8
Pass,86441,211,Successful,15.0,59.7,29,2.9
Pass,91387,211,Successful,29.0,2.9,41.7,25.3
Pass,71824,211,Successful,37.7,31.0,35,49.6
Pass,24238,211,Unsuccessful,35.0,49.6,46.5,51.5
Interception,84146,26,Successful,55.5,53.7,,
Pass,71824,211,Successful,43.0,44.5,55.9,91.8
OffsideGiven,344325,211,Unsuccessful,68.0,52.8,,
