Event,Player,Team,Outcome,X,Y,endX,endY
Pass,100008,32,Successful,13.8,31.6,6.7,44.5
Pass,79554,32,Unsuccessful,5.1,44.3,45.3,34
BallTouch,95408,26,Successful,57.5,66.6,,
Pass,115916,26,Unsuccessful,54.2,66.1,69.1,58.7
Pass,336915,32,Successful,35.1,44.3,41.1,88.7
Pass,8166,32,Unsuccessful,41.1,88.7,62.6,90.2
Aerial,300299,32,Unsuccessful,62.9,87.4,,
Aerial,74341,26,Successful,37.1,12.6,,
Interception,74341,26,Successful,36.8,14.7,,
BallRecovery,74341,26,Successful,37.3,1.9,,
Pass,74341,26,Successful,37.3,1.9,41.5,6.1
Pass,318871,26,Unsuccessful,41.5,6.1,50.8,0
Pass,70050,32,Successful,52.1,100.0,67.2,96.8
Challenge,74341,26,Unsuccessful,30.4,5.8,,
TakeOn,243254,32,Successful,69.6,94.2,,
Dispossessed,243254,32,Successful,68.4,91.0,,
Tackle,68659,26,Unsuccessful,31.6,9.0,,
BallTouch,243254,32,Successful,60.3,90.5,,
BallTouch,68659,26,Successful,42.6,6.4,,
Pass,8166,32,Unsuccessful,58.5,91.9,60,89.8
BlockedPass,68659,26,Successful,40.3,7.9,,
BallRecovery,243254,32,Successful,66.4,85.7,,
Pass,243254,32,Successful,66.4,85.7,62.7,68.7
SavedShot,336915,32,Successful,74.9,47.4,,
Save,114147,26,Successful,4.1,49.9,,
KeeperPickup,114147,26,Successful,4.1,49.9,,
Pass,114147,26,Successful,13.5,45.4,25.4,5.8
Pass,318871,26,Successful,31.0,6.5,41.9,7.4
Pass,68659,26,Successful,41.9,6.1,38.9,11.1
BallTouch,318871,26,Unsuccessful,38.9,10.6,,
Pass,70050,32,Unsuccessful,51.7,100.0,76.1,95.6
Clearance,74341,26,Successful,21.9,4.3,29.6,0
Pass,8166,32,Successful,75.4,100.0,76.1,95.7
Challenge,109915,26,Unsuccessful,18.9,16.0,,
Challenge,68659,26,Unsuccessful,18.9,16.0,,
TakeOn,300299,32,Successful,81.1,84.0,,
TakeOn,300299,32,Successful,81.1,84.0,,
Challenge,74341,26,Unsuccessful,9.0,21.8,,
TakeOn,300299,32,Successful,91.0,78.2,,
Pass,300299,32,Unsuccessful,98.0,68.4,96.6,52.8
KeeperPickup,114147,26,Successful,2.7,45.5,,
