Event,Player,Team,Outcome,X,Y,endX,endY
Pass,115726,26,Successful,46.3,88.6,36.5,74.2
Pass,95408,26,Successful,37.3,63.7,34.8,40.9
Pass,136451,26,Successful,35.3,36.6,36.8,20
Pass,318871,26,Successful,38.9,19.2,41.8,25.8
Pass,243510,26,Successful,44.2,21.3,53.7,3.7
Pass,108226,26,Successful,53.7,3.7,42.3,18.2
Pass,318871,26,Successful,42.9,24.9,39,66.6
Pass,95408,26,Successful,39.9,64.0,39.9,43.9
Pass,136451,26,Successful,43.5,42.8,43.7,21.8
Pass,318871,26,Successful,49.1,25.5,80.1,98.4
Pass,115726,26,Successful,79.8,92.0,75.7,78.8
Pass,84146,26,Unsuccessful,75.4,75.6,100,32.7
Pass,22319,168,Unsuccessful,5.1,50.4,60.1,88.4
Foul,82917,168,Unsuccessful,60.2,88.6,,
Foul,318871,26,Successful,39.8,11.4,,
Pass,318871,26,Successful,37.1,4.4,32.7,19.7
Pass,136451,26,Successful,32.4,20.1,39.3,21.5
Pass,68659,26,Successful,37.7,23.0,30.1,27
Pass,136451,26,Successful,30.1,27.0,37.3,36.1
Pass,33568,26,Successful,37.3,36.1,23.8,29.1
Pass,136451,26,Successful,26.4,37.1,31.5,69.7
Pass,95408,26,Successful,33.4,62.0,33.5,35.4
Pass,136451,26,Successful,38.9,30.7,42.9,7.3
Pass,318871,26,Successful,43.2,6.5,57.1,2.8
Pass,108226,26,Successful,65.4,16.2,71.1,25.2
Pass,96182,26,Unsuccessful,71.1,25.2,67.8,27.4
Interception,9342,168,Successful,34.3,77.6,,
BallRecovery,82917,168,Successful,32.6,81.4,,
Pass,82917,168,Successful,32.6,81.4,33.6,92.6
Pass,346738,168,Successful,33.5,93.0,21.4,88
Pass,118303,168,Unsuccessful,23.2,88.3,45.7,100
Pass,318871,26,Successful,51.9,0.0,50.7,10.6
Pass,33568,26,Successful,50.7,10.6,52.6,2.3
Pass,318871,26,Successful,52.8,5.9,37.1,12
Pass,136451,26,Successful,35.4,17.6,39.4,57.9
Pass,95408,26,Successful,54.1,71.1,57.8,94.2
Pass,115726,26,Successful,59.2,91.5,52.1,52.8
Pass,68659,26,Successful,56.4,43.7,64.4,24.3
Challenge,82917,168,Unsuccessful,26.9,64.3,,
TakeOn,243510,26,Successful,73.1,35.7,,
Challenge,86593,168,Unsuccessful,23.3,62.9,,
TakeOn,243510,26,Successful,76.7,37.1,,
Pass,243510,26,Successful,80.1,37.7,85.4,33.1
Pass,108226,26,Unsuccessful,87.1,33.4,89.3,35.4
BallTouch,118303,168,Successful,8.5,64.6,,
Clearance,86593,168,Successful,7.0,60.6,5.1,100
Pass,318871,26,Successful,94.0,0.0,90.1,10.6
Pass,33568,26,Successful,90.1,10.6,90,2.8
Pass,318871,26,Unsuccessful,92.9,2.5,93.3,5.9
Clearance,82917,168,Successful,10.7,93.3,10.7,93.3
Pass,318871,26,Successful,92.3,0.0,93.8,27.4
BallTouch,108226,26,Unsuccessful,93.8,27.4,,
Pass,79533,168,Successful,9.5,67.8,11.1,70.3
BallRecovery,115257,168,Successful,11.6,70.9,,
Pass,115257,168,Unsuccessful,11.7,70.9,42.8,100
Pass,318871,26,Unsuccessful,47.2,0.0,61.2,18.8
Pass,228569,168,Successful,35.3,76.6,57.1,87.8
BallRecovery,25028,168,Successful,58.1,88.3,,
Pass,25028,168,Successful,58.8,86.6,51.4,87.2
Pass,115257,168,Successful,57.1,90.9,63.6,95.6
Pass,25028,168,Successful,63.6,95.6,47.5,97.4
Pass,346738,168,Successful,43.4,92.1,33.4,8.6
Pass,362103,168,Successful,25.6,10.6,34.2,21.8
Pass,9342,168,Successful,34.1,21.6,33.2,6.8
Pass,362103,168,Successful,29.2,13.7,21.7,24
Pass,228569,168,Successful,18.9,26.8,7,50.9
Pass,22319,168,Successful,8.6,57.0,36.7,94.8
BallTouch,118303,168,Unsuccessful,36.7,94.8,,
BallRecovery,68659,26,Successful,47.7,3.8,,
Pass,68659,26,Successful,45.8,5.8,64.8,4.1
TakeOn,108226,26,Unsuccessful,67.1,3.1,,
Tackle,346738,168,Successful,32.9,96.9,,
SubstitutionOff,118303,168,Successful,0.0,0.0,,
SubstitutionOn,350138,168,Successful,0.0,0.0,,
Pass,318871,26,Successful,82.6,0.0,94.4,17.9
Pass,108226,26,Successful,92.8,12.9,85.1,4.9
Challenge,115257,168,Unsuccessful,14.4,95.2,,
TakeOn,318871,26,Successful,85.6,4.8,,
Pass,318871,26,Successful,74.9,4.9,53.8,41.9
Pass,95408,26,Successful,55.7,46.1,61.3,92.9
Pass,115726,26,Successful,61.3,92.9,64,84.4
Pass,84146,26,Successful,63.9,84.5,59.4,95.3
Pass,115726,26,Successful,54.3,74.5,39.6,67.6
Pass,95408,26,Unsuccessful,40.4,64.2,71.6,27.7
Pass,350138,168,Successful,26.4,67.3,36.3,72.3
Pass,115257,168,Unsuccessful,38.9,76.5,51.4,93.6
Pass,318871,26,Successful,48.9,7.0,22.6,11
Pass,136451,26,Successful,25.1,11.0,27.5,1.4
Pass,318871,26,Unsuccessful,28.6,1.4,41.8,6.8
BallRecovery,82917,168,Successful,60.3,91.1,,
Pass,82917,168,Unsuccessful,63.4,95.9,91.6,77.3
KeeperPickup,114147,26,Successful,10.0,24.4,,
Pass,114147,26,Successful,10.0,26.4,18.8,52.8
Pass,95408,26,Successful,27.3,52.5,30.5,10.4
Pass,318871,26,Successful,40.1,13.5,68.2,94.7
Pass,115726,26,Successful,73.0,91.8,70.3,83.2
Pass,84146,26,Successful,70.9,75.9,87.7,28.8
Pass,108226,26,Successful,85.5,30.0,78.7,34.2
MissedShots,318871,26,Successful,78.8,35.2,,
Clearance,86593,168,Successful,12.2,58.8,23.4,100
Pass,318871,26,Successful,78.8,0.0,90.9,14.7
Pass,68659,26,Unsuccessful,90.9,14.4,88.8,20.1
Clearance,350138,168,Successful,10.1,80.8,7,100
Pass,318871,26,Successful,88.6,0.0,94.2,25.2
Dispossessed,108226,26,Successful,97.1,28.2,,
Tackle,350138,168,Successful,2.9,71.8,,
BallRecovery,346738,168,Successful,1.4,73.9,,
Pass,346738,168,Unsuccessful,2.0,87.5,61.1,94.7
BallRecovery,136451,26,Successful,41.0,4.7,,
Pass,136451,26,Successful,41.1,3.7,48.5,10.3
Pass,243510,26,Unsuccessful,55.2,14.1,81.9,26.8
BallRecovery,86593,168,Successful,6.7,85.6,,
Pass,86593,168,Successful,3.7,93.5,29.3,89.4
Pass,115257,168,Successful,29.3,89.4,26.3,84.4
Pass,82917,168,Successful,26.3,85.1,27,92.7
Foul,346738,168,Successful,25.4,93.8,,
Foul,243510,26,Unsuccessful,74.6,6.2,,
Pass,86593,168,Successful,25.7,89.0,13.3,64.3
Pass,22319,168,Successful,11.7,51.8,19.8,19.2
Pass,228569,168,Unsuccessful,20.1,19.2,32,0
Pass,115726,26,Successful,67.7,100.0,42.8,88.4
Pass,95408,26,Successful,42.3,74.1,36.5,44.2
Pass,136451,26,Successful,37.6,43.9,45,77
Pass,68659,26,Successful,43.4,76.7,36,62.7
Pass,95408,26,Successful,35.0,57.8,36.5,34.9
Pass,136451,26,Successful,44.0,25.3,45.9,35.2
Pass,243510,26,Successful,50.7,30.9,55.8,5.5
Pass,318871,26,Successful,54.9,5.8,40.4,23.3
Pass,136451,26,Successful,42.0,30.0,37.2,49
Pass,95408,26,Unsuccessful,42.1,51.3,64.7,100
Pass,362103,168,Successful,28.7,0.0,36.4,3.7
Pass,115257,168,Successful,35.9,8.5,42.1,15.3
BallTouch,25028,168,Unsuccessful,39.1,13.8,,
BallRecovery,33568,26,Successful,58.1,88.9,,
Pass,33568,26,Successful,58.1,88.9,61.9,96.6
Pass,84146,26,Successful,61.9,96.5,54.6,97.7
Pass,115726,26,Unsuccessful,54.9,97.7,67.3,98.1
Interception,362103,168,Successful,32.8,4.1,,
Pass,362103,168,Unsuccessful,32.7,3.2,34.3,4
BlockedPass,84146,26,Successful,65.3,97.8,,
BallTouch,362103,168,Successful,29.2,2.7,,
BallTouch,84146,26,Unsuccessful,65.3,97.8,,
Pass,362103,168,Successful,36.5,0.0,38.9,5.5
Pass,115257,168,Unsuccessful,38.9,5.5,35.7,3.1
Interception,68659,26,Successful,63.1,92.6,,
Pass,228569,168,Unsuccessful,31.5,9.2,63.6,0
Pass,115726,26,Successful,38.1,100.0,40.1,73.5
