Event,Player,Team,Outcome,X,Y,endX,endY
Pass,115916,26,Successful,39.9,40.9,53.8,9.5
Pass,318871,26,Unsuccessful,64.0,15.3,68.3,28.6
BallTouch,89401,13,Successful,29.4,69.9,,
Pass,109915,26,Successful,84.7,12.0,88,10.7
Pass,318871,26,Unsuccessful,96.1,17.0,94.2,38
Pass,27586,13,Successful,5.3,62.3,9.6,77.3
BallRecovery,342563,13,Successful,9.6,77.3,,
Pass,342563,13,Unsuccessful,9.6,77.3,39.7,34
Pass,115726,26,Successful,60.7,63.4,64,55.1
BallRecovery,115916,26,Successful,63.8,55.1,,
Pass,115916,26,Successful,67.9,66.3,67.2,77.9
Pass,33568,26,Successful,68.5,78.5,77.2,94.2
Pass,115726,26,Successful,77.2,94.2,67.3,91.2
Pass,33568,26,Successful,63.7,86.8,50.7,69.7
Pass,95408,26,Successful,51.7,69.9,58.6,93.3
Pass,33568,26,Successful,58.6,92.4,65.2,97.4
Pass,115726,26,Successful,55.2,95.0,70.3,77.6
Pass,96182,26,Successful,67.0,61.7,75,19.4
Pass,318871,26,Unsuccessful,77.1,20.3,87.1,43.3
Pass,27586,13,Successful,11.1,60.6,13.1,69.6
BallRecovery,23072,13,Successful,13.1,69.6,,
Pass,23072,13,Unsuccessful,13.1,69.6,35.4,56.1
BallRecovery,115916,26,Successful,61.6,47.0,,
Pass,115916,26,Successful,64.0,49.9,59.5,77.3
Pass,115726,26,Successful,61.5,80.3,77.5,90.2
Pass,33568,26,Successful,76.1,88.4,66.2,88.9
Pass,115726,26,Successful,72.7,90.2,80.8,96.5
Pass,33568,26,Successful,83.2,93.5,69.9,80.2
Pass,115916,26,Successful,70.0,77.9,71.4,65.7
Pass,108226,26,Successful,71.5,68.1,77.8,87.2
Pass,33568,26,Successful,77.7,84.1,73.3,84.7
Pass,108226,26,Successful,78.6,83.3,85.7,91.1
Pass,33568,26,Successful,78.6,84.5,73.2,78.1
Pass,108226,26,Successful,66.1,78.7,48.1,43.4
Pass,74341,26,Successful,47.7,38.3,62.9,17.7
Pass,318871,26,Successful,63.6,17.7,65.5,31.9
Pass,68659,26,Successful,68.2,30.3,80.7,90.9
Pass,115726,26,Successful,80.7,90.9,75.4,79.7
Pass,33568,26,Successful,75.2,76.0,74.3,64.8
Pass,108226,26,Unsuccessful,76.2,64.9,77.9,64.8
BallTouch,89401,13,Successful,23.1,36.7,,
