Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
KeeperPickup,15,20,6775,13,Successful,14.5,64.5,,,OpenPlay
Pass,15,21,6775,13,Successful,14.5,64.5,20,36.7,OpenPlay
Pass,15,27,76810,13,Successful,29.9,20.7,29.8,3.1,OpenPlay
Pass,15,32,125211,13,Successful,35.3,34.6,29.3,48.1,OpenPlay
Pass,15,34,6321,13,Successful,29.3,48.1,32.5,75.1,OpenPlay
Pass,15,39,30051,13,Successful,40.8,75.9,47.5,81.8,OpenPlay
Pass,15,43,13756,13,Successful,42.9,88.6,57.4,97.8,OpenPlay
Pass,15,45,23072,13,Unsuccessful,57.0,97.7,59,67.3,OpenPlay
BallRecovery,15,47,13447,183,Successful,45.1,31.0,,,OpenPlay
Pass,15,49,13447,183,Successful,44.2,36.9,52.3,61.1,OpenPlay
Pass,15,54,67807,183,Successful,49.0,63.6,39.1,69.9,OpenPlay
Pass,15,58,68662,183,Successful,50.2,84.8,65.7,96.9,OpenPlay
Pass,16,1,24827,183,Successful,65.1,97.1,53.6,86.8,OpenPlay
Pass,16,3,68662,183,Unsuccessful,53.6,86.8,70,67.8,OpenPlay
Interception,16,5,76810,13,Successful,25.5,32.5,,,OpenPlay
BallRecovery,16,6,26820,13,Successful,31.2,36.0,,,OpenPlay
Dispossessed,16,8,26820,13,Successful,32.4,37.2,,,OpenPlay
Tackle,16,8,67807,183,Successful,67.6,62.8,,,OpenPlay
Pass,16,9,67807,183,Successful,67.0,60.4,74.9,45.6,OpenPlay
BallRecovery,16,10,93647,183,Successful,73.1,49.9,,,OpenPlay
Pass,16,11,93647,183,Successful,74.6,48.9,74.6,37.3,OpenPlay
Dispossessed,16,13,68648,183,Successful,80.0,27.8,,,OpenPlay
Tackle,16,13,23072,13,Successful,20.0,72.2,,,OpenPlay
BallTouch,16,14,30051,13,Unsuccessful,19.2,67.4,,,OpenPlay
TakeOn,16,15,68648,183,Successful,80.6,28.7,,,OpenPlay
Challenge,16,15,30051,13,Unsuccessful,19.4,70.9,,,OpenPlay
SavedShot,16,16,68648,183,Successful,84.4,30.4,,,OpenPlay
Save,16,16,23072,13,Successful,12.6,68.2,,,OpenPlay
SavedShot,16,19,13447,183,Successful,73.5,51.8,,,OpenPlay
Save,16,19,6321,13,Successful,22.5,49.7,,,OpenPlay
Clearance,16,23,84146,13,Successful,20.7,40.9,30.3,41,OpenPlay
Dispossessed,16,25,67807,183,Successful,71.4,58.6,,,OpenPlay
Tackle,16,25,26820,13,Successful,28.6,41.4,,,OpenPlay
BallRecovery,16,26,26820,13,Successful,28.9,40.0,,,OpenPlay
Pass,16,26,26820,13,Successful,28.9,40.0,27.3,37.3,OpenPlay
Pass,16,32,84146,13,Successful,69.4,32.5,80.3,14.3,OpenPlay
Pass,16,34,6321,13,Unsuccessful,80.3,14.3,91.8,54.5,OpenPlay
Clearance,16,37,69877,183,Successful,8.3,40.6,14.9,68.5,OpenPlay
