Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Clearance,10,27,30051,13,Unsuccessful,5.1,59.1,5,100,OpenPlay
Pass,10,52,6434,24,Successful,92.1,0.0,94.1,27.1,OpenPlay
Aerial,10,54,26820,13,Unsuccessful,8.0,73.2,,,OpenPlay
Aerial,10,54,33403,24,Successful,92.0,26.8,,,OpenPlay
Pass,10,55,33403,24,Successful,91.4,23.6,82.4,36.7,OpenPlay
Pass,10,56,101017,24,Successful,80.1,42.2,73.8,71.2,OpenPlay
Pass,11,0,79967,24,Successful,77.2,76.6,84.2,87.2,OpenPlay
Pass,11,4,67491,24,Unsuccessful,82.8,86.2,94.2,50.7,OpenPlay
Claim,11,7,6775,13,Successful,6.8,48.8,,,OpenPlay
Pass,11,25,6775,13,Unsuccessful,18.1,54.8,88.4,69.4,OpenPlay
KeeperPickup,11,32,28746,24,Successful,10.9,34.8,,,OpenPlay
Pass,11,44,28746,24,Successful,16.0,49.6,61.7,24.3,OpenPlay
Pass,11,46,33403,24,Successful,61.7,24.3,72.7,26.5,OpenPlay
Aerial,11,46,30051,13,Unsuccessful,39.2,75.8,,,OpenPlay
Aerial,11,46,33403,24,Successful,60.8,24.2,,,OpenPlay
Pass,11,48,12779,24,Unsuccessful,73.1,36.1,73.4,57.3,OpenPlay
BallRecovery,11,50,125211,13,Successful,32.9,40.7,,,OpenPlay
Pass,11,50,125211,13,Successful,32.9,40.7,41.3,32.5,OpenPlay
Pass,11,51,95977,13,Unsuccessful,41.3,32.5,35.6,67.5,OpenPlay
BallRecovery,11,53,33403,24,Successful,64.8,33.7,,,OpenPlay
Pass,11,54,33403,24,Successful,64.3,33.9,61.8,42.7,OpenPlay
Pass,12,0,80464,24,Successful,77.2,29.2,87.6,8.5,OpenPlay
Pass,12,5,12779,24,Successful,84.9,21.5,79.9,28.3,OpenPlay
Pass,12,6,80464,24,Successful,79.9,28.3,81.7,6.2,OpenPlay
Pass,12,8,6434,24,Unsuccessful,81.6,6.8,100,12.5,OpenPlay
Pass,12,40,6775,13,Successful,4.9,58.8,68.3,73.9,OpenPlay
BallTouch,12,44,24444,13,Unsuccessful,68.7,80.2,,,OpenPlay
Interception,12,45,80464,24,Successful,29.5,18.5,,,OpenPlay
BallRecovery,12,48,80464,24,Successful,27.8,2.3,,,OpenPlay
Pass,12,48,80464,24,Successful,27.8,2.3,18.8,11.7,OpenPlay
Pass,12,51,6434,24,Unsuccessful,16.2,1.5,26.5,0,OpenPlay
Pass,13,6,23072,13,Successful,74.0,100.0,53.1,91.1,OpenPlay
Pass,13,13,30051,13,Successful,47.8,71.8,58.6,92.4,OpenPlay
Pass,13,16,26820,13,Successful,56.9,89.0,50.5,68.1,OpenPlay
Pass,13,21,30051,13,Successful,53.6,46.9,53.2,33.9,OpenPlay
Pass,13,23,6292,13,Successful,53.2,33.9,45.8,71.7,OpenPlay
Pass,13,28,30051,13,Successful,46.1,63.9,49.9,31.3,OpenPlay
Pass,13,30,6292,13,Successful,49.9,31.3,56.8,30.3,OpenPlay
Interception,13,31,67491,24,Successful,43.7,67.2,,,OpenPlay
Pass,13,31,13756,13,Successful,56.8,30.3,43.9,35.2,OpenPlay
Pass,13,33,6292,13,Successful,44.1,35.2,59,30.1,OpenPlay
TakeOn,13,34,13756,13,Successful,59.6,30.2,,,OpenPlay
Challenge,13,34,26720,24,Unsuccessful,40.4,69.8,,,OpenPlay
Pass,13,36,13756,13,Successful,72.6,36.7,79.5,13.2,OpenPlay
Pass,13,38,125211,13,Unsuccessful,82.8,13.7,84.3,18.9,OpenPlay
Clearance,13,40,79967,24,Successful,13.4,80.5,13.4,80.5,OpenPlay
Pass,13,43,26820,13,Successful,75.8,38.3,77.9,31.6,OpenPlay
Pass,13,44,24444,13,Successful,77.9,31.6,73.1,5.2,OpenPlay
BallTouch,13,47,125211,13,Unsuccessful,73.1,5.2,,,OpenPlay
BallRecovery,13,49,101017,24,Successful,18.4,99.0,,,OpenPlay
Pass,13,50,101017,24,Successful,16.2,98.1,10.5,75.3,OpenPlay
